country,admin1,admin2,admin4,admin4-name,latitude,longitude,geonameid,modification date
UG,UG.C,UG.C.36,UG.C.36.0.8657876,Mugoye,-0.27749,32.13262,8657876,20/12/2013
UG,UG.C,UG.C.36,UG.C.36.0.8657927,Bujjumba,-0.4745,32.17685,8657927,20/12/2013
UG,UG.C,UG.C.36,UG.C.36.0.8658214,Bufumira,-0.27652,32.38854,8658214,20/12/2013
UG,UG.C,UG.C.36,UG.C.36.0.8658220,Kyamuswa,-0.69093,32.57558,8658220,20/12/2013
UG,UG.C,UG.C.36,UG.C.36.0.8658254,Kalangala Town Council,-0.31027,32.3058,8658254,20/12/2013
UG,UG.C,UG.C.36,UG.C.36.0.8658543,Mazinga,-0.77192,32.21217,8658543,20/12/2013
UG,UG.C,UG.C.36,UG.C.36.0.8658624,Bubeke,-0.26303,32.63088,8658624,20/12/2013
UG,UG.C,UG.C.37,UG.C.37.0.7732387,Nakawa,0.33957,32.62627,7732387,20/12/2013
UG,UG.C,UG.C.37,UG.C.37.0.7732388,Kawempe,0.36773,32.57438,7732388,20/12/2013
UG,UG.C,UG.C.37,UG.C.37.0.7732390,Lubaga,0.31012,32.54616,7732390,31/12/2013
UG,UG.C,UG.C.37,UG.C.37.0.8260676,Makindye,0.27672,32.616,8260676,20/12/2013
UG,UG.C,UG.C.37,UG.C.37.0.8658346,Central Division,0.32271,32.58541,8658346,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8657526,Nsambya,1.24341,31.49825,8657526,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8657527,Kyankwanzi,1.19479,31.78521,8657527,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8657535,Ntwetwe,0.91307,31.61295,8657535,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8657540,Butemba Town Council,1.17656,31.61601,8657540,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8657575,Butemba,1.07645,31.57389,8657575,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8657687,Wattuba,1.00663,31.73603,8657687,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8657784,Lwamata,0.83279,31.90561,8657784,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8657964,Bukomero,0.71275,32.05907,8657964,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8657979,Mulagi,0.91477,31.7088,8657979,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8658151,Gayaza,0.92728,31.50162,8658151,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8658186,Bukomero Town Council,0.6873,32.02658,8658186,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8658266,Ntwetwe Town Council,0.94633,31.58654,8658266,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8658339,Kiboga Town Council,0.91592,31.77113,8658339,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8658429,Dwaniro,0.81974,32.0833,8658429,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8658443,Kapeke,0.97656,31.89371,8658443,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8658546,Kibiga,0.83935,31.75452,8658546,20/12/2013
UG,UG.C,UG.C.42,UG.C.42.0.8658617,Muwanga,0.6932,31.94649,8658617,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.7732534,Butoloogo Sub-County,0.7947,31.5329,7732534,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8657557,Kassanda,0.54287,31.79619,8657557,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8657588,Kasambya,0.29292,31.16075,8657588,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8657842,Kitumbi,0.70067,31.70108,8657842,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8657890,Bagezza,0.52249,31.3855,8657890,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8657901,Kalwana,0.58133,31.64625,8657901,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8657921,Nalutuntu,0.42907,31.81461,8657921,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8658030,Mubende Town Council,0.5678,31.38268,8658030,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8658094,Kitenga,0.45469,31.50766,8658094,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8658201,Kigando,0.32377,31.30761,8658201,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8658548,Kiganda,0.43687,31.66477,8658548,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8658584,Madudu,0.66728,31.48324,8658584,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8658595,Kiyuni,0.64866,31.33123,8658595,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8658708,Makokota,0.74026,31.84569,8658708,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8658716,Bukuya,0.66209,31.84152,8658716,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8658719,Myanzi,0.42639,31.90186,8658719,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8658720,Manyogaseka,0.32842,31.72473,8658720,27/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8658722,Kibalinga,0.51392,31.28556,8658722,20/12/2013
UG,UG.C,UG.C.56,UG.C.56.0.8658723,Nabingoola,0.44595,31.18833,8658723,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.7732540,Kyalulangira Sub-County,-0.78676,31.2627,7732540,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8657681,Kabira,-0.74043,31.69043,8657681,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8657732,Kyebe,-0.91344,31.77621,8657732,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8657752,Kasasa,-0.74439,31.52807,8657752,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8657994,Kalisizo,-0.55816,31.60256,8657994,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8657995,Kibanda,-0.89126,31.3402,8657995,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658202,Lwankoni,-0.56356,31.65728,8658202,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658215,Ddwaniro,-0.64667,31.36338,8658215,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658229,Kasaali,-0.62023,31.5374,8658229,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658241,Nabigasa,-0.55654,31.49875,8658241,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658249,Kirumba,-0.48044,31.60447,8658249,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658279,Lwanda,-0.6634,31.45459,8658279,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658319,Kacheera,-0.60388,31.16117,8658319,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658343,Byakabanda,-0.75001,31.38225,8658343,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658500,Kyotera Town Council,-0.62878,31.54202,8658500,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658510,Kagamba,-0.62331,31.3071,8658510,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658513,Rakai Town Council,-0.70858,31.40651,8658513,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658518,Lwamaggwa,-0.55086,31.25588,8658518,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658591,Kifamba,-0.78765,31.44226,8658591,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658684,Kiziba,-0.85675,31.26611,8658684,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658686,Kalisizo Town Council,-0.53457,31.62202,8658686,20/12/2013
UG,UG.C,UG.C.61,UG.C.61.0.8658741,Kakuuto,-0.90808,31.47048,8658741,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.7732544,Luwero Sub-County,0.81245,32.48129,7732544,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.8657621,Butuntumula,0.97277,32.45911,8657621,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.8657634,Katikamu,0.73626,32.53916,8657634,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.8657668,Bamunanika,0.71126,32.61835,8657668,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.8657693,Luwero Town Council,0.84122,32.49583,8657693,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.8657739,Kalagala,0.60635,32.63975,8657739,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.8657989,Nyimbwa,0.6088,32.5179,8657989,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.8658026,Makulubita,0.61559,32.41453,8658026,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.8658273,Kamira,1.00945,32.67656,8658273,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.8658283,Wobulenzi Town Council,0.72065,32.5145,8658283,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.8658440,Kikyusa,0.8664,32.68299,8658440,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.8658490,Zirobwe,0.72081,32.70687,8658490,20/12/2013
UG,UG.C,UG.C.70,UG.C.70.0.8658636,Bombo Town Council,0.58,32.53976,8658636,20/12/2013
UG,UG.C,UG.C.71,UG.C.71.0.8657580,Katwe/Butego Division,-0.33213,31.74038,8657580,20/12/2013
UG,UG.C,UG.C.71,UG.C.71.0.8657582,Nyendo/Senyange Division,-0.33369,31.75758,8657582,20/12/2013
UG,UG.C,UG.C.71,UG.C.71.0.8657583,Kimanya/Kyabakuza Div.,-0.3361,31.72,8657583,20/12/2013
UG,UG.C,UG.C.73,UG.C.73.0.7732536,Kalongo Sub-County,1.18864,32.7215,7732536,20/12/2013
UG,UG.C,UG.C.73,UG.C.73.0.8657605,Wabinyonyi,1.2871,32.50052,8657605,20/12/2013
UG,UG.C,UG.C.73,UG.C.73.0.8657735,Kakooge,1.13976,32.46349,8657735,20/12/2013
UG,UG.C,UG.C.73,UG.C.73.0.8657900,Migeera Town Council,1.40327,32.25466,8657900,20/12/2013
UG,UG.C,UG.C.73,UG.C.73.0.8657925,Nakasongola Town Council,1.31548,32.46837,8657925,20/12/2013
UG,UG.C,UG.C.73,UG.C.73.0.8657970,Nabiswera,1.45815,32.27086,8657970,20/12/2013
UG,UG.C,UG.C.73,UG.C.73.0.8658189,Lwampanga,1.4618,32.51515,8658189,20/12/2013
UG,UG.C,UG.C.73,UG.C.73.0.8658258,Kakooge Town Council,1.04871,32.47933,8658258,20/12/2013
UG,UG.C,UG.C.73,UG.C.73.0.8658280,Lwabyata,1.5376,32.37149,8658280,20/12/2013
UG,UG.C,UG.C.73,UG.C.73.0.8658322,Kalungi,1.3408,32.66096,8658322,20/12/2013
UG,UG.C,UG.C.73,UG.C.73.0.8658578,Nakitoma,1.52462,32.10499,8658578,20/12/2013
UG,UG.C,UG.C.74,UG.C.74.0.8657596,Mijwala,-0.11828,31.42964,8657596,20/12/2013
UG,UG.C,UG.C.74,UG.C.74.0.8657631,Mateete Town Council,-0.23463,31.47619,8657631,20/12/2013
UG,UG.C,UG.C.74,UG.C.74.0.8657816,Mateete,-0.24072,31.52557,8657816,20/12/2013
UG,UG.C,UG.C.74,UG.C.74.0.8658057,Lugusulu,0.05385,31.41267,8658057,20/12/2013
UG,UG.C,UG.C.74,UG.C.74.0.8658129,Sembabule Town Council,-0.08644,31.45571,8658129,20/12/2013
UG,UG.C,UG.C.74,UG.C.74.0.8658302,Lwemiyaga,0.11366,31.0976,8658302,20/12/2013
UG,UG.C,UG.C.74,UG.C.74.0.8658539,Ntusi,0.05235,31.21826,8658539,20/12/2013
UG,UG.C,UG.C.74,UG.C.74.0.8658566,Lwebitakuli,-0.25151,31.38984,8658566,20/12/2013
UG,UG.C,UG.C.83,UG.C.83.0.7732529,Galiraya Sub-County,1.3103,32.8184,7732529,20/12/2013
UG,UG.C,UG.C.83,UG.C.83.0.8657751,Bbaale,1.11421,32.87189,8657751,20/12/2013
UG,UG.C,UG.C.83,UG.C.83.0.8657767,Kayonza,0.94454,32.86272,8657767,20/12/2013
UG,UG.C,UG.C.83,UG.C.83.0.8657831,Busana,0.78623,32.98987,8657831,20/12/2013
UG,UG.C,UG.C.83,UG.C.83.0.8658107,Kayunga Town Council,0.70875,32.89645,8658107,20/12/2013
UG,UG.C,UG.C.83,UG.C.83.0.8658127,Wabwoko-Kitimbwa,0.82919,32.90846,8658127,20/12/2013
UG,UG.C,UG.C.83,UG.C.83.0.8658150,Nazigo,0.66789,33.00764,8658150,20/12/2013
UG,UG.C,UG.C.83,UG.C.83.0.8658174,Kayunga,0.72298,32.91224,8658174,20/12/2013
UG,UG.C,UG.C.83,UG.C.83.0.8658452,Kangulumira,0.56998,33.02863,8658452,20/12/2013
UG,UG.C,UG.C.89,UG.C.89.0.7732543,Muduma Sub-County,0.3407,32.30083,7732543,20/12/2013
UG,UG.C,UG.C.89,UG.C.89.0.8657607,Mpigi Town Council,0.20321,32.31426,8657607,20/12/2013
UG,UG.C,UG.C.89,UG.C.89.0.8657787,Kiringente,0.26624,32.38669,8657787,20/12/2013
UG,UG.C,UG.C.89,UG.C.89.0.8658080,Nkozi,-0.07163,32.01174,8658080,20/12/2013
UG,UG.C,UG.C.89,UG.C.89.0.8658242,Kituntu,0.03194,31.96977,8658242,20/12/2013
UG,UG.C,UG.C.89,UG.C.89.0.8658563,Buwama,-0.0203,32.14154,8658563,20/12/2013
UG,UG.C,UG.C.89,UG.C.89.0.8658615,Kamengo,0.10407,32.21792,8658615,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.7732528,Kkome Islands Sub-County,-0.09157,32.74957,7732528,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8657984,Kasawo,0.62598,32.83904,8657984,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658027,Kyampisi,0.48961,32.73078,8658027,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658070,Goma Division,0.38394,32.70295,8658070,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658137,Nabaale,0.56505,32.76125,8658137,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658156,Nakisunga,0.291,32.82404,8658156,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658222,Nagojje,0.44306,32.89761,8658222,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658256,Central Division,0.34322,32.74786,8658256,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658288,Nama,0.40573,32.79829,8658288,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658299,Seeta-Namuganga,0.73825,32.79988,8658299,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658391,Ntenjeru,0.17286,32.8133,8658391,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658447,Ntunda,0.57518,32.92815,8658447,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658479,Kimenyedde,0.52807,32.84134,8658479,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658501,Mpunge,0.10554,32.70435,8658501,20/12/2013
UG,UG.C,UG.C.90,UG.C.90.0.8658685,Mpatta,0.21648,32.68545,8658685,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.7732546,Namayumba Sub-County,0.4852,32.2543,7732546,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8657620,Kakiri,0.42186,32.35796,8657620,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8657745,Division B,-0.05044,32.4439,8657745,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8657838,Mende,0.45309,32.43946,8657838,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8657875,Kasanje,0.12502,32.38243,8657875,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8657893,Wakiso,0.34733,32.47183,8657893,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8657924,Nangabo,0.45278,32.59181,8657924,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658010,Ssisa,0.18055,32.50434,8658010,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658059,Nansana Town Council,0.36584,32.53535,8658059,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658110,Ssabagabo-Makindye,0.22654,32.58086,8658110,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658133,Nabweru,0.40593,32.53588,8658133,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658187,Kira Town Council,0.38745,32.65414,8658187,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658191,Masulita,0.52671,32.38124,8658191,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658228,Kakiri Town Council,0.43366,32.38807,8658228,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658261,Busukuma,0.53011,32.60468,8658261,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658284,Katabi,0.02672,32.54791,8658284,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658289,Division A,0.05128,32.47446,8658289,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658307,Bussi,-0.03783,32.31957,8658307,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658416,Nsangi,0.26757,32.47117,8658416,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658439,Gombe,0.51003,32.49405,8658439,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658472,Namayumba Town Council,0.53171,32.25019,8658472,30/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658696,Wakiso Town Council,0.40642,32.48648,8658696,20/12/2013
UG,UG.C,UG.C.96,UG.C.96.0.8658698,Masulita Town Council,0.52752,32.35886,8658698,20/12/2013
UG,UG.C,UG.C.D5,UG.C.D5.0.8657665,Lyantonde Town Council,-0.40731,31.15392,8657665,20/12/2013
UG,UG.C,UG.C.D5,UG.C.D5.0.8657666,Mpumudde,-0.19366,31.26266,8657666,20/12/2013
UG,UG.C,UG.C.D5,UG.C.D5.0.8658009,Kinuuka,-0.23776,31.11322,8658009,20/12/2013
UG,UG.C,UG.C.D5,UG.C.D5.0.8658140,Kaliiro,-0.28252,31.18197,8658140,20/12/2013
UG,UG.C,UG.C.D5,UG.C.D5.0.8658337,Kasagama,-0.1076,31.16191,8658337,20/12/2013
UG,UG.C,UG.C.D5,UG.C.D5.0.8658724,Lyantonde,-0.39804,31.15565,8658724,20/12/2013
UG,UG.C,UG.C.D8,UG.C.D8.0.8657694,Kalangalo,0.57283,31.97032,8657694,20/12/2013
UG,UG.C,UG.C.D8,UG.C.D8.0.8657698,Ssekanyonyi,0.52667,32.1427,8657698,20/12/2013
UG,UG.C,UG.C.D8,UG.C.D8.0.8657790,Busimbi,0.38661,32.04104,8657790,20/12/2013
UG,UG.C,UG.C.D8,UG.C.D8.0.8657879,Namungo,0.42902,32.18741,8657879,20/12/2013
UG,UG.C,UG.C.D8,UG.C.D8.0.8658294,Mityana Town Council,0.3981,32.0449,8658294,20/12/2013
UG,UG.C,UG.C.D8,UG.C.D8.0.8658316,Malangala,0.34645,32.21364,8658316,20/12/2013
UG,UG.C,UG.C.D8,UG.C.D8.0.8658318,Butayunja,0.31722,32.07691,8658318,20/12/2013
UG,UG.C,UG.C.D8,UG.C.D8.0.8658332,Kakindu,0.30615,32.15685,8658332,20/12/2013
UG,UG.C,UG.C.D8,UG.C.D8.0.8658349,Maanyi,0.28531,31.96206,8658349,20/12/2013
UG,UG.C,UG.C.D8,UG.C.D8.0.8658544,Kikandwa,0.62908,32.121,8658544,20/12/2013
UG,UG.C,UG.C.D8,UG.C.D8.0.8658702,Bulera,0.50257,32.02186,8658702,20/12/2013
UG,UG.C,UG.C.D8,UG.C.D8.0.8658717,Banda,0.27889,31.86928,8658717,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8657598,Kasangombe,0.7309,32.44372,8657598,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8657639,Wakyato,0.94786,32.22841,8657639,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8657851,Kinoni,1.36993,31.98772,8657851,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8657877,Nakaseke Town Council,0.72384,32.39958,8657877,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8658024,Kikamulo,0.8428,32.37031,8658024,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8658308,Kapeeka,0.68974,32.2448,8658308,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8658408,Kito,0.76647,32.27094,8658408,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8658426,Nakaseke,0.72473,32.36102,8658426,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8658476,Semuto,0.61258,32.29039,8658476,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8658601,Ngoma,1.14333,32.02639,8658601,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8658687,Semuto Town Council,0.63208,32.31982,8658687,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8658691,Butalangu Town Council,0.84204,32.25071,8658691,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8658693,Kiwoko Town Council,0.84814,32.35451,8658693,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8658703,Kinyogoga,1.17079,32.23599,8658703,20/12/2013
UG,UG.C,UG.C.D9,UG.C.D9.0.8658704,Ngoma Town Council,1.18594,32.02012,8658704,20/12/2013
UG,UG.C,UG.C.E7,UG.C.E7.0.8657733,Buikwe,0.29253,32.99373,8657733,20/12/2013
UG,UG.C,UG.C.E7,UG.C.E7.0.8658079,Wakisi,0.48497,33.06268,8658079,20/12/2013
UG,UG.C,UG.C.E7,UG.C.E7.0.8658088,Ssi-Bukunja,0.12986,32.95945,8658088,20/12/2013
UG,UG.C,UG.C.E7,UG.C.E7.0.8658159,Najjembe,0.40323,33.03168,8658159,20/12/2013
UG,UG.C,UG.C.E7,UG.C.E7.0.8658239,Nyenga,0.36094,33.19247,8658239,20/12/2013
UG,UG.C,UG.C.E7,UG.C.E7.0.8658276,Njeru Town Council,0.42004,33.16888,8658276,20/12/2013
UG,UG.C,UG.C.E7,UG.C.E7.0.8658281,Nkokonjeru Town Council,0.24721,32.91614,8658281,20/12/2013
UG,UG.C,UG.C.E7,UG.C.E7.0.8658323,Lugazi Town Council,0.38256,32.93981,8658323,20/12/2013
UG,UG.C,UG.C.E7,UG.C.E7.0.8658333,Kawolo,0.33319,32.92471,8658333,20/12/2013
UG,UG.C,UG.C.E7,UG.C.E7.0.8658507,Najja,0.27319,33.11784,8658507,20/12/2013
UG,UG.C,UG.C.E7,UG.C.E7.0.8658514,Ngogwe,0.21573,33.01416,8658514,20/12/2013
UG,UG.C,UG.C.E7,UG.C.E7.0.8658675,Buikwe Town Council,0.33512,33.03939,8658675,20/12/2013
UG,UG.C,UG.C.E8,UG.C.E8.0.8657560,Kitanda,-0.08213,31.5754,8657560,20/12/2013
UG,UG.C,UG.C.E8,UG.C.E8.0.8658019,Bukomansimbi Town Council,-0.16243,31.62289,8658019,20/12/2013
UG,UG.C,UG.C.E8,UG.C.E8.0.8658069,Kibinge,-0.25945,31.63036,8658069,20/12/2013
UG,UG.C,UG.C.E8,UG.C.E8.0.8658163,Bigasa,-0.03892,31.64461,8658163,20/12/2013
UG,UG.C,UG.C.E8,UG.C.E8.0.8658427,Butenga,-0.19515,31.65648,8658427,20/12/2013
UG,UG.C,UG.C.F1,UG.C.F1.0.8658117,Budde,0.15027,32.17582,8658117,20/12/2013
UG,UG.C,UG.C.F1,UG.C.F1.0.8658268,Ngando,0.06427,31.886,8658268,20/12/2013
UG,UG.C,UG.C.F1,UG.C.F1.0.8658354,Gombe Town Council,0.17375,32.11639,8658354,20/12/2013
UG,UG.C,UG.C.F1,UG.C.F1.0.8658561,Kalamba,0.26407,32.23584,8658561,20/12/2013
UG,UG.C,UG.C.F1,UG.C.F1.0.8658604,Bulo,0.11155,32.01413,8658604,20/12/2013
UG,UG.C,UG.C.F1,UG.C.F1.0.8658701,Kibibi,0.22137,32.16038,8658701,20/12/2013
UG,UG.C,UG.C.F2,UG.C.F2.0.8657880,Buvuma,-0.4578,33.21889,8657880,20/12/2013
UG,UG.C,UG.C.F2,UG.C.F2.0.8658076,Bweema,-0.41961,32.98675,8658076,20/12/2013
UG,UG.C,UG.C.F2,UG.C.F2.0.8658170,Busamuzi,0.2859,33.29572,8658170,20/12/2013
UG,UG.C,UG.C.F2,UG.C.F2.0.8658503,Nairambi,-0.36236,33.43172,8658503,20/12/2013
UG,UG.C,UG.C.F2,UG.C.F2.0.8658641,Buvuma Town Council,0.19123,33.23494,8658641,20/12/2013
UG,UG.C,UG.C.F4,UG.C.F4.0.8657593,Kabulasoke,0.13303,31.74271,8657593,20/12/2013
UG,UG.C,UG.C.F4,UG.C.F4.0.8657604,Kyegonza,0.18867,31.90711,8657604,20/12/2013
UG,UG.C,UG.C.F4,UG.C.F4.0.8657737,Mpenja,0.21942,32.0581,8657737,20/12/2013
UG,UG.C,UG.C.F4,UG.C.F4.0.8657834,Maddu,0.22819,31.54014,8657834,20/12/2013
UG,UG.C,UG.C.F4,UG.C.F4.0.8658460,Kanoni Town Council,0.17033,31.90842,8658460,20/12/2013
UG,UG.C,UG.C.F5,UG.C.F5.0.8657881,Kalungu Town Council,-0.16279,31.75606,8657881,20/12/2013
UG,UG.C,UG.C.F5,UG.C.F5.0.8657932,Kalungu,-0.19208,31.74939,8657932,20/12/2013
UG,UG.C,UG.C.F5,UG.C.F5.0.8657951,Kyamuliibwa,-0.08015,31.76335,8657951,20/12/2013
UG,UG.C,UG.C.F5,UG.C.F5.0.8658025,Bukulula,-0.15449,31.86972,8658025,20/12/2013
UG,UG.C,UG.C.F5,UG.C.F5.0.8658356,Lwabenge,0.00728,31.76746,8658356,20/12/2013
UG,UG.C,UG.C.F5,UG.C.F5.0.8658437,Lukaya Town Council,-0.13466,31.89523,8658437,20/12/2013
UG,UG.C,UG.C.G5,UG.C.G5.0.8657534,Kyesiiga,-0.67643,31.85449,8657534,20/12/2013
UG,UG.C,UG.C.G5,UG.C.G5.0.8657539,Kyanamukaaka,-0.52693,31.84213,8657539,20/12/2013
UG,UG.C,UG.C.G5,UG.C.G5.0.8657658,Kyazanga,-0.42592,31.32958,8657658,20/12/2013
UG,UG.C,UG.C.G5,UG.C.G5.0.8657685,Kabonera,-0.40627,31.65333,8657685,20/12/2013
UG,UG.C,UG.C.G5,UG.C.G5.0.8657688,Bukakata,-0.29514,31.95719,8657688,20/12/2013
UG,UG.C,UG.C.G5,UG.C.G5.0.8657743,Kisekka,-0.41504,31.54237,8657743,20/12/2013
UG,UG.C,UG.C.G5,UG.C.G5.0.8657935,Mukungwe,-0.29896,31.80238,8657935,20/12/2013
UG,UG.C,UG.C.G5,UG.C.G5.0.8658013,Malongo,-0.38304,31.25159,8658013,20/12/2013
UG,UG.C,UG.C.G5,UG.C.G5.0.8658021,Kkingo,-0.33971,31.64683,8658021,20/12/2013
UG,UG.C,UG.C.G5,UG.C.G5.0.8658034,Buwunga,-0.42398,31.8502,8658034,20/12/2013
UG,UG.C,UG.C.G5,UG.C.G5.0.8658162,Ndagwe,-0.52356,31.42354,8658162,20/12/2013
UG,UG.C,UG.C.G5,UG.C.G5.0.8658165,Lwengo,-0.39853,31.44047,8658165,20/12/2013
