"to_di_id","entity_to_name","year","destination_institution_type","creditor_type","creditor_institution","financing_type","value"
"AU","Australia",2007,"ppg","official","multilateral","non-concessional",
"AU","Australia",2008,"ppg","official","bilateral","concessional",
"AU","Australia",2008,"ppg","official","bilateral","non-concessional",
"AU","Australia",2008,"ppg","official","multilateral","concessional",
"AU","Australia",2008,"ppg","official","multilateral","non-concessional",
"AU","Australia",2009,"ppg","official","multilateral","non-concessional",
"AU","Australia",2009,"ppg","official","bilateral","non-concessional",
"AU","Australia",2009,"ppg","official","multilateral","concessional",
"AU","Australia",2009,"ppg","official","bilateral","concessional",
"AU","Australia",2010,"ppg","official","bilateral","non-concessional",
"AU","Australia",2010,"ppg","official","multilateral","concessional",
"AU","Australia",2010,"ppg","official","multilateral","non-concessional",
"AU","Australia",2010,"ppg","official","bilateral","concessional",
"AU","Australia",2011,"ppg","official","bilateral","concessional",
"AU","Australia",2011,"ppg","official","bilateral","non-concessional",
"AU","Australia",2011,"ppg","official","multilateral","concessional",
"AU","Australia",2011,"ppg","official","multilateral","non-concessional",
"AU","Australia",2012,"ppg","official","multilateral","non-concessional",
"AU","Australia",2012,"ppg","official","bilateral","concessional",
"AU","Australia",2012,"ppg","official","bilateral","non-concessional",
"AU","Australia",2012,"ppg","official","multilateral","concessional",
"AU","Australia",2013,"ppg","official","bilateral","concessional",
"AU","Australia",2013,"ppg","official","bilateral","non-concessional",
"AU","Australia",2013,"ppg","official","multilateral","concessional",
"AU","Australia",2013,"ppg","official","multilateral","non-concessional",
"AT","Austria",2000,"ppg","official","bilateral","concessional",
"AT","Austria",2000,"ppg","official","bilateral","non-concessional",
"AT","Austria",2000,"ppg","official","multilateral","concessional",
"AT","Austria",2000,"ppg","official","multilateral","non-concessional",
"AT","Austria",2001,"ppg","official","bilateral","concessional",
"AT","Austria",2001,"ppg","official","bilateral","non-concessional",
"AT","Austria",2001,"ppg","official","multilateral","concessional",
"AT","Austria",2001,"ppg","official","multilateral","non-concessional",
"AT","Austria",2002,"ppg","official","bilateral","concessional",
"AT","Austria",2002,"ppg","official","bilateral","non-concessional",
"AT","Austria",2002,"ppg","official","multilateral","concessional",
"AT","Austria",2002,"ppg","official","multilateral","non-concessional",
"AT","Austria",2003,"ppg","official","multilateral","concessional",
"AT","Austria",2003,"ppg","official","bilateral","non-concessional",
"AT","Austria",2003,"ppg","official","bilateral","concessional",
"AT","Austria",2003,"ppg","official","multilateral","non-concessional",
"AT","Austria",2004,"ppg","official","bilateral","non-concessional",
"AT","Austria",2004,"ppg","official","multilateral","concessional",
"AT","Austria",2004,"ppg","official","multilateral","non-concessional",
"AT","Austria",2004,"ppg","official","bilateral","concessional",
"AT","Austria",2005,"ppg","official","bilateral","concessional",
"AT","Austria",2005,"ppg","official","bilateral","non-concessional",
"AT","Austria",2005,"ppg","official","multilateral","concessional",
"AT","Austria",2005,"ppg","official","multilateral","non-concessional",
"AT","Austria",2006,"ppg","official","bilateral","concessional",
"AT","Austria",2006,"ppg","official","bilateral","non-concessional",
"AT","Austria",2006,"ppg","official","multilateral","concessional",
"AT","Austria",2006,"ppg","official","multilateral","non-concessional",
"AT","Austria",2007,"ppg","official","bilateral","concessional",
"AT","Austria",2007,"ppg","official","bilateral","non-concessional",
"AT","Austria",2007,"ppg","official","multilateral","concessional",
"AT","Austria",2007,"ppg","official","multilateral","non-concessional",
"AT","Austria",2008,"ppg","official","bilateral","concessional",
"AT","Austria",2008,"ppg","official","bilateral","non-concessional",
"AT","Austria",2008,"ppg","official","multilateral","concessional",
"AT","Austria",2008,"ppg","official","multilateral","non-concessional",
"AT","Austria",2009,"ppg","official","bilateral","concessional",
"AT","Austria",2009,"ppg","official","bilateral","non-concessional",
"AT","Austria",2009,"ppg","official","multilateral","concessional",
"AT","Austria",2009,"ppg","official","multilateral","non-concessional",
"AT","Austria",2010,"ppg","official","bilateral","non-concessional",
"AT","Austria",2010,"ppg","official","multilateral","concessional",
"AT","Austria",2010,"ppg","official","multilateral","non-concessional",
"AT","Austria",2010,"ppg","official","bilateral","concessional",
"AT","Austria",2011,"ppg","official","bilateral","concessional",
"AT","Austria",2011,"ppg","official","bilateral","non-concessional",
"AT","Austria",2011,"ppg","official","multilateral","concessional",
"AT","Austria",2011,"ppg","official","multilateral","non-concessional",
"AT","Austria",2012,"ppg","official","multilateral","concessional",
"AT","Austria",2012,"ppg","official","multilateral","non-concessional",
"AT","Austria",2012,"ppg","official","bilateral","concessional",
"AT","Austria",2012,"ppg","official","bilateral","non-concessional",
"AT","Austria",2013,"ppg","official","multilateral","concessional",
"AT","Austria",2013,"ppg","official","multilateral","non-concessional",
"AT","Austria",2013,"ppg","official","bilateral","concessional",
"AT","Austria",2013,"ppg","official","bilateral","non-concessional",
"AZ","Azerbaijan",2000,"ppg","official","bilateral","concessional",265131735.3
"AZ","Azerbaijan",2000,"ppg","official","bilateral","non-concessional",165367760.2
"AZ","Azerbaijan",2000,"ppg","official","multilateral","concessional",68761591.11
"AZ","Azerbaijan",2000,"ppg","official","multilateral","non-concessional",0
"AZ","Azerbaijan",2001,"ppg","official","bilateral","concessional",98405845.33
"AZ","Azerbaijan",2001,"ppg","official","bilateral","non-concessional",2656259.141
"AZ","Azerbaijan",2001,"ppg","official","multilateral","concessional",32471669.38
"AZ","Azerbaijan",2001,"ppg","official","multilateral","non-concessional",0
"AZ","Azerbaijan",2002,"ppg","official","multilateral","non-concessional",0
"AZ","Azerbaijan",2002,"ppg","official","bilateral","concessional",232636429.3
"AZ","Azerbaijan",2002,"ppg","official","bilateral","non-concessional",0
"AZ","Azerbaijan",2002,"ppg","official","multilateral","concessional",89905237.26
"AZ","Azerbaijan",2003,"ppg","official","bilateral","concessional",156029061.1
"AZ","Azerbaijan",2003,"ppg","official","bilateral","non-concessional",0
"AZ","Azerbaijan",2003,"ppg","official","multilateral","concessional",104576081.6
"AZ","Azerbaijan",2003,"ppg","official","multilateral","non-concessional",0
"AZ","Azerbaijan",2004,"ppg","official","bilateral","concessional",25527545.33
"AZ","Azerbaijan",2004,"ppg","official","bilateral","non-concessional",0
"AZ","Azerbaijan",2004,"ppg","official","multilateral","concessional",77974778.22
"AZ","Azerbaijan",2004,"ppg","official","multilateral","non-concessional",0
"AZ","Azerbaijan",2005,"ppg","official","bilateral","non-concessional",0
"AZ","Azerbaijan",2005,"ppg","official","multilateral","concessional",41415600.98
"AZ","Azerbaijan",2005,"ppg","official","multilateral","non-concessional",0
"AZ","Azerbaijan",2005,"ppg","official","bilateral","concessional",17418756.44
"AZ","Azerbaijan",2006,"ppg","official","multilateral","non-concessional",223082629.6
"AZ","Azerbaijan",2006,"ppg","official","multilateral","concessional",56512411.71
"AZ","Azerbaijan",2006,"ppg","official","bilateral","non-concessional",94741029.1
"AZ","Azerbaijan",2006,"ppg","official","bilateral","concessional",68909.50849
"AZ","Azerbaijan",2007,"ppg","official","bilateral","concessional",0
"AZ","Azerbaijan",2007,"ppg","official","bilateral","non-concessional",0
"AZ","Azerbaijan",2007,"ppg","official","multilateral","non-concessional",0
"AZ","Azerbaijan",2007,"ppg","official","multilateral","concessional",43027811.12
"AZ","Azerbaijan",2008,"ppg","official","bilateral","concessional",34385485.47
"AZ","Azerbaijan",2008,"ppg","official","bilateral","non-concessional",0
"AZ","Azerbaijan",2008,"ppg","official","multilateral","non-concessional",0
"AZ","Azerbaijan",2008,"ppg","official","multilateral","concessional",24084838.77
"AZ","Azerbaijan",2009,"ppg","official","bilateral","concessional",0
"AZ","Azerbaijan",2009,"ppg","official","bilateral","non-concessional",0
"AZ","Azerbaijan",2009,"ppg","official","multilateral","concessional",30039723.54
"AZ","Azerbaijan",2009,"ppg","official","multilateral","non-concessional",72008723.69
"AZ","Azerbaijan",2010,"ppg","official","bilateral","concessional",121919190.5
"AZ","Azerbaijan",2010,"ppg","official","bilateral","non-concessional",0
"AZ","Azerbaijan",2010,"ppg","official","multilateral","concessional",162197261.4
"AZ","Azerbaijan",2010,"ppg","official","multilateral","non-concessional",0
"AZ","Azerbaijan",2011,"ppg","official","bilateral","concessional",126088753.6
"AZ","Azerbaijan",2011,"ppg","official","bilateral","non-concessional",0
"AZ","Azerbaijan",2011,"ppg","official","multilateral","concessional",110042527.6
"AZ","Azerbaijan",2011,"ppg","official","multilateral","non-concessional",0
"AZ","Azerbaijan",2012,"ppg","official","bilateral","non-concessional",0
"AZ","Azerbaijan",2012,"ppg","official","multilateral","concessional",130769000
"AZ","Azerbaijan",2012,"ppg","official","bilateral","concessional",124562000
"AZ","Azerbaijan",2012,"ppg","official","multilateral","non-concessional",0
"AZ","Azerbaijan",2013,"ppg","official","bilateral","non-concessional",0
"AZ","Azerbaijan",2013,"ppg","official","multilateral","concessional",35006584.98
"AZ","Azerbaijan",2013,"ppg","official","bilateral","concessional",100761577.1
"AZ","Azerbaijan",2013,"ppg","official","multilateral","non-concessional",0
"BS","Bahamas",2000,"ppg","official","multilateral","non-concessional",
"BS","Bahamas",2000,"ppg","official","bilateral","concessional",
"BS","Bahamas",2000,"ppg","official","bilateral","non-concessional",
"BS","Bahamas",2000,"ppg","official","multilateral","concessional",
"BS","Bahamas",2001,"ppg","official","bilateral","concessional",
"BS","Bahamas",2001,"ppg","official","bilateral","non-concessional",
"BS","Bahamas",2001,"ppg","official","multilateral","concessional",
"BS","Bahamas",2001,"ppg","official","multilateral","non-concessional",
"BS","Bahamas",2002,"ppg","official","bilateral","concessional",
"BS","Bahamas",2002,"ppg","official","bilateral","non-concessional",
"BS","Bahamas",2002,"ppg","official","multilateral","concessional",
"BS","Bahamas",2002,"ppg","official","multilateral","non-concessional",
"BS","Bahamas",2003,"ppg","official","multilateral","non-concessional",
"BS","Bahamas",2003,"ppg","official","bilateral","non-concessional",
"BS","Bahamas",2003,"ppg","official","bilateral","concessional",
"BS","Bahamas",2003,"ppg","official","multilateral","concessional",
"BS","Bahamas",2004,"ppg","official","multilateral","non-concessional",
"BS","Bahamas",2004,"ppg","official","bilateral","concessional",
"BS","Bahamas",2004,"ppg","official","bilateral","non-concessional",
"BS","Bahamas",2004,"ppg","official","multilateral","concessional",
"BS","Bahamas",2005,"ppg","official","multilateral","non-concessional",
"BS","Bahamas",2005,"ppg","official","bilateral","concessional",
"BS","Bahamas",2005,"ppg","official","bilateral","non-concessional",
"BS","Bahamas",2005,"ppg","official","multilateral","concessional",
"BS","Bahamas",2006,"ppg","official","bilateral","concessional",
"BS","Bahamas",2006,"ppg","official","bilateral","non-concessional",
"BS","Bahamas",2006,"ppg","official","multilateral","concessional",
"BS","Bahamas",2006,"ppg","official","multilateral","non-concessional",
"BS","Bahamas",2007,"ppg","official","multilateral","concessional",
"BS","Bahamas",2007,"ppg","official","multilateral","non-concessional",
"BS","Bahamas",2007,"ppg","official","bilateral","concessional",
"BS","Bahamas",2007,"ppg","official","bilateral","non-concessional",
"BS","Bahamas",2008,"ppg","official","bilateral","non-concessional",
"BS","Bahamas",2008,"ppg","official","bilateral","concessional",
"BS","Bahamas",2008,"ppg","official","multilateral","concessional",
"BS","Bahamas",2008,"ppg","official","multilateral","non-concessional",
"BS","Bahamas",2009,"ppg","official","bilateral","concessional",
"BS","Bahamas",2009,"ppg","official","bilateral","non-concessional",
"BS","Bahamas",2009,"ppg","official","multilateral","concessional",
"BS","Bahamas",2009,"ppg","official","multilateral","non-concessional",
"BS","Bahamas",2010,"ppg","official","bilateral","concessional",
"BS","Bahamas",2010,"ppg","official","bilateral","non-concessional",
"BS","Bahamas",2010,"ppg","official","multilateral","concessional",
"BS","Bahamas",2010,"ppg","official","multilateral","non-concessional",
"BS","Bahamas",2011,"ppg","official","bilateral","concessional",
"BS","Bahamas",2011,"ppg","official","bilateral","non-concessional",
"BS","Bahamas",2011,"ppg","official","multilateral","concessional",
"BS","Bahamas",2011,"ppg","official","multilateral","non-concessional",
"BS","Bahamas",2012,"ppg","official","bilateral","concessional",
