id-from,parent,id-to,region,year,value-1,value-2,value-3
undp,United Nations Development Programme,SV,north-central-america,2014,515098.88,1468.02,0.64
undp,United Nations Development Programme,SY,middle-east,2014,366512.66,,
undp,United Nations Development Programme,SZ,south-of-sahara,2014,950951.78,2273.54,16.01
undp,United Nations Development Programme,TD,south-of-sahara,2014,3843430.11,473.67,13.65
undp,United Nations Development Programme,TG,south-of-sahara,2014,5567030.21,334.14,21.5
undp,United Nations Development Programme,TH,far-east-asia,2014,693402.34,3128.24,0
undp,United Nations Development Programme,TJ,south-central-asia,2014,4100979.55,601.13,4.06
undp,United Nations Development Programme,TK,oceania,2014,49528.74,,
undp,United Nations Development Programme,TL,far-east-asia,2014,2258510.48,3856.61,4.24
undp,United Nations Development Programme,TM,south-central-asia,2014,762742.57,,0.31
undp,United Nations Development Programme,TN,north-of-sahara,2014,1030197.76,2460.67,0.17
undp,United Nations Development Programme,TO,oceania,2014,178303.46,1446.72,0.21
undp,United Nations Development Programme,TR,europe,2014,237737.94,3873.55,0.06
undp,United Nations Development Programme,TV,oceania,2014,89151.73,3838.36,0.42
undp,United Nations Development Programme,TZ,south-of-sahara,2014,8291110.82,356.50,13
undp,United Nations Development Programme,UA,europe,2014,1050009.26,2955.98,0
undp,United Nations Development Programme,UG,south-of-sahara,2014,10708113.26,232.23,10.3
undp,United Nations Development Programme,UY,south-america,2014,366512.66,5888.98,0.09
undp,United Nations Development Programme,UZ,south-central-asia,2014,4130696.79,1352.40,6.36
undp,United Nations Development Programme,VC,north-central-america,2014,108963.22,3004.52,
undp,United Nations Development Programme,VE,south-america,2014,366512.66,,6.35
undp,United Nations Development Programme,VN,far-east-asia,2014,10420846.58,1074.58,0.62
undp,United Nations Development Programme,VU,oceania,2014,118868.97,591.62,3.45
undp,United Nations Development Programme,WS,oceania,2014,485381.64,1960.35,0.14
undp,United Nations Development Programme,XK,europe,2014,416041.40,2237.88,0.19
undp,United Nations Development Programme,YE,middle-east,2014,4873627.87,811.58,
undp,United Nations Development Programme,ZA,south-of-sahara,2014,851894.30,2780.81,4.75
undp,United Nations Development Programme,ZM,south-of-sahara,2014,3922676.09,681.73,28.32
undp,United Nations Development Programme,ZW,south-of-sahara,2014,7072703.86,554.67,3.93
unece,United Nations Economic Commission for Europe,BY,europe,2014,29717.24,5112.34,0
unece,United Nations Economic Commission for Europe,KZ,south-central-asia,2014,9905.75,5875.46,0.01
unece,United Nations Economic Commission for Europe,RS,europe,2014,29717.24,4965.47,0.04
unece,United Nations Economic Commission for Europe,TJ,south-central-asia,2014,49528.74,601.13,4.06
unfpa,United Nations Population Fund,AF,south-central-asia,2014,6032600.35,433.28,
unfpa,United Nations Population Fund,AL,europe,2014,485381.64,2947.39,0.2
unfpa,United Nations Population Fund,AM,south-central-asia,2014,485381.64,1647.92,0.41
unfpa,United Nations Population Fund,AO,south-of-sahara,2014,2862761.09,2683.79,8.56
unfpa,United Nations Population Fund,AR,south-america,2014,673590.84,,0.97
unfpa,United Nations Population Fund,AZ,south-central-asia,2014,723119.58,7407.71,0.13
unfpa,United Nations Population Fund,BA,europe,2014,653779.35,4449.80,0.02
unfpa,United Nations Population Fund,BD,south-central-asia,2014,7399593.53,327.29,1.85
unfpa,United Nations Population Fund,BF,south-of-sahara,2014,3704749.64,441.73,11.07
unfpa,United Nations Population Fund,BI,south-of-sahara,2014,2842949.59,201.19,30.6
unfpa,United Nations Population Fund,BJ,south-of-sahara,2014,1802846.08,389.54,17.24
unfpa,United Nations Population Fund,BO,south-america,2014,1238218.46,2042.52,3.24
unfpa,United Nations Population Fund,BR,south-america,2014,2030678.28,4975.42,1.72
unfpa,United Nations Population Fund,BT,south-central-asia,2014,1030197.76,1734.16,0.23
unfpa,United Nations Population Fund,BW,south-of-sahara,2014,782554.07,4621.15,3.83
unfpa,United Nations Population Fund,BY,europe,2014,297172.43,5112.34,0
unfpa,United Nations Population Fund,CD,south-of-sahara,2014,7528368.25,108.16,38.05
unfpa,United Nations Population Fund,CF,south-of-sahara,2014,2625023.14,42.11,47.3
unfpa,United Nations Population Fund,CG,south-of-sahara,2014,2109924.26,3606.24,14.41
unfpa,United Nations Population Fund,CI,south-of-sahara,2014,4705230.16,593.45,8.88
unfpa,United Nations Population Fund,CL,south-america,2014,168397.71,4463.21,0.45
unfpa,United Nations Population Fund,CM,south-of-sahara,2014,3229273.75,528.50,7.65
unfpa,United Nations Population Fund,CN,far-east-asia,2014,3962299.08,2761.38,0.35
unfpa,United Nations Population Fund,CO,south-america,2014,1664165.61,3442.74,2.31
unfpa,United Nations Population Fund,CR,north-central-america,2014,574533.37,1864.08,0.69
unfpa,United Nations Population Fund,CU,north-central-america,2014,871705.80,,
unfpa,United Nations Population Fund,CV,south-of-sahara,2014,990574.77,1652.21,1.54
unfpa,United Nations Population Fund,DJ,south-of-sahara,2014,802365.56,1007.06,7.51
unfpa,United Nations Population Fund,DO,north-central-america,2014,901423.04,1566.26,0.56
unfpa,United Nations Population Fund,DZ,north-of-sahara,2014,455664.39,4882.45,
unfpa,United Nations Population Fund,EC,south-america,2014,1030197.76,,1.43
unfpa,United Nations Population Fund,EG,north-of-sahara,2014,2555682.91,2359.05,
unfpa,United Nations Population Fund,ER,south-of-sahara,2014,1396710.43,,
unfpa,United Nations Population Fund,ET,south-of-sahara,2014,6468453.25,197.43,5.58
unfpa,United Nations Population Fund,GA,south-of-sahara,2014,1059915.00,6935.54,1.48
unfpa,United Nations Population Fund,GE,south-central-asia,2014,643873.60,2031.02,2.89
unfpa,United Nations Population Fund,GH,south-of-sahara,2014,3922676.09,563.93,3.74
unfpa,United Nations Population Fund,GM,south-of-sahara,2014,980669.02,318.68,17.39
unfpa,United Nations Population Fund,GN,south-of-sahara,2014,2932101.32,295.61,10.45
unfpa,United Nations Population Fund,GQ,south-of-sahara,2014,604250.61,11813.65,
unfpa,United Nations Population Fund,GT,north-central-america,2014,1674071.36,762.55,2.72
unfpa,United Nations Population Fund,GW,south-of-sahara,2014,1099537.99,278.39,30.73
unfpa,United Nations Population Fund,HN,north-central-america,2014,1357087.43,833.08,6.01
unfpa,United Nations Population Fund,HT,north-central-america,2014,3239179.50,314.84,28.21
unfpa,United Nations Population Fund,ID,far-east-asia,2014,4774570.39,1602.39,1.25
unfpa,United Nations Population Fund,IN,south-central-asia,2014,10559527.05,1057.37,3.22
unfpa,United Nations Population Fund,IQ,middle-east,2014,2417002.44,7870.60,
unfpa,United Nations Population Fund,IR,middle-east,2014,1475956.41,1358.36,0.03
unfpa,United Nations Population Fund,JO,middle-east,2014,941046.03,3067.95,
unfpa,United Nations Population Fund,KE,south-of-sahara,2014,5903825.63,522.41,8.26
unfpa,United Nations Population Fund,KG,south-central-asia,2014,792459.82,924.82,0.23
unfpa,United Nations Population Fund,KH,far-east-asia,2014,3724561.14,574.33,0.22
unfpa,United Nations Population Fund,KM,south-of-sahara,2014,1010386.27,351.99,3.88
unfpa,United Nations Population Fund,KP,far-east-asia,2014,1446239.16,,
unfpa,United Nations Population Fund,KZ,south-central-asia,2014,614156.36,5875.46,0.01
unfpa,United Nations Population Fund,LA,far-east-asia,2014,2446719.68,924.30,3.22
unfpa,United Nations Population Fund,LB,middle-east,2014,713213.83,3620.12,
unfpa,United Nations Population Fund,LK,south-central-asia,2014,1713694.35,1220.64,0.27
unfpa,United Nations Population Fund,LR,south-of-sahara,2014,2060395.52,222.89,19.81
unfpa,United Nations Population Fund,LS,south-of-sahara,2014,950951.78,1373.95,29.16
unfpa,United Nations Population Fund,LY,north-of-sahara,2014,544816.12,17299.26,
unfpa,United Nations Population Fund,MA,north-of-sahara,2014,1545296.64,2083.56,0.24
unfpa,United Nations Population Fund,MD,europe,2014,495287.39,1718.87,0
unfpa,United Nations Population Fund,MG,south-of-sahara,2014,3853335.86,159.49,39.45
unfpa,United Nations Population Fund,MK,europe,2014,307078.18,3694.45,0.39
unfpa,United Nations Population Fund,ML,south-of-sahara,2014,2585400.15,350.28,16.67
unfpa,United Nations Population Fund,MM,south-central-asia,2014,6082129.09,832.08,
unfpa,United Nations Population Fund,MN,far-east-asia,2014,2169358.75,3062.96,0.03
unfpa,United Nations Population Fund,MR,south-of-sahara,2014,1624542.62,901.83,1.4
unfpa,United Nations Population Fund,MU,south-of-sahara,2014,89151.73,3890.83,0.09
unfpa,United Nations Population Fund,MV,south-central-asia,2014,455664.39,4501.61,1
unfpa,United Nations Population Fund,MW,south-of-sahara,2014,3288708.24,160.39,32.64
unfpa,United Nations Population Fund,MX,north-central-america,2014,1178783.98,3841.95,0.81
unfpa,United Nations Population Fund,MY,far-east-asia,2014,386324.16,5036.36,0.01
unfpa,United Nations Population Fund,MZ,south-of-sahara,2014,5220329.04,342.64,25.25
unfpa,United Nations Population Fund,NA,south-of-sahara,2014,1198595.47,2211.27,5.14
unfpa,United Nations Population Fund,NE,south-of-sahara,2014,3239179.50,271.35,13.69
unfpa,United Nations Population Fund,NG,south-of-sahara,2014,7974126.90,537.24,19.6
unfpa,United Nations Population Fund,NI,north-central-america,2014,1396710.43,764.14,1.57
unfpa,United Nations Population Fund,NP,south-central-asia,2014,4190131.28,453.94,1.62
unfpa,United Nations Population Fund,PA,north-central-america,2014,693402.34,3285.76,1.21
unfpa,United Nations Population Fund,PE,south-america,2014,1644354.12,2540.46,0.79
unfpa,United Nations Population Fund,PG,oceania,2014,1941526.55,649.71,11.92
unfpa,United Nations Population Fund,PH,far-east-asia,2014,5626464.69,1258.07,2.36
unfpa,United Nations Population Fund,PK,south-central-asia,2014,5715616.42,644.36,1.02
unfpa,United Nations Population Fund,PS,middle-east,2014,2060395.52,,0.02
unfpa,United Nations Population Fund,PY,south-america,2014,970763.27,1463.83,0.85
unfpa,United Nations Population Fund,RS,europe,2014,307078.18,4965.47,0.04
unfpa,United Nations Population Fund,RW,south-of-sahara,2014,2436813.93,388.71,23.77
unfpa,United Nations Population Fund,SD,south-of-sahara,2014,3288708.24,282.48,2.43
unfpa,United Nations Population Fund,SL,south-of-sahara,2014,2565588.65,241.24,8.06
unfpa,United Nations Population Fund,SN,south-of-sahara,2014,2783515.10,557.91,12.48
unfpa,United Nations Population Fund,SO,south-of-sahara,2014,3447200.20,,
unfpa,United Nations Population Fund,SS,south-of-sahara,2014,5061837.07,567.37,37.87
unfpa,United Nations Population Fund,ST,south-of-sahara,2014,723119.58,905.77,7.07
unfpa,United Nations Population Fund,SV,north-central-america,2014,1208501.22,1468.02,0.64
unfpa,United Nations Population Fund,SY,middle-east,2014,2010866.78,,
unfpa,United Nations Population Fund,SZ,south-of-sahara,2014,1238218.46,2273.54,16.01
unfpa,United Nations Population Fund,TD,south-of-sahara,2014,2951912.81,473.67,13.65
unfpa,United Nations Population Fund,TG,south-of-sahara,2014,1317464.44,334.14,21.5
unfpa,United Nations Population Fund,TH,far-east-asia,2014,1654259.87,3128.24,0
unfpa,United Nations Population Fund,TJ,south-central-asia,2014,802365.56,601.13,4.06
unfpa,United Nations Population Fund,TL,far-east-asia,2014,2030678.28,3856.61,4.24
unfpa,United Nations Population Fund,TM,south-central-asia,2014,733025.33,,0.31
unfpa,United Nations Population Fund,TN,north-of-sahara,2014,584439.11,2460.67,0.17
unfpa,United Nations Population Fund,TR,europe,2014,1020292.01,3873.55,0.06
unfpa,United Nations Population Fund,TZ,south-of-sahara,2014,4477397.96,356.50,13
unfpa,United Nations Population Fund,UA,europe,2014,752836.83,2955.98,0
unfpa,United Nations Population Fund,UG,south-of-sahara,2014,6290149.79,232.23,10.3
unfpa,United Nations Population Fund,UY,south-america,2014,594344.86,5888.98,0.09
unfpa,United Nations Population Fund,UZ,south-central-asia,2014,1228312.71,1352.40,6.36
unfpa,United Nations Population Fund,VE,south-america,2014,980669.02,,6.35
unfpa,United Nations Population Fund,VN,far-east-asia,2014,4497209.46,1074.58,0.62
unfpa,United Nations Population Fund,XK,europe,2014,257549.44,2237.88,0.19
unfpa,United Nations Population Fund,YE,middle-east,2014,3496728.94,811.58,
unfpa,United Nations Population Fund,ZA,south-of-sahara,2014,1931620.80,2780.81,4.75
unfpa,United Nations Population Fund,ZM,south-of-sahara,2014,3476917.44,681.73,28.32
unfpa,United Nations Population Fund,ZW,south-of-sahara,2014,3318425.48,554.67,3.93
unhcr,United Nations High Commissioner for Refugees,DZ,north-of-sahara,2014,2119830.01,4882.45,
unhcr,United Nations High Commissioner for Refugees,LY,north-of-sahara,2014,3704749.64,17299.26,
unhcr,United Nations High Commissioner for Refugees,MA,north-of-sahara,2014,2248604.73,2083.56,0.24
unhcr,United Nations High Commissioner for Refugees,MR,south-of-sahara,2014,59434.49,901.83,1.4
unhcr,United Nations High Commissioner for Refugees,SY,middle-east,2014,435852.90,,
unhcr,United Nations High Commissioner for Refugees,TN,north-of-sahara,2014,2704269.12,2460.67,0.17
unhcr,United Nations High Commissioner for Refugees,YE,middle-east,2014,3130216.27,811.58,
unicef,United Nations Children's Fund,AF,south-central-asia,2014,47012678.58,433.28,
unicef,United Nations Children's Fund,AL,europe,2014,950951.78,2947.39,0.2
unicef,United Nations Children's Fund,AM,south-central-asia,2014,1149066.73,1647.92,0.41
unicef,United Nations Children's Fund,AO,south-of-sahara,2014,8073184.38,2683.79,8.56
unicef,United Nations Children's Fund,AR,south-america,2014,812271.31,,0.97
unicef,United Nations Children's Fund,AZ,south-central-asia,2014,1168878.23,7407.71,0.13
unicef,United Nations Children's Fund,BA,europe,2014,1178783.98,4449.80,0.02
unicef,United Nations Children's Fund,BD,south-central-asia,2014,23853040.46,327.29,1.85
unicef,United Nations Children's Fund,BF,south-of-sahara,2014,16909111.32,441.73,11.07
unicef,United Nations Children's Fund,BI,south-of-sahara,2014,10430752.33,201.19,30.6
unicef,United Nations Children's Fund,BJ,south-of-sahara,2014,5586841.70,389.54,17.24
unicef,United Nations Children's Fund,BO,south-america,2014,1525485.15,2042.52,3.24
unicef,United Nations Children's Fund,BR,south-america,2014,2704269.12,4975.42,1.72
unicef,United Nations Children's Fund,BT,south-central-asia,2014,851894.30,1734.16,0.23
unicef,United Nations Children's Fund,BW,south-of-sahara,2014,851894.30,4621.15,3.83
unicef,United Nations Children's Fund,BY,europe,2014,941046.03,5112.34,0
unicef,United Nations Children's Fund,BZ,north-central-america,2014,812271.31,2139.17,5.58
unicef,United Nations Children's Fund,CD,south-of-sahara,2014,61613750.69,108.16,38.05
unicef,United Nations Children's Fund,CF,south-of-sahara,2014,21812456.44,42.11,47.3
unicef,United Nations Children's Fund,CG,south-of-sahara,2014,2208981.74,3606.24,14.41
unicef,United Nations Children's Fund,CI,south-of-sahara,2014,8479320.03,593.45,8.88
unicef,United Nations Children's Fund,CL,south-america,2014,1010386.27,4463.21,0.45
unicef,United Nations Children's Fund,CM,south-of-sahara,2014,9014230.41,528.50,7.65
unicef,United Nations Children's Fund,CN,far-east-asia,2014,8627906.25,2761.38,0.35
unicef,United Nations Children's Fund,CO,south-america,2014,1158972.48,3442.74,2.31
unicef,United Nations Children's Fund,CR,north-central-america,2014,822177.06,1864.08,0.69
unicef,United Nations Children's Fund,CU,north-central-america,2014,891517.29,,
unicef,United Nations Children's Fund,CV,south-of-sahara,2014,1208501.22,1652.21,1.54
unicef,United Nations Children's Fund,DJ,south-of-sahara,2014,1040103.51,1007.06,7.51
unicef,United Nations Children's Fund,DO,north-central-america,2014,1109443.74,1566.26,0.56
unicef,United Nations Children's Fund,DZ,north-of-sahara,2014,1267935.71,4882.45,
unicef,United Nations Children's Fund,EC,south-america,2014,1079726.50,,1.43
unicef,United Nations Children's Fund,EG,north-of-sahara,2014,3635409.41,2359.05,
unicef,United Nations Children's Fund,ER,south-of-sahara,2014,3060876.04,,
unicef,United Nations Children's Fund,ET,south-of-sahara,2014,40266864.40,197.43,5.58
unicef,United Nations Children's Fund,FJ,oceania,2014,5319386.51,2231.33,0.75
unicef,United Nations Children's Fund,GA,south-of-sahara,2014,792459.82,6935.54,1.48
unicef,United Nations Children's Fund,GE,south-central-asia,2014,891517.29,2031.02,2.89
unicef,United Nations Children's Fund,GH,south-of-sahara,2014,9509517.79,563.93,3.74
unicef,United Nations Children's Fund,GM,south-of-sahara,2014,1456144.91,318.68,17.39
unicef,United Nations Children's Fund,GN,south-of-sahara,2014,9658104.01,295.61,10.45
unicef,United Nations Children's Fund,GQ,south-of-sahara,2014,792459.82,11813.65,
unicef,United Nations Children's Fund,GT,north-central-america,2014,1228312.71,762.55,2.72
unicef,United Nations Children's Fund,GW,south-of-sahara,2014,3427388.70,278.39,30.73
unicef,United Nations Children's Fund,GY,south-america,2014,2268416.22,1919.19,2.3
unicef,United Nations Children's Fund,HN,north-central-america,2014,1059915.00,833.08,6.01
unicef,United Nations Children's Fund,HT,north-central-america,2014,6121752.08,314.84,28.21
unicef,United Nations Children's Fund,ID,far-east-asia,2014,6101940.58,1602.39,1.25
unicef,United Nations Children's Fund,IN,south-central-asia,2014,46596637.18,1057.37,3.22
unicef,United Nations Children's Fund,IQ,middle-east,2014,10935945.46,7870.60,
unicef,United Nations Children's Fund,IR,middle-east,2014,1258029.96,1358.36,0.03
unicef,United Nations Children's Fund,JM,north-central-america,2014,1059915.00,1953.97,0.41
unicef,United Nations Children's Fund,JO,middle-east,2014,2654740.38,3067.95,
unicef,United Nations Children's Fund,KE,south-of-sahara,2014,13422288.13,522.41,8.26
unicef,United Nations Children's Fund,KG,south-central-asia,2014,1733505.85,924.82,0.23
unicef,United Nations Children's Fund,KH,far-east-asia,2014,5715616.42,574.33,0.22
unicef,United Nations Children's Fund,KM,south-of-sahara,2014,1297652.95,351.99,3.88
unicef,United Nations Children's Fund,KP,far-east-asia,2014,3150027.77,,
unicef,United Nations Children's Fund,KZ,south-central-asia,2014,1109443.74,5875.46,0.01
unicef,United Nations Children's Fund,LA,far-east-asia,2014,2545777.16,924.30,3.22
unicef,United Nations Children's Fund,LB,middle-east,2014,2377379.45,3620.12,
unicef,United Nations Children's Fund,LK,south-central-asia,2014,1040103.51,1220.64,0.27
unicef,United Nations Children's Fund,LR,south-of-sahara,2014,6676473.95,222.89,19.81
unicef,United Nations Children's Fund,LS,south-of-sahara,2014,1466050.66,1373.95,29.16
unicef,United Nations Children's Fund,LY,north-of-sahara,2014,921234.54,17299.26,
unicef,United Nations Children's Fund,MA,north-of-sahara,2014,1852374.82,2083.56,0.24
unicef,United Nations Children's Fund,MD,europe,2014,1000480.52,1718.87,0
unicef,United Nations Children's Fund,ME,europe,2014,1000480.52,6361.95,0
unicef,United Nations Children's Fund,MG,south-of-sahara,2014,10480281.07,159.49,39.45
unicef,United Nations Children's Fund,MK,europe,2014,832082.81,3694.45,0.39
unicef,United Nations Children's Fund,ML,south-of-sahara,2014,17117132.03,350.28,16.67
unicef,United Nations Children's Fund,MM,south-central-asia,2014,16790242.35,832.08,
unicef,United Nations Children's Fund,MN,far-east-asia,2014,1376898.93,3062.96,0.03
unicef,United Nations Children's Fund,MR,south-of-sahara,2014,2367473.70,901.83,1.4
unicef,United Nations Children's Fund,MV,south-central-asia,2014,633967.85,4501.61,1
unicef,United Nations Children's Fund,MW,south-of-sahara,2014,10826982.24,160.39,32.64
unicef,United Nations Children's Fund,MX,north-central-america,2014,733025.33,3841.95,0.81
unicef,United Nations Children's Fund,MY,far-east-asia,2014,851894.30,5036.36,0.01
unicef,United Nations Children's Fund,MZ,south-of-sahara,2014,14610977.86,342.64,25.25
unicef,United Nations Children's Fund,NA,south-of-sahara,2014,1218406.97,2211.27,5.14
unicef,United Nations Children's Fund,NE,south-of-sahara,2014,19692626.43,271.35,13.69
unicef,United Nations Children's Fund,NG,south-of-sahara,2014,55511810.11,537.24,19.6
unicef,United Nations Children's Fund,NI,north-central-america,2014,1059915.00,764.14,1.57
unicef,United Nations Children's Fund,NP,south-central-asia,2014,6884494.65,453.94,1.62
unicef,United Nations Children's Fund,PA,north-central-america,2014,812271.31,3285.76,1.21
unicef,United Nations Children's Fund,PE,south-america,2014,1188689.72,2540.46,0.79
unicef,United Nations Children's Fund,PG,oceania,2014,1674071.36,649.71,11.92
unicef,United Nations Children's Fund,PH,far-east-asia,2014,4398151.98,1258.07,2.36
unicef,United Nations Children's Fund,PK,south-central-asia,2014,18068083.80,644.36,1.02
unicef,United Nations Children's Fund,PS,middle-east,2014,4734947.40,,0.02
unicef,United Nations Children's Fund,PY,south-america,2014,1158972.48,1463.83,0.85
unicef,United Nations Children's Fund,RS,europe,2014,1723600.10,4965.47,0.04
unicef,United Nations Children's Fund,RW,south-of-sahara,2014,7756200.45,388.71,23.77
unicef,United Nations Children's Fund,SD,south-of-sahara,2014,18147329.79,282.48,2.43
unicef,United Nations Children's Fund,SL,south-of-sahara,2014,10470375.32,241.24,8.06
unicef,United Nations Children's Fund,SN,south-of-sahara,2014,5755239.41,557.91,12.48
unicef,United Nations Children's Fund,SO,south-of-sahara,2014,15433154.92,,
unicef,United Nations Children's Fund,SS,south-of-sahara,2014,18721863.15,567.37,37.87
unicef,United Nations Children's Fund,ST,south-of-sahara,2014,1267935.71,905.77,7.07
unicef,United Nations Children's Fund,SV,north-central-america,2014,1456144.91,1468.02,0.64
unicef,United Nations Children's Fund,SY,middle-east,2014,4814193.38,,
unicef,United Nations Children's Fund,SZ,south-of-sahara,2014,812271.31,2273.54,16.01
unicef,United Nations Children's Fund,TD,south-of-sahara,2014,14630789.35,473.67,13.65
unicef,United Nations Children's Fund,TG,south-of-sahara,2014,3625503.66,334.14,21.5
unicef,United Nations Children's Fund,TH,far-east-asia,2014,911328.79,3128.24,0
unicef,United Nations Children's Fund,TJ,south-central-asia,2014,2149547.25,601.13,4.06
unicef,United Nations Children's Fund,TL,far-east-asia,2014,1218406.97,3856.61,4.24
unicef,United Nations Children's Fund,TM,south-central-asia,2014,901423.04,,0.31
unicef,United Nations Children's Fund,TN,north-of-sahara,2014,980669.02,2460.67,0.17
unicef,United Nations Children's Fund,TR,europe,2014,931140.28,3873.55,0.06
unicef,United Nations Children's Fund,TZ,south-of-sahara,2014,20187913.81,356.50,13
unicef,United Nations Children's Fund,UA,europe,2014,1109443.74,2955.98,0
unicef,United Nations Children's Fund,UG,south-of-sahara,2014,22515764.52,232.23,10.3
unicef,United Nations Children's Fund,UY,south-america,2014,980669.02,5888.98,0.09
unicef,United Nations Children's Fund,UZ,south-central-asia,2014,3843430.11,1352.40,6.36
unicef,United Nations Children's Fund,VE,south-america,2014,1773128.84,,6.35
unicef,United Nations Children's Fund,VN,far-east-asia,2014,4705230.16,1074.58,0.62
unicef,United Nations Children's Fund,XK,europe,2014,1178783.98,2237.88,0.19
unicef,United Nations Children's Fund,YE,middle-east,2014,8776492.46,811.58,
unicef,United Nations Children's Fund,ZA,south-of-sahara,2014,1337275.94,2780.81,4.75
unicef,United Nations Children's Fund,ZM,south-of-sahara,2014,8845832.70,681.73,28.32
unicef,United Nations Children's Fund,ZW,south-of-sahara,2014,5784956.66,554.67,3.93
unpbf,United Nations Peacebuilding Fund,BA,europe,2014,188209.21,4449.80,0.02
unpbf,United Nations Peacebuilding Fund,BI,south-of-sahara,2014,1931620.80,201.19,30.6
unpbf,United Nations Peacebuilding Fund,CD,south-of-sahara,2014,841988.55,108.16,38.05
unpbf,United Nations Peacebuilding Fund,CF,south-of-sahara,2014,7845352.18,42.11,47.3
unpbf,United Nations Peacebuilding Fund,CI,south-of-sahara,2014,3437294.45,593.45,8.88
unpbf,United Nations Peacebuilding Fund,CO,south-america,2014,1832563.32,3442.74,2.31
unpbf,United Nations Peacebuilding Fund,GN,south-of-sahara,2014,8409979.80,295.61,10.45
unpbf,United Nations Peacebuilding Fund,GT,north-central-america,2014,4388246.23,762.55,2.72
unpbf,United Nations Peacebuilding Fund,GW,south-of-sahara,2014,3437294.45,278.39,30.73
unpbf,United Nations Peacebuilding Fund,KG,south-central-asia,2014,3684938.14,924.82,0.23
unpbf,United Nations Peacebuilding Fund,KM,south-of-sahara,2014,1406616.17,351.99,3.88
unpbf,United Nations Peacebuilding Fund,LB,middle-east,2014,683496.59,3620.12,
unpbf,United Nations Peacebuilding Fund,LR,south-of-sahara,2014,7766106.20,222.89,19.81
unpbf,United Nations Peacebuilding Fund,LY,north-of-sahara,2014,356606.92,17299.26,
unpbf,United Nations Peacebuilding Fund,ML,south-of-sahara,2014,1277841.45,350.28,16.67
unpbf,United Nations Peacebuilding Fund,MM,south-central-asia,2014,1010386.27,832.08,
unpbf,United Nations Peacebuilding Fund,NE,south-of-sahara,2014,1773128.84,271.35,13.69
unpbf,United Nations Peacebuilding Fund,NP,south-central-asia,2014,4021733.57,453.94,1.62
unpbf,United Nations Peacebuilding Fund,PG,oceania,2014,188209.21,649.71,11.92
unpbf,United Nations Peacebuilding Fund,PH,far-east-asia,2014,29717.24,1258.07,2.36
unpbf,United Nations Peacebuilding Fund,SD,south-of-sahara,2014,396229.91,282.48,2.43
unpbf,United Nations Peacebuilding Fund,SL,south-of-sahara,2014,2456625.43,241.24,8.06
unpbf,United Nations Peacebuilding Fund,SS,south-of-sahara,2014,2000961.04,567.37,37.87
unpbf,United Nations Peacebuilding Fund,TD,south-of-sahara,2014,841988.55,473.67,13.65
unpbf,United Nations Peacebuilding Fund,UG,south-of-sahara,2014,326889.67,232.23,10.3
unpbf,United Nations Peacebuilding Fund,YE,middle-east,2014,3853335.86,811.58,
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,JO,middle-east,2014,171963780.07,3067.95,
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,LB,middle-east,2014,89993717.85,3620.12,
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,PS,middle-east,2014,380796753.08,,0.02
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,SY,middle-east,2014,30925744.32,,
wfp,World Food Programme,AF,south-central-asia,2014,3041064.54,433.28,
wfp,World Food Programme,BD,south-central-asia,2014,5557124.46,327.29,1.85
wfp,World Food Programme,BF,south-of-sahara,2014,3397671.46,441.73,11.07
wfp,World Food Programme,BI,south-of-sahara,2014,4824099.13,201.19,30.6
wfp,World Food Programme,BJ,south-of-sahara,2014,227832.20,389.54,17.24
wfp,World Food Programme,BO,south-america,2014,1743411.60,2042.52,3.24
wfp,World Food Programme,BT,south-central-asia,2014,227832.20,1734.16,0.23
wfp,World Food Programme,CD,south-of-sahara,2014,10212825.88,108.16,38.05
wfp,World Food Programme,CF,south-of-sahara,2014,6795342.92,42.11,47.3
wfp,World Food Programme,CG,south-of-sahara,2014,544816.12,3606.24,14.41
wfp,World Food Programme,CI,south-of-sahara,2014,1485862.16,593.45,8.88
wfp,World Food Programme,CM,south-of-sahara,2014,2149547.25,528.50,7.65
wfp,World Food Programme,CO,south-america,2014,1436333.42,3442.74,2.31
wfp,World Food Programme,CU,north-central-america,2014,0.00,,
wfp,World Food Programme,DJ,south-of-sahara,2014,3050970.29,1007.06,7.51
wfp,World Food Programme,DZ,north-of-sahara,2014,574533.37,4882.45,
wfp,World Food Programme,EC,south-america,2014,406135.66,,1.43
wfp,World Food Programme,EG,north-of-sahara,2014,4457586.47,2359.05,
wfp,World Food Programme,ET,south-of-sahara,2014,26240325.66,197.43,5.58
wfp,World Food Programme,GH,south-of-sahara,2014,148586.22,563.93,3.74
wfp,World Food Programme,GN,south-of-sahara,2014,1426427.67,295.61,10.45
wfp,World Food Programme,GT,north-central-america,2014,2704269.12,762.55,2.72
wfp,World Food Programme,GW,south-of-sahara,2014,59434.49,278.39,30.73
wfp,World Food Programme,HN,north-central-america,2014,1079726.50,833.08,6.01
wfp,World Food Programme,HT,north-central-america,2014,3665126.65,314.84,28.21
wfp,World Food Programme,ID,far-east-asia,2014,970763.27,1602.39,1.25
wfp,World Food Programme,IN,south-central-asia,2014,208020.70,1057.37,3.22
