id-from,parent,year,id-to,rank,total-value,purpose-code,purpose-name,purpose-value
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,21030,Rail transport,11137431.34
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,24040,Informal/semi-formal financial intermediaries,10617286.47
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,11330,Vocational training,9737544.24
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,11220,Primary education,9659447.13
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,32110,Industrial policy & admin. mgmt,9383090.73
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,31161,Food crop production,6248076.91
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,21010,Transport policy & administrative management,5398330.15
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,23110,Energy policy and administrative management,4564199.82
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,21020,Road transport,4287439.92
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,14050,Waste management/disposal,3048506.98
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,31130,Agricultural land resources,2205495.41
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,31140,Agricultural water resources,2159059.74
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,12220,Basic health care,2091045.59
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,12110,Health policy & administrative management,1922945.45
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,14015,Water resources protection,1543682.00
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,22020,Telecommunications,1484455.54
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,15110,Public sector policy and administrative management,1225713.15
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,14010,Water resources policy/administrative management,1203523.58
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,14032,Basic sanitation,946451.80
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,21050,Air transport,778570.97
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,23310,"Energy generation, non-renewable sources, unspecified",697823.27
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,16061,Culture and recreation,647300.99
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,32161,Agro-industries,379601.13
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,23640,Gas distribution,139574.96
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,23230,Solar energy,125639.15
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,23240,Wind energy,112213.30
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,22040,Information and communication technology (ICT),76912.09
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,11420,Higher education,65856.98
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,99810,Sectors not specified,62302.20
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,16030,Housing policy and administrative management,47290.34
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,15111,Public finance management,6917.46
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,24010,Financial policy & administrative management,6917.46
asdb-special-funds,Asian Development Bank,2014,BD,2,450074763.78,31191,Agricultural services,1196.48
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,21020,Road transport,99664225.84
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,24040,Informal/semi-formal financial intermediaries,50709280.75
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,31140,Agricultural water resources,22565847.98
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,12110,Health policy & administrative management,20214253.20
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,31110,Agricultural policy & administrative management,18864419.03
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,21030,Rail transport,17619254.38
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,14015,Water resources protection,17457896.88
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,16010,Social/welfare services,16478818.10
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,14022,Sanitation - large systems,16422011.14
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,23630,Electric power transmission and distribution,15956318.96
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,24030,Formal sector financial intermediaries,15311202.82
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,24010,Financial policy & administrative management,15073912.67
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,99810,Sectors not specified,13011397.72
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,11420,Higher education,11671847.42
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,14031,Basic drinking water supply,10656682.52
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,23220,Hydro-electric power plants,10332459.87
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,21010,Transport policy & administrative management,9927637.42
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,12220,Basic health care,9615428.07
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,11110,Education policy & administrative management,9558214.45
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,11330,Vocational training,9193851.33
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,14010,Water resources policy/administrative management,8027275.00
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,43030,Urban development and management,6547819.81
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,13040,Std control including hiv/aids,3509714.38
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,33210,Tourism policy and admin. management,2929861.28
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,15110,Public sector policy and administrative management,1996471.45
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,14032,Basic sanitation,1970055.10
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,41050,Flood prevention/control,1897681.93
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,16061,Culture and recreation,1866347.87
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,11320,Secondary education,1816605.16
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,23270,Biofuel-fired power plants,915517.93
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,14050,Waste management/disposal,728073.84
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,11220,Primary education,534869.76
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,31130,Agricultural land resources,270816.70
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,31220,Forestry development,222947.67
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,15112,Decentralisation and support to subnational government,165409.84
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,31191,Agricultural services,157261.67
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,31161,Food crop production,141096.58
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,23110,Energy policy and administrative management,138294.14
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,12240,Basic nutrition,66987.42
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,21040,Water transport,24772.10
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,22010,Communications policy & administrative management,3827.85
asdb-special-funds,Asian Development Bank,2014,VN,3,444237558.21,32161,Agro-industries,890.18
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,21020,Road transport,23611234.23
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,14031,Basic drinking water supply,21357672.17
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,43030,Urban development and management,16803878.70
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,23630,Electric power transmission and distribution,13411525.44
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,14022,Sanitation - large systems,11370867.22
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,21050,Air transport,7895275.17
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,32110,Industrial policy & admin. mgmt,6934023.39
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,31140,Agricultural water resources,6587786.20
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,11110,Education policy & administrative management,5095208.90
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,16010,Social/welfare services,4950805.18
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,11230,Basic life skills for youth & adults,4942891.43
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,11220,Primary education,4942891.43
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,32161,Agro-industries,4560507.18
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,22020,Telecommunications,2874113.07
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,21010,Transport policy & administrative management,2812152.62
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,11330,Vocational training,2229221.51
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,24010,Financial policy & administrative management,1580106.23
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,14015,Water resources protection,1456144.91
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,23110,Energy policy and administrative management,1404574.81
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,14050,Waste management/disposal,1310571.03
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,14032,Basic sanitation,1304543.09
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,31161,Food crop production,1173877.19
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,24040,Informal/semi-formal financial intermediaries,1024185.27
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,41050,Flood prevention/control,909037.59
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,24030,Formal sector financial intermediaries,496377.02
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,16061,Culture and recreation,404682.48
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,14010,Water resources policy/administrative management,200921.15
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,22010,Communications policy & administrative management,113920.95
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,15111,Public finance management,85147.53
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,31110,Agricultural policy & administrative management,8884.00
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,31130,Agricultural land resources,8884.00
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,15112,Decentralisation and support to subnational government,7578.35
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,31191,Agricultural services,7510.97
asdb-special-funds,Asian Development Bank,2014,NP,4,151877915.06,15110,Public sector policy and administrative management,914.63
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,21020,Road transport,31409555.30
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,14031,Basic drinking water supply,30309445.15
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,11110,Education policy & administrative management,19064980.23
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,11330,Vocational training,17655892.77
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,11320,Secondary education,10335941.45
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,23630,Electric power transmission and distribution,8258845.60
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,43030,Urban development and management,6837219.08
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,14022,Sanitation - large systems,4118336.89
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,23110,Energy policy and administrative management,2447006.31
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,14032,Basic sanitation,1168908.47
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,23220,Hydro-electric power plants,815831.20
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,21010,Transport policy & administrative management,578483.17
asdb-special-funds,Asian Development Bank,2014,LK,5,134181523.09,14050,Waste management/disposal,258399.56
