id,year,destination-institution-type,creditor-type,creditor-institution,financing-type,value
TR,2009,ppg,private,private,commercial-banking,1349918000
TR,2009,ppg,private,private,other-private,83436992.73
TT,2009,png,private,private,bonds,
TT,2009,png,private,private,commercial-banking,
TT,2009,ppg,official,bilateral,concessional,
TT,2009,ppg,official,bilateral,non-concessional,
TT,2009,ppg,official,multilateral,concessional,
TT,2009,ppg,official,multilateral,non-concessional,
TT,2009,ppg,private,private,bonds,
TT,2009,ppg,private,private,commercial-banking,
TT,2009,ppg,private,private,other-private,
TV,2009,png,private,private,bonds,
TV,2009,png,private,private,commercial-banking,
TV,2009,ppg,official,bilateral,concessional,
TV,2009,ppg,official,bilateral,non-concessional,
TV,2009,ppg,official,multilateral,concessional,
TV,2009,ppg,official,multilateral,non-concessional,
TV,2009,ppg,private,private,bonds,
TV,2009,ppg,private,private,commercial-banking,
TV,2009,ppg,private,private,other-private,
TW,2009,png,private,private,bonds,
TW,2009,png,private,private,commercial-banking,
TW,2009,ppg,official,bilateral,concessional,
TW,2009,ppg,official,bilateral,non-concessional,
TW,2009,ppg,official,multilateral,concessional,
TW,2009,ppg,official,multilateral,non-concessional,
TW,2009,ppg,private,private,bonds,
TW,2009,ppg,private,private,commercial-banking,
TW,2009,ppg,private,private,other-private,
TZ,2009,png,private,private,bonds,0
TZ,2009,png,private,private,commercial-banking,158630729
TZ,2009,ppg,official,bilateral,concessional,5015832.758
TZ,2009,ppg,official,bilateral,non-concessional,0
TZ,2009,ppg,official,multilateral,concessional,959114455.2
TZ,2009,ppg,official,multilateral,non-concessional,0
TZ,2009,ppg,private,private,bonds,0
TZ,2009,ppg,private,private,commercial-banking,0
TZ,2009,ppg,private,private,other-private,32549206.74
UA,2009,png,private,private,bonds,1159977855
UA,2009,png,private,private,commercial-banking,21768779530
UA,2009,ppg,official,bilateral,concessional,78330267.28
UA,2009,ppg,official,bilateral,non-concessional,0
UA,2009,ppg,official,multilateral,concessional,14572913.5
UA,2009,ppg,official,multilateral,non-concessional,7561317670
UA,2009,ppg,private,private,bonds,0
UA,2009,ppg,private,private,commercial-banking,0
UA,2009,ppg,private,private,other-private,0
UG,2009,png,private,private,bonds,0
UG,2009,png,private,private,commercial-banking,0
UG,2009,ppg,official,bilateral,concessional,34785639.21
UG,2009,ppg,official,bilateral,non-concessional,579104.3352
UG,2009,ppg,official,multilateral,concessional,536705790.4
UG,2009,ppg,official,multilateral,non-concessional,0
UG,2009,ppg,private,private,bonds,0
UG,2009,ppg,private,private,commercial-banking,0
UG,2009,ppg,private,private,other-private,0
US,2009,png,private,private,bonds,
US,2009,png,private,private,commercial-banking,
US,2009,ppg,official,bilateral,concessional,
US,2009,ppg,official,bilateral,non-concessional,
US,2009,ppg,official,multilateral,concessional,
US,2009,ppg,official,multilateral,non-concessional,
US,2009,ppg,private,private,bonds,
US,2009,ppg,private,private,commercial-banking,
US,2009,ppg,private,private,other-private,
UY,2009,png,private,private,bonds,
UY,2009,png,private,private,commercial-banking,
UY,2009,ppg,official,bilateral,concessional,
UY,2009,ppg,official,bilateral,non-concessional,
UY,2009,ppg,official,multilateral,concessional,
UY,2009,ppg,official,multilateral,non-concessional,
UY,2009,ppg,private,private,bonds,
UY,2009,ppg,private,private,commercial-banking,
UY,2009,ppg,private,private,other-private,
UZ,2009,png,private,private,bonds,0
UZ,2009,png,private,private,commercial-banking,2622565190
UZ,2009,ppg,official,bilateral,concessional,300622608.3
UZ,2009,ppg,official,bilateral,non-concessional,0
UZ,2009,ppg,official,multilateral,concessional,121264281.4
UZ,2009,ppg,official,multilateral,non-concessional,146845190.9
UZ,2009,ppg,private,private,bonds,0
UZ,2009,ppg,private,private,commercial-banking,851347.5835
UZ,2009,ppg,private,private,other-private,9152599.885
VC,2009,png,private,private,bonds,0
VC,2009,png,private,private,commercial-banking,0
VC,2009,ppg,official,bilateral,concessional,0
VC,2009,ppg,official,bilateral,non-concessional,0
VC,2009,ppg,official,multilateral,concessional,18159297.39
VC,2009,ppg,official,multilateral,non-concessional,3205513.511
VC,2009,ppg,private,private,bonds,0
VC,2009,ppg,private,private,commercial-banking,0
VC,2009,ppg,private,private,other-private,0
VE,2009,png,private,private,bonds,
VE,2009,png,private,private,commercial-banking,
VE,2009,ppg,official,bilateral,concessional,
VE,2009,ppg,official,bilateral,non-concessional,
VE,2009,ppg,official,multilateral,concessional,
VE,2009,ppg,official,multilateral,non-concessional,
VE,2009,ppg,private,private,bonds,
VE,2009,ppg,private,private,commercial-banking,
VE,2009,ppg,private,private,other-private,
VN,2009,png,private,private,bonds,0
VN,2009,png,private,private,commercial-banking,0
VN,2009,ppg,official,bilateral,concessional,2065542728
VN,2009,ppg,official,bilateral,non-concessional,89301511.6
VN,2009,ppg,official,multilateral,concessional,2067733888
VN,2009,ppg,official,multilateral,non-concessional,846059566
VN,2009,ppg,private,private,bonds,0
VN,2009,ppg,private,private,commercial-banking,773945198.7
VN,2009,ppg,private,private,other-private,0
VU,2009,png,private,private,bonds,0
VU,2009,png,private,private,commercial-banking,0
VU,2009,ppg,official,bilateral,concessional,14267212.58
VU,2009,ppg,official,bilateral,non-concessional,0
VU,2009,ppg,official,multilateral,concessional,0
VU,2009,ppg,official,multilateral,non-concessional,0
VU,2009,ppg,private,private,bonds,0
VU,2009,ppg,private,private,commercial-banking,0
VU,2009,ppg,private,private,other-private,0
WS,2009,png,private,private,bonds,0
WS,2009,png,private,private,commercial-banking,0
WS,2009,ppg,official,bilateral,concessional,22190749.57
WS,2009,ppg,official,bilateral,non-concessional,0
WS,2009,ppg,official,multilateral,concessional,11321458.17
WS,2009,ppg,official,multilateral,non-concessional,0
WS,2009,ppg,private,private,bonds,0
WS,2009,ppg,private,private,commercial-banking,0
WS,2009,ppg,private,private,other-private,0
XK,2009,png,private,private,bonds,
XK,2009,png,private,private,commercial-banking,
XK,2009,ppg,official,bilateral,concessional,
XK,2009,ppg,official,bilateral,non-concessional,
XK,2009,ppg,official,multilateral,concessional,
XK,2009,ppg,official,multilateral,non-concessional,
XK,2009,ppg,private,private,bonds,
XK,2009,ppg,private,private,commercial-banking,
XK,2009,ppg,private,private,other-private,
YE,2009,png,private,private,bonds,
YE,2009,png,private,private,commercial-banking,
YE,2009,ppg,official,bilateral,concessional,
YE,2009,ppg,official,bilateral,non-concessional,
YE,2009,ppg,official,multilateral,concessional,
YE,2009,ppg,official,multilateral,non-concessional,
YE,2009,ppg,private,private,bonds,
YE,2009,ppg,private,private,commercial-banking,
YE,2009,ppg,private,private,other-private,
ZA,2009,png,private,private,bonds,200294596.8
ZA,2009,png,private,private,commercial-banking,2466204023
ZA,2009,ppg,official,bilateral,concessional,0
ZA,2009,ppg,official,bilateral,non-concessional,0
ZA,2009,ppg,official,multilateral,concessional,0
ZA,2009,ppg,official,multilateral,non-concessional,39250368.16
ZA,2009,ppg,private,private,bonds,2457602414
ZA,2009,ppg,private,private,commercial-banking,368640362.2
ZA,2009,ppg,private,private,other-private,0
ZM,2009,png,private,private,bonds,0
ZM,2009,png,private,private,commercial-banking,45119436.77
ZM,2009,ppg,official,bilateral,concessional,27046967.57
ZM,2009,ppg,official,bilateral,non-concessional,0
ZM,2009,ppg,official,multilateral,concessional,91075886.85
ZM,2009,ppg,official,multilateral,non-concessional,0
ZM,2009,ppg,private,private,bonds,0
ZM,2009,ppg,private,private,commercial-banking,0
ZM,2009,ppg,private,private,other-private,0
ZW,2009,png,private,private,bonds,0
ZW,2009,png,private,private,commercial-banking,73231698.65
ZW,2009,ppg,official,bilateral,concessional,8357290.216
ZW,2009,ppg,official,bilateral,non-concessional,6050491.708
ZW,2009,ppg,official,multilateral,concessional,0
ZW,2009,ppg,official,multilateral,non-concessional,
ZW,2009,ppg,private,private,bonds,0
ZW,2009,ppg,private,private,commercial-banking,0
ZW,2009,ppg,private,private,other-private,0
AE,2010,png,private,private,bonds,
AE,2010,png,private,private,commercial-banking,
AE,2010,ppg,official,bilateral,concessional,
AE,2010,ppg,official,bilateral,non-concessional,
AE,2010,ppg,official,multilateral,concessional,
AE,2010,ppg,official,multilateral,non-concessional,
AE,2010,ppg,private,private,bonds,
AE,2010,ppg,private,private,commercial-banking,
AE,2010,ppg,private,private,other-private,
AF,2010,png,private,private,bonds,0
AF,2010,png,private,private,commercial-banking,0
AF,2010,ppg,official,bilateral,concessional,0
AF,2010,ppg,official,bilateral,non-concessional,0
AF,2010,ppg,official,multilateral,concessional,80535454.56
AF,2010,ppg,official,multilateral,non-concessional,0
AF,2010,ppg,private,private,bonds,0
AF,2010,ppg,private,private,commercial-banking,0
AF,2010,ppg,private,private,other-private,0
AG,2010,png,private,private,bonds,
AG,2010,png,private,private,commercial-banking,
AG,2010,ppg,official,bilateral,concessional,
AG,2010,ppg,official,bilateral,non-concessional,
AG,2010,ppg,official,multilateral,concessional,
AG,2010,ppg,official,multilateral,non-concessional,
AG,2010,ppg,private,private,bonds,
AG,2010,ppg,private,private,commercial-banking,
AG,2010,ppg,private,private,other-private,
AL,2010,png,private,private,bonds,0
AL,2010,png,private,private,commercial-banking,187504010.3
AL,2010,ppg,official,bilateral,concessional,35191825.77
AL,2010,ppg,official,bilateral,non-concessional,0
AL,2010,ppg,official,multilateral,concessional,88549160.91
AL,2010,ppg,official,multilateral,non-concessional,59134741.81
AL,2010,ppg,private,private,bonds,395358555.6
AL,2010,ppg,private,private,commercial-banking,5504278.453
AL,2010,ppg,private,private,other-private,43193985.91
AM,2010,png,private,private,bonds,0
AM,2010,png,private,private,commercial-banking,1471688696
AM,2010,ppg,official,bilateral,concessional,68204068.37
AM,2010,ppg,official,bilateral,non-concessional,0
AM,2010,ppg,official,multilateral,concessional,62077908.55
AM,2010,ppg,official,multilateral,non-concessional,59717123.78
AM,2010,ppg,private,private,bonds,0
AM,2010,ppg,private,private,commercial-banking,0
AM,2010,ppg,private,private,other-private,0
AO,2010,png,private,private,bonds,0
AO,2010,png,private,private,commercial-banking,0
AO,2010,ppg,official,bilateral,concessional,225376993.6
AO,2010,ppg,official,bilateral,non-concessional,4440407742
AO,2010,ppg,official,multilateral,concessional,16202938.96
AO,2010,ppg,official,multilateral,non-concessional,0
AO,2010,ppg,private,private,bonds,0
AO,2010,ppg,private,private,commercial-banking,30208370.32
AO,2010,ppg,private,private,other-private,344238221.4
AR,2010,png,private,private,bonds,2422567074
AR,2010,png,private,private,commercial-banking,2692905637
AR,2010,ppg,official,bilateral,concessional,21988948.05
AR,2010,ppg,official,bilateral,non-concessional,0
AR,2010,ppg,official,multilateral,concessional,171018939.3
AR,2010,ppg,official,multilateral,non-concessional,2727403959
AR,2010,ppg,private,private,bonds,106953006.2
AR,2010,ppg,private,private,commercial-banking,30321789.87
AR,2010,ppg,private,private,other-private,25872849.34
AT,2010,png,private,private,bonds,
AT,2010,png,private,private,commercial-banking,
AT,2010,ppg,official,bilateral,concessional,
AT,2010,ppg,official,bilateral,non-concessional,
AT,2010,ppg,official,multilateral,concessional,
AT,2010,ppg,official,multilateral,non-concessional,
AT,2010,ppg,private,private,bonds,
AT,2010,ppg,private,private,commercial-banking,
AT,2010,ppg,private,private,other-private,
AU,2010,png,private,private,bonds,
AU,2010,png,private,private,commercial-banking,
AU,2010,ppg,official,bilateral,concessional,
AU,2010,ppg,official,bilateral,non-concessional,
AU,2010,ppg,official,multilateral,concessional,
AU,2010,ppg,official,multilateral,non-concessional,
AU,2010,ppg,private,private,bonds,
AU,2010,ppg,private,private,commercial-banking,
AU,2010,ppg,private,private,other-private,
AZ,2010,png,private,private,bonds,0
AZ,2010,png,private,private,commercial-banking,2431525400
AZ,2010,ppg,official,bilateral,concessional,133764456.2
AZ,2010,ppg,official,bilateral,non-concessional,0
AZ,2010,ppg,official,multilateral,concessional,228715953.8
AZ,2010,ppg,official,multilateral,non-concessional,212804317.7
AZ,2010,ppg,private,private,bonds,0
AZ,2010,ppg,private,private,commercial-banking,215794816
AZ,2010,ppg,private,private,other-private,13447079.31
BA,2010,png,private,private,bonds,0
BA,2010,png,private,private,commercial-banking,69846692.9
BA,2010,ppg,official,bilateral,concessional,55249939.41
BA,2010,ppg,official,bilateral,non-concessional,0
BA,2010,ppg,official,multilateral,concessional,126442817.6
BA,2010,ppg,official,multilateral,non-concessional,247545163.2
BA,2010,ppg,private,private,bonds,0
BA,2010,ppg,private,private,commercial-banking,14283850.93
BA,2010,ppg,private,private,other-private,0
BB,2010,png,private,private,bonds,
BB,2010,png,private,private,commercial-banking,
BB,2010,ppg,official,bilateral,concessional,
BB,2010,ppg,official,bilateral,non-concessional,
BB,2010,ppg,official,multilateral,concessional,
BB,2010,ppg,official,multilateral,non-concessional,
BB,2010,ppg,private,private,bonds,
BB,2010,ppg,private,private,commercial-banking,
BB,2010,ppg,private,private,other-private,
BD,2010,png,private,private,bonds,0
BD,2010,png,private,private,commercial-banking,0
BD,2010,ppg,official,bilateral,concessional,134516542.8
BD,2010,ppg,official,bilateral,non-concessional,0
BD,2010,ppg,official,multilateral,concessional,677722726.3
BD,2010,ppg,official,multilateral,non-concessional,189052288.9
BD,2010,ppg,private,private,bonds,0
BD,2010,ppg,private,private,commercial-banking,0
BD,2010,ppg,private,private,other-private,0
BE,2010,png,private,private,bonds,
BE,2010,png,private,private,commercial-banking,
BE,2010,ppg,official,bilateral,concessional,
BE,2010,ppg,official,bilateral,non-concessional,
BE,2010,ppg,official,multilateral,concessional,
BE,2010,ppg,official,multilateral,non-concessional,
BE,2010,ppg,private,private,bonds,
BE,2010,ppg,private,private,commercial-banking,
BE,2010,ppg,private,private,other-private,
BF,2010,png,private,private,bonds,0
BF,2010,png,private,private,commercial-banking,0
BF,2010,ppg,official,bilateral,concessional,28566915.93
BF,2010,ppg,official,bilateral,non-concessional,0
BF,2010,ppg,official,multilateral,concessional,247653743.9
BF,2010,ppg,official,multilateral,non-concessional,5467069.171
BF,2010,ppg,private,private,bonds,0
BF,2010,ppg,private,private,commercial-banking,0
BF,2010,ppg,private,private,other-private,0
BG,2010,png,private,private,bonds,0
BG,2010,png,private,private,commercial-banking,1444502793
BG,2010,ppg,official,bilateral,concessional,23900729.77
BG,2010,ppg,official,bilateral,non-concessional,0
BG,2010,ppg,official,multilateral,concessional,0
BG,2010,ppg,official,multilateral,non-concessional,185961573.7
BG,2010,ppg,private,private,bonds,0
BG,2010,ppg,private,private,commercial-banking,0
BG,2010,ppg,private,private,other-private,0
BH,2010,png,private,private,bonds,
BH,2010,png,private,private,commercial-banking,
BH,2010,ppg,official,bilateral,concessional,
BH,2010,ppg,official,bilateral,non-concessional,
BH,2010,ppg,official,multilateral,concessional,
BH,2010,ppg,official,multilateral,non-concessional,
BH,2010,ppg,private,private,bonds,
BH,2010,ppg,private,private,commercial-banking,
BH,2010,ppg,private,private,other-private,
BI,2010,png,private,private,bonds,0
BI,2010,png,private,private,commercial-banking,0
BI,2010,ppg,official,bilateral,concessional,0
BI,2010,ppg,official,bilateral,non-concessional,0
BI,2010,ppg,official,multilateral,concessional,35554452.02
BI,2010,ppg,official,multilateral,non-concessional,0
BI,2010,ppg,private,private,bonds,0
BI,2010,ppg,private,private,commercial-banking,0
BI,2010,ppg,private,private,other-private,0
BJ,2010,png,private,private,bonds,0
BJ,2010,png,private,private,commercial-banking,0
BJ,2010,ppg,official,bilateral,concessional,16976899.57
BJ,2010,ppg,official,bilateral,non-concessional,0
BJ,2010,ppg,official,multilateral,concessional,171373419.9
BJ,2010,ppg,official,multilateral,non-concessional,5875847.217
BJ,2010,ppg,private,private,bonds,0
BJ,2010,ppg,private,private,commercial-banking,0
BJ,2010,ppg,private,private,other-private,0
BN,2010,png,private,private,bonds,
BN,2010,png,private,private,commercial-banking,
BN,2010,ppg,official,bilateral,concessional,
BN,2010,ppg,official,bilateral,non-concessional,
BN,2010,ppg,official,multilateral,concessional,
BN,2010,ppg,official,multilateral,non-concessional,
BN,2010,ppg,private,private,bonds,
BN,2010,ppg,private,private,commercial-banking,
BN,2010,ppg,private,private,other-private,
BO,2010,png,private,private,bonds,0
BO,2010,png,private,private,commercial-banking,37128387.5
BO,2010,ppg,official,bilateral,concessional,87455878.81
BO,2010,ppg,official,bilateral,non-concessional,0
BO,2010,ppg,official,multilateral,concessional,351746415.2
BO,2010,ppg,official,multilateral,non-concessional,189971571.9
BO,2010,ppg,private,private,bonds,0
BO,2010,ppg,private,private,commercial-banking,0
BO,2010,ppg,private,private,other-private,3463956.289
BR,2010,png,private,private,bonds,32740047382
BR,2010,png,private,private,commercial-banking,33400695510
BR,2010,ppg,official,bilateral,concessional,4318188873
BR,2010,ppg,official,bilateral,non-concessional,36178140.43
BR,2010,ppg,official,multilateral,concessional,653123357.6
BR,2010,ppg,official,multilateral,non-concessional,6433796750
BR,2010,ppg,private,private,bonds,5492988176
BR,2010,ppg,private,private,commercial-banking,3126202805
BR,2010,ppg,private,private,other-private,115721522.1
BS,2010,png,private,private,bonds,
BS,2010,png,private,private,commercial-banking,
BS,2010,ppg,official,bilateral,concessional,
BS,2010,ppg,official,bilateral,non-concessional,
BS,2010,ppg,official,multilateral,concessional,
BS,2010,ppg,official,multilateral,non-concessional,
BS,2010,ppg,private,private,bonds,
BS,2010,ppg,private,private,commercial-banking,
BS,2010,ppg,private,private,other-private,
BT,2010,png,private,private,bonds,0
BT,2010,png,private,private,commercial-banking,0
BT,2010,ppg,official,bilateral,concessional,27288663.83
BT,2010,ppg,official,bilateral,non-concessional,86095313.29
BT,2010,ppg,official,multilateral,concessional,29465222.19
BT,2010,ppg,official,multilateral,non-concessional,21329257.2
BT,2010,ppg,private,private,bonds,0
BT,2010,ppg,private,private,commercial-banking,16286135.97
BT,2010,ppg,private,private,other-private,0
BW,2010,png,private,private,bonds,0
BW,2010,png,private,private,commercial-banking,0
BW,2010,ppg,official,bilateral,concessional,754258.145
BW,2010,ppg,official,bilateral,non-concessional,0
BW,2010,ppg,official,multilateral,concessional,8965169.596
BW,2010,ppg,official,multilateral,non-concessional,6193509.603
BW,2010,ppg,private,private,bonds,0
BW,2010,ppg,private,private,commercial-banking,0
BW,2010,ppg,private,private,other-private,0
BY,2010,png,private,private,bonds,0
BY,2010,png,private,private,commercial-banking,1214152550
BY,2010,ppg,official,bilateral,concessional,6492300.951
BY,2010,ppg,official,bilateral,non-concessional,1649241861
BY,2010,ppg,official,multilateral,concessional,0
BY,2010,ppg,official,multilateral,non-concessional,39470958.09
BY,2010,ppg,private,private,bonds,1072930251
BY,2010,ppg,private,private,commercial-banking,105945424.7
BY,2010,ppg,private,private,other-private,0
BZ,2010,png,private,private,bonds,0
BZ,2010,png,private,private,commercial-banking,7688321.541
BZ,2010,ppg,official,bilateral,concessional,10665885.74
BZ,2010,ppg,official,bilateral,non-concessional,0
BZ,2010,ppg,official,multilateral,concessional,15996171.96
BZ,2010,ppg,official,multilateral,non-concessional,7066667.346
BZ,2010,ppg,private,private,bonds,0
BZ,2010,ppg,private,private,commercial-banking,99889.73391
BZ,2010,ppg,private,private,other-private,0
CA,2010,png,private,private,bonds,
CA,2010,png,private,private,commercial-banking,
CA,2010,ppg,official,bilateral,concessional,
CA,2010,ppg,official,bilateral,non-concessional,
CA,2010,ppg,official,multilateral,concessional,
CA,2010,ppg,official,multilateral,non-concessional,
CA,2010,ppg,private,private,bonds,
CA,2010,ppg,private,private,commercial-banking,
CA,2010,ppg,private,private,other-private,
CD,2010,png,private,private,bonds,
CD,2010,png,private,private,commercial-banking,
CD,2010,ppg,official,bilateral,concessional,
CD,2010,ppg,official,bilateral,non-concessional,
CD,2010,ppg,official,multilateral,concessional,
CD,2010,ppg,official,multilateral,non-concessional,
CD,2010,ppg,private,private,bonds,
CD,2010,ppg,private,private,commercial-banking,
CD,2010,ppg,private,private,other-private,
CF,2010,png,private,private,bonds,0
CF,2010,png,private,private,commercial-banking,0
CF,2010,ppg,official,bilateral,concessional,14385699.27
CF,2010,ppg,official,bilateral,non-concessional,0
CF,2010,ppg,official,multilateral,concessional,5153859.633
CF,2010,ppg,official,multilateral,non-concessional,0
CF,2010,ppg,private,private,bonds,0
CF,2010,ppg,private,private,commercial-banking,0
CF,2010,ppg,private,private,other-private,0
CG,2010,png,private,private,bonds,
CG,2010,png,private,private,commercial-banking,
CG,2010,ppg,official,bilateral,concessional,
CG,2010,ppg,official,bilateral,non-concessional,
CG,2010,ppg,official,multilateral,concessional,
CG,2010,ppg,official,multilateral,non-concessional,
CG,2010,ppg,private,private,bonds,
CG,2010,ppg,private,private,commercial-banking,
CG,2010,ppg,private,private,other-private,
CH,2010,png,private,private,bonds,
CH,2010,png,private,private,commercial-banking,
CH,2010,ppg,official,bilateral,concessional,
CH,2010,ppg,official,bilateral,non-concessional,
CH,2010,ppg,official,multilateral,concessional,
CH,2010,ppg,official,multilateral,non-concessional,
CH,2010,ppg,private,private,bonds,
CH,2010,ppg,private,private,commercial-banking,
CH,2010,ppg,private,private,other-private,
CI,2010,png,private,private,bonds,
CI,2010,png,private,private,commercial-banking,
CI,2010,ppg,official,bilateral,concessional,
CI,2010,ppg,official,bilateral,non-concessional,
CI,2010,ppg,official,multilateral,concessional,
CI,2010,ppg,official,multilateral,non-concessional,
CI,2010,ppg,private,private,bonds,
CI,2010,ppg,private,private,commercial-banking,
CI,2010,ppg,private,private,other-private,
CL,2010,png,private,private,bonds,
CL,2010,png,private,private,commercial-banking,
CL,2010,ppg,official,bilateral,concessional,
CL,2010,ppg,official,bilateral,non-concessional,
CL,2010,ppg,official,multilateral,concessional,
CL,2010,ppg,official,multilateral,non-concessional,
CL,2010,ppg,private,private,bonds,
CL,2010,ppg,private,private,commercial-banking,
CL,2010,ppg,private,private,other-private,
CM,2010,png,private,private,bonds,0
CM,2010,png,private,private,commercial-banking,0
CM,2010,ppg,official,bilateral,concessional,134482553.3
CM,2010,ppg,official,bilateral,non-concessional,0
CM,2010,ppg,official,multilateral,concessional,144840107.2
CM,2010,ppg,official,multilateral,non-concessional,384794.3918
CM,2010,ppg,private,private,bonds,0
CM,2010,ppg,private,private,commercial-banking,6317212.742
CM,2010,ppg,private,private,other-private,0
CN,2010,png,private,private,bonds,13670529191
CN,2010,png,private,private,commercial-banking,24419265058
CN,2010,ppg,official,bilateral,concessional,2034353903
CN,2010,ppg,official,bilateral,non-concessional,0
CN,2010,ppg,official,multilateral,concessional,199307.7157
CN,2010,ppg,official,multilateral,non-concessional,3093729840
CN,2010,ppg,private,private,bonds,0
CN,2010,ppg,private,private,commercial-banking,793692855.9
CN,2010,ppg,private,private,other-private,6019328881
CO,2010,png,private,private,bonds,721300816.7
CO,2010,png,private,private,commercial-banking,10145280966
CO,2010,ppg,official,bilateral,concessional,2715348.558
CO,2010,ppg,official,bilateral,non-concessional,0
CO,2010,ppg,official,multilateral,concessional,222200206.8
CO,2010,ppg,official,multilateral,non-concessional,2247815330
CO,2010,ppg,private,private,bonds,1553389949
CO,2010,ppg,private,private,commercial-banking,34901652.42
CO,2010,ppg,private,private,other-private,0
CR,2010,png,private,private,bonds,0
CR,2010,png,private,private,commercial-banking,603842991.6
CR,2010,ppg,official,bilateral,concessional,69316473.11
CR,2010,ppg,official,bilateral,non-concessional,0
CR,2010,ppg,official,multilateral,concessional,69058215.86
CR,2010,ppg,official,multilateral,non-concessional,823449255.8
CR,2010,ppg,private,private,bonds,0
CR,2010,ppg,private,private,commercial-banking,91015770.49
CR,2010,ppg,private,private,other-private,2611014.916
CV,2010,png,private,private,bonds,0
CV,2010,png,private,private,commercial-banking,0
CV,2010,ppg,official,bilateral,concessional,70650092.44
CV,2010,ppg,official,bilateral,non-concessional,2705543.319
CV,2010,ppg,official,multilateral,concessional,51603950.26
CV,2010,ppg,official,multilateral,non-concessional,33651260.89
CV,2010,ppg,private,private,bonds,0
CV,2010,ppg,private,private,commercial-banking,0
CV,2010,ppg,private,private,other-private,49814299.06
CY,2010,png,private,private,bonds,
CY,2010,png,private,private,commercial-banking,
CY,2010,ppg,official,bilateral,concessional,
CY,2010,ppg,official,bilateral,non-concessional,
CY,2010,ppg,official,multilateral,concessional,
CY,2010,ppg,official,multilateral,non-concessional,
CY,2010,ppg,private,private,bonds,
CY,2010,ppg,private,private,commercial-banking,
CY,2010,ppg,private,private,other-private,
CZ,2010,png,private,private,bonds,
CZ,2010,png,private,private,commercial-banking,
CZ,2010,ppg,official,bilateral,concessional,
CZ,2010,ppg,official,bilateral,non-concessional,
CZ,2010,ppg,official,multilateral,concessional,
CZ,2010,ppg,official,multilateral,non-concessional,
CZ,2010,ppg,private,private,bonds,
CZ,2010,ppg,private,private,commercial-banking,
CZ,2010,ppg,private,private,other-private,
DE,2010,png,private,private,bonds,
DE,2010,png,private,private,commercial-banking,
DE,2010,ppg,official,bilateral,concessional,
DE,2010,ppg,official,bilateral,non-concessional,
DE,2010,ppg,official,multilateral,concessional,
DE,2010,ppg,official,multilateral,non-concessional,
DE,2010,ppg,private,private,bonds,
DE,2010,ppg,private,private,commercial-banking,
DE,2010,ppg,private,private,other-private,
DJ,2010,png,private,private,bonds,0
DJ,2010,png,private,private,commercial-banking,0
DJ,2010,ppg,official,bilateral,concessional,18281762.65
DJ,2010,ppg,official,bilateral,non-concessional,0
DJ,2010,ppg,official,multilateral,concessional,19117071.04
DJ,2010,ppg,official,multilateral,non-concessional,1489412.308
DJ,2010,ppg,private,private,bonds,0
DJ,2010,ppg,private,private,commercial-banking,0
DJ,2010,ppg,private,private,other-private,0
DK,2010,png,private,private,bonds,
DK,2010,png,private,private,commercial-banking,
DK,2010,ppg,official,bilateral,concessional,
DK,2010,ppg,official,bilateral,non-concessional,
DK,2010,ppg,official,multilateral,concessional,
DK,2010,ppg,official,multilateral,non-concessional,
DK,2010,ppg,private,private,bonds,
DK,2010,ppg,private,private,commercial-banking,
DK,2010,ppg,private,private,other-private,
DM,2010,png,private,private,bonds,0
DM,2010,png,private,private,commercial-banking,0
DM,2010,ppg,official,bilateral,concessional,23386240.08
DM,2010,ppg,official,bilateral,non-concessional,0
DM,2010,ppg,official,multilateral,concessional,8075587.525
DM,2010,ppg,official,multilateral,non-concessional,0
DM,2010,ppg,private,private,bonds,39217.31703
DM,2010,ppg,private,private,commercial-banking,0
DM,2010,ppg,private,private,other-private,0
DO,2010,png,private,private,bonds,0
DO,2010,png,private,private,commercial-banking,0
DO,2010,ppg,official,bilateral,concessional,541730555.8
DO,2010,ppg,official,bilateral,non-concessional,54711494.36
DO,2010,ppg,official,multilateral,concessional,21210311.35
DO,2010,ppg,official,multilateral,non-concessional,647869304.7
DO,2010,ppg,private,private,bonds,807335237.3
DO,2010,ppg,private,private,commercial-banking,184109033.3
DO,2010,ppg,private,private,other-private,15343675.3
DZ,2010,png,private,private,bonds,0
DZ,2010,png,private,private,commercial-banking,2052979.208
DZ,2010,ppg,official,bilateral,concessional,47796220.58
DZ,2010,ppg,official,bilateral,non-concessional,0
DZ,2010,ppg,official,multilateral,concessional,0
DZ,2010,ppg,official,multilateral,non-concessional,
DZ,2010,ppg,private,private,bonds,0
DZ,2010,ppg,private,private,commercial-banking,1365469.892
DZ,2010,ppg,private,private,other-private,0
EC,2010,png,private,private,bonds,0
EC,2010,png,private,private,commercial-banking,743681451.5
EC,2010,ppg,official,bilateral,concessional,6736180.688
EC,2010,ppg,official,bilateral,non-concessional,1186601148
EC,2010,ppg,official,multilateral,concessional,532923017.9
EC,2010,ppg,official,multilateral,non-concessional,831720192
EC,2010,ppg,private,private,bonds,0
EC,2010,ppg,private,private,commercial-banking,2356386.818
EC,2010,ppg,private,private,other-private,0
EE,2010,png,private,private,bonds,
EE,2010,png,private,private,commercial-banking,
EE,2010,ppg,official,bilateral,concessional,
EE,2010,ppg,official,bilateral,non-concessional,
EE,2010,ppg,official,multilateral,concessional,
EE,2010,ppg,official,multilateral,non-concessional,
EE,2010,ppg,private,private,bonds,
