"id-from","entity-from-name","id-to","entity-to-name","year","financing-type","value"
"HR","Croatia","KE","Kenya",2010,,
"HU","Hungary","KE","Kenya",2010,,0
"IE","Ireland","KE","Kenya",2010,,0
"IL","Israel","KE","Kenya",2010,,0
"IS","Iceland","KE","Kenya",2010,,0
"IT","Italy","KE","Kenya",2010,,1338779.652
"JP","Japan","KE","Kenya",2010,,0
"KR","South Korea","KE","Kenya",2010,,105192.55
"KW","Kuwait","KE","Kenya",2010,,
"LI","Liechtenstein","KE","Kenya",2010,,
"LT","Lithuania","KE","Kenya",2010,,
"LU","Luxembourg","KE","Kenya",2010,,
"LV","Latvia","KE","Kenya",2010,,
"MT","Malta","KE","Kenya",2010,,
"MX","Mexico","KE","Kenya",2010,,0
"NL","Netherlands","KE","Kenya",2010,,19758404.48
"NO","Norway","KE","Kenya",2010,,0
"NZ","New Zealand","KE","Kenya",2010,,0
"PL","Poland","KE","Kenya",2010,,293925.529
"PT","Portugal","KE","Kenya",2010,,
"RO","Romania","KE","Kenya",2010,,
"RU","Russian Federation","KE","Kenya",2010,,
"SA","Saudi Arabia","KE","Kenya",2010,,
"SE","Sweden","KE","Kenya",2010,,
"SI","Slovenia","KE","Kenya",2010,,0
"SK","Slovakia","KE","Kenya",2010,,0
"TH","Thailand","KE","Kenya",2010,,
"TR","Turkey","KE","Kenya",2010,,0
"TW","Taiwan","KE","Kenya",2010,,
"US","USA","KE","Kenya",2010,,3112375.847
"AE","UAE","KE","Kenya",2011,,
"AT","Austria","KE","Kenya",2011,,0
"AU","Australia","KE","Kenya",2011,,0
"BE","Belgium","KE","Kenya",2011,,18378489.41
"BG","Bulgaria","KE","Kenya",2011,,
"CA","Canada","KE","Kenya",2011,,0
"CH","Switzerland","KE","Kenya",2011,,36911545.68
"CL","Chile","KE","Kenya",2011,,0
"CY","Cyprus","KE","Kenya",2011,,
"CZ","Czech Republic","KE","Kenya",2011,,0
"DE","Germany","KE","Kenya",2011,,11757894.97
"DK","Denmark","KE","Kenya",2011,,0
"EE","Estonia","KE","Kenya",2011,,0
"ES","Spain","KE","Kenya",2011,,
"FI","Finland","KE","Kenya",2011,,
"FR","France","KE","Kenya",2011,,15685952.68
"GB","UK","KE","Kenya",2011,,101466222.2
"GR","Greece","KE","Kenya",2011,,0
"HR","Croatia","KE","Kenya",2011,,
"HU","Hungary","KE","Kenya",2011,,0
"IE","Ireland","KE","Kenya",2011,,0
"IL","Israel","KE","Kenya",2011,,0
"IS","Iceland","KE","Kenya",2011,,0
"IT","Italy","KE","Kenya",2011,,0
"JP","Japan","KE","Kenya",2011,,1239500.481
"KR","South Korea","KE","Kenya",2011,,1005765.978
"KW","Kuwait","KE","Kenya",2011,,
"LI","Liechtenstein","KE","Kenya",2011,,
"LT","Lithuania","KE","Kenya",2011,,
"LU","Luxembourg","KE","Kenya",2011,,
"LV","Latvia","KE","Kenya",2011,,
"MT","Malta","KE","Kenya",2011,,
"MX","Mexico","KE","Kenya",2011,,0
"NL","Netherlands","KE","Kenya",2011,,33915874.92
"NO","Norway","KE","Kenya",2011,,0
"NZ","New Zealand","KE","Kenya",2011,,0
"PL","Poland","KE","Kenya",2011,,0
"PT","Portugal","KE","Kenya",2011,,
"RO","Romania","KE","Kenya",2011,,
"RU","Russian Federation","KE","Kenya",2011,,
"SA","Saudi Arabia","KE","Kenya",2011,,
"SE","Sweden","KE","Kenya",2011,,0
"SI","Slovenia","KE","Kenya",2011,,0
"SK","Slovakia","KE","Kenya",2011,,0
"TH","Thailand","KE","Kenya",2011,,
"TR","Turkey","KE","Kenya",2011,,0
"TW","Taiwan","KE","Kenya",2011,,
"US","USA","KE","Kenya",2011,,5087381.578
"AE","UAE","KE","Kenya",2012,,
"AT","Austria","KE","Kenya",2012,,0
"AU","Australia","KE","Kenya",2012,,0
"BE","Belgium","KE","Kenya",2012,,0
"BG","Bulgaria","KE","Kenya",2012,,
"CA","Canada","KE","Kenya",2012,,0
"CH","Switzerland","KE","Kenya",2012,,15991000
"CL","Chile","KE","Kenya",2012,,0
"CY","Cyprus","KE","Kenya",2012,,
"CZ","Czech Republic","KE","Kenya",2012,,0
"DE","Germany","KE","Kenya",2012,,2571000
"DK","Denmark","KE","Kenya",2012,,2764000
"EE","Estonia","KE","Kenya",2012,,
"ES","Spain","KE","Kenya",2012,,
"FI","Finland","KE","Kenya",2012,,0
"FR","France","KE","Kenya",2012,,44987000
"GB","UK","KE","Kenya",2012,,0
"GR","Greece","KE","Kenya",2012,,0
"HR","Croatia","KE","Kenya",2012,,
"HU","Hungary","KE","Kenya",2012,,98000
"IE","Ireland","KE","Kenya",2012,,0
"IL","Israel","KE","Kenya",2012,,0
"IS","Iceland","KE","Kenya",2012,,0
"IT","Italy","KE","Kenya",2012,,1311000
"JP","Japan","KE","Kenya",2012,,2506000
"KR","South Korea","KE","Kenya",2012,,322000
"KW","Kuwait","KE","Kenya",2012,,
"LI","Liechtenstein","KE","Kenya",2012,,
"LT","Lithuania","KE","Kenya",2012,,
"LU","Luxembourg","KE","Kenya",2012,,9383000
"LV","Latvia","KE","Kenya",2012,,
"MT","Malta","KE","Kenya",2012,,
"MX","Mexico","KE","Kenya",2012,,0
"NL","Netherlands","KE","Kenya",2012,,33419000
"NO","Norway","KE","Kenya",2012,,0
"NZ","New Zealand","KE","Kenya",2012,,0
"PL","Poland","KE","Kenya",2012,,0
"PT","Portugal","KE","Kenya",2012,,
"RO","Romania","KE","Kenya",2012,,
"RU","Russian Federation","KE","Kenya",2012,,
"SA","Saudi Arabia","KE","Kenya",2012,,
"SE","Sweden","KE","Kenya",2012,,0
"SI","Slovenia","KE","Kenya",2012,,0
"SK","Slovakia","KE","Kenya",2012,,0
"TH","Thailand","KE","Kenya",2012,,
"TR","Turkey","KE","Kenya",2012,,0
"TW","Taiwan","KE","Kenya",2012,,
"US","USA","KE","Kenya",2012,,0
"AE","UAE","KI","Kiribati",2000,,
"AT","Austria","KI","Kiribati",2000,,0
"AU","Australia","KI","Kiribati",2000,,0
"BE","Belgium","KI","Kiribati",2000,,0
"BG","Bulgaria","KI","Kiribati",2000,,
"CA","Canada","KI","Kiribati",2000,,0
"CH","Switzerland","KI","Kiribati",2000,,0
"CL","Chile","KI","Kiribati",2000,,0
"CY","Cyprus","KI","Kiribati",2000,,
"CZ","Czech Republic","KI","Kiribati",2000,,0
"DE","Germany","KI","Kiribati",2000,,0
"DK","Denmark","KI","Kiribati",2000,,0
"EE","Estonia","KI","Kiribati",2000,,0
"ES","Spain","KI","Kiribati",2000,,
"FI","Finland","KI","Kiribati",2000,,0
"FR","France","KI","Kiribati",2000,,0
"GB","UK","KI","Kiribati",2000,,0
"GR","Greece","KI","Kiribati",2000,,0
"HR","Croatia","KI","Kiribati",2000,,
"HU","Hungary","KI","Kiribati",2000,,0
"IE","Ireland","KI","Kiribati",2000,,0
"IL","Israel","KI","Kiribati",2000,,0
"IS","Iceland","KI","Kiribati",2000,,0
"IT","Italy","KI","Kiribati",2000,,0
"JP","Japan","KI","Kiribati",2000,,0
"KR","South Korea","KI","Kiribati",2000,,0
"KW","Kuwait","KI","Kiribati",2000,,
"LI","Liechtenstein","KI","Kiribati",2000,,
"LT","Lithuania","KI","Kiribati",2000,,
"LU","Luxembourg","KI","Kiribati",2000,,0
"LV","Latvia","KI","Kiribati",2000,,
"MT","Malta","KI","Kiribati",2000,,
"MX","Mexico","KI","Kiribati",2000,,0
"NL","Netherlands","KI","Kiribati",2000,,0
"NO","Norway","KI","Kiribati",2000,,0
"NZ","New Zealand","KI","Kiribati",2000,,0
"PL","Poland","KI","Kiribati",2000,,0
"PT","Portugal","KI","Kiribati",2000,,
"RO","Romania","KI","Kiribati",2000,,
"RU","Russian Federation","KI","Kiribati",2000,,
"SA","Saudi Arabia","KI","Kiribati",2000,,
"SE","Sweden","KI","Kiribati",2000,,
"SI","Slovenia","KI","Kiribati",2000,,
"SK","Slovakia","KI","Kiribati",2000,,0
"TH","Thailand","KI","Kiribati",2000,,
"TR","Turkey","KI","Kiribati",2000,,0
"TW","Taiwan","KI","Kiribati",2000,,
"US","USA","KI","Kiribati",2000,,0
"AE","UAE","KI","Kiribati",2001,,
"AT","Austria","KI","Kiribati",2001,,0
"AU","Australia","KI","Kiribati",2001,,0
"BE","Belgium","KI","Kiribati",2001,,0
"BG","Bulgaria","KI","Kiribati",2001,,
"CA","Canada","KI","Kiribati",2001,,0
"CH","Switzerland","KI","Kiribati",2001,,0
"CL","Chile","KI","Kiribati",2001,,0
"CY","Cyprus","KI","Kiribati",2001,,
"CZ","Czech Republic","KI","Kiribati",2001,,0
"DE","Germany","KI","Kiribati",2001,,0
"DK","Denmark","KI","Kiribati",2001,,0
"EE","Estonia","KI","Kiribati",2001,,0
"ES","Spain","KI","Kiribati",2001,,
"FI","Finland","KI","Kiribati",2001,,0
"FR","France","KI","Kiribati",2001,,
"GB","UK","KI","Kiribati",2001,,0
"GR","Greece","KI","Kiribati",2001,,0
"HR","Croatia","KI","Kiribati",2001,,
"HU","Hungary","KI","Kiribati",2001,,0
"IE","Ireland","KI","Kiribati",2001,,0
"IL","Israel","KI","Kiribati",2001,,0
"IS","Iceland","KI","Kiribati",2001,,0
"IT","Italy","KI","Kiribati",2001,,0
"JP","Japan","KI","Kiribati",2001,,0
"KR","South Korea","KI","Kiribati",2001,,0
"KW","Kuwait","KI","Kiribati",2001,,
"LI","Liechtenstein","KI","Kiribati",2001,,
"LT","Lithuania","KI","Kiribati",2001,,
"LU","Luxembourg","KI","Kiribati",2001,,0
"LV","Latvia","KI","Kiribati",2001,,
"MT","Malta","KI","Kiribati",2001,,
"MX","Mexico","KI","Kiribati",2001,,0
"NL","Netherlands","KI","Kiribati",2001,,0
"NO","Norway","KI","Kiribati",2001,,0
"NZ","New Zealand","KI","Kiribati",2001,,0
"PL","Poland","KI","Kiribati",2001,,0
"PT","Portugal","KI","Kiribati",2001,,
"RO","Romania","KI","Kiribati",2001,,
"RU","Russian Federation","KI","Kiribati",2001,,
"SA","Saudi Arabia","KI","Kiribati",2001,,
"SE","Sweden","KI","Kiribati",2001,,0
"SI","Slovenia","KI","Kiribati",2001,,
"SK","Slovakia","KI","Kiribati",2001,,0
"TH","Thailand","KI","Kiribati",2001,,
"TR","Turkey","KI","Kiribati",2001,,0
"TW","Taiwan","KI","Kiribati",2001,,
"US","USA","KI","Kiribati",2001,,0
"AE","UAE","KI","Kiribati",2002,,
"AT","Austria","KI","Kiribati",2002,,0
"AU","Australia","KI","Kiribati",2002,,0
"BE","Belgium","KI","Kiribati",2002,,0
"BG","Bulgaria","KI","Kiribati",2002,,
"CA","Canada","KI","Kiribati",2002,,0
"CH","Switzerland","KI","Kiribati",2002,,0
"CL","Chile","KI","Kiribati",2002,,0
"CY","Cyprus","KI","Kiribati",2002,,
"CZ","Czech Republic","KI","Kiribati",2002,,0
"DE","Germany","KI","Kiribati",2002,,0
"DK","Denmark","KI","Kiribati",2002,,0
"EE","Estonia","KI","Kiribati",2002,,0
"ES","Spain","KI","Kiribati",2002,,
"FI","Finland","KI","Kiribati",2002,,0
"FR","France","KI","Kiribati",2002,,0
"GB","UK","KI","Kiribati",2002,,0
"GR","Greece","KI","Kiribati",2002,,0
"HR","Croatia","KI","Kiribati",2002,,
"HU","Hungary","KI","Kiribati",2002,,0
"IE","Ireland","KI","Kiribati",2002,,0
"IL","Israel","KI","Kiribati",2002,,0
"IS","Iceland","KI","Kiribati",2002,,0
"IT","Italy","KI","Kiribati",2002,,0
"JP","Japan","KI","Kiribati",2002,,0
"KR","South Korea","KI","Kiribati",2002,,0
"KW","Kuwait","KI","Kiribati",2002,,
"LI","Liechtenstein","KI","Kiribati",2002,,
"LT","Lithuania","KI","Kiribati",2002,,
"LU","Luxembourg","KI","Kiribati",2002,,0
"LV","Latvia","KI","Kiribati",2002,,
"MT","Malta","KI","Kiribati",2002,,
"MX","Mexico","KI","Kiribati",2002,,0
"NL","Netherlands","KI","Kiribati",2002,,0
"NO","Norway","KI","Kiribati",2002,,0
"NZ","New Zealand","KI","Kiribati",2002,,0
"PL","Poland","KI","Kiribati",2002,,0
"PT","Portugal","KI","Kiribati",2002,,
"RO","Romania","KI","Kiribati",2002,,
"RU","Russian Federation","KI","Kiribati",2002,,
"SA","Saudi Arabia","KI","Kiribati",2002,,
"SE","Sweden","KI","Kiribati",2002,,0
"SI","Slovenia","KI","Kiribati",2002,,
"SK","Slovakia","KI","Kiribati",2002,,0
"TH","Thailand","KI","Kiribati",2002,,
"TR","Turkey","KI","Kiribati",2002,,0
"TW","Taiwan","KI","Kiribati",2002,,
"US","USA","KI","Kiribati",2002,,0
"AE","UAE","KI","Kiribati",2003,,
"AT","Austria","KI","Kiribati",2003,,0
"AU","Australia","KI","Kiribati",2003,,
"BE","Belgium","KI","Kiribati",2003,,0
"BG","Bulgaria","KI","Kiribati",2003,,
"CA","Canada","KI","Kiribati",2003,,0
"CH","Switzerland","KI","Kiribati",2003,,0
"CL","Chile","KI","Kiribati",2003,,0
"CY","Cyprus","KI","Kiribati",2003,,
"CZ","Czech Republic","KI","Kiribati",2003,,0
"DE","Germany","KI","Kiribati",2003,,0
"DK","Denmark","KI","Kiribati",2003,,0
"EE","Estonia","KI","Kiribati",2003,,0
"ES","Spain","KI","Kiribati",2003,,
"FI","Finland","KI","Kiribati",2003,,0
"FR","France","KI","Kiribati",2003,,0
"GB","UK","KI","Kiribati",2003,,0
"GR","Greece","KI","Kiribati",2003,,0
"HR","Croatia","KI","Kiribati",2003,,
"HU","Hungary","KI","Kiribati",2003,,0
"IE","Ireland","KI","Kiribati",2003,,0
"IL","Israel","KI","Kiribati",2003,,0
"IS","Iceland","KI","Kiribati",2003,,0
"IT","Italy","KI","Kiribati",2003,,0
"JP","Japan","KI","Kiribati",2003,,0
"KR","South Korea","KI","Kiribati",2003,,0
"KW","Kuwait","KI","Kiribati",2003,,
"LI","Liechtenstein","KI","Kiribati",2003,,
"LT","Lithuania","KI","Kiribati",2003,,
"LU","Luxembourg","KI","Kiribati",2003,,0
"LV","Latvia","KI","Kiribati",2003,,
"MT","Malta","KI","Kiribati",2003,,
"MX","Mexico","KI","Kiribati",2003,,0
"NL","Netherlands","KI","Kiribati",2003,,0
"NO","Norway","KI","Kiribati",2003,,0
"NZ","New Zealand","KI","Kiribati",2003,,0
"PL","Poland","KI","Kiribati",2003,,0
"PT","Portugal","KI","Kiribati",2003,,
"RO","Romania","KI","Kiribati",2003,,
"RU","Russian Federation","KI","Kiribati",2003,,
"SA","Saudi Arabia","KI","Kiribati",2003,,
"SE","Sweden","KI","Kiribati",2003,,0
"SI","Slovenia","KI","Kiribati",2003,,
"SK","Slovakia","KI","Kiribati",2003,,0
"TH","Thailand","KI","Kiribati",2003,,
"TR","Turkey","KI","Kiribati",2003,,0
"TW","Taiwan","KI","Kiribati",2003,,
"US","USA","KI","Kiribati",2003,,0
"AE","UAE","KI","Kiribati",2004,,
"AT","Austria","KI","Kiribati",2004,,0
"AU","Australia","KI","Kiribati",2004,,
"BE","Belgium","KI","Kiribati",2004,,0
"BG","Bulgaria","KI","Kiribati",2004,,
"CA","Canada","KI","Kiribati",2004,,0
"CH","Switzerland","KI","Kiribati",2004,,0
"CL","Chile","KI","Kiribati",2004,,0
"CY","Cyprus","KI","Kiribati",2004,,
"CZ","Czech Republic","KI","Kiribati",2004,,0
"DE","Germany","KI","Kiribati",2004,,
"DK","Denmark","KI","Kiribati",2004,,0
"EE","Estonia","KI","Kiribati",2004,,0
"ES","Spain","KI","Kiribati",2004,,
"FI","Finland","KI","Kiribati",2004,,0
"FR","France","KI","Kiribati",2004,,0
"GB","UK","KI","Kiribati",2004,,0
"GR","Greece","KI","Kiribati",2004,,0
"HR","Croatia","KI","Kiribati",2004,,
"HU","Hungary","KI","Kiribati",2004,,0
"IE","Ireland","KI","Kiribati",2004,,0
"IL","Israel","KI","Kiribati",2004,,0
"IS","Iceland","KI","Kiribati",2004,,0
"IT","Italy","KI","Kiribati",2004,,0
"JP","Japan","KI","Kiribati",2004,,0
"KR","South Korea","KI","Kiribati",2004,,0
"KW","Kuwait","KI","Kiribati",2004,,
"LI","Liechtenstein","KI","Kiribati",2004,,
"LT","Lithuania","KI","Kiribati",2004,,
"LU","Luxembourg","KI","Kiribati",2004,,0
"LV","Latvia","KI","Kiribati",2004,,
"MT","Malta","KI","Kiribati",2004,,
"MX","Mexico","KI","Kiribati",2004,,0
"NL","Netherlands","KI","Kiribati",2004,,0
"NO","Norway","KI","Kiribati",2004,,0
"NZ","New Zealand","KI","Kiribati",2004,,0
"PL","Poland","KI","Kiribati",2004,,0
"PT","Portugal","KI","Kiribati",2004,,
"RO","Romania","KI","Kiribati",2004,,
"RU","Russian Federation","KI","Kiribati",2004,,
"SA","Saudi Arabia","KI","Kiribati",2004,,
"SE","Sweden","KI","Kiribati",2004,,0
"SI","Slovenia","KI","Kiribati",2004,,
"SK","Slovakia","KI","Kiribati",2004,,0
"TH","Thailand","KI","Kiribati",2004,,
"TR","Turkey","KI","Kiribati",2004,,0
"TW","Taiwan","KI","Kiribati",2004,,
"US","USA","KI","Kiribati",2004,,0
"AE","UAE","KI","Kiribati",2005,,
"AT","Austria","KI","Kiribati",2005,,0
"AU","Australia","KI","Kiribati",2005,,
"BE","Belgium","KI","Kiribati",2005,,0
"BG","Bulgaria","KI","Kiribati",2005,,
"CA","Canada","KI","Kiribati",2005,,0
"CH","Switzerland","KI","Kiribati",2005,,0
"CL","Chile","KI","Kiribati",2005,,0
"CY","Cyprus","KI","Kiribati",2005,,
"CZ","Czech Republic","KI","Kiribati",2005,,0
"DE","Germany","KI","Kiribati",2005,,0
"DK","Denmark","KI","Kiribati",2005,,0
"EE","Estonia","KI","Kiribati",2005,,0
"ES","Spain","KI","Kiribati",2005,,
"FI","Finland","KI","Kiribati",2005,,0
"FR","France","KI","Kiribati",2005,,0
"GB","UK","KI","Kiribati",2005,,0
"GR","Greece","KI","Kiribati",2005,,0
"HR","Croatia","KI","Kiribati",2005,,
"HU","Hungary","KI","Kiribati",2005,,0
"IE","Ireland","KI","Kiribati",2005,,0
"IL","Israel","KI","Kiribati",2005,,0
"IS","Iceland","KI","Kiribati",2005,,0
"IT","Italy","KI","Kiribati",2005,,0
"JP","Japan","KI","Kiribati",2005,,0
"KR","South Korea","KI","Kiribati",2005,,0
"KW","Kuwait","KI","Kiribati",2005,,
"LI","Liechtenstein","KI","Kiribati",2005,,
"LT","Lithuania","KI","Kiribati",2005,,
"LU","Luxembourg","KI","Kiribati",2005,,0
"LV","Latvia","KI","Kiribati",2005,,
"MT","Malta","KI","Kiribati",2005,,
"MX","Mexico","KI","Kiribati",2005,,0
"NL","Netherlands","KI","Kiribati",2005,,0
"NO","Norway","KI","Kiribati",2005,,0
"NZ","New Zealand","KI","Kiribati",2005,,0
"PL","Poland","KI","Kiribati",2005,,0
"PT","Portugal","KI","Kiribati",2005,,
"RO","Romania","KI","Kiribati",2005,,
"RU","Russian Federation","KI","Kiribati",2005,,
"SA","Saudi Arabia","KI","Kiribati",2005,,
"SE","Sweden","KI","Kiribati",2005,,0
"SI","Slovenia","KI","Kiribati",2005,,0
"SK","Slovakia","KI","Kiribati",2005,,0
"TH","Thailand","KI","Kiribati",2005,,
"TR","Turkey","KI","Kiribati",2005,,0
"TW","Taiwan","KI","Kiribati",2005,,
"US","USA","KI","Kiribati",2005,,0
"AE","UAE","KI","Kiribati",2006,,
"AT","Austria","KI","Kiribati",2006,,0
"AU","Australia","KI","Kiribati",2006,,
"BE","Belgium","KI","Kiribati",2006,,0
"BG","Bulgaria","KI","Kiribati",2006,,
"CA","Canada","KI","Kiribati",2006,,0
"CH","Switzerland","KI","Kiribati",2006,,0
"CL","Chile","KI","Kiribati",2006,,0
"CY","Cyprus","KI","Kiribati",2006,,
"CZ","Czech Republic","KI","Kiribati",2006,,0
"DE","Germany","KI","Kiribati",2006,,0
"DK","Denmark","KI","Kiribati",2006,,0
"EE","Estonia","KI","Kiribati",2006,,0
"ES","Spain","KI","Kiribati",2006,,
"FI","Finland","KI","Kiribati",2006,,0
"FR","France","KI","Kiribati",2006,,0
"GB","UK","KI","Kiribati",2006,,0
"GR","Greece","KI","Kiribati",2006,,0
"HR","Croatia","KI","Kiribati",2006,,
"HU","Hungary","KI","Kiribati",2006,,0
"IE","Ireland","KI","Kiribati",2006,,0
"IL","Israel","KI","Kiribati",2006,,0
"IS","Iceland","KI","Kiribati",2006,,0
"IT","Italy","KI","Kiribati",2006,,0
"JP","Japan","KI","Kiribati",2006,,0
"KR","South Korea","KI","Kiribati",2006,,0
"KW","Kuwait","KI","Kiribati",2006,,
"LI","Liechtenstein","KI","Kiribati",2006,,
"LT","Lithuania","KI","Kiribati",2006,,
"LU","Luxembourg","KI","Kiribati",2006,,0
"LV","Latvia","KI","Kiribati",2006,,
"MT","Malta","KI","Kiribati",2006,,
"MX","Mexico","KI","Kiribati",2006,,0
"NL","Netherlands","KI","Kiribati",2006,,0
"NO","Norway","KI","Kiribati",2006,,0
"NZ","New Zealand","KI","Kiribati",2006,,0
"PL","Poland","KI","Kiribati",2006,,0
"PT","Portugal","KI","Kiribati",2006,,0
"RO","Romania","KI","Kiribati",2006,,
"RU","Russian Federation","KI","Kiribati",2006,,
"SA","Saudi Arabia","KI","Kiribati",2006,,
"SE","Sweden","KI","Kiribati",2006,,0
"SI","Slovenia","KI","Kiribati",2006,,0
"SK","Slovakia","KI","Kiribati",2006,,0
"TH","Thailand","KI","Kiribati",2006,,
"TR","Turkey","KI","Kiribati",2006,,0
"TW","Taiwan","KI","Kiribati",2006,,
"US","USA","KI","Kiribati",2006,,0
"AE","UAE","KI","Kiribati",2007,,
"AT","Austria","KI","Kiribati",2007,,0
"AU","Australia","KI","Kiribati",2007,,
"BE","Belgium","KI","Kiribati",2007,,0
"BG","Bulgaria","KI","Kiribati",2007,,
"CA","Canada","KI","Kiribati",2007,,0
"CH","Switzerland","KI","Kiribati",2007,,0
"CL","Chile","KI","Kiribati",2007,,0
"CY","Cyprus","KI","Kiribati",2007,,
"CZ","Czech Republic","KI","Kiribati",2007,,0
"DE","Germany","KI","Kiribati",2007,,
"DK","Denmark","KI","Kiribati",2007,,0
"EE","Estonia","KI","Kiribati",2007,,0
"ES","Spain","KI","Kiribati",2007,,
"FI","Finland","KI","Kiribati",2007,,0
"FR","France","KI","Kiribati",2007,,
"GB","UK","KI","Kiribati",2007,,0
"GR","Greece","KI","Kiribati",2007,,0
"HR","Croatia","KI","Kiribati",2007,,
"HU","Hungary","KI","Kiribati",2007,,0
"IE","Ireland","KI","Kiribati",2007,,0
"IL","Israel","KI","Kiribati",2007,,0
"IS","Iceland","KI","Kiribati",2007,,0
"IT","Italy","KI","Kiribati",2007,,0
"JP","Japan","KI","Kiribati",2007,,0
"KR","South Korea","KI","Kiribati",2007,,0
"KW","Kuwait","KI","Kiribati",2007,,
"LI","Liechtenstein","KI","Kiribati",2007,,
"LT","Lithuania","KI","Kiribati",2007,,
"LU","Luxembourg","KI","Kiribati",2007,,0
"LV","Latvia","KI","Kiribati",2007,,
"MT","Malta","KI","Kiribati",2007,,
"MX","Mexico","KI","Kiribati",2007,,0
"NL","Netherlands","KI","Kiribati",2007,,0
"NO","Norway","KI","Kiribati",2007,,0
"NZ","New Zealand","KI","Kiribati",2007,,0
"PL","Poland","KI","Kiribati",2007,,0
"PT","Portugal","KI","Kiribati",2007,,0
"RO","Romania","KI","Kiribati",2007,,
"RU","Russian Federation","KI","Kiribati",2007,,
"SA","Saudi Arabia","KI","Kiribati",2007,,
"SE","Sweden","KI","Kiribati",2007,,
"SI","Slovenia","KI","Kiribati",2007,,0
"SK","Slovakia","KI","Kiribati",2007,,0
"TH","Thailand","KI","Kiribati",2007,,
"TR","Turkey","KI","Kiribati",2007,,0
"TW","Taiwan","KI","Kiribati",2007,,
"US","USA","KI","Kiribati",2007,,0
"AE","UAE","KI","Kiribati",2008,,
"AT","Austria","KI","Kiribati",2008,,0
"AU","Australia","KI","Kiribati",2008,,
"BE","Belgium","KI","Kiribati",2008,,0
"BG","Bulgaria","KI","Kiribati",2008,,
"CA","Canada","KI","Kiribati",2008,,0
"CH","Switzerland","KI","Kiribati",2008,,0
"CL","Chile","KI","Kiribati",2008,,0
"CY","Cyprus","KI","Kiribati",2008,,
"CZ","Czech Republic","KI","Kiribati",2008,,0
"DE","Germany","KI","Kiribati",2008,,0
"DK","Denmark","KI","Kiribati",2008,,0
"EE","Estonia","KI","Kiribati",2008,,0
"ES","Spain","KI","Kiribati",2008,,
"FI","Finland","KI","Kiribati",2008,,0
"FR","France","KI","Kiribati",2008,,
"GB","UK","KI","Kiribati",2008,,0
"GR","Greece","KI","Kiribati",2008,,0
"HR","Croatia","KI","Kiribati",2008,,
"HU","Hungary","KI","Kiribati",2008,,0
"IE","Ireland","KI","Kiribati",2008,,0
"IL","Israel","KI","Kiribati",2008,,0
"IS","Iceland","KI","Kiribati",2008,,0
"IT","Italy","KI","Kiribati",2008,,0
"JP","Japan","KI","Kiribati",2008,,0
"KR","South Korea","KI","Kiribati",2008,,0
"KW","Kuwait","KI","Kiribati",2008,,
"LI","Liechtenstein","KI","Kiribati",2008,,
"LT","Lithuania","KI","Kiribati",2008,,
"LU","Luxembourg","KI","Kiribati",2008,,0
"LV","Latvia","KI","Kiribati",2008,,
"MT","Malta","KI","Kiribati",2008,,
"MX","Mexico","KI","Kiribati",2008,,0
"NL","Netherlands","KI","Kiribati",2008,,0
"NO","Norway","KI","Kiribati",2008,,0
"NZ","New Zealand","KI","Kiribati",2008,,0
"PL","Poland","KI","Kiribati",2008,,0
"PT","Portugal","KI","Kiribati",2008,,
"RO","Romania","KI","Kiribati",2008,,
"RU","Russian Federation","KI","Kiribati",2008,,
"SA","Saudi Arabia","KI","Kiribati",2008,,
"SE","Sweden","KI","Kiribati",2008,,0
"SI","Slovenia","KI","Kiribati",2008,,0
"SK","Slovakia","KI","Kiribati",2008,,0
"TH","Thailand","KI","Kiribati",2008,,
"TR","Turkey","KI","Kiribati",2008,,0
"TW","Taiwan","KI","Kiribati",2008,,
"US","USA","KI","Kiribati",2008,,0
"AE","UAE","KI","Kiribati",2009,,
"AT","Austria","KI","Kiribati",2009,,0
"AU","Australia","KI","Kiribati",2009,,
"BE","Belgium","KI","Kiribati",2009,,0
"BG","Bulgaria","KI","Kiribati",2009,,
"CA","Canada","KI","Kiribati",2009,,0
"CH","Switzerland","KI","Kiribati",2009,,0
"CL","Chile","KI","Kiribati",2009,,0
"CY","Cyprus","KI","Kiribati",2009,,
"CZ","Czech Republic","KI","Kiribati",2009,,0
"DE","Germany","KI","Kiribati",2009,,0
"DK","Denmark","KI","Kiribati",2009,,0
"EE","Estonia","KI","Kiribati",2009,,0
"ES","Spain","KI","Kiribati",2009,,
"FI","Finland","KI","Kiribati",2009,,0
"FR","France","KI","Kiribati",2009,,
"GB","UK","KI","Kiribati",2009,,0
"GR","Greece","KI","Kiribati",2009,,0
"HR","Croatia","KI","Kiribati",2009,,
"HU","Hungary","KI","Kiribati",2009,,0
"IE","Ireland","KI","Kiribati",2009,,0
"IL","Israel","KI","Kiribati",2009,,0
"IS","Iceland","KI","Kiribati",2009,,0
"IT","Italy","KI","Kiribati",2009,,0
"JP","Japan","KI","Kiribati",2009,,0
