"id","estimate.1980","value.1980","estimate.1981","value.1981","estimate.1982","value.1982","estimate.1983","value.1983","estimate.1984","value.1984","estimate.1985","value.1985","estimate.1986","value.1986","estimate.1987","value.1987","estimate.1988","value.1988","estimate.1989","value.1989","estimate.1990","value.1990","estimate.1991","value.1991","estimate.1992","value.1992","estimate.1993","value.1993","estimate.1994","value.1994","estimate.1995","value.1995","estimate.1996","value.1996","estimate.1997","value.1997","estimate.1998","value.1998","estimate.1999","value.1999","estimate.2000","value.2000","estimate.2001","value.2001","estimate.2002","value.2002","estimate.2003","value.2003","estimate.2004","value.2004","estimate.2005","value.2005","estimate.2006","value.2006","estimate.2007","value.2007","estimate.2008","value.2008","estimate.2009","value.2009","estimate.2010","value.2010","estimate.2011","value.2011","estimate.2012","value.2012","estimate.2013","value.2013","estimate.2014","value.2014","estimate.2015","value.2015","estimate.2016","value.2016","estimate.2017","value.2017","estimate.2018","value.2018","estimate.2019","value.2019"
"MZ",FALSE,1.61e+08,FALSE,1.26e+08,FALSE,1.38e+08,FALSE,1.32e+08,FALSE,1.45e+08,FALSE,1.95e+08,FALSE,2.15e+08,FALSE,6.93e+08,FALSE,1.112e+09,FALSE,1.746e+09,FALSE,3.29e+09,FALSE,3.943e+09,FALSE,5.053e+09,FALSE,8.011e+09,FALSE,1.3319e+10,FALSE,2.0678e+10,FALSE,3.6611e+10,FALSE,4.3981e+10,FALSE,5.1351e+10,FALSE,5.7951e+10,FALSE,6.5631e+10,FALSE,8.4368e+10,FALSE,9.9479e+10,FALSE,1.10973e+11,FALSE,1.28668e+11,FALSE,1.51707e+11,FALSE,1.80242e+11,FALSE,2.07644e+11,FALSE,2.40358e+11,FALSE,2.66213e+11,FALSE,3.14961e+11,FALSE,3.64737e+11,FALSE,4.07903e+11,FALSE,4.61101e+11,TRUE,5.27544e+11,TRUE,6.02547e+11,TRUE,6.88669e+11,TRUE,7.84468e+11,TRUE,8.94378e+11,TRUE,1.016849e+12
"MR",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,9.7819e+10,FALSE,1.13919e+11,FALSE,1.27442e+11,FALSE,1.51001e+11,FALSE,1.62616e+11,FALSE,1.8366e+11,FALSE,1.97956e+11,FALSE,2.1289e+11,FALSE,2.30399e+11,FALSE,2.50292e+11,FALSE,2.58326e+11,FALSE,2.86705e+11,FALSE,3.12406e+11,FALSE,3.38041e+11,FALSE,3.96562e+11,FALSE,4.93308e+11,FALSE,7.25e+11,FALSE,7.33748e+11,FALSE,8.54027e+11,FALSE,7.94187e+11,FALSE,9.73064e+11,FALSE,1.163175e+12,FALSE,1.174667e+12,TRUE,1.252129e+12,TRUE,1.298773e+12,TRUE,1.418285e+12,TRUE,1.566144e+12,TRUE,1.781793e+12,TRUE,2.104558e+12,TRUE,2.263737e+12
"MU",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,1.2241e+11,FALSE,1.34392e+11,FALSE,1.45055e+11,FALSE,1.62291e+11,FALSE,1.80908e+11,FALSE,1.91394e+11,FALSE,2.13444e+11,FALSE,2.43998e+11,FALSE,2.74316e+11,FALSE,2.82354e+11,FALSE,2.98784e+11,FALSE,3.23011e+11,FALSE,3.43835e+11,FALSE,3.66479e+11,TRUE,3.91774e+11,TRUE,4.24465e+11,TRUE,4.64504e+11,TRUE,5.07998e+11,TRUE,5.55007e+11,TRUE,6.06799e+11
"MW",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,1.91735e+11,FALSE,2.21622e+11,FALSE,2.6818e+11,FALSE,3.06058e+11,FALSE,3.75086e+11,FALSE,4.67232e+11,FALSE,5.55761e+11,FALSE,6.55572e+11,FALSE,7.6129e+11,FALSE,8.46908e+11,FALSE,9.69125e+11,FALSE,1.208389e+12,TRUE,1.567562e+12,TRUE,1.915523e+12,TRUE,2.214345e+12,TRUE,2.49407e+12,TRUE,2.768936e+12,TRUE,3.057385e+12
"MY",FALSE,5.3478e+10,FALSE,5.7796e+10,FALSE,6.2778e+10,FALSE,6.9787e+10,FALSE,7.9803e+10,FALSE,7.7717e+10,FALSE,7.1822e+10,FALSE,7.9879e+10,FALSE,9.0996e+10,FALSE,1.03657e+11,FALSE,1.1731e+11,FALSE,1.35122e+11,FALSE,1.50683e+11,FALSE,1.72192e+11,FALSE,1.95462e+11,FALSE,2.2247e+11,FALSE,2.53735e+11,FALSE,2.81795e+11,FALSE,2.83243e+11,FALSE,3.00765e+11,FALSE,3.564e+11,FALSE,3.5258e+11,FALSE,3.83212e+11,FALSE,4.18767e+11,FALSE,4.74049e+11,FALSE,5.43577e+11,FALSE,5.96783e+11,FALSE,6.65341e+11,FALSE,7.69951e+11,FALSE,7.12857e+11,FALSE,7.97327e+11,FALSE,8.85341e+11,FALSE,9.4195e+11,FALSE,9.86733e+11,TRUE,1.078122e+12,TRUE,1.176224e+12,TRUE,1.275571e+12,TRUE,1.370836e+12,TRUE,1.479106e+12,TRUE,1.594674e+12
"NA",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,7.478e+09,FALSE,8.059e+09,FALSE,8.807e+09,FALSE,9.971e+09,FALSE,1.1838e+10,FALSE,1.3282e+10,FALSE,1.5446e+10,FALSE,1.7261e+10,FALSE,1.9263e+10,FALSE,2.2295e+10,FALSE,2.7979e+10,FALSE,3.1761e+10,FALSE,3.5899e+10,FALSE,3.8649e+10,FALSE,4.3553e+10,FALSE,4.8139e+10,FALSE,5.604e+10,FALSE,6.4798e+10,FALSE,7.3477e+10,FALSE,7.6557e+10,FALSE,8.3676e+10,FALSE,9.5575e+10,FALSE,1.10051e+11,TRUE,1.21323e+11,TRUE,1.34028e+11,TRUE,1.48075e+11,TRUE,1.63508e+11,TRUE,1.80511e+11,TRUE,1.99253e+11,TRUE,2.20104e+11
"NE",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,8.76488e+11,FALSE,9.61607e+11,FALSE,1.010315e+12,FALSE,1.166788e+12,FALSE,1.177847e+12,FALSE,1.186278e+12,FALSE,1.329445e+12,FALSE,1.43953e+12,FALSE,1.534306e+12,FALSE,1.530443e+12,FALSE,1.776953e+12,FALSE,1.906838e+12,FALSE,2.052962e+12,FALSE,2.419656e+12,FALSE,2.548447e+12,FALSE,2.832286e+12,FALSE,3.02553e+12,FALSE,3.413801e+12,FALSE,3.661172e+12,TRUE,3.952076e+12,TRUE,4.216559e+12,TRUE,4.505409e+12,TRUE,5.100997e+12,TRUE,5.629943e+12,TRUE,6.33921e+12
"NG",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,5.993387e+12,FALSE,6.388708e+12,FALSE,9.500601e+12,FALSE,1.19347e+13,FALSE,1.6321913e+13,FALSE,2.1101991e+13,FALSE,2.744291e+13,FALSE,3.1359432e+13,FALSE,3.7779578e+13,FALSE,3.9562036e+13,FALSE,5.546935e+13,FALSE,6.3713379e+13,FALSE,7.259963e+13,TRUE,8.1009964e+13,TRUE,9.2237619e+13,TRUE,1.05571466e+14,TRUE,1.20328585e+14,TRUE,1.3604341e+14,TRUE,1.52737287e+14,TRUE,1.71500876e+14
"NI",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,2.5961e+10,FALSE,3.1178e+10,FALSE,3.6341e+10,FALSE,4.1477e+10,FALSE,4.9051e+10,FALSE,5.7346e+10,FALSE,6.4812e+10,FALSE,7.1563e+10,FALSE,7.4445e+10,FALSE,8.039e+10,FALSE,9.2323e+10,FALSE,1.05777e+11,FALSE,1.19235e+11,FALSE,1.37591e+11,FALSE,1.64494e+11,FALSE,1.7046e+11,FALSE,1.90888e+11,FALSE,2.21969e+11,FALSE,2.50653e+11,FALSE,2.7827e+11,TRUE,3.07544e+11,TRUE,3.42235e+11,TRUE,3.80839e+11,TRUE,4.23798e+11,TRUE,4.71602e+11,TRUE,5.24799e+11
"NL",FALSE,1.69413e+11,FALSE,1.78826e+11,FALSE,1.86065e+11,FALSE,1.93313e+11,FALSE,2.02133e+11,FALSE,2.11237e+11,FALSE,2.18056e+11,FALSE,2.21395e+11,FALSE,2.30892e+11,FALSE,2.44347e+11,FALSE,2.5854e+11,FALSE,2.73101e+11,FALSE,2.84694e+11,FALSE,2.92879e+11,FALSE,3.07771e+11,FALSE,3.23912e+11,FALSE,3.39294e+11,FALSE,3.63149e+11,FALSE,3.84611e+11,FALSE,4.0979e+11,FALSE,4.43499e+11,FALSE,4.76157e+11,FALSE,4.93555e+11,FALSE,5.05833e+11,FALSE,5.20322e+11,FALSE,5.40656e+11,FALSE,5.73444e+11,FALSE,6.08729e+11,FALSE,6.35794e+11,FALSE,6.1765e+11,FALSE,6.31512e+11,FALSE,6.42929e+11,FALSE,6.40644e+11,FALSE,6.42851e+11,TRUE,6.49979e+11,TRUE,6.63586e+11,TRUE,6.79763e+11,TRUE,6.98509e+11,TRUE,7.19545e+11,TRUE,7.42693e+11
"NO",FALSE,3.14698e+11,FALSE,3.60827e+11,FALSE,3.99185e+11,FALSE,4.43475e+11,FALSE,4.98657e+11,FALSE,5.52432e+11,FALSE,5.70891e+11,FALSE,6.22867e+11,FALSE,6.52071e+11,FALSE,6.9577e+11,FALSE,7.3629e+11,FALSE,7.75727e+11,FALSE,7.97315e+11,FALSE,8.38298e+11,FALSE,8.78807e+11,FALSE,9.43437e+11,FALSE,1.032989e+12,FALSE,1.119175e+12,FALSE,1.14036e+12,FALSE,1.240426e+12,FALSE,1.481241e+12,FALSE,1.536887e+12,FALSE,1.532308e+12,FALSE,1.592201e+12,FALSE,1.752812e+12,FALSE,1.958907e+12,FALSE,2.180802e+12,FALSE,2.306446e+12,FALSE,2.559914e+12,FALSE,2.38233e+12,FALSE,2.544266e+12,FALSE,2.750781e+12,FALSE,2.908925e+12,FALSE,3.011411e+12,TRUE,3.130905e+12,TRUE,3.264913e+12,TRUE,3.408732e+12,TRUE,3.567955e+12,TRUE,3.740257e+12,TRUE,3.921657e+12
"NP",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,4.07394e+11,FALSE,4.41519e+11,FALSE,4.59443e+11,FALSE,4.92231e+11,FALSE,5.36749e+11,FALSE,5.89412e+11,FALSE,6.54084e+11,FALSE,7.27827e+11,FALSE,8.15658e+11,FALSE,9.88272e+11,FALSE,1.192774e+12,FALSE,1.366954e+12,FALSE,1.527344e+12,FALSE,1.692643e+12,FALSE,1.928517e+12,TRUE,2.182694e+12,TRUE,2.445327e+12,TRUE,2.714694e+12,TRUE,3.005425e+12,TRUE,3.311852e+12
"NZ",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,4.4901e+10,FALSE,5.1978e+10,FALSE,6.198e+10,FALSE,6.8849e+10,FALSE,7.296e+10,FALSE,7.5926e+10,FALSE,7.4587e+10,FALSE,7.6563e+10,FALSE,8.2092e+10,FALSE,8.8201e+10,FALSE,9.3997e+10,FALSE,9.9685e+10,FALSE,1.02999e+11,FALSE,1.04673e+11,FALSE,1.10072e+11,FALSE,1.17015e+11,FALSE,1.24878e+11,FALSE,1.32392e+11,FALSE,1.4022e+11,FALSE,1.51657e+11,FALSE,1.59448e+11,FALSE,1.67188e+11,FALSE,1.80548e+11,FALSE,1.85757e+11,FALSE,1.88388e+11,FALSE,1.97273e+11,FALSE,2.05606e+11,FALSE,2.10183e+11,FALSE,2.21289e+11,TRUE,2.34079e+11,TRUE,2.42593e+11,TRUE,2.54706e+11,TRUE,2.66273e+11,TRUE,2.79188e+11,TRUE,2.92112e+11
"OM",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,4.343e+09,FALSE,4.198e+09,FALSE,4.606e+09,FALSE,4.612e+09,FALSE,4.766e+09,FALSE,5.099e+09,FALSE,5.657e+09,FALSE,5.857e+09,FALSE,5.149e+09,FALSE,5.768e+09,FALSE,7.271e+09,FALSE,7.234e+09,FALSE,7.482e+09,FALSE,8.034e+09,FALSE,9.202e+09,FALSE,1.1601e+10,FALSE,1.3896e+10,FALSE,1.5674e+10,FALSE,2.2782e+10,FALSE,1.7961e+10,FALSE,2.185e+10,FALSE,2.6033e+10,FALSE,2.9004e+10,TRUE,2.9651e+10,TRUE,3.0967e+10,TRUE,3.1389e+10,TRUE,3.2039e+10,TRUE,3.3007e+10,TRUE,3.4211e+10,TRUE,3.5652e+10
"PK",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,1.118692e+12,FALSE,1.332208e+12,FALSE,1.579173e+12,FALSE,1.746677e+12,FALSE,2.045507e+12,FALSE,2.444908e+12,FALSE,2.778052e+12,FALSE,3.181805e+12,FALSE,3.508519e+12,FALSE,3.850143e+12,FALSE,4.123717e+12,FALSE,4.537329e+12,FALSE,4.798994e+12,FALSE,5.25489e+12,FALSE,6.079321e+12,FALSE,7.005354e+12,FALSE,8.21616e+12,FALSE,9.239786e+12,FALSE,1.0637772e+13,FALSE,1.3199707e+13,FALSE,1.4866996e+13,FALSE,1.827644e+13,FALSE,2.00465e+13,FALSE,2.2489077e+13,FALSE,2.5401895e+13,TRUE,2.8602053e+13,TRUE,3.187613e+13,TRUE,3.5400989e+13,TRUE,3.9393735e+13,TRUE,4.3836808e+13
"PA",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,5.313e+09,FALSE,5.842e+09,FALSE,6.641e+09,FALSE,7.253e+09,FALSE,7.734e+09,FALSE,7.906e+09,FALSE,9.322e+09,FALSE,1.0084e+10,FALSE,1.0933e+10,FALSE,1.1456e+10,FALSE,1.1621e+10,FALSE,1.1808e+10,FALSE,1.2272e+10,FALSE,1.2933e+10,FALSE,1.4179e+10,FALSE,1.5465e+10,FALSE,1.7137e+10,FALSE,1.9794e+10,FALSE,2.3002e+10,FALSE,2.4163e+10,FALSE,2.7053e+10,FALSE,3.132e+10,FALSE,3.5938e+10,FALSE,4.0467e+10,TRUE,4.4694e+10,TRUE,4.9142e+10,TRUE,5.4003e+10,TRUE,5.8954e+10,TRUE,6.395e+10,TRUE,6.9281e+10
"PE",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,5.19e+09,FALSE,2.5381e+10,FALSE,4.2784e+10,FALSE,6.5891e+10,FALSE,9.3793e+10,FALSE,1.14881e+11,FALSE,1.3035e+11,FALSE,1.497e+11,FALSE,1.58135e+11,FALSE,1.66488e+11,FALSE,1.77471e+11,FALSE,1.80323e+11,FALSE,1.90206e+11,FALSE,2.02279e+11,FALSE,2.24715e+11,FALSE,2.45174e+11,FALSE,2.86697e+11,FALSE,3.19693e+11,FALSE,3.55709e+11,FALSE,3.65055e+11,FALSE,4.19693e+11,FALSE,4.69854e+11,FALSE,5.08191e+11,FALSE,5.46907e+11,TRUE,5.82406e+11,TRUE,5.98419e+11,TRUE,6.43061e+11,TRUE,6.90079e+11,TRUE,7.40882e+11,TRUE,7.97269e+11
"PH",FALSE,,FALSE,,FALSE,,FALSE,4.0892e+11,FALSE,5.811e+11,FALSE,6.3362e+11,FALSE,6.74618e+11,FALSE,7.56471e+11,FALSE,8.85456e+11,FALSE,1.025349e+12,FALSE,1.190507e+12,FALSE,1.379875e+12,FALSE,1.497464e+12,FALSE,1.633629e+12,FALSE,1.87569e+12,FALSE,2.111705e+12,FALSE,2.406388e+12,FALSE,2.688718e+12,FALSE,2.952762e+12,FALSE,3.244197e+12,FALSE,3.580712e+12,FALSE,3.888801e+12,FALSE,4.198348e+12,FALSE,4.548101e+12,FALSE,5.120436e+12,FALSE,5.67775e+12,FALSE,6.271157e+12,FALSE,6.892721e+12,FALSE,7.720905e+12,FALSE,8.026144e+12,FALSE,9.003479e+12,FALSE,9.708334e+12,FALSE,1.0567335e+13,FALSE,1.154819e+13,TRUE,1.2746172e+13,TRUE,1.406903e+13,TRUE,1.5432053e+13,TRUE,1.6929267e+13,TRUE,1.857406e+13,TRUE,2.038117e+13
"PW",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,1.6e+08,FALSE,1.68e+08,FALSE,1.69e+08,FALSE,1.74e+08,FALSE,1.93e+08,FALSE,2.06e+08,FALSE,2.09e+08,FALSE,2.12e+08,FALSE,2.13e+08,FALSE,1.98e+08,FALSE,1.97e+08,FALSE,2.17e+08,FALSE,2.32e+08,TRUE,2.46e+08,TRUE,2.59e+08,TRUE,2.73e+08,TRUE,2.88e+08,TRUE,3.01e+08,TRUE,3.14e+08,TRUE,3.28e+08
"PG",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,3.076e+09,FALSE,3.606e+09,FALSE,4.223e+09,FALSE,4.867e+09,FALSE,5.53e+09,FALSE,6.195e+09,FALSE,6.795e+09,FALSE,7.08e+09,FALSE,7.804e+09,FALSE,8.828e+09,FALSE,9.736e+09,FALSE,1.0396e+10,FALSE,1.1872e+10,FALSE,1.3242e+10,FALSE,1.3459e+10,FALSE,1.5094e+10,FALSE,1.6897e+10,FALSE,1.8802e+10,FALSE,2.1601e+10,FALSE,2.2331e+10,FALSE,2.6421e+10,FALSE,3.0522e+10,FALSE,3.207e+10,FALSE,3.4595e+10,TRUE,3.9843e+10,TRUE,5.2246e+10,TRUE,5.5831e+10,TRUE,5.9926e+10,TRUE,6.4342e+10,TRUE,6.9143e+10
"PL",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,3.37222e+11,FALSE,4.22436e+11,FALSE,5.15353e+11,FALSE,6.00902e+11,FALSE,6.65689e+11,FALSE,7.44378e+11,FALSE,7.79564e+11,FALSE,8.08578e+11,FALSE,8.43156e+11,FALSE,9.24538e+11,FALSE,9.83302e+11,FALSE,1.060031e+12,FALSE,1.176737e+12,FALSE,1.275508e+12,FALSE,1.344505e+12,FALSE,1.416585e+12,FALSE,1.528127e+12,FALSE,1.596379e+12,FALSE,1.635746e+12,TRUE,1.704358e+12,TRUE,1.806607e+12,TRUE,1.915331e+12,TRUE,2.03197e+12,TRUE,2.157881e+12,TRUE,2.292932e+12
"PT",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,2.7819e+10,FALSE,3.2778e+10,FALSE,3.9126e+10,FALSE,4.6223e+10,FALSE,5.5501e+10,FALSE,6.3641e+10,FALSE,7.1549e+10,FALSE,7.4827e+10,FALSE,8.1129e+10,FALSE,8.7686e+10,FALSE,9.3217e+10,FALSE,1.01146e+11,FALSE,1.10377e+11,FALSE,1.18661e+11,FALSE,1.27317e+11,FALSE,1.34471e+11,FALSE,1.40567e+11,FALSE,1.43472e+11,FALSE,1.49313e+11,FALSE,1.54269e+11,FALSE,1.60855e+11,FALSE,1.69319e+11,FALSE,1.71983e+11,FALSE,1.68529e+11,FALSE,1.7286e+11,FALSE,1.71126e+11,FALSE,1.65107e+11,FALSE,1.6569e+11,TRUE,1.68453e+11,TRUE,1.72657e+11,TRUE,1.78647e+11,TRUE,1.85161e+11,TRUE,1.92037e+11,TRUE,1.99179e+11
"PY",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,4.273285e+12,FALSE,6.03116e+12,FALSE,9.255684e+12,FALSE,1.0738283e+13,FALSE,1.2645361e+13,FALSE,1.4992331e+13,FALSE,1.7789145e+13,FALSE,2.0132862e+13,FALSE,2.1702867e+13,FALSE,2.4605393e+13,FALSE,2.6176951e+13,FALSE,2.8574101e+13,FALSE,3.1462078e+13,FALSE,3.6156212e+13,FALSE,4.232422e+13,FALSE,4.7999044e+13,FALSE,5.3962327e+13,FALSE,5.9996506e+13,FALSE,6.9426261e+13,FALSE,8.0734752e+13,FALSE,7.9117171e+13,FALSE,9.4934256e+13,FALSE,1.05203214e+14,FALSE,1.0883226e+14,FALSE,1.28896358e+14,TRUE,1.40340722e+14,TRUE,1.53653784e+14,TRUE,1.69102505e+14,TRUE,1.86422981e+14,TRUE,2.06418066e+14,TRUE,2.27868015e+14
"QA",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,2.6358e+10,FALSE,2.575e+10,FALSE,2.7387e+10,FALSE,2.6248e+10,FALSE,2.7538e+10,FALSE,3.0461e+10,FALSE,3.5013e+10,FALSE,4.0176e+10,FALSE,3.9275e+10,FALSE,4.9995e+10,FALSE,6.4445e+10,FALSE,6.5501e+10,FALSE,7.4279e+10,FALSE,9.3125e+10,FALSE,1.27157e+11,FALSE,1.76971e+11,FALSE,2.38746e+11,FALSE,3.22509e+11,FALSE,4.03683e+11,FALSE,3.80851e+11,FALSE,4.96106e+11,FALSE,6.36416e+11,FALSE,7.02778e+11,FALSE,7.4562e+11,TRUE,7.85456e+11,TRUE,8.42299e+11,TRUE,9.05133e+11,TRUE,9.68601e+11,TRUE,1.033134e+12,TRUE,1.105239e+12
"RO",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,8.0985e+10,FALSE,1.17946e+11,FALSE,1.52017e+11,FALSE,1.97428e+11,FALSE,2.47368e+11,FALSE,2.88955e+11,FALSE,3.44651e+11,FALSE,4.16007e+11,FALSE,5.147e+11,FALSE,5.01139e+11,FALSE,5.23693e+11,FALSE,5.57348e+11,FALSE,5.8675e+11,FALSE,6.28581e+11,TRUE,6.60442e+11,TRUE,6.96032e+11,TRUE,7.35491e+11,TRUE,7.80374e+11,TRUE,8.28581e+11,TRUE,8.80714e+11
"RU",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,6.55e+08,FALSE,1.4e+09,FALSE,1.901e+10,FALSE,1.715e+11,FALSE,6.107e+11,FALSE,1.4285e+12,FALSE,2.0078e+12,FALSE,2.3425e+12,FALSE,2.6296e+12,FALSE,4.8232e+12,FALSE,7.3056e+12,FALSE,8.9436e+12,FALSE,1.08192e+13,FALSE,1.32082e+13,FALSE,1.70272e+13,FALSE,2.16098e+13,FALSE,2.69172e+13,FALSE,3.32475e+13,FALSE,4.12768e+13,FALSE,3.88072e+13,FALSE,4.63085e+13,FALSE,5.59672e+13,FALSE,6.22184e+13,FALSE,6.67553e+13,TRUE,7.2680012e+13,TRUE,7.8141319e+13,TRUE,8.4152846e+13,TRUE,8.9898469e+13,TRUE,9.5983991e+13,TRUE,1.0262105e+14
"RW",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,2.61155e+11,FALSE,2.7129e+11,FALSE,1.68199e+11,FALSE,3.24897e+11,FALSE,4.11751e+11,FALSE,5.46526e+11,FALSE,6.0563e+11,FALSE,6.06992e+11,FALSE,6.76099e+11,FALSE,7.41874e+11,FALSE,7.97449e+11,FALSE,9.92616e+11,FALSE,1.206268e+12,FALSE,1.439914e+12,FALSE,1.716e+12,FALSE,2.0276e+12,FALSE,2.556e+12,FALSE,2.96e+12,FALSE,3.28e+12,FALSE,3.846e+12,FALSE,4.479e+12,FALSE,4.915e+12,TRUE,5.442663e+12,TRUE,6.136794e+12,TRUE,7.02219e+12,TRUE,7.954681e+12,TRUE,9.007686e+12,TRUE,1.0208986e+13
"SA",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,4.37599e+11,FALSE,4.94396e+11,FALSE,5.12512e+11,FALSE,5.1527e+11,FALSE,5.23699e+11,FALSE,5.54777e+11,FALSE,6.12861e+11,FALSE,6.40794e+11,FALSE,5.69832e+11,FALSE,6.26449e+11,FALSE,7.30529e+11,FALSE,7.1011e+11,FALSE,7.30794e+11,FALSE,8.30514e+11,FALSE,9.70284e+11,FALSE,1.23077e+12,FALSE,1.411491e+12,FALSE,1.558825e+12,FALSE,1.949236e+12,FALSE,1.609117e+12,FALSE,1.975543e+12,FALSE,2.51065e+12,FALSE,2.752334e+12,FALSE,2.806686e+12,TRUE,2.917012e+12,TRUE,3.019592e+12,TRUE,3.149159e+12,TRUE,3.287412e+12,TRUE,3.442274e+12,TRUE,3.608396e+12
"SD",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,1.1e+08,FALSE,1.93e+08,FALSE,3.29e+08,FALSE,9.1e+08,FALSE,1.88e+09,FALSE,4.233e+09,FALSE,1.1409e+10,FALSE,1.8505e+10,FALSE,2.271e+10,FALSE,2.6963e+10,FALSE,3.1516e+10,FALSE,3.4104e+10,FALSE,3.8978e+10,FALSE,4.6054e+10,FALSE,5.5341e+10,FALSE,6.4616e+10,FALSE,7.7788e+10,FALSE,9.2537e+10,FALSE,1.13971e+11,FALSE,1.22325e+11,FALSE,1.51352e+11,FALSE,1.79535e+11,TRUE,2.25677e+11,TRUE,3.17503e+11,TRUE,4.3514e+11,TRUE,5.47797e+11,TRUE,6.31607e+11,TRUE,7.11613e+11,TRUE,7.92833e+11,TRUE,8.8407e+11
"SN",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,3.331768e+12,FALSE,3.57547e+12,FALSE,3.717639e+12,FALSE,3.986425e+12,FALSE,4.242837e+12,FALSE,4.592673e+12,FALSE,4.893546e+12,FALSE,5.408296e+12,FALSE,5.994436e+12,FALSE,6.05008e+12,FALSE,6.395315e+12,FALSE,6.774546e+12,TRUE,7.164558e+12,TRUE,7.307651e+12,TRUE,7.690843e+12,TRUE,8.228358e+12,TRUE,8.840311e+12,TRUE,9.508977e+12,TRUE,1.0226282e+13,TRUE,1.1015234e+13
