"id","entity-name","year","direction","flow-type","flow-name","value"
"RU","Russian Federation",2001,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2001,"out","official","oda-out",0
"RU","Russian Federation",2001,"in","official","oda-interest",0
"RU","Russian Federation",2001,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2001,"in","official","oofs-interest",0
"RU","Russian Federation",2001,"out","official","dfis-out",0
"RU","Russian Federation",2001,"in","official","oda-capital-repay",0
"RU","Russian Federation",2002,"out","private","remittances-devcountries",0
"RU","Russian Federation",2002,"out","official","oofs-out",0
"RU","Russian Federation",2002,"out","private","pda-out",0
"RU","Russian Federation",2002,"in","official","oda-interest",0
"RU","Russian Federation",2002,"out","official","oda-out",0
"RU","Russian Federation",2002,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2002,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2002,"in","official","oofs-interest",0
"RU","Russian Federation",2002,"out","official","dfis-out",0
"RU","Russian Federation",2002,"in","official","oda-capital-repay",0
"RU","Russian Federation",2003,"out","private","pda-out",0
"RU","Russian Federation",2003,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2003,"out","private","remittances-devcountries",0
"RU","Russian Federation",2003,"in","official","oda-interest",0
"RU","Russian Federation",2003,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2003,"in","official","oofs-interest",0
"RU","Russian Federation",2003,"out","official","dfis-out",0
"RU","Russian Federation",2003,"in","official","oda-capital-repay",0
"RU","Russian Federation",2003,"out","official","oda-out",0
"RU","Russian Federation",2003,"out","official","oofs-out",0
"RU","Russian Federation",2004,"out","private","pda-out",0
"RU","Russian Federation",2004,"in","official","oda-interest",0
"RU","Russian Federation",2004,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2004,"out","private","remittances-devcountries",0
"RU","Russian Federation",2004,"in","official","oofs-interest",0
"RU","Russian Federation",2004,"out","official","oda-out",0
"RU","Russian Federation",2004,"out","official","dfis-out",0
"RU","Russian Federation",2004,"in","official","oda-capital-repay",0
"RU","Russian Federation",2004,"out","official","oofs-out",0
"RU","Russian Federation",2004,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2005,"in","official","oofs-interest",0
"RU","Russian Federation",2005,"in","official","oda-interest",0
"RU","Russian Federation",2005,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2005,"out","private","pda-out",0
"RU","Russian Federation",2005,"out","official","oda-out",0
"RU","Russian Federation",2005,"out","private","remittances-devcountries",0
"RU","Russian Federation",2005,"in","official","oda-capital-repay",0
"RU","Russian Federation",2005,"out","official","dfis-out",0
"RU","Russian Federation",2005,"out","official","oofs-out",0
"RU","Russian Federation",2005,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2006,"in","official","oofs-interest",0
"RU","Russian Federation",2006,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2006,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2006,"in","official","oda-interest",0
"RU","Russian Federation",2006,"in","official","oda-capital-repay",0
"RU","Russian Federation",2006,"out","official","dfis-out",0
"RU","Russian Federation",2006,"out","private","pda-out",0
"RU","Russian Federation",2006,"out","official","oda-out",0
"RU","Russian Federation",2006,"out","official","oofs-out",0
"RU","Russian Federation",2006,"out","private","remittances-devcountries",0
"RU","Russian Federation",2007,"out","private","remittances-devcountries",0
"RU","Russian Federation",2007,"in","official","oofs-interest",0
"RU","Russian Federation",2007,"out","official","oofs-out",0
"RU","Russian Federation",2007,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2007,"in","official","oda-interest",0
"RU","Russian Federation",2007,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2007,"in","official","oda-capital-repay",0
"RU","Russian Federation",2007,"out","official","oda-out",0
"RU","Russian Federation",2007,"out","official","dfis-out",0
"RU","Russian Federation",2007,"out","private","pda-out",0
"RU","Russian Federation",2008,"in","official","oda-capital-repay",0
"RU","Russian Federation",2008,"out","private","remittances-devcountries",0
"RU","Russian Federation",2008,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2008,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2008,"in","official","oofs-interest",0
"RU","Russian Federation",2008,"out","official","oda-out",0
"RU","Russian Federation",2008,"out","official","oofs-out",0
"RU","Russian Federation",2008,"in","official","oda-interest",0
"RU","Russian Federation",2008,"out","official","dfis-out",0
"RU","Russian Federation",2008,"out","private","pda-out",0
"RU","Russian Federation",2009,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2009,"in","official","oda-capital-repay",0
"RU","Russian Federation",2009,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2009,"out","private","remittances-devcountries",0
"RU","Russian Federation",2009,"in","official","oofs-interest",0
"RU","Russian Federation",2009,"in","official","oda-interest",0
"RU","Russian Federation",2009,"out","official","oofs-out",0
"RU","Russian Federation",2009,"out","official","oda-out",0
"RU","Russian Federation",2009,"out","private","pda-out",0
"RU","Russian Federation",2009,"out","official","dfis-out",0
"RU","Russian Federation",2010,"out","official","dfis-out",0
"RU","Russian Federation",2010,"out","private","remittances-devcountries",6312083156.67824
"RU","Russian Federation",2010,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2010,"in","official","oda-capital-repay",0
"RU","Russian Federation",2010,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2010,"out","official","oofs-out",0
"RU","Russian Federation",2010,"out","official","oda-out",351856289.544687
"RU","Russian Federation",2010,"in","official","oda-interest",0
"RU","Russian Federation",2010,"in","official","oofs-interest",0
"RU","Russian Federation",2010,"out","private","pda-out",0
"RU","Russian Federation",2011,"out","official","dfis-out",0
"RU","Russian Federation",2011,"out","private","remittances-devcountries",7273589937.98625
"RU","Russian Federation",2011,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2011,"in","official","oda-capital-repay",0
"RU","Russian Federation",2011,"out","official","oda-out",326545172.009347
"RU","Russian Federation",2011,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2011,"in","official","oda-interest",0
"RU","Russian Federation",2011,"out","official","oofs-out",0
"RU","Russian Federation",2011,"out","private","pda-out",0
"RU","Russian Federation",2011,"in","official","oofs-interest",0
"RU","Russian Federation",2012,"out","private","remittances-devcountries",6822672999.8119
"RU","Russian Federation",2012,"out","official","dfis-out",0
"RU","Russian Federation",2012,"in","official","oda-interest",0
"RU","Russian Federation",2012,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2012,"out","official","oda-out",284596400.301035
"RU","Russian Federation",2012,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2012,"in","official","oda-capital-repay",0
"RU","Russian Federation",2012,"out","official","oofs-out",0
"RU","Russian Federation",2012,"out","private","pda-out",0
"RU","Russian Federation",2012,"in","official","oofs-interest",0
"RU","Russian Federation",2013,"out","private","remittances-devcountries",13179161660.0385
"RU","Russian Federation",2013,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2013,"out","official","dfis-out",0
"RU","Russian Federation",2013,"out","official","oda-out",426452145.017832
"RU","Russian Federation",2013,"in","official","oda-interest",0
"RU","Russian Federation",2013,"out","private","pda-out",0
"RU","Russian Federation",2013,"in","official","oofs-interest",0
"RU","Russian Federation",2013,"in","official","oda-capital-repay",0
"RU","Russian Federation",2013,"out","official","oofs-out",0
"RU","Russian Federation",2013,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2014,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2014,"out","private","remittances-devcountries",13350173461.0279
"RU","Russian Federation",2014,"out","official","dfis-out",0
"RU","Russian Federation",2014,"in","official","oda-capital-repay",0
"RU","Russian Federation",2014,"out","official","oofs-out",0
"RU","Russian Federation",2014,"in","official","oofs-interest",0
"RU","Russian Federation",2014,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2014,"out","official","oda-out",591639784.2675
"RU","Russian Federation",2014,"in","official","oda-interest",0
"RU","Russian Federation",2014,"out","private","pda-out",0
"RU","Russian Federation",2015,"in","official","oda-interest",0
"RU","Russian Federation",2015,"out","official","oda-out",1161400000
"RU","Russian Federation",2015,"in","official","oofs-capital-repay",0
"RU","Russian Federation",2015,"out","private","pda-out",0
"RU","Russian Federation",2015,"in","official","oofs-interest",0
"RU","Russian Federation",2015,"out","private","remittances-devcountries",13163072551.4504
"RU","Russian Federation",2015,"out","official","oofs-out",0
"RU","Russian Federation",2015,"out","official","dfis-out",0
"RU","Russian Federation",2015,"out","commercial","fdi-devcountries",0
"RU","Russian Federation",2015,"in","official","oda-capital-repay",0
"SA","Saudi Arabia",2000,"in","official","oda-capital-repay",186602022.600204
"SA","Saudi Arabia",2000,"in","official","oofs-interest",0
"SA","Saudi Arabia",2000,"out","official","dfis-out",0
"SA","Saudi Arabia",2000,"out","private","remittances-devcountries",0
"SA","Saudi Arabia",2000,"in","official","oda-interest",0
"SA","Saudi Arabia",2000,"out","official","oda-out",525912016.833958
"SA","Saudi Arabia",2000,"out","private","pda-out",0
"SA","Saudi Arabia",2000,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2000,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2000,"out","official","oofs-out",0
"SA","Saudi Arabia",2001,"in","official","oda-capital-repay",368991086.789918
"SA","Saudi Arabia",2001,"out","private","remittances-devcountries",0
"SA","Saudi Arabia",2001,"out","private","pda-out",0
"SA","Saudi Arabia",2001,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2001,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2001,"in","official","oofs-interest",0
"SA","Saudi Arabia",2001,"out","official","oda-out",635056495.256896
"SA","Saudi Arabia",2001,"out","official","dfis-out",0
"SA","Saudi Arabia",2001,"out","official","oofs-out",0
"SA","Saudi Arabia",2001,"in","official","oda-interest",0
"SA","Saudi Arabia",2002,"out","private","remittances-devcountries",0
"SA","Saudi Arabia",2002,"out","private","pda-out",0
"SA","Saudi Arabia",2002,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2002,"in","official","oda-capital-repay",176008296.328209
"SA","Saudi Arabia",2002,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2002,"in","official","oda-interest",0
"SA","Saudi Arabia",2002,"out","official","dfis-out",0
"SA","Saudi Arabia",2002,"out","official","oofs-out",0
"SA","Saudi Arabia",2002,"out","official","oda-out",3277968295.09925
"SA","Saudi Arabia",2002,"in","official","oofs-interest",0
"SA","Saudi Arabia",2003,"out","private","remittances-devcountries",0
"SA","Saudi Arabia",2003,"out","private","pda-out",0
"SA","Saudi Arabia",2003,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2003,"out","official","oda-out",2779645909.63275
"SA","Saudi Arabia",2003,"out","official","oofs-out",0
"SA","Saudi Arabia",2003,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2003,"in","official","oda-capital-repay",145060074.586641
"SA","Saudi Arabia",2003,"in","official","oda-interest",0
"SA","Saudi Arabia",2003,"in","official","oofs-interest",0
"SA","Saudi Arabia",2003,"out","official","dfis-out",0
"SA","Saudi Arabia",2004,"out","private","pda-out",0
"SA","Saudi Arabia",2004,"out","private","remittances-devcountries",0
"SA","Saudi Arabia",2004,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2004,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2004,"in","official","oofs-interest",0
"SA","Saudi Arabia",2004,"out","official","oofs-out",0
"SA","Saudi Arabia",2004,"out","official","oda-out",1867748493.71883
"SA","Saudi Arabia",2004,"in","official","oda-interest",0
"SA","Saudi Arabia",2004,"in","official","oda-capital-repay",114871808.946273
"SA","Saudi Arabia",2004,"out","official","dfis-out",0
"SA","Saudi Arabia",2005,"out","private","remittances-devcountries",0
"SA","Saudi Arabia",2005,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2005,"out","private","pda-out",0
"SA","Saudi Arabia",2005,"in","official","oda-interest",0
"SA","Saudi Arabia",2005,"in","official","oofs-interest",0
"SA","Saudi Arabia",2005,"out","official","oofs-out",0
"SA","Saudi Arabia",2005,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2005,"out","official","dfis-out",0
"SA","Saudi Arabia",2005,"in","official","oda-capital-repay",0
"SA","Saudi Arabia",2005,"out","official","oda-out",1006651402.39692
"SA","Saudi Arabia",2006,"out","private","remittances-devcountries",0
"SA","Saudi Arabia",2006,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2006,"in","official","oofs-interest",0
"SA","Saudi Arabia",2006,"in","official","oda-interest",0
"SA","Saudi Arabia",2006,"out","private","pda-out",0
"SA","Saudi Arabia",2006,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2006,"out","official","oofs-out",0
"SA","Saudi Arabia",2006,"in","official","oda-capital-repay",87210911.5117002
"SA","Saudi Arabia",2006,"out","official","oda-out",2029504958.14656
"SA","Saudi Arabia",2006,"out","official","dfis-out",0
"SA","Saudi Arabia",2007,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2007,"in","official","oda-interest",0
"SA","Saudi Arabia",2007,"out","private","remittances-devcountries",0
"SA","Saudi Arabia",2007,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2007,"in","official","oda-capital-repay",90862102.7921377
"SA","Saudi Arabia",2007,"in","official","oofs-interest",0
"SA","Saudi Arabia",2007,"out","private","pda-out",0
"SA","Saudi Arabia",2007,"out","official","oofs-out",0
"SA","Saudi Arabia",2007,"out","official","oda-out",1471917971.19665
"SA","Saudi Arabia",2007,"out","official","dfis-out",0
"SA","Saudi Arabia",2008,"out","private","remittances-devcountries",0
"SA","Saudi Arabia",2008,"out","private","pda-out",0
"SA","Saudi Arabia",2008,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2008,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2008,"in","official","oda-capital-repay",83758079.4499522
"SA","Saudi Arabia",2008,"in","official","oofs-interest",0
"SA","Saudi Arabia",2008,"in","official","oda-interest",0
"SA","Saudi Arabia",2008,"out","official","dfis-out",0
"SA","Saudi Arabia",2008,"out","official","oda-out",4306289860.61445
"SA","Saudi Arabia",2008,"out","official","oofs-out",0
"SA","Saudi Arabia",2009,"out","official","oofs-out",0
"SA","Saudi Arabia",2009,"out","official","dfis-out",0
"SA","Saudi Arabia",2009,"out","private","pda-out",0
"SA","Saudi Arabia",2009,"out","private","remittances-devcountries",0
"SA","Saudi Arabia",2009,"out","official","oda-out",2844706521.00599
"SA","Saudi Arabia",2009,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2009,"in","official","oofs-interest",0
"SA","Saudi Arabia",2009,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2009,"in","official","oda-interest",0
"SA","Saudi Arabia",2009,"in","official","oda-capital-repay",98220863.1463768
"SA","Saudi Arabia",2010,"out","official","oofs-out",0
"SA","Saudi Arabia",2010,"out","private","pda-out",0
"SA","Saudi Arabia",2010,"out","official","dfis-out",0
"SA","Saudi Arabia",2010,"out","private","remittances-devcountries",18424392904.5432
"SA","Saudi Arabia",2010,"in","official","oofs-interest",0
"SA","Saudi Arabia",2010,"out","official","oda-out",3031105168.33243
"SA","Saudi Arabia",2010,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2010,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2010,"in","official","oda-interest",0
"SA","Saudi Arabia",2010,"in","official","oda-capital-repay",12103285.4737497
"SA","Saudi Arabia",2011,"out","official","oofs-out",0
"SA","Saudi Arabia",2011,"out","private","pda-out",0
"SA","Saudi Arabia",2011,"out","private","remittances-devcountries",19337577017.2605
"SA","Saudi Arabia",2011,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2011,"out","official","oda-out",4280772748.87615
"SA","Saudi Arabia",2011,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2011,"in","official","oofs-interest",0
"SA","Saudi Arabia",2011,"out","official","dfis-out",0
"SA","Saudi Arabia",2011,"in","official","oda-interest",0
"SA","Saudi Arabia",2011,"in","official","oda-capital-repay",118045655.546577
"SA","Saudi Arabia",2012,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2012,"out","official","oofs-out",0
"SA","Saudi Arabia",2012,"in","official","oda-capital-repay",114795450.384946
"SA","Saudi Arabia",2012,"out","private","pda-out",0
"SA","Saudi Arabia",2012,"out","official","oda-out",1200603917.37439
"SA","Saudi Arabia",2012,"out","private","remittances-devcountries",23006779185.5905
"SA","Saudi Arabia",2012,"out","official","dfis-out",0
"SA","Saudi Arabia",2012,"in","official","oda-interest",0
"SA","Saudi Arabia",2012,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2012,"in","official","oofs-interest",0
"SA","Saudi Arabia",2013,"out","official","oofs-out",0
"SA","Saudi Arabia",2013,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2013,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2013,"out","official","oda-out",4841506808.97225
"SA","Saudi Arabia",2013,"in","official","oda-capital-repay",117897612.556087
"SA","Saudi Arabia",2013,"out","private","pda-out",0
"SA","Saudi Arabia",2013,"out","private","remittances-devcountries",34474381288.1632
"SA","Saudi Arabia",2013,"in","official","oda-interest",0
"SA","Saudi Arabia",2013,"in","official","oofs-interest",0
"SA","Saudi Arabia",2013,"out","official","dfis-out",0
"SA","Saudi Arabia",2014,"out","official","oda-out",11415183243.1355
"SA","Saudi Arabia",2014,"out","official","oofs-out",0
"SA","Saudi Arabia",2014,"out","private","pda-out",0
"SA","Saudi Arabia",2014,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2014,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2014,"in","official","oda-capital-repay",125041633.79
"SA","Saudi Arabia",2014,"in","official","oofs-interest",0
"SA","Saudi Arabia",2014,"out","official","dfis-out",0
"SA","Saudi Arabia",2014,"out","private","remittances-devcountries",35987335341.6365
"SA","Saudi Arabia",2014,"in","official","oda-interest",0
"SA","Saudi Arabia",2015,"in","official","oofs-interest",0
"SA","Saudi Arabia",2015,"out","official","oofs-out",0
"SA","Saudi Arabia",2015,"out","official","oda-out",6978870000
"SA","Saudi Arabia",2015,"in","official","oofs-capital-repay",0
"SA","Saudi Arabia",2015,"out","official","dfis-out",0
"SA","Saudi Arabia",2015,"out","commercial","fdi-devcountries",0
"SA","Saudi Arabia",2015,"in","official","oda-capital-repay",220650000
"SA","Saudi Arabia",2015,"out","private","pda-out",0
"SA","Saudi Arabia",2015,"in","official","oda-interest",0
"SA","Saudi Arabia",2015,"out","private","remittances-devcountries",46837669885.7167
"SE","Sweden",2000,"out","official","oda-out",2514286018.56545
"SE","Sweden",2000,"in","official","oda-capital-repay",335389.060886126
"SE","Sweden",2000,"out","private","remittances-devcountries",0
"SE","Sweden",2000,"out","private","pda-out",0
"SE","Sweden",2000,"in","official","oofs-capital-repay",7085093.91121941
"SE","Sweden",2000,"out","official","dfis-out",0
"SE","Sweden",2000,"in","official","oda-interest",55898.1768143543
"SE","Sweden",2000,"out","commercial","fdi-devcountries",0
"SE","Sweden",2000,"in","official","oofs-interest",978218.0942512
"SE","Sweden",2000,"out","official","oofs-out",7238813.89745888
"SE","Sweden",2001,"out","official","dfis-out",0
"SE","Sweden",2001,"in","official","oda-capital-repay",0
"SE","Sweden",2001,"out","private","remittances-devcountries",0
"SE","Sweden",2001,"out","official","oda-out",2565474645.44098
"SE","Sweden",2001,"out","private","pda-out",0
"SE","Sweden",2001,"in","official","oda-interest",30805.4112084651
"SE","Sweden",2001,"in","official","oofs-capital-repay",1956143.61173754
"SE","Sweden",2001,"out","official","oofs-out",3758260.16743275
"SE","Sweden",2001,"out","commercial","fdi-devcountries",0
"SE","Sweden",2001,"in","official","oofs-interest",677719.046586233
"SE","Sweden",2002,"in","official","oofs-capital-repay",2694181.98666175
"SE","Sweden",2002,"in","official","oda-capital-repay",798276.144196074
"SE","Sweden",2002,"out","official","dfis-out",0
"SE","Sweden",2002,"in","official","oofs-interest",612962.039293414
"SE","Sweden",2002,"out","private","remittances-devcountries",0
"SE","Sweden",2002,"out","private","pda-out",0
"SE","Sweden",2002,"in","official","oda-interest",142549.311463585
"SE","Sweden",2002,"out","official","oda-out",2868477029.78828
"SE","Sweden",2002,"out","official","oofs-out",5217304.7995672
"SE","Sweden",2002,"out","commercial","fdi-devcountries",0
"SE","Sweden",2003,"out","official","oda-out",2795730572.37112
"SE","Sweden",2003,"out","private","remittances-devcountries",0
"SE","Sweden",2003,"out","official","dfis-out",0
"SE","Sweden",2003,"in","official","oda-capital-repay",0
"SE","Sweden",2003,"in","official","oofs-interest",224649952.788619
"SE","Sweden",2003,"out","private","pda-out",0
"SE","Sweden",2003,"in","official","oofs-capital-repay",65323910.3618468
"SE","Sweden",2003,"in","official","oda-interest",0
"SE","Sweden",2003,"out","commercial","fdi-devcountries",0
"SE","Sweden",2003,"out","official","oofs-out",79383460.969327
"SE","Sweden",2004,"out","private","remittances-devcountries",0
"SE","Sweden",2004,"in","official","oda-capital-repay",0
"SE","Sweden",2004,"out","private","pda-out",0
"SE","Sweden",2004,"out","official","dfis-out",0
"SE","Sweden",2004,"out","official","oofs-out",33632825.7646709
"SE","Sweden",2004,"out","official","oda-out",2866277021.28027
"SE","Sweden",2004,"in","official","oofs-interest",20301843.4797387
"SE","Sweden",2004,"in","official","oofs-capital-repay",101109077.330109
"SE","Sweden",2004,"in","official","oda-interest",0
"SE","Sweden",2004,"out","commercial","fdi-devcountries",0
"SE","Sweden",2005,"out","private","remittances-devcountries",0
"SE","Sweden",2005,"out","private","pda-out",0
"SE","Sweden",2005,"out","official","dfis-out",0
"SE","Sweden",2005,"in","official","oda-capital-repay",0
"SE","Sweden",2005,"out","official","oofs-out",43108884.8758972
"SE","Sweden",2005,"in","official","oofs-interest",4737940.52603504
"SE","Sweden",2005,"out","official","oda-out",3571174867.16625
"SE","Sweden",2005,"in","official","oda-interest",0
"SE","Sweden",2005,"in","official","oofs-capital-repay",16720893.24659
"SE","Sweden",2005,"out","commercial","fdi-devcountries",0
"SE","Sweden",2006,"out","private","remittances-devcountries",0
"SE","Sweden",2006,"out","private","pda-out",0
"SE","Sweden",2006,"out","official","dfis-out",0
"SE","Sweden",2006,"out","commercial","fdi-devcountries",0
"SE","Sweden",2006,"out","official","oda-out",4073982249.61089
"SE","Sweden",2006,"out","official","oofs-out",83550958.8632854
"SE","Sweden",2006,"in","official","oofs-capital-repay",17068664.6327782
"SE","Sweden",2006,"in","official","oda-capital-repay",0
"SE","Sweden",2006,"in","official","oofs-interest",92234654.8713916
"SE","Sweden",2006,"in","official","oda-interest",0
"SE","Sweden",2007,"out","private","remittances-devcountries",0
"SE","Sweden",2007,"in","official","oda-capital-repay",0
"SE","Sweden",2007,"out","official","oofs-out",35560327.4008609
"SE","Sweden",2007,"out","official","dfis-out",39933448.4278723
"SE","Sweden",2007,"in","official","oda-interest",0
"SE","Sweden",2007,"out","official","oda-out",3985898397.64121
"SE","Sweden",2007,"out","private","pda-out",0
"SE","Sweden",2007,"out","commercial","fdi-devcountries",0
"SE","Sweden",2007,"in","official","oofs-interest",3545927.76459114
"SE","Sweden",2007,"in","official","oofs-capital-repay",10729646.7073639
"SE","Sweden",2008,"out","official","oofs-out",55888856.41817
"SE","Sweden",2008,"in","official","oofs-interest",3531486.99781584
"SE","Sweden",2008,"out","private","pda-out",0
"SE","Sweden",2008,"out","commercial","fdi-devcountries",0
"SE","Sweden",2008,"out","private","remittances-devcountries",0
"SE","Sweden",2008,"in","official","oda-capital-repay",0
"SE","Sweden",2008,"out","official","oda-out",4159213204.07437
"SE","Sweden",2008,"out","official","dfis-out",56393033.2590856
"SE","Sweden",2008,"in","official","oda-interest",0
"SE","Sweden",2008,"in","official","oofs-capital-repay",28866831.52941
"SE","Sweden",2009,"out","private","pda-out",0
"SE","Sweden",2009,"in","official","oofs-interest",12803109.4927794
"SE","Sweden",2009,"out","official","oda-out",4462824775.01105
"SE","Sweden",2009,"out","official","dfis-out",72572867.6671141
"SE","Sweden",2009,"out","private","remittances-devcountries",0
"SE","Sweden",2009,"in","official","oda-capital-repay",0
"SE","Sweden",2009,"out","commercial","fdi-devcountries",0
"SE","Sweden",2009,"out","official","oofs-out",75573637.8865517
"SE","Sweden",2009,"in","official","oofs-capital-repay",6225095.35062399
"SE","Sweden",2009,"in","official","oda-interest",0
"SE","Sweden",2010,"out","official","dfis-out",61298059.5148324
"SE","Sweden",2010,"out","official","oofs-out",45769.5361155341
"SE","Sweden",2010,"in","official","oda-capital-repay",6975277.30400739
"SE","Sweden",2010,"out","official","oda-out",4156908270.8067
"SE","Sweden",2010,"out","private","pda-out",197175161.585721
"SE","Sweden",2010,"in","official","oofs-interest",0
"SE","Sweden",2010,"in","official","oda-interest",0
"SE","Sweden",2010,"out","private","remittances-devcountries",1067400697.13587
"SE","Sweden",2010,"out","commercial","fdi-devcountries",0
"SE","Sweden",2010,"in","official","oofs-capital-repay",0
"SE","Sweden",2011,"out","private","pda-out",0
"SE","Sweden",2011,"out","official","oofs-out",42749221.9598432
"SE","Sweden",2011,"out","official","dfis-out",40516363.7835896
"SE","Sweden",2011,"out","commercial","fdi-devcountries",0
"SE","Sweden",2011,"out","official","oda-out",4571125464.21953
"SE","Sweden",2011,"in","official","oda-interest",0
"SE","Sweden",2011,"in","official","oda-capital-repay",2576531.40173764
"SE","Sweden",2011,"in","official","oofs-interest",18182484.2590979
"SE","Sweden",2011,"out","private","remittances-devcountries",1037746122.3497
"SE","Sweden",2011,"in","official","oofs-capital-repay",16274546.4489504
"SE","Sweden",2012,"out","private","pda-out",0
"SE","Sweden",2012,"in","official","oda-capital-repay",6633146.52326864
"SE","Sweden",2012,"out","official","oofs-out",41431912.6745282
"SE","Sweden",2012,"out","official","dfis-out",46554924.0629309
"SE","Sweden",2012,"in","official","oofs-capital-repay",82207244.8556364
"SE","Sweden",2012,"out","private","remittances-devcountries",1102426017.9818
"SE","Sweden",2012,"out","commercial","fdi-devcountries",0
"SE","Sweden",2012,"out","official","oda-out",4417549319.01741
"SE","Sweden",2012,"in","official","oda-interest",0
"SE","Sweden",2012,"in","official","oofs-interest",5008530.68698584
"SE","Sweden",2013,"in","official","oofs-interest",4722248.5659539
"SE","Sweden",2013,"in","official","oofs-capital-repay",55921364.5968225
"SE","Sweden",2013,"in","official","oda-capital-repay",51696194.8272848
"SE","Sweden",2013,"out","official","oofs-out",37200735.731793
"SE","Sweden",2013,"out","private","pda-out",0
"SE","Sweden",2013,"out","private","remittances-devcountries",1239281589.69609
"SE","Sweden",2013,"out","official","dfis-out",0
"SE","Sweden",2013,"out","commercial","fdi-devcountries",3648390902.6075
"SE","Sweden",2013,"out","official","oda-out",4723771871.94291
"SE","Sweden",2013,"in","official","oda-interest",0
"SE","Sweden",2014,"in","official","oofs-interest",6853520.8728
"SE","Sweden",2014,"out","official","oda-out",5247143744.4405
"SE","Sweden",2014,"out","commercial","fdi-devcountries",2510891065.57384
"SE","Sweden",2014,"in","official","oofs-capital-repay",63237037.8591
"SE","Sweden",2014,"out","private","pda-out",0
"SE","Sweden",2014,"in","official","oda-capital-repay",62929294.8102
"SE","Sweden",2014,"in","official","oda-interest",0
"SE","Sweden",2014,"out","private","remittances-devcountries",1312626437.18159
"SE","Sweden",2014,"out","official","oofs-out",38958606.5148
"SE","Sweden",2014,"out","official","dfis-out",0
"SE","Sweden",2015,"out","official","dfis-out",0
"SE","Sweden",2015,"out","official","oofs-out",46030000
"SE","Sweden",2015,"out","commercial","fdi-devcountries",5745554197.85751
"SE","Sweden",2015,"in","official","oda-interest",0
"SE","Sweden",2015,"out","official","oda-out",7170130000
"SE","Sweden",2015,"out","private","pda-out",0
"SE","Sweden",2015,"in","official","oda-capital-repay",80440000
"SE","Sweden",2015,"in","official","oofs-interest",8120000
