"id-from","entity-from-name","id-to","entity-to-name","year","value"
"US","USA","AG","Antigua and Barbuda",2005,210000
"cardb","CarDB","AG","Antigua and Barbuda",2006,170000
"EU","European Union","AG","Antigua and Barbuda",2006,5e+05
"US","USA","AG","Antigua and Barbuda",2006,210000
"cardb","CarDB","AG","Antigua and Barbuda",2007,290000
"EU","European Union","AG","Antigua and Barbuda",2007,490000
"US","USA","AG","Antigua and Barbuda",2007,2e+05
"cardb","CarDB","AG","Antigua and Barbuda",2008,160000
"ofid","OFID","AG","Antigua and Barbuda",2008,660000
"US","USA","AG","Antigua and Barbuda",2008,210000
"cardb","CarDB","AG","Antigua and Barbuda",2009,570000
"US","USA","AG","Antigua and Barbuda",2009,220000
"cardb","CarDB","AG","Antigua and Barbuda",2010,610000
"US","USA","AG","Antigua and Barbuda",2010,110000
"cardb","CarDB","AG","Antigua and Barbuda",2011,790000
"EU","European Union","AG","Antigua and Barbuda",2011,470000
"cardb","CarDB","AG","Antigua and Barbuda",2012,390000
"EU","European Union","AG","Antigua and Barbuda",2012,460000
"US","USA","AG","Antigua and Barbuda",2012,10000
"cardb","CarDB","AG","Antigua and Barbuda",2013,470000
"EU","European Union","AG","Antigua and Barbuda",2013,460000
"US","USA","AG","Antigua and Barbuda",2013,120000
"CA","Canada","AR","Argentina",2000,20000
"DE","Germany","AR","Argentina",2000,17840000
"ES","Spain","AR","Argentina",2000,17280000
"FR","France","AR","Argentina",2000,90000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2000,34280000
"IT","Italy","AR","Argentina",2000,53770000
"JP","Japan","AR","Argentina",2000,8670000
"KW","Kuwait","AR","Argentina",2000,3400000
"US","USA","AR","Argentina",2000,3450000
"CA","Canada","AR","Argentina",2001,20000
"DE","Germany","AR","Argentina",2001,11550000
"ES","Spain","AR","Argentina",2001,13090000
"FR","France","AR","Argentina",2001,50000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2001,33050000
"IT","Italy","AR","Argentina",2001,52010000
"JP","Japan","AR","Argentina",2001,5910000
"KW","Kuwait","AR","Argentina",2001,3540000
"US","USA","AR","Argentina",2001,3370000
"CA","Canada","AR","Argentina",2002,20000
"ES","Spain","AR","Argentina",2002,3330000
"FR","France","AR","Argentina",2002,130000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2002,30800000
"IT","Italy","AR","Argentina",2002,14570000
"JP","Japan","AR","Argentina",2002,8230000
"ES","Spain","AR","Argentina",2003,3500000
"FR","France","AR","Argentina",2003,40000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2003,26400000
"IT","Italy","AR","Argentina",2003,3480000
"JP","Japan","AR","Argentina",2003,7810000
"KW","Kuwait","AR","Argentina",2003,5800000
"CA","Canada","AR","Argentina",2004,20000
"DE","Germany","AR","Argentina",2004,3260000
"ES","Spain","AR","Argentina",2004,2650000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2004,18400000
"IT","Italy","AR","Argentina",2004,3710000
"JP","Japan","AR","Argentina",2004,4940000
"KW","Kuwait","AR","Argentina",2004,2690000
"CA","Canada","AR","Argentina",2005,30000
"ES","Spain","AR","Argentina",2005,2210000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2005,11540000
"IT","Italy","AR","Argentina",2005,130000
"JP","Japan","AR","Argentina",2005,3080000
"KW","Kuwait","AR","Argentina",2005,2640000
"CA","Canada","AR","Argentina",2006,30000
"DE","Germany","AR","Argentina",2006,110000
"ES","Spain","AR","Argentina",2006,2500000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2006,11930000
"IT","Italy","AR","Argentina",2006,10100000
"JP","Japan","AR","Argentina",2006,3e+06
"KW","Kuwait","AR","Argentina",2006,2610000
"CA","Canada","AR","Argentina",2007,20000
"DE","Germany","AR","Argentina",2007,550000
"DK","Denmark","AR","Argentina",2007,730000
"ES","Spain","AR","Argentina",2007,6980000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2007,11070000
"IT","Italy","AR","Argentina",2007,39110000
"JP","Japan","AR","Argentina",2007,3080000
"KW","Kuwait","AR","Argentina",2007,2460000
"CA","Canada","AR","Argentina",2008,20000
"DE","Germany","AR","Argentina",2008,320000
"DK","Denmark","AR","Argentina",2008,2e+05
"ES","Spain","AR","Argentina",2008,12100000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2008,9710000
"IT","Italy","AR","Argentina",2008,11700000
"JP","Japan","AR","Argentina",2008,3090000
"KW","Kuwait","AR","Argentina",2008,2470000
"CA","Canada","AR","Argentina",2009,20000
"DE","Germany","AR","Argentina",2009,320000
"ES","Spain","AR","Argentina",2009,12860000
"GB","United Kingdom","AR","Argentina",2009,480000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2009,1e+07
"IT","Italy","AR","Argentina",2009,10560000
"JP","Japan","AR","Argentina",2009,2840000
"KW","Kuwait","AR","Argentina",2009,1190000
"CA","Canada","AR","Argentina",2010,20000
"DE","Germany","AR","Argentina",2010,330000
"ES","Spain","AR","Argentina",2010,12210000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2010,8740000
"IT","Italy","AR","Argentina",2010,6770000
"JP","Japan","AR","Argentina",2010,3910000
"KW","Kuwait","AR","Argentina",2010,3540000
"CA","Canada","AR","Argentina",2011,20000
"DK","Denmark","AR","Argentina",2011,3970000
"ES","Spain","AR","Argentina",2011,14550000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2011,8200000
"IT","Italy","AR","Argentina",2011,4690000
"JP","Japan","AR","Argentina",2011,1420000
"KW","Kuwait","AR","Argentina",2011,2250000
"CA","Canada","AR","Argentina",2012,20000
"ES","Spain","AR","Argentina",2012,3340000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2012,8270000
"IT","Italy","AR","Argentina",2012,2670000
"JP","Japan","AR","Argentina",2012,1470000
"KW","Kuwait","AR","Argentina",2012,1220000
"CA","Canada","AR","Argentina",2013,20000
"DE","Germany","AR","Argentina",2013,290000
"ES","Spain","AR","Argentina",2013,17230000
"EU","European Union","AR","Argentina",2013,14300000
"idb-specialfund","IDB Sp.Fund","AR","Argentina",2013,8230000
"IT","Italy","AR","Argentina",2013,1770000
"JP","Japan","AR","Argentina",2013,8060000
"KW","Kuwait","AR","Argentina",2013,2830000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2001,3400000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2002,16600000
"US","USA","AM","Armenia",2002,720000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2003,22010000
"US","USA","AM","Armenia",2003,2090000
"ida","IDA","AM","Armenia",2004,910000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2004,31870000
"US","USA","AM","Armenia",2004,2040000
"ida","IDA","AM","Armenia",2005,3510000
"ifad","IFAD","AM","Armenia",2005,150000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2005,38300000
"US","USA","AM","Armenia",2005,1970000
"ida","IDA","AM","Armenia",2006,7270000
"ifad","IFAD","AM","Armenia",2006,3e+05
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2006,36090000
"US","USA","AM","Armenia",2006,1920000
"FR","France","AM","Armenia",2007,30000
"ida","IDA","AM","Armenia",2007,7680000
"ifad","IFAD","AM","Armenia",2007,3e+05
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2007,25240000
"US","USA","AM","Armenia",2007,1870000
"DE","Germany","AM","Armenia",2008,70000
"FR","France","AM","Armenia",2008,110000
"ida","IDA","AM","Armenia",2008,11380000
"ifad","IFAD","AM","Armenia",2008,8e+05
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2008,27410000
"US","USA","AM","Armenia",2008,1830000
"DE","Germany","AM","Armenia",2009,1050000
"FR","France","AM","Armenia",2009,120000
"ida","IDA","AM","Armenia",2009,14430000
"ifad","IFAD","AM","Armenia",2009,810000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2009,24560000
"JP","Japan","AM","Armenia",2009,3070000
"US","USA","AM","Armenia",2009,1820000
"DE","Germany","AM","Armenia",2010,1460000
"FR","France","AM","Armenia",2010,120000
"GB","United Kingdom","AM","Armenia",2010,150000
"ida","IDA","AM","Armenia",2010,15870000
"ifad","IFAD","AM","Armenia",2010,790000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2010,22390000
"JP","Japan","AM","Armenia",2010,3140000
"ofid","OFID","AM","Armenia",2010,340000
"US","USA","AM","Armenia",2010,1790000
"asdb-special-funds","AsDB Special Funds","AM","Armenia",2011,20000
"DE","Germany","AM","Armenia",2011,1830000
"FR","France","AM","Armenia",2011,130000
"ida","IDA","AM","Armenia",2011,17670000
"ifad","IFAD","AM","Armenia",2011,1090000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2011,22260000
"JP","Japan","AM","Armenia",2011,3190000
"US","USA","AM","Armenia",2011,1760000
"AE","UAE","AM","Armenia",2012,330000
"DE","Germany","AM","Armenia",2012,3600000
"FR","France","AM","Armenia",2012,150000
"ida","IDA","AM","Armenia",2012,18070000
"ifad","IFAD","AM","Armenia",2012,1370000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2012,22600000
"JP","Japan","AM","Armenia",2012,3220000
"ofid","OFID","AM","Armenia",2012,1e+06
"US","USA","AM","Armenia",2012,1730000
"AE","UAE","AM","Armenia",2013,670000
"asdb-special-funds","AsDB Special Funds","AM","Armenia",2013,10000
"DE","Germany","AM","Armenia",2013,9210000
"FR","France","AM","Armenia",2013,150000
"ida","IDA","AM","Armenia",2013,18970000
"ifad","IFAD","AM","Armenia",2013,1390000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AM","Armenia",2013,16810000
"JP","Japan","AM","Armenia",2013,3230000
"ofid","OFID","AM","Armenia",2013,1e+06
"US","USA","AM","Armenia",2013,1700000
"DE","Germany","asia","Asia, regional",2000,30000
"DE","Germany","asia","Asia, regional",2001,1570000
"DE","Germany","asia","Asia, regional",2002,360000
"DE","Germany","asia","Asia, regional",2004,3830000
"GB","United Kingdom","asia","Asia, regional",2005,2150000
"DE","Germany","asia","Asia, regional",2006,1620000
"GB","United Kingdom","asia","Asia, regional",2006,8210000
"PL","Poland","asia","Asia, regional",2006,1540000
"DE","Germany","asia","Asia, regional",2007,3730000
"GB","United Kingdom","asia","Asia, regional",2007,7970000
"DE","Germany","asia","Asia, regional",2008,3470000
"GB","United Kingdom","asia","Asia, regional",2008,3730000
"GB","United Kingdom","asia","Asia, regional",2009,1260000
"JP","Japan","asia","Asia, regional",2009,10000
"DE","Germany","asia","Asia, regional",2010,4570000
"GB","United Kingdom","asia","Asia, regional",2010,4e+06
"DE","Germany","asia","Asia, regional",2011,1480000
"GB","United Kingdom","asia","Asia, regional",2011,1e+05
"DE","Germany","asia","Asia, regional",2012,5130000
"DK","Denmark","asia","Asia, regional",2012,10000
"GB","United Kingdom","asia","Asia, regional",2012,830000
"DE","Germany","asia","Asia, regional",2013,6110000
"DK","Denmark","asia","Asia, regional",2013,110000
"GB","United Kingdom","asia","Asia, regional",2013,11040000
"islamic-dev-bank","Islamic Dev Bank","AZ","Azerbaijan",2001,1410000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AZ","Azerbaijan",2002,4030000
"islamic-dev-bank","Islamic Dev Bank","AZ","Azerbaijan",2002,1050000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AZ","Azerbaijan",2003,20710000
"islamic-dev-bank","Islamic Dev Bank","AZ","Azerbaijan",2003,1330000
"KW","Kuwait","AZ","Azerbaijan",2003,1520000
"CH","Switzerland","AZ","Azerbaijan",2004,3160000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AZ","Azerbaijan",2004,26360000
"islamic-dev-bank","Islamic Dev Bank","AZ","Azerbaijan",2004,2800000
"KW","Kuwait","AZ","Azerbaijan",2004,1420000
"CH","Switzerland","AZ","Azerbaijan",2005,1410000
"ida","IDA","AZ","Azerbaijan",2005,2260000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AZ","Azerbaijan",2005,28680000
"islamic-dev-bank","Islamic Dev Bank","AZ","Azerbaijan",2005,3710000
"KW","Kuwait","AZ","Azerbaijan",2005,1400000
"ida","IDA","AZ","Azerbaijan",2006,4170000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AZ","Azerbaijan",2006,27910000
"islamic-dev-bank","Islamic Dev Bank","AZ","Azerbaijan",2006,3740000
"KW","Kuwait","AZ","Azerbaijan",2006,1380000
"DE","Germany","AZ","Azerbaijan",2007,2200000
"ida","IDA","AZ","Azerbaijan",2007,6160000
"ifad","IFAD","AZ","Azerbaijan",2007,340000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AZ","Azerbaijan",2007,27390000
"islamic-dev-bank","Islamic Dev Bank","AZ","Azerbaijan",2007,3500000
"KW","Kuwait","AZ","Azerbaijan",2007,1260000
"AE","UAE","AZ","Azerbaijan",2008,640000
"DE","Germany","AZ","Azerbaijan",2008,4090000
"ida","IDA","AZ","Azerbaijan",2008,7800000
"ifad","IFAD","AZ","Azerbaijan",2008,340000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AZ","Azerbaijan",2008,15700000
"islamic-dev-bank","Islamic Dev Bank","AZ","Azerbaijan",2008,3400000
"JP","Japan","AZ","Azerbaijan",2008,8040000
"KW","Kuwait","AZ","Azerbaijan",2008,1230000
"AE","UAE","AZ","Azerbaijan",2009,660000
"DE","Germany","AZ","Azerbaijan",2009,7250000
"ida","IDA","AZ","Azerbaijan",2009,9200000
"ifad","IFAD","AZ","Azerbaijan",2009,340000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AZ","Azerbaijan",2009,16370000
"islamic-dev-bank","Islamic Dev Bank","AZ","Azerbaijan",2009,2520000
"JP","Japan","AZ","Azerbaijan",2009,11670000
"KW","Kuwait","AZ","Azerbaijan",2009,2210000
"ofid","OFID","AZ","Azerbaijan",2009,420000
"AE","UAE","AZ","Azerbaijan",2010,650000
"DE","Germany","AZ","Azerbaijan",2010,10750000
"ida","IDA","AZ","Azerbaijan",2010,10300000
"ifad","IFAD","AZ","Azerbaijan",2010,330000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AZ","Azerbaijan",2010,15300000
"islamic-dev-bank","Islamic Dev Bank","AZ","Azerbaijan",2010,2700000
"JP","Japan","AZ","Azerbaijan",2010,15580000
"KW","Kuwait","AZ","Azerbaijan",2010,2200000
"ofid","OFID","AZ","Azerbaijan",2010,420000
"AE","UAE","AZ","Azerbaijan",2011,610000
"asdb-special-funds","AsDB Special Funds","AZ","Azerbaijan",2011,980000
"DE","Germany","AZ","Azerbaijan",2011,9310000
"FR","France","AZ","Azerbaijan",2011,270000
"ida","IDA","AZ","Azerbaijan",2011,11320000
"ifad","IFAD","AZ","Azerbaijan",2011,680000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AZ","Azerbaijan",2011,16870000
"islamic-dev-bank","Islamic Dev Bank","AZ","Azerbaijan",2011,3560000
"JP","Japan","AZ","Azerbaijan",2011,15880000
"KW","Kuwait","AZ","Azerbaijan",2011,2150000
"ofid","OFID","AZ","Azerbaijan",2011,520000
"AE","UAE","AZ","Azerbaijan",2012,630000
"asdb-special-funds","AsDB Special Funds","AZ","Azerbaijan",2012,960000
"DE","Germany","AZ","Azerbaijan",2012,16350000
"FR","France","AZ","Azerbaijan",2012,610000
"ida","IDA","AZ","Azerbaijan",2012,13100000
"ifad","IFAD","AZ","Azerbaijan",2012,670000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AZ","Azerbaijan",2012,13060000
"islamic-dev-bank","Islamic Dev Bank","AZ","Azerbaijan",2012,5560000
"JP","Japan","AZ","Azerbaijan",2012,16020000
"KW","Kuwait","AZ","Azerbaijan",2012,2170000
"ofid","OFID","AZ","Azerbaijan",2012,930000
"AE","UAE","AZ","Azerbaijan",2013,630000
"asdb-special-funds","AsDB Special Funds","AZ","Azerbaijan",2013,1780000
"DE","Germany","AZ","Azerbaijan",2013,21930000
"FR","France","AZ","Azerbaijan",2013,980000
"ida","IDA","AZ","Azerbaijan",2013,326220000
"ifad","IFAD","AZ","Azerbaijan",2013,670000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","AZ","Azerbaijan",2013,9770000
"JP","Japan","AZ","Azerbaijan",2013,16100000
"KW","Kuwait","AZ","Azerbaijan",2013,2130000
"ofid","OFID","AZ","Azerbaijan",2013,930000
"AE","UAE","BH","Bahrain",2000,2580000
"KW","Kuwait","BH","Bahrain",2000,4670000
"AE","UAE","BH","Bahrain",2001,2680000
"islamic-dev-bank","Islamic Dev Bank","BH","Bahrain",2001,1040000
"KW","Kuwait","BH","Bahrain",2001,4860000
"AE","UAE","BH","Bahrain",2002,1960000
"islamic-dev-bank","Islamic Dev Bank","BH","Bahrain",2002,410000
"KW","Kuwait","BH","Bahrain",2002,4670000
"AE","UAE","BH","Bahrain",2003,2850000
"islamic-dev-bank","Islamic Dev Bank","BH","Bahrain",2003,470000
"KW","Kuwait","BH","Bahrain",2003,3880000
"AE","UAE","BH","Bahrain",2004,3640000
"islamic-dev-bank","Islamic Dev Bank","BH","Bahrain",2004,1140000
"KW","Kuwait","BH","Bahrain",2004,4620000
"AE","UAE","BD","Bangladesh",2000,1650000
"asdb-special-funds","AsDB Special Funds","BD","Bangladesh",2000,96400000
"BE","Belgium","BD","Bangladesh",2000,3610000
"CH","Switzerland","BD","Bangladesh",2000,40000
"FR","France","BD","Bangladesh",2000,5e+05
"ida","IDA","BD","Bangladesh",2000,124140000
"ifad","IFAD","BD","Bangladesh",2000,4990000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","BD","Bangladesh",2000,1.32e+08
"islamic-dev-bank","Islamic Dev Bank","BD","Bangladesh",2000,5e+05
"JP","Japan","BD","Bangladesh",2000,232660000
"KW","Kuwait","BD","Bangladesh",2000,11650000
"ofid","OFID","BD","Bangladesh",2000,14240000
"US","USA","BD","Bangladesh",2000,31230000
"AE","UAE","BD","Bangladesh",2001,1720000
"asdb-special-funds","AsDB Special Funds","BD","Bangladesh",2001,103370000
"CH","Switzerland","BD","Bangladesh",2001,40000
"FR","France","BD","Bangladesh",2001,1830000
"ida","IDA","BD","Bangladesh",2001,148740000
"ifad","IFAD","BD","Bangladesh",2001,5230000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","BD","Bangladesh",2001,95110000
"islamic-dev-bank","Islamic Dev Bank","BD","Bangladesh",2001,11510000
"JP","Japan","BD","Bangladesh",2001,239100000
"KR","South Korea","BD","Bangladesh",2001,560000
"KW","Kuwait","BD","Bangladesh",2001,13030000
"ofid","OFID","BD","Bangladesh",2001,13740000
"US","USA","BD","Bangladesh",2001,20870000
"AE","UAE","BD","Bangladesh",2002,1660000
"asdb-special-funds","AsDB Special Funds","BD","Bangladesh",2002,109640000
"BE","Belgium","BD","Bangladesh",2002,6940000
"CH","Switzerland","BD","Bangladesh",2002,40000
"FR","France","BD","Bangladesh",2002,2220000
"ida","IDA","BD","Bangladesh",2002,161260000
"ifad","IFAD","BD","Bangladesh",2002,6140000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","BD","Bangladesh",2002,33940000
