id-from,id-to,year,rank,total-oda,bundle,bundle-value
SK,AL,2015,7,348241.69,mixed-project-aid,130438.10
SK,AL,2015,7,348241.69,non-transfer,27066.00
SK,AL,2015,7,348241.69,technical-ooperation,185812.47
SK,BY,2015,10,244881.18,cash-grant,27066.00
SK,BY,2015,10,244881.18,mixed-project-aid,27077.10
SK,BY,2015,10,244881.18,non-transfer,18458.10
SK,BY,2015,10,244881.18,technical-ooperation,172279.98
SK,GE,2015,5,412223.67,cash-grant,66444.86
SK,GE,2015,5,412223.67,mixed-project-aid,43072.58
SK,GE,2015,5,412223.67,non-transfer,24614.50
SK,GE,2015,5,412223.67,technical-ooperation,278091.73
SK,HT,2015,9,263317.00,technical-ooperation,263317.00
SK,KE,2015,3,1465568.41,cash-grant,378979.80
SK,KE,2015,3,1465568.41,commodities-food,2462.56
SK,KE,2015,3,1465568.41,mixed-project-aid,535285.66
SK,KE,2015,3,1465568.41,non-transfer,73832.50
SK,KE,2015,3,1465568.41,technical-ooperation,475007.89
SK,MD,2015,4,974619.66,cash-grant,89828.03
SK,MD,2015,4,974619.66,mixed-project-aid,447952.97
SK,MD,2015,4,974619.66,non-transfer,41830.30
SK,MD,2015,4,974619.66,technical-ooperation,395008.36
SK,other,2015,11,10322591.31,cash-grant,3834131.75
SK,other,2015,11,10322591.31,gpgs-nngos,6156.41
SK,other,2015,11,10322591.31,mixed-project-aid,553743.72
SK,other,2015,11,10322591.31,non-transfer,4948980.94
SK,other,2015,11,10322591.31,technical-ooperation,979578.49
SK,RS,2015,2,1693133.47,cash-grant,46755.40
SK,RS,2015,2,1693133.47,mixed-project-aid,711214.87
SK,RS,2015,2,1693133.47,non-transfer,744426.00
SK,RS,2015,2,1693133.47,technical-ooperation,190737.20
SK,UA,2015,1,2735308.36,cash-grant,346977.00
SK,UA,2015,1,2735308.36,gpgs-nngos,29528.50
SK,UA,2015,1,2735308.36,mixed-project-aid,1288308.55
SK,UA,2015,1,2735308.36,non-transfer,103361.00
SK,UA,2015,1,2735308.36,technical-ooperation,967133.31
SK,XK,2015,6,372845.48,cash-grant,0.00
SK,XK,2015,6,372845.48,mixed-project-aid,16006.64
SK,XK,2015,6,372845.48,non-transfer,15995.60
SK,XK,2015,6,372845.48,technical-ooperation,340843.24
US,AF,2015,1,1639577142.00,cash-grant,641417475.00
US,AF,2015,1,1639577142.00,commodities-food,25729210.00
US,AF,2015,1,1639577142.00,gpgs-nngos,18156536.00
US,AF,2015,1,1639577142.00,mixed-project-aid,895301675.00
US,AF,2015,1,1639577142.00,technical-ooperation,58972246.00
US,CD,2015,4,769694117.00,cash-grant,547270322.00
US,CD,2015,4,769694117.00,commodities-food,49864855.00
US,CD,2015,4,769694117.00,gpgs-nngos,1309284.00
US,CD,2015,4,769694117.00,mixed-project-aid,154833748.00
US,CD,2015,4,769694117.00,technical-ooperation,16415908.00
US,ET,2015,5,747617366.00,cash-grant,86948448.00
US,ET,2015,5,747617366.00,commodities-food,335674743.00
US,ET,2015,5,747617366.00,gpgs-nngos,17466714.00
US,ET,2015,5,747617366.00,mixed-project-aid,264466067.00
US,ET,2015,5,747617366.00,technical-ooperation,43061394.00
US,JO,2015,2,817304830.00,cash-grant,339451970.00
US,JO,2015,2,817304830.00,cash-loan-equity,0.00
US,JO,2015,2,817304830.00,commodities-food,229123870.00
US,JO,2015,2,817304830.00,gpgs-nngos,3824670.00
US,JO,2015,2,817304830.00,mixed-project-aid,228530163.00
US,JO,2015,2,817304830.00,technical-ooperation,16374157.00
US,KE,2015,6,714048968.00,cash-grant,90335753.00
US,KE,2015,6,714048968.00,cash-loan-equity,0.00
US,KE,2015,6,714048968.00,commodities-food,97942232.00
US,KE,2015,6,714048968.00,gpgs-nngos,26215754.00
US,KE,2015,6,714048968.00,mixed-project-aid,455944851.00
US,KE,2015,6,714048968.00,technical-ooperation,43610378.00
US,LR,2015,9,514216540.00,cash-grant,124682505.00
US,LR,2015,9,514216540.00,commodities-food,44410952.00
US,LR,2015,9,514216540.00,gpgs-nngos,4214348.00
US,LR,2015,9,514216540.00,mixed-project-aid,297225809.00
US,LR,2015,9,514216540.00,technical-ooperation,43682926.00
US,NG,2015,10,492841579.00,cash-grant,26214852.00
US,NG,2015,10,492841579.00,commodities-food,10137267.00
US,NG,2015,10,492841579.00,gpgs-nngos,16700398.00
US,NG,2015,10,492841579.00,mixed-project-aid,326291604.00
US,NG,2015,10,492841579.00,technical-ooperation,113497458.00
US,other,2015,11,19623606235.00,cash-grant,3860309119.00
US,other,2015,11,19623606235.00,cash-loan-equity,0.00
US,other,2015,11,19623606235.00,commodities-food,1179217270.00
US,other,2015,11,19623606235.00,gpgs-nngos,612818570.00
US,other,2015,11,19623606235.00,mixed-project-aid,8390434336.00
US,other,2015,11,19623606235.00,non-transfer,3509056531.00
US,other,2015,11,19623606235.00,technical-ooperation,2071770409.00
US,PK,2015,3,773287197.00,cash-grant,223165139.00
US,PK,2015,3,773287197.00,cash-loan-equity,0.00
US,PK,2015,3,773287197.00,commodities-food,41808861.00
US,PK,2015,3,773287197.00,gpgs-nngos,21167895.00
US,PK,2015,3,773287197.00,mixed-project-aid,425188816.00
US,PK,2015,3,773287197.00,technical-ooperation,61956486.00
US,SS,2015,8,598061658.00,cash-grant,85373387.00
US,SS,2015,8,598061658.00,commodities-food,290246910.00
US,SS,2015,8,598061658.00,gpgs-nngos,412215.00
US,SS,2015,8,598061658.00,mixed-project-aid,207688034.00
US,SS,2015,8,598061658.00,technical-ooperation,14341112.00
US,SY,2015,7,712077965.00,cash-grant,110824447.00
US,SY,2015,7,712077965.00,commodities-food,325710301.00
US,SY,2015,7,712077965.00,mixed-project-aid,273198328.00
US,SY,2015,7,712077965.00,technical-ooperation,2344889.00
