"from_di_id","entity_from_name","to_di_id","entity_to_name","year","sector","bundle","channel","value"
"BE","Belgium","IN","India",2015,"infrastructure","oof-loan","unspecified",11457020
"BE","Belgium","IN","India",2015,"other-social-services","oof-loan","unspecified",739075
"BE","Belgium","IN","India",2015,"banking-and-business","oof-loan","unspecified",5342670
"BE","Belgium","IN","India",2015,"industry-and-trade","oof-loan","unspecified",6505050
"DK","Denmark","IN","India",2015,"industry-and-trade","oof-loan","unspecified",1529560
"FR","France","IN","India",2015,"infrastructure","oof-loan","unspecified",2092510
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2015,"other","oof-loan","public-sector-recipient",354107429
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2015,"infrastructure","oof-loan","public-sector-recipient",704080192
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2015,"water-and-sanitation","oof-loan","public-sector-recipient",43478995
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2015,"banking-and-business","oof-loan","public-sector-recipient",21467502
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2015,"governance-security-and-civil-society","oof-loan","public-sector-recipient",25732545
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2015,"agriculture-and-food-security","oof-loan","public-sector-recipient",134907710
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2015,"industry-and-trade","oof-loan","public-sector-recipient",102779414
"KR","South Korea","IN","India",2015,"infrastructure","oof-loan","unspecified",533406700
"KR","South Korea","IN","India",2015,"industry-and-trade","oof-loan","unspecified",39249000
"KR","South Korea","IN","India",2015,"other","oof-loan","unspecified",33741200
"US","USA","IN","India",2015,"banking-and-business","oof-loan","unspecified",31879740
"US","USA","IN","India",2015,"infrastructure","oof-loan","unspecified",7089310
"asdb","Asian Development Bank (ADB)","IN","India",2016,"infrastructure","oof-loan","public-sector-recipient",994080990
"asdb","Asian Development Bank (ADB)","IN","India",2016,"health","oof-loan","other",626100
"asdb","Asian Development Bank (ADB)","IN","India",2016,"banking-and-business","oof-loan","public-sector-recipient",82811700
"asdb","Asian Development Bank (ADB)","IN","India",2016,"other-social-services","oof-loan","public-sector-recipient",14832420
"asdb","Asian Development Bank (ADB)","IN","India",2016,"water-and-sanitation","oof-loan","public-sector-recipient",140219480
"asdb","Asian Development Bank (ADB)","IN","India",2016,"agriculture-and-food-security","oof-loan","other",626100
"asdb","Asian Development Bank (ADB)","IN","India",2016,"environment","oof-loan","public-sector-recipient",8085660
"asdb","Asian Development Bank (ADB)","IN","India",2016,"education","oof-loan","public-sector-recipient",20077000
"asdb","Asian Development Bank (ADB)","IN","India",2016,"other-social-services","oof-loan","other",52494000
"asdb","Asian Development Bank (ADB)","IN","India",2016,"infrastructure","oof-loan","other",222017460
"asdb","Asian Development Bank (ADB)","IN","India",2016,"health","oof-loan","public-sector-recipient",4.5e+07
"asdb","Asian Development Bank (ADB)","IN","India",2016,"industry-and-trade","oof-loan","other",6037000
"asdb","Asian Development Bank (ADB)","IN","India",2016,"industry-and-trade","oof-loan","public-sector-recipient",11992530
"asdb","Asian Development Bank (ADB)","IN","India",2016,"other","oof-loan","public-sector-recipient",52696950
"asdb","Asian Development Bank (ADB)","IN","India",2016,"banking-and-business","oof-loan","other",154271360
"asdb","Asian Development Bank (ADB)","IN","India",2016,"agriculture-and-food-security","oof-loan","public-sector-recipient",11142310
"asdb-special-funds","ADB Special Funds","IN","India",2016,"infrastructure","oof-loan","public-sector-recipient",1500000
"AT","Austria","IN","India",2016,"infrastructure","oof-loan","unspecified",58150100
"AU","Australia","IN","India",2016,"infrastructure","oof-grant","unspecified",493741
"AU","Australia","IN","India",2016,"industry-and-trade","oof-grant","unspecified",112912
"AU","Australia","IN","India",2016,"environment","oof-grant","unspecified",53356
"AU","Australia","IN","India",2016,"governance-security-and-civil-society","oof-grant","unspecified",91058
"AU","Australia","IN","India",2016,"other-social-services","oof-grant","unspecified",443737
"BE","Belgium","IN","India",2016,"infrastructure","oof-loan","unspecified",12664765
"BE","Belgium","IN","India",2016,"industry-and-trade","oof-loan","unspecified",302731
"BE","Belgium","IN","India",2016,"other","oof-loan","unspecified",2322240
"DK","Denmark","IN","India",2016,"industry-and-trade","oof-loan","unspecified",1040000
"DK","Denmark","IN","India",2016,"infrastructure","oof-loan","unspecified",7759350
"EU","European Union","IN","India",2016,"other","oof-grant","unspecified",721066
"FI","Finland","IN","India",2016,"other","oof-loan","unspecified",552914
"FR","France","IN","India",2016,"infrastructure","oof-loan","unspecified",2530130
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2016,"industry-and-trade","oof-loan","public-sector-recipient",90101358
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2016,"other-social-services","oof-loan","public-sector-recipient",822426
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2016,"other","oof-loan","public-sector-recipient",145207750
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2016,"agriculture-and-food-security","oof-loan","public-sector-recipient",93470773
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2016,"governance-security-and-civil-society","oof-loan","public-sector-recipient",13826566
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2016,"banking-and-business","oof-loan","public-sector-recipient",168842
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2016,"water-and-sanitation","oof-loan","public-sector-recipient",32771033
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2016,"environment","oof-loan","public-sector-recipient",78217
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2016,"infrastructure","oof-loan","public-sector-recipient",1047929740
"KR","South Korea","IN","India",2016,"other","oof-loan","unspecified",19195500
"KR","South Korea","IN","India",2016,"industry-and-trade","oof-loan","unspecified",18126300
"KR","South Korea","IN","India",2016,"infrastructure","oof-loan","unspecified",829257400
"US","USA","IN","India",2016,"banking-and-business","oof-loan","unspecified",10021800
"US","USA","IN","India",2016,"infrastructure","oof-loan","unspecified",756915
"JP","Japan","ID","Indonesia",1990,"other","oof-loan","unspecified",419477000
"US","USA","ID","Indonesia",1990,"other","oof-loan","unspecified",1001140
"JP","Japan","ID","Indonesia",1991,"other","oof-loan","unspecified",580942000
"US","USA","ID","Indonesia",1991,"other","oof-loan","unspecified",155956000
"JP","Japan","ID","Indonesia",1992,"other","oof-loan","unspecified",422445000
"US","USA","ID","Indonesia",1992,"other","oof-loan","unspecified",350280000
"JP","Japan","ID","Indonesia",1993,"other","oof-loan","unspecified",225740000
"US","USA","ID","Indonesia",1993,"other","oof-loan","unspecified",168676000
"JP","Japan","ID","Indonesia",1994,"other","oof-loan","unspecified",73045600
"US","USA","ID","Indonesia",1994,"other","oof-loan","unspecified",175906000
"JP","Japan","ID","Indonesia",1995,"infrastructure","oof-loan","unspecified",30740900
"JP","Japan","ID","Indonesia",1995,"other","oof-loan","unspecified",76690700
"JP","Japan","ID","Indonesia",1996,"infrastructure","oof-loan","unspecified",16729000
"JP","Japan","ID","Indonesia",1997,"other","oof-loan","unspecified",191533000
"JP","Japan","ID","Indonesia",1998,"industry-and-trade","oof-loan","unspecified",1213950000
"JP","Japan","ID","Indonesia",1999,"industry-and-trade","oof-loan","unspecified",17871900
"JP","Japan","ID","Indonesia",1999,"general-budget-support","oof-loan","unspecified",483679000
"JP","Japan","ID","Indonesia",1999,"infrastructure","oof-loan","unspecified",195331000
"BE","Belgium","ID","Indonesia",2000,"debt-relief","oof-loan","unspecified",50217700
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2000,"banking-and-business","oof-loan","unspecified",5953450
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2000,"water-and-sanitation","oof-loan","unspecified",128450427
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2000,"industry-and-trade","oof-loan","unspecified",4849943
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2000,"agriculture-and-food-security","oof-loan","unspecified",79180355
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2000,"education","oof-loan","unspecified",289049194
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2000,"environment","oof-loan","unspecified",855866
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2000,"governance-security-and-civil-society","oof-loan","unspecified",92754967
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2000,"health","oof-loan","unspecified",99341992
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2000,"other-social-services","oof-loan","unspecified",324456246
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2000,"infrastructure","oof-loan","unspecified",373815368
"JP","Japan","ID","Indonesia",2000,"other","oof-loan","unspecified",90032500
"JP","Japan","ID","Indonesia",2000,"general-budget-support","oof-loan","unspecified",317678000
"BE","Belgium","ID","Indonesia",2001,"debt-relief","oof-loan","unspecified",33296300
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2001,"agriculture-and-food-security","oof-loan","unspecified",91124758
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2001,"environment","oof-loan","unspecified",2599350
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2001,"health","oof-loan","unspecified",24437509
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2001,"other-social-services","oof-loan","unspecified",7129826
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2001,"infrastructure","oof-loan","unspecified",235828985
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2001,"governance-security-and-civil-society","oof-loan","unspecified",42871791
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2001,"education","oof-loan","unspecified",166661636
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2001,"industry-and-trade","oof-loan","unspecified",776004
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2001,"water-and-sanitation","oof-loan","unspecified",190851882
"ibrd","International Bank for Reconstruction and Development (IBRD)","ID","Indonesia",2001,"banking-and-business","oof-loan","unspecified",1490241
