country,bundle,year,in-oda-gross-bundle
LR,D,2010,4398767
LR,E,2010,184467480
LR,F,2010,1377059259
LR,G,2010,53363665
LS,A,2010,16139226
LS,B,2010,171047605
LS,C,2010,2929605
LS,D,2010,1324275
LS,E,2010,72066971
LS,F,2010,3955760
LS,G,2010,16216909
LY,A,2010,22483423
LY,B,2010,217132
LY,E,2010,7890875
LY,F,2010,7417513
LY,G,2010,3487445
MA,A,2010,765461698
MA,B,2010,258515585
MA,C,2010,1895631
MA,D,2010,1773872
MA,E,2010,136221603
MA,F,2010,177577960
MA,G,2010,131058335
MD,A,2010,39793338
MD,B,2010,302203900
MD,C,2010,626638
MD,D,2010,288085
MD,E,2010,65102115
MD,F,2010,15919127
MD,G,2010,35531896
ME,A,2010,15426053
ME,B,2010,6904105
ME,C,2010,7549
ME,D,2010,149899
ME,E,2010,20363412
ME,F,2010,2002822
ME,G,2010,23007827
MG,A,2010,118243316
MG,B,2010,87132382
MG,C,2010,64053844
MG,D,2010,3092241
MG,E,2010,132924135
MG,F,2010,27603004
MG,G,2010,66499709
MH,A,2010,10364891
MH,B,2010,71207158
MH,D,2010,92655
MH,E,2010,11035432
MH,F,2010,380478
MH,G,2010,3897205
MK,A,2010,27235319
MK,B,2010,32728521
MK,D,2010,223186
MK,E,2010,49178334
MK,F,2010,11728257
MK,G,2010,44001309
ML,A,2010,145571500
ML,B,2010,546425415
ML,C,2010,52026687
ML,D,2010,12674214
ML,E,2010,204602893
ML,F,2010,50214694
ML,G,2010,125510742
MM,A,2010,6418830
MM,B,2010,98963124
MM,C,2010,41965445
MM,D,2010,3559689
MM,E,2010,174352075
MM,F,2010,21186622
MM,G,2010,60498791
MN,A,2010,66759531
MN,B,2010,73121657
MN,C,2010,7272291
MN,D,2010,1573834
MN,E,2010,78750602
MN,F,2010,39894244
MN,G,2010,85548008
MR,A,2010,185735110
MR,B,2010,67608454
MR,C,2010,19793170
MR,D,2010,1329374
MR,E,2010,58476484
MR,F,2010,18521114
MR,G,2010,43130363
MS,B,2010,23817750
MS,E,2010,4383277
MS,G,2010,1510665
MU,A,2010,52236794
MU,B,2010,66064334
MU,E,2010,7326237
MU,F,2010,10968781
MU,G,2010,10490478
MV,A,2010,59168857
MV,B,2010,17996402
MV,C,2010,3701495
MV,E,2010,28748886
MV,F,2010,3591103
MV,G,2010,10503482
MW,A,2010,46797111
MW,B,2010,550346978
MW,C,2010,84146466
MW,D,2010,21955840
MW,E,2010,232659474
MW,F,2010,9058035
MW,G,2010,121966922
MX,A,2010,252985005
MX,B,2010,12603632
MX,D,2010,283313
MX,E,2010,99821384
MX,F,2010,35266294
MX,G,2010,234175762
MY,A,2010,120102955
MY,B,2010,3275099
MY,D,2010,555727
MY,E,2010,30315969
MY,F,2010,30729185
MY,G,2010,24150246
MZ,A,2010,229350650
MZ,B,2010,1043761549
MZ,C,2010,70080433
MZ,D,2010,19149950
MZ,E,2010,398969998
MZ,F,2010,42872964
MZ,G,2010,226745387
NA,A,2010,32979289
NA,B,2010,62719164
NA,C,2010,163544
NA,D,2010,2481268
NA,E,2010,131973470
NA,F,2010,4462365
NA,G,2010,46619036
NE,A,2010,52318341
NE,B,2010,180494813
NE,C,2010,216106362
NE,D,2010,5771085
NE,E,2010,156712016
NE,F,2010,48885804
NE,G,2010,104497765
NG,A,2010,593393063
NG,B,2010,610370204
NG,C,2010,14211625
NG,D,2010,1692557
NG,E,2010,654414803
NG,F,2010,41837317
NG,G,2010,261547621
NI,A,2010,196039059
NI,B,2010,193956052
NI,C,2010,7898652
NI,D,2010,11190614
NI,E,2010,142398935
NI,F,2010,11008306
NI,G,2010,93197219
NP,A,2010,110798338
NP,B,2010,429402530
NP,C,2010,24877472
NP,D,2010,12120049
NP,E,2010,249589864
NP,F,2010,36704077
NP,G,2010,132490718
NR,A,2010,1074037
NR,B,2010,117875439
NR,C,2010,1258187
NR,D,2010,201859
NR,E,2010,15594864
NR,F,2010,997502
NR,G,2010,26975668
NU,B,2010,10335357
NU,D,2010,144809
NU,E,2010,3987480
NU,F,2010,253916
NU,G,2010,2590345
OM,A,2010,20092288
OM,B,2010,12913345
OM,E,2010,3984891
OM,F,2010,2265842
OM,G,2010,2575210
PA,A,2010,112680114
PA,B,2010,3712138
PA,C,2010,62683
PA,E,2010,15186844
PA,F,2010,4391788
PA,G,2010,20235816
PE,A,2010,283305861
PE,B,2010,86072254
PE,C,2010,2546094
PE,D,2010,11446865
PE,E,2010,142238648
PE,F,2010,47758462
PE,G,2010,236687969
PG,A,2010,20537572
PG,B,2010,116090283
PG,C,2010,11025
PG,D,2010,19203676
PG,E,2010,85208991
PG,F,2010,29319795
PG,G,2010,354770374
PH,A,2010,572098070
PH,B,2010,442255811
PH,C,2010,34858609
PH,D,2010,5777375
PH,E,2010,225848808
PH,F,2010,51549675
PH,G,2010,210412280
PK,A,2010,823395707
PK,B,2010,1265408010
PK,C,2010,405391372
PK,D,2010,24510714
PK,E,2010,914317689
PK,F,2010,82723465
PK,G,2010,278104867
PS,A,2010,8100934
PS,B,2010,890331944
PS,C,2010,137222152
PS,D,2010,13575760
PS,E,2010,1037491961
PS,F,2010,126734767
PS,G,2010,360150580
PW,B,2010,16003696
PW,D,2010,92653
PW,E,2010,6554896
PW,F,2010,184914
PW,G,2010,4820727
PY,A,2010,17550010
PY,B,2010,56442143
PY,C,2010,96612
PY,D,2010,1349742
PY,E,2010,40350650
PY,F,2010,9406200
PY,G,2010,53892165
RS,A,2010,104738740
RS,B,2010,157005010
RS,D,2010,10278
RS,E,2010,244808123
RS,F,2010,25549443
RS,G,2010,148376557
RW,A,2010,37976972
RW,B,2010,517407409
RW,C,2010,27287554
RW,D,2010,15535815
RW,E,2010,293149640
RW,F,2010,40735671
RW,G,2010,131761317
SB,B,2010,77380361
SB,C,2010,426946
SB,D,2010,831037
SB,E,2010,27640720
SB,F,2010,11717586
SB,G,2010,274722095
SC,B,2010,22036680
SC,E,2010,4426390
SC,F,2010,47546835
SC,G,2010,3716601
SD,A,2010,121088500
SD,B,2010,438684498
SD,C,2010,539717566
SD,D,2010,22358550
SD,E,2010,790069832
SD,F,2010,22007523
SD,G,2010,262958132
SH,B,2010,44170522
SH,E,2010,9888913
SH,F,2010,37476
SH,G,2010,3181999
SL,A,2010,35486799
SL,B,2010,199414140
SL,C,2010,19547758
SL,D,2010,10045028
SL,E,2010,115972595
SL,F,2010,2361041
SL,G,2010,96432996
SN,A,2010,201613198
SN,B,2010,252566394
SN,C,2010,43040164
SN,D,2010,4717054
SN,E,2010,226989360
SN,F,2010,86763527
SN,G,2010,147191624
SO,B,2010,135991958
SO,C,2010,61002327
SO,D,2010,5363224
SO,E,2010,266416466
SO,F,2010,3097834
SO,G,2010,38992832
SR,A,2010,548018
SR,B,2010,33250888
SR,C,2010,10063
SR,D,2010,983052
SR,E,2010,61538801
SR,F,2010,127510
SR,G,2010,8111046
ST,A,2010,14470350
ST,B,2010,9857807
ST,C,2010,3971722
ST,E,2010,6463966
ST,F,2010,6242284
ST,G,2010,6548033
SV,A,2010,8638877
SV,B,2010,197221570
SV,C,2010,1300107
SV,D,2010,2568877
SV,E,2010,123328685
SV,F,2010,11404044
SV,G,2010,58965974
SY,A,2010,60078006
SY,B,2010,21577238
SY,C,2010,8360475
SY,E,2010,105915775
SY,F,2010,70427874
SY,G,2010,57706987
SZ,A,2010,1249920
SZ,B,2010,46410815
SZ,C,2010,3751884
SZ,D,2010,888073
SZ,E,2010,36687195
SZ,F,2010,214419
SZ,G,2010,12233044
TD,A,2010,20498645
TD,B,2010,106222317
TD,C,2010,162818317
TD,E,2010,152870271
TD,F,2010,20920569
TD,G,2010,50632204
TG,A,2010,829758
TG,B,2010,136949621
TG,C,2010,1017702
TG,D,2010,1909456
TG,E,2010,44212942
TG,F,2010,327653700
TG,G,2010,46980044
TH,A,2010,171190852
TH,B,2010,85315981
TH,C,2010,6965115
TH,D,2010,1798242
TH,E,2010,49467653
TH,F,2010,40678817
TH,G,2010,89600782
TJ,A,2010,65901732
TJ,B,2010,189483939
TJ,C,2010,14391816
TJ,D,2010,784635
TJ,E,2010,106006038
TJ,F,2010,5519294
TJ,G,2010,56393802
TK,B,2010,9941840
TK,D,2010,304815
TK,E,2010,5444090
TK,F,2010,224681
TK,G,2010,782127
TL,B,2010,49572620
TL,C,2010,4890185
TL,D,2010,1517231
TL,E,2010,70157742
TL,F,2010,11969558
TL,G,2010,179426880
TM,A,2010,3199013
TM,B,2010,3419544
TM,E,2010,10908077
TM,F,2010,2586217
TM,G,2010,8352596
TN,A,2010,572690286
TN,B,2010,42318444
TN,D,2010,38735
TN,E,2010,89251739
TN,F,2010,113072835
TN,G,2010,57765703
TO,A,2010,1112819
TO,B,2010,26596869
TO,D,2010,682762
TO,E,2010,25899143
TO,F,2010,5077981
TO,G,2010,20223953
TR,A,2010,1008235828
TR,B,2010,148897784
TR,C,2010,67862
TR,D,2010,1011816
TR,E,2010,168009568
TR,F,2010,98711837
TR,G,2010,72712571
TT,B,2010,332916
TT,E,2010,1612881
TT,F,2010,736437
TT,G,2010,2260210
TV,A,2010,346930
TV,B,2010,4566337
TV,C,2010,1218751
TV,D,2010,92653
TV,E,2010,3071397
TV,F,2010,1213547
TV,G,2010,4704040
TZ,A,2010,594600093
TZ,B,2010,1556996650
TZ,C,2010,71018933
TZ,D,2010,19669778
TZ,E,2010,570608988
TZ,F,2010,24665701
TZ,G,2010,232890029
UA,A,2010,57906254
UA,B,2010,140384051
UA,C,2010,161734
UA,D,2010,968368
UA,E,2010,168246197
UA,F,2010,65607895
UA,G,2010,174955605
UG,A,2010,347511647
UG,B,2010,638336185
UG,C,2010,87443984
UG,D,2010,38238771
UG,E,2010,535988193
UG,F,2010,13722272
UG,G,2010,128410201
UY,A,2010,9989476
UY,B,2010,3062211
UY,C,2010,425005
UY,E,2010,28278385
UY,F,2010,2545082
UY,G,2010,21878494
UZ,A,2010,147206640
UZ,B,2010,18430462
UZ,E,2010,33756694
UZ,F,2010,19998577
UZ,G,2010,36394274
VC,A,2010,1660906
VC,B,2010,3129913
VC,D,2010,299343
VC,E,2010,4855781
VC,F,2010,112510
VC,G,2010,4713062
VE,B,2010,5241802
VE,D,2010,183998
VE,E,2010,16237577
VE,F,2010,11096221
VE,G,2010,17157634
VN,A,2010,2029271173
VN,B,2010,886657252
VN,C,2010,12819699
VN,D,2010,11356289
VN,E,2010,246093787
VN,F,2010,168085726
VN,G,2010,290428623
VU,B,2010,43140978
VU,C,2010,1227311
VU,D,2010,2348636
VU,E,2010,13035533
VU,F,2010,7255649
VU,G,2010,56091202
WF,B,2010,58127063
WF,E,2010,4264349
WF,F,2010,5183700
WF,G,2010,60204236
WS,A,2010,35655785
WS,B,2010,73001782
WS,D,2010,1201636
WS,E,2010,17732897
WS,F,2010,7341494
WS,G,2010,35219873
XK,B,2010,111690716
XK,D,2010,596293
XK,E,2010,156739442
XK,F,2010,7503612
XK,G,2010,289534547
YE,A,2010,161046558
YE,B,2010,344307826
YE,C,2010,56256810
YE,D,2010,880009
YE,E,2010,123515156
YE,F,2010,20792362
YE,G,2010,75165091
YT,A,2010,28418512
YT,B,2010,100859196
YT,C,2010,103760
YT,E,2010,964179
YT,F,2010,63035086
YT,G,2010,416636988
ZA,A,2010,79040333
ZA,B,2010,168476975
ZA,C,2010,421815
ZA,D,2010,11489185
ZA,E,2010,669306370
ZA,F,2010,22800010
ZA,G,2010,163025214
ZM,A,2010,21325335
ZM,B,2010,448191035
ZM,C,2010,28096163
ZM,D,2010,25757875
ZM,E,2010,344018585
ZM,F,2010,11742875
ZM,G,2010,80014828
ZW,B,2010,235150890
ZW,C,2010,144910659
ZW,D,2010,19064229
ZW,E,2010,292089253
ZW,F,2010,10277904
ZW,G,2010,82640439
51,A,2011,351899849
51,B,2011,819382920
51,C,2011,41339297
51,D,2011,48817440
51,E,2011,212208885
51,F,2011,156840715
51,G,2011,323790796
52,A,2011,101918421
52,B,2011,262768264
52,C,2011,8699182
52,D,2011,10113847
52,E,2011,122605200
52,F,2011,675257664
52,G,2011,135910574
53,A,2011,98858939
53,B,2011,236537302
53,C,2011,24517811
53,D,2011,26018124
53,E,2011,106642728
53,F,2011,238635770
53,G,2011,201168881
54,B,2011,19398391
54,D,2011,314841
54,E,2011,48327223
54,F,2011,9138563
54,G,2011,80638425
55,A,2011,360914292
55,B,2011,14103463
55,C,2011,380173342
55,D,2011,6688021064
55,E,2011,4308520746
55,F,2011,11547134163
55,G,2011,3857318816
56,A,2011,38644351
56,B,2011,239688687
56,C,2011,3189301
56,D,2011,4906492
56,E,2011,190923879
56,F,2011,231389034
56,G,2011,156904451
57,A,2011,381873
57,B,2011,99822610
57,D,2011,178148
57,E,2011,12048241
57,F,2011,40620539
57,G,2011,57655957
58,A,2011,3212899
58,B,2011,37923413
58,C,2011,31626
58,D,2011,3052120
58,E,2011,62967429
58,F,2011,32619534
58,G,2011,61609786
59,A,2011,120434382
59,B,2011,52670447
59,D,2011,3136881
59,E,2011,82820760
59,F,2011,33533472
59,G,2011,121992458
60,A,2011,107788686
60,B,2011,121293703
60,C,2011,8194423
60,D,2011,445813
60,E,2011,82230338
60,F,2011,47760169
60,G,2011,45835983
61,B,2011,88366653
61,C,2011,6590
61,D,2011,798649
61,E,2011,37608796
61,F,2011,26323069
61,G,2011,150120514
62,B,2011,6925337
62,C,2011,1597824
62,D,2011,141510
62,E,2011,41777675
62,F,2011,115044356
62,G,2011,31247424
63,A,2011,1428761
63,B,2011,54877234
63,C,2011,3511654
63,D,2011,2627453
63,E,2011,60595197
63,F,2011,14468439
63,G,2011,123153140
64,A,2011,2428119
64,B,2011,37004255
64,C,2011,96917
64,D,2011,1070230
64,E,2011,17600181
64,F,2011,1454613
64,G,2011,32383374
65,A,2011,107312503
65,B,2011,746005515
65,C,2011,83511008
65,D,2011,25409204
65,E,2011,688806529
65,F,2011,261821135
65,G,2011,433304144
66,E,2011,10160460
66,F,2011,341030
66,G,2011,3855331
67,B,2011,95394663
67,E,2011,34675958
67,F,2011,4576021
67,G,2011,22740206
AF,A,2011,51422023
AF,B,2011,2291929286
AF,C,2011,318608845
AF,D,2011,14733970
AF,E,2011,2533896826
AF,F,2011,180087491
AF,G,2011,1099842601
AG,B,2011,3825821
AG,D,2011,41141
AG,E,2011,10660780
AG,F,2011,271414
AG,G,2011,920317
AI,E,2011,393104
AI,G,2011,26387
AL,A,2011,88771104
AL,B,2011,66099488
AL,C,2011,391921
AL,D,2011,211452
AL,E,2011,79224579
AL,F,2011,55799251
AL,G,2011,51761640
AM,A,2011,83305480
AM,B,2011,159190227
AM,C,2011,140301
AM,D,2011,240760
AM,E,2011,125882149
AM,F,2011,8890919
AM,G,2011,23840138
AO,A,2011,39935907
AO,B,2011,39094927
AO,C,2011,31227471
AO,D,2011,7337570
AO,E,2011,88482431
AO,F,2011,3826050
AO,G,2011,37321253
AR,A,2011,6550550
AR,B,2011,9365862
AR,C,2011,319781
AR,D,2011,310070
AR,E,2011,38215126
AR,F,2011,12327839
AR,G,2011,47236422
AZ,A,2011,183818166
AZ,B,2011,40803906
AZ,C,2011,3258494
AZ,D,2011,772587
AZ,E,2011,35702794
AZ,F,2011,17528227
AZ,G,2011,27267270
BA,A,2011,91285605
BA,B,2011,58427763
BA,C,2011,133729
BA,D,2011,582717
BA,E,2011,103552613
BA,F,2011,30821372
BA,G,2011,104996462
BD,A,2011,872788718
BD,B,2011,476664240
BD,C,2011,147913432
BD,D,2011,18793351
BD,E,2011,427917909
BD,F,2011,41242850
BD,G,2011,203036247
BF,A,2011,130925589
BF,B,2011,494232606
BF,C,2011,54726691
BF,D,2011,7221231
BF,E,2011,162123327
BF,F,2011,35072378
BF,G,2011,107026946
BI,A,2011,19537445
BI,B,2011,242613010
BI,C,2011,50668605
BI,D,2011,13181037
BI,E,2011,150534999
BI,F,2011,9783585
BI,G,2011,71855164
BJ,A,2011,46341677
BJ,B,2011,237157111
BJ,C,2011,32808134
BJ,D,2011,5158375
BJ,E,2011,251379604
BJ,F,2011,24248781
BJ,G,2011,85732374
BO,A,2011,225618896
BO,B,2011,158723321
BO,C,2011,11581106
BO,D,2011,17987660
BO,E,2011,155727299
BO,F,2011,10768298
BO,G,2011,136135483
BR,A,2011,415751920
BR,B,2011,234973222
BR,C,2011,64066
BR,D,2011,8388470
BR,E,2011,100320061
BR,F,2011,64714130
BR,G,2011,184634785
BT,A,2011,21820441
BT,B,2011,66724899
BT,C,2011,1610925
BT,D,2011,1240097
BT,E,2011,28997720
BT,F,2011,7593818
BT,G,2011,14373493
BW,A,2011,10150762
BW,B,2011,18497043
BW,D,2011,248529
BW,E,2011,84486858
BW,F,2011,4027699
BW,G,2011,19776213
BY,B,2011,24257272
BY,D,2011,359288
BY,E,2011,45039350
BY,F,2011,13135656
BY,G,2011,18705341
BZ,A,2011,4158830
BZ,B,2011,7526641
BZ,D,2011,41141
BZ,E,2011,5546414
BZ,F,2011,711847
BZ,G,2011,5408249
CD,A,2011,65547989
CD,B,2011,1032434520
CD,C,2011,195748904
CD,D,2011,39698770
CD,E,2011,644672222
CD,F,2011,5018332834
CD,G,2011,273006649
CF,A,2011,5088761
CF,B,2011,84102349
CF,C,2011,22430484
CF,D,2011,52130
CF,E,2011,126231759
CF,F,2011,13139446
CF,G,2011,14679650
CG,A,2011,21061284
CG,B,2011,93430683
CG,C,2011,5809089
CG,D,2011,326920
CG,E,2011,28215110
CG,F,2011,160292636
CG,G,2011,13183090
CI,A,2011,13974260
CI,B,2011,1086623437
CI,C,2011,30212603
CI,D,2011,796169
CI,E,2011,226646736
CI,F,2011,103252590
CI,G,2011,28336890
CK,A,2011,3475236
CK,B,2011,10886750
CK,D,2011,297210
CK,E,2011,7025427
CK,F,2011,656594
CK,G,2011,4358594
CL,A,2011,12384376
CL,B,2011,6164343
CL,C,2011,554286
CL,D,2011,231267
CL,E,2011,15537495
CL,F,2011,16031044
CL,G,2011,48628436
CM,A,2011,107860024
CM,B,2011,266601301
CM,C,2011,25807476
CM,D,2011,2577017
CM,E,2011,91058627
CM,F,2011,88791664
CM,G,2011,75004961
CN,A,2011,1149203236
CN,B,2011,149724548
CN,C,2011,16394028
CN,D,2011,6544060
CN,E,2011,153614583
CN,F,2011,618857543
CN,G,2011,272817862
CO,A,2011,117783023
CO,B,2011,150458740
CO,C,2011,19604740
CO,D,2011,10680843
CO,E,2011,513375131
CO,F,2011,35841551
CO,G,2011,150312036
CR,A,2011,15821230
CR,B,2011,15726619
CR,D,2011,108053
CR,E,2011,6965072
CR,F,2011,8804429
CR,G,2011,26990942
CU,A,2011,8730668
CU,B,2011,18809645
CU,C,2011,339965
CU,D,2011,2366175
CU,E,2011,24160828
CU,F,2011,7349461
CU,G,2011,23264877
CV,A,2011,84209109
CV,B,2011,34039293
CV,C,2011,70640355
CV,D,2011,519310
CV,E,2011,24115054
CV,F,2011,28076461
CV,G,2011,13302051
DJ,A,2011,29577655
DJ,B,2011,45856600
DJ,C,2011,30595183
DJ,D,2011,551765
DJ,E,2011,24722023
DJ,F,2011,7549180
DJ,G,2011,13546852
DM,A,2011,3763804
DM,B,2011,9569322
DM,D,2011,41141
DM,E,2011,10325768
DM,F,2011,216775
DM,G,2011,1445908
DO,A,2011,103283727
DO,B,2011,63641273
DO,C,2011,347971
DO,D,2011,796987
DO,E,2011,63288952
DO,F,2011,1585597
DO,G,2011,42236502
DZ,A,2011,15234034
DZ,B,2011,28296738
DZ,C,2011,17172626
DZ,D,2011,255676
DZ,E,2011,30362943
DZ,F,2011,128533166
DZ,G,2011,67345337
EC,A,2011,18622060
EC,B,2011,58598958
EC,C,2011,2919473
EC,D,2011,10264507
EC,E,2011,62186869
EC,F,2011,9459064
EC,G,2011,82285423
EG,A,2011,572061574
EG,B,2011,73909788
EG,C,2011,4586888
EG,D,2011,702270
EG,E,2011,170824237
EG,F,2011,151205945
EG,G,2011,160200419
ER,A,2011,24672363
ER,B,2011,43994400
ER,C,2011,13298663
ER,D,2011,2423530
ER,E,2011,29643228
ER,F,2011,1399569
ER,G,2011,9119848
ET,A,2011,519262079
ET,B,2011,1341956413
ET,C,2011,747720307
ET,D,2011,24718155
ET,E,2011,640368823
ET,F,2011,28057172
ET,G,2011,205272751
FJ,B,2011,16947391
FJ,D,2011,1041227
FJ,E,2011,19788229
FJ,F,2011,7854062
FJ,G,2011,32533782
GA,A,2011,24562336
GA,B,2011,10818957
GA,D,2011,478383
GA,E,2011,18515346
GA,F,2011,32169616
GA,G,2011,18035657
GD,A,2011,919850
GD,B,2011,3607930
GD,E,2011,9127196
GD,F,2011,73595
GD,G,2011,1386320
GE,A,2011,106001087
GE,B,2011,140041633
GE,C,2011,919017
GE,E,2011,210912250
GE,F,2011,22117470
GE,G,2011,94629485
GH,A,2011,312499572
GH,B,2011,932116178
GH,C,2011,48317127
GH,D,2011,6413212
GH,E,2011,358265030
GH,F,2011,30035628
GH,G,2011,133023829
GM,A,2011,10201877
GM,B,2011,55448912
GM,C,2011,10540988
GM,D,2011,676824
GM,E,2011,27550529
GM,F,2011,3997989
GM,G,2011,16135878
GN,A,2011,17330549
GN,B,2011,154244895
GN,C,2011,8697895
GN,D,2011,2372707
GN,E,2011,87798594
GN,F,2011,43211121
GN,G,2011,24907685
GQ,B,2011,15756230
GQ,D,2011,450424
GQ,E,2011,3289326
GQ,F,2011,3014317
GQ,G,2011,5038986
GT,A,2011,54370260
GT,B,2011,71010015
GT,C,2011,64762650
GT,D,2011,13020128
GT,E,2011,101673465
GT,F,2011,5633434
GT,G,2011,118873296
GW,A,2011,7259864
GW,B,2011,41332699
GW,C,2011,4167381
GW,D,2011,903145
GW,E,2011,30171965
GW,F,2011,241710082
GW,G,2011,16419595
GY,A,2011,51189057
GY,B,2011,68576963
GY,C,2011,47278
GY,E,2011,24277549
GY,F,2011,240051
GY,G,2011,17289408
HN,A,2011,319732863
HN,B,2011,162867482
HN,C,2011,15148307
HN,D,2011,6333771
HN,E,2011,71260164
HN,F,2011,4792006
HN,G,2011,73460695
HT,A,2011,57490687
HT,B,2011,557366835
HT,C,2011,70872090
HT,D,2011,5357879
HT,E,2011,772914717
HT,F,2011,24987688
HT,G,2011,184991185
ID,A,2011,1065593337
ID,B,2011,439882754
ID,C,2011,11572793
ID,D,2011,10146380
ID,E,2011,336967105
ID,F,2011,188636381
ID,G,2011,511869707
IN,A,2011,3917716231
IN,B,2011,600188238
IN,C,2011,9365183
IN,D,2011,16688842
IN,E,2011,370013862
IN,F,2011,81419216
IN,G,2011,263614789
IQ,A,2011,398416647
IQ,B,2011,402222034
IQ,C,2011,1874992
IQ,D,2011,9512473
IQ,E,2011,909193767
IQ,F,2011,27018483
IQ,G,2011,146070278
IR,B,2011,14073709
IR,C,2011,1761318
IR,D,2011,192590
IR,E,2011,18302575
IR,F,2011,62809991
IR,G,2011,17529316
JM,A,2011,3199661
JM,B,2011,38028912
JM,E,2011,28932517
JM,F,2011,5457938
JM,G,2011,17005782
JO,A,2011,148429100
JO,B,2011,526267544
JO,C,2011,19938729
JO,D,2011,2332645
JO,E,2011,298248293
JO,F,2011,49619086
JO,G,2011,108095772
KE,A,2011,583802180
KE,B,2011,663067017
KE,C,2011,355544651
KE,D,2011,23901763
KE,E,2011,765486822
KE,F,2011,60285745
KE,G,2011,217101650
KG,A,2011,52374204
KG,B,2011,237502687
KG,C,2011,6195937
KG,D,2011,1249489
KG,E,2011,111319623
KG,F,2011,14734446
KG,G,2011,42444025
KH,A,2011,176452907
KH,B,2011,210728094
KH,C,2011,23687880
KH,D,2011,22998055
KH,E,2011,186200278
KH,F,2011,21571136
KH,G,2011,204721735
KI,A,2011,742374
KI,B,2011,25572151
KI,C,2011,1263280
KI,D,2011,1043704
KI,E,2011,18953409
KI,F,2011,5906553
KI,G,2011,10907077
KM,A,2011,848242
KM,B,2011,13030394
KM,C,2011,1863182
KM,E,2011,18847166
KM,F,2011,15036462
KM,G,2011,6645611
KN,B,2011,16705701
KN,D,2011,41141
KN,E,2011,569250
KN,F,2011,37469
KN,G,2011,1051612
KP,A,2011,5798265
KP,B,2011,16473162
KP,C,2011,46810428
KP,D,2011,450647
KP,E,2011,21985826
KP,F,2011,2215758
KP,G,2011,2216693
KZ,A,2011,15197388
KZ,B,2011,30198736
KZ,C,2011,67512
KZ,D,2011,6887
KZ,E,2011,124189985
KZ,F,2011,11581898
KZ,G,2011,32209541
LA,A,2011,46733948
LA,B,2011,178513327
LA,C,2011,10338578
LA,D,2011,7811907
LA,E,2011,57708815
LA,F,2011,27137436
LA,G,2011,105751347
LB,A,2011,110142798
LB,B,2011,63834993
LB,C,2011,1355664
LB,D,2011,686932
LB,E,2011,183467059
LB,F,2011,67232427
LB,G,2011,71099549
LC,A,2011,11084889
LC,B,2011,8762402
LC,E,2011,18765727
LC,F,2011,458345
LC,G,2011,2897742
LK,A,2011,709512466
LK,B,2011,93862373
LK,C,2011,25895761
LK,D,2011,6981862
LK,E,2011,147729142
LK,F,2011,20301549
LK,G,2011,82195934
LR,A,2011,13955667
LR,B,2011,217360272
LR,C,2011,91687653
LR,D,2011,5775225
LR,E,2011,228779056
LR,F,2011,378232284
LR,G,2011,42361652
LS,A,2011,15610649
LS,B,2011,95404662
LS,C,2011,3674586
LS,D,2011,1234408
LS,E,2011,145277717
LS,F,2011,2453760
LS,G,2011,15161550
LY,A,2011,639222
LY,B,2011,353208321
LY,C,2011,30585489
LY,D,2011,952216
LY,E,2011,112994777
LY,F,2011,54321479
LY,G,2011,23087977
MA,A,2011,849163373
MA,B,2011,181434993
MA,C,2011,850419
MA,D,2011,2762980
MA,E,2011,263642243
MA,F,2011,165595325
MA,G,2011,140406895
MD,A,2011,55059603
MD,B,2011,223949268
MD,C,2011,158537
MD,D,2011,931981
MD,E,2011,64471342
MD,F,2011,16243068
MD,G,2011,50312007
ME,A,2011,11578717
ME,B,2011,11159087
ME,C,2011,348785
ME,E,2011,32013959
ME,F,2011,2160589
ME,G,2011,15882351
MG,A,2011,89272803
MG,B,2011,67003023
MG,C,2011,48257419
MG,D,2011,4420089
MG,E,2011,114101409
MG,F,2011,24779761
MG,G,2011,63934495
MH,B,2011,78059128
MH,D,2011,325211
MH,E,2011,2937039
MH,F,2011,388601
MH,G,2011,4257552
MK,A,2011,18936019
MK,B,2011,19600338
MK,C,2011,734475
MK,D,2011,426992
MK,E,2011,71105402
MK,F,2011,9892312
MK,G,2011,48674391
ML,A,2011,147410043
ML,B,2011,506089468
ML,C,2011,52322062
ML,D,2011,14528763
ML,E,2011,365196887
ML,F,2011,61217020
ML,G,2011,114255919
MM,A,2011,5879841
MM,B,2011,120632017
MM,C,2011,29597122
MM,D,2011,7467404
MM,E,2011,142579257
MM,F,2011,18762305
MM,G,2011,54844592
MN,A,2011,63247295
MN,B,2011,61455099
MN,C,2011,10072820
MN,D,2011,1955433
MN,E,2011,128654509
MN,F,2011,41672527
MN,G,2011,73115859
MR,A,2011,137732067
MR,B,2011,86538184
MR,C,2011,20353480
MR,D,2011,1517648
MR,E,2011,51949423
MR,F,2011,14759046
MR,G,2011,50864222
MS,B,2011,38612723
MS,E,2011,7264579
MS,G,2011,903837
MU,A,2011,98532762
MU,B,2011,74392190
MU,D,2011,35014
MU,E,2011,6339119
MU,F,2011,9052964
MU,G,2011,9795651
MV,A,2011,21960889
MV,B,2011,9850349
MV,C,2011,611328
MV,E,2011,5338761
MV,F,2011,3364284
MV,G,2011,7168943
MW,A,2011,45138906
MW,B,2011,343600372
MW,C,2011,92170906
MW,D,2011,22821209
MW,E,2011,199857554
MW,F,2011,9970584
MW,G,2011,79407568
MX,A,2011,433665816
MX,B,2011,62293220
MX,C,2011,303996
MX,D,2011,582885
MX,E,2011,359490952
MX,F,2011,31963809
