country,sector,bundle,year,out-oda-gross-sector-bundle
28,K,B,2009,5891221
28,K,E,2009,119079327
28,K,G,2009,935320
28,N,B,2009,1266319
28,N,E,2009,55704361
28,N,G,2009,1052019
29,B,E,2009,187401
29,C,E,2009,1457371
29,D,E,2009,42996
29,E,B,2009,208165
29,E,G,2009,137903
29,F,B,2009,971091
29,F,E,2009,4161745
29,G,G,2009,124584
29,H,E,2009,60824
29,I,E,2009,101408
29,I,G,2009,-3671
29,J,B,2009,1232635
29,J,E,2009,4678752
31,B,B,2009,346845
31,B,E,2009,362111107
31,B,G,2009,886346
33,A,E,2009,64119780
33,A,G,2009,4715875
33,B,B,2009,2908177
33,B,C,2009,32813
33,B,E,2009,189158683
33,C,B,2009,1008005
33,C,E,2009,47466035
33,C,G,2009,-4552
33,D,B,2009,4861140
33,D,E,2009,38297726
33,E,B,2009,977047
33,E,E,2009,55450031
33,G,E,2009,222627
33,H,C,2009,3450
33,J,E,2009,91309
33,K,B,2009,-11
33,K,E,2009,353998900
33,K,F,2009,336631035
33,K,G,2009,4602385
33,N,E,2009,33778176
33,N,G,2009,810483
37,A,E,2009,38568678
37,B,E,2009,42258500
37,D,E,2009,2540232
37,E,E,2009,8031033
37,F,E,2009,9898
37,H,C,2009,75837755
37,H,E,2009,112948
37,K,F,2009,11769000
37,N,C,2009,92416826
37,N,E,2009,32891358
38,B,E,2009,438874495
38,N,E,2009,19186544
AE,A,B,2009,5662951
AE,A,E,2009,17592904
AE,A,G,2009,114307
AE,B,A,2009,4322719
AE,B,E,2009,103407600
AE,C,A,2009,42111388
AE,C,E,2009,14283223
AE,D,B,2009,51386
AE,D,E,2009,193341569
AE,D,G,2009,59775
AE,E,A,2009,9938480
AE,E,B,2009,22022
AE,E,C,2009,36704
AE,E,E,2009,96187336
AE,E,G,2009,427867
AE,F,A,2009,33322277
AE,F,B,2009,483448
AE,F,E,2009,179170556
AE,H,C,2009,201545509
AE,H,E,2009,578879
AE,I,E,2009,8389
AE,K,A,2009,2472822
AE,K,C,2009,339777
AE,K,E,2009,24496462
AE,K,F,2009,4596429
AE,L,B,2009,5702802
AE,N,A,2009,7118540
AE,N,B,2009,259027
AE,N,C,2009,1786975
AE,N,E,2009,139310715
AT,A,E,2009,1362462
AT,A,F,2009,86268452
AT,A,G,2009,38820083
AT,B,B,2009,2320762
AT,B,D,2009,1221453
AT,B,E,2009,2056621
AT,B,F,2009,1549889
AT,B,G,2009,4383654
AT,C,B,2009,8712631
AT,C,D,2009,678585
AT,C,E,2009,3352268
AT,C,F,2009,1294741
AT,C,G,2009,3553683
AT,D,B,2009,4138233
AT,D,D,2009,1641485
AT,D,E,2009,23249244
AT,D,G,2009,18294913
AT,E,B,2009,2699073
AT,E,E,2009,2914132
AT,E,G,2009,4276702
AT,F,B,2009,651442
AT,F,D,2009,407151
AT,F,E,2009,7289916
AT,F,F,2009,527939
AT,F,G,2009,4063946
AT,G,B,2009,1384314
AT,G,D,2009,10857368
AT,G,E,2009,10802878
AT,G,G,2009,3169077
AT,H,B,2009,1357171
AT,H,C,2009,2056176
AT,H,D,2009,1404672
AT,H,E,2009,2620946
AT,H,G,2009,8071206
AT,I,D,2009,13773
AT,I,E,2009,3060481
AT,I,G,2009,8677023
AT,J,B,2009,1357171
AT,J,D,2009,502153
AT,J,E,2009,438022
AT,J,G,2009,1125633
AT,K,B,2009,3869512
AT,K,D,2009,2011415
AT,K,E,2009,3086120
AT,K,F,2009,101434703
AT,K,G,2009,19076335
AT,L,B,2009,2171473
AT,M,F,2009,57279690
AT,N,B,2009,1085736
AT,N,C,2009,2210171
AT,N,E,2009,32126709
AT,N,G,2009,40715
AU,A,A,2009,73628980
AU,A,B,2009,48229443
AU,A,E,2009,38265325
AU,A,G,2009,237978073
AU,B,B,2009,49350052
AU,B,C,2009,2154975
AU,B,E,2009,51875029
AU,B,G,2009,223273321
AU,C,B,2009,20800101
AU,C,E,2009,15626498
AU,C,G,2009,28168705
AU,D,B,2009,88902143
AU,D,C,2009,859936
AU,D,E,2009,68368237
AU,D,G,2009,596031903
AU,E,B,2009,14038236
AU,E,E,2009,17773134
AU,E,G,2009,51744741
AU,F,A,2009,53825614
AU,F,B,2009,79077425
AU,F,E,2009,28072039
AU,F,G,2009,41972476
AU,G,B,2009,7297245
AU,G,E,2009,172144
AU,G,G,2009,4762259
AU,H,B,2009,12659330
AU,H,C,2009,25641698
AU,H,E,2009,15123367
AU,H,G,2009,125474014
AU,I,B,2009,3049583
AU,I,E,2009,7097529
AU,I,G,2009,15867499
AU,J,B,2009,6747918
AU,J,E,2009,18073918
AU,J,G,2009,54777151
AU,K,B,2009,159603884
AU,K,C,2009,1056995
AU,K,D,2009,16562932
AU,K,E,2009,111696814
AU,K,F,2009,166651565
AU,K,G,2009,272154978
AU,L,B,2009,38514896
AU,M,F,2009,4284333
AU,N,B,2009,101795461
AU,N,C,2009,118702176
AU,N,E,2009,207715387
AU,N,G,2009,17081463
BE,A,A,2009,6348948
BE,A,B,2009,35349832
BE,A,E,2009,18137068
BE,A,F,2009,44436564
BE,A,G,2009,135468463
BE,B,B,2009,53681095
BE,B,E,2009,11903299
BE,B,F,2009,1161385
BE,B,G,2009,86618674
BE,C,B,2009,3204750
BE,C,E,2009,21485055
BE,C,F,2009,3471723
BE,C,G,2009,14370652
BE,D,B,2009,34525300
BE,D,E,2009,6261989
BE,D,F,2009,408289
BE,D,G,2009,84401142
BE,E,B,2009,2620468
BE,E,E,2009,9184794
BE,E,G,2009,33212993
BE,F,A,2009,32337676
BE,F,B,2009,12610792
BE,F,E,2009,29289897
BE,F,F,2009,20057758
BE,F,G,2009,3336448
BE,G,B,2009,33801935
BE,G,E,2009,132932574
BE,G,G,2009,4102134
BE,H,B,2009,17017430
BE,H,C,2009,478505
BE,H,E,2009,8683830
BE,H,G,2009,90455796
BE,I,B,2009,40391924
BE,I,E,2009,1900698
BE,I,G,2009,16674907
BE,J,B,2009,409297
BE,J,E,2009,933347
BE,J,F,2009,165149
BE,J,G,2009,7047103
BE,K,B,2009,8795956
BE,K,C,2009,3097217
BE,K,E,2009,35715952
BE,K,F,2009,223413307
BE,K,G,2009,76302398
BE,L,B,2009,275886
BE,M,F,2009,106495970
BE,N,B,2009,6139456
BE,N,C,2009,57387533
BE,N,E,2009,53149499
CA,A,B,2009,129369008
CA,A,D,2009,452
CA,A,E,2009,29716
CA,A,G,2009,310025902
CA,B,B,2009,79419032
CA,B,E,2009,35530947
CA,B,G,2009,426317318
CA,C,B,2009,2477106
CA,C,E,2009,18405
CA,C,G,2009,69724104
CA,D,B,2009,70876940
CA,D,D,2009,204
CA,D,E,2009,1191546
CA,D,G,2009,636895482
CA,E,B,2009,2570440
CA,E,D,2009,776
CA,E,E,2009,507064
CA,E,G,2009,41095618
CA,F,B,2009,273814
CA,F,D,2009,7073
CA,F,E,2009,1293916
CA,F,G,2009,52003475
CA,G,B,2009,23796785
CA,G,D,2009,7289
CA,G,E,2009,19279
CA,G,G,2009,80180761
CA,H,B,2009,51011968
CA,H,C,2009,26387400
CA,H,E,2009,3289718
CA,H,G,2009,140764617
CA,I,B,2009,4075632
CA,I,E,2009,344990
CA,I,G,2009,73875279
CA,J,B,2009,966113
CA,J,D,2009,644262
CA,J,E,2009,484701
CA,J,G,2009,92592752
CA,K,B,2009,78182026
CA,K,C,2009,88094
CA,K,D,2009,1127777
CA,K,E,2009,4404136
CA,K,F,2009,804948508
CA,K,G,2009,106586502
CA,L,B,2009,76776801
CA,L,G,2009,96623
CA,M,F,2009,59344963
CA,N,B,2009,26288113
CA,N,C,2009,231583194
CA,N,E,2009,128808376
CA,N,G,2009,37944673
CH,A,B,2009,5187736
CH,A,E,2009,37999078
CH,A,G,2009,25599870
CH,B,B,2009,13907639
CH,B,C,2009,5376893
CH,B,E,2009,51109723
CH,B,G,2009,6339244
CH,C,B,2009,9030848
CH,C,E,2009,38534623
CH,C,G,2009,5619001
CH,D,B,2009,13283126
CH,D,E,2009,160913830
CH,D,G,2009,73642683
CH,E,B,2009,-402431
CH,E,E,2009,21005609
CH,E,G,2009,65037
CH,F,B,2009,1174916
CH,F,E,2009,22144317
CH,F,G,2009,2814026
CH,G,A,2009,30475969
CH,G,B,2009,11896345
CH,G,E,2009,20642055
CH,G,G,2009,28703879
CH,H,B,2009,4891324
CH,H,E,2009,51466371
CH,H,G,2009,20251691
CH,I,B,2009,3739589
CH,I,E,2009,25553017
CH,I,G,2009,22102332
CH,J,B,2009,3099135
CH,J,E,2009,33742505
CH,J,G,2009,6144936
CH,K,B,2009,9004003
CH,K,D,2009,1411753
CH,K,E,2009,166144589
CH,K,F,2009,600361831
CH,K,G,2009,22562584
CH,L,B,2009,38391018
CH,M,F,2009,189820704
CH,N,B,2009,7591090
CH,N,C,2009,53980180
CH,N,E,2009,205142693
CH,N,G,2009,1697502
DE,A,A,2009,8068425
DE,A,B,2009,46474702
DE,A,E,2009,44337275
DE,A,F,2009,883643654
DE,A,G,2009,657589943
DE,B,A,2009,70986939
DE,B,B,2009,31132030
DE,B,C,2009,25286
DE,B,E,2009,128275514
DE,B,G,2009,176357383
DE,C,A,2009,197430936
DE,C,B,2009,18806973
DE,C,E,2009,170529950
DE,C,G,2009,159528857
DE,D,A,2009,4867384
DE,D,B,2009,66651976
DE,D,E,2009,27048314
DE,D,G,2009,1098537499
DE,E,A,2009,23598400
DE,E,B,2009,2267857
DE,E,E,2009,13641651
DE,E,G,2009,111448364
DE,F,A,2009,619547473
DE,F,B,2009,1776061
DE,F,E,2009,91464289
DE,F,G,2009,154775182
DE,G,A,2009,449302090
DE,G,B,2009,150443318
DE,G,E,2009,63227251
DE,G,G,2009,223275959
DE,H,A,2009,36957479
DE,H,B,2009,4100752
DE,H,C,2009,63006681
DE,H,E,2009,58676213
DE,H,G,2009,178636246
DE,I,A,2009,74236363
DE,I,B,2009,16311
DE,I,E,2009,364994
DE,I,G,2009,75398788
DE,J,A,2009,62125
DE,J,B,2009,2251654
DE,J,E,2009,34145776
DE,J,G,2009,200687201
DE,K,A,2009,17439961
DE,K,B,2009,89607348
DE,K,C,2009,62435
DE,K,E,2009,29057678
DE,K,F,2009,367121995
DE,K,G,2009,452026321
DE,L,B,2009,130375715
DE,M,F,2009,145114154
DE,N,B,2009,7073757
DE,N,C,2009,121043191
DE,N,E,2009,220607138
DE,N,G,2009,5034579
DK,A,B,2009,44531514
DK,A,E,2009,15924383
DK,A,G,2009,10504343
DK,B,B,2009,89177476
DK,B,E,2009,33991186
DK,B,G,2009,6689168
DK,C,B,2009,75793945
DK,C,E,2009,14536170
DK,C,G,2009,3276694
DK,D,B,2009,29060284
DK,D,E,2009,179727585
DK,D,G,2009,28956595
DK,E,B,2009,1768283
DK,E,E,2009,32334753
DK,E,G,2009,3090832
DK,F,B,2009,82826457
DK,F,E,2009,46927684
DK,F,G,2009,3862103
DK,G,B,2009,31174323
DK,G,E,2009,4628180
DK,G,G,2009,2381145
DK,H,B,2009,65177380
DK,H,C,2009,16128423
DK,H,E,2009,9264893
DK,H,G,2009,13917002
DK,I,B,2009,1354824
DK,I,E,2009,28570774
DK,I,G,2009,13350328
DK,J,B,2009,23479794
DK,J,E,2009,61934445
DK,J,G,2009,8117262
DK,K,B,2009,33451964
DK,K,D,2009,94349887
DK,K,E,2009,50804070
DK,K,F,2009,242237237
DK,K,G,2009,61323253
DK,L,B,2009,65557265
DK,N,B,2009,21965818
DK,N,C,2009,1266902
DK,N,E,2009,96269531
DK,N,G,2009,2836154
ES,A,A,2009,15208236
ES,A,B,2009,29976918
ES,A,E,2009,123012444
ES,A,G,2009,177944291
ES,B,A,2009,32855152
ES,B,B,2009,76561150
ES,B,C,2009,4121086
ES,B,E,2009,94095889
ES,B,G,2009,102799186
ES,C,A,2009,24977857
ES,C,B,2009,92105503
ES,C,E,2009,354298473
ES,C,G,2009,12820982
ES,D,B,2009,147541856
ES,D,E,2009,88790206
ES,D,G,2009,211601990
ES,E,B,2009,74940062
ES,E,E,2009,53673790
ES,E,G,2009,109917189
ES,F,A,2009,530823266
ES,F,B,2009,45074480
ES,F,E,2009,10781174
ES,F,G,2009,10897795
ES,G,A,2009,65864032
ES,G,B,2009,19829552
ES,G,E,2009,14614777
ES,G,G,2009,11980214
ES,H,A,2009,17177891
ES,H,B,2009,62427805
ES,H,C,2009,225610994
ES,H,E,2009,75264732
ES,H,G,2009,48221239
ES,I,A,2009,786536
ES,I,B,2009,5343898
ES,I,E,2009,9199996
ES,I,G,2009,23146712
ES,J,A,2009,621924
ES,J,B,2009,75927838
ES,J,E,2009,9812878
ES,J,G,2009,44705598
ES,K,A,2009,4132474
ES,K,B,2009,113610592
ES,K,C,2009,13344966
ES,K,D,2009,9051476
ES,K,E,2009,117799534
ES,K,F,2009,288258802
ES,K,G,2009,52541695
ES,L,B,2009,36769545
ES,M,F,2009,187135455
ES,N,A,2009,3570664
ES,N,B,2009,27502054
ES,N,C,2009,159596534
ES,N,E,2009,229474597
ES,N,G,2009,268678
EU,A,B,2009,376224097
EU,A,E,2009,207705978
EU,A,G,2009,257397960
EU,B,B,2009,171760732
EU,B,C,2009,28393995
EU,B,E,2009,279102602
EU,B,G,2009,67151445
EU,C,B,2009,171836168
EU,C,E,2009,293568791
EU,C,G,2009,38460308
EU,D,B,2009,321199699
EU,D,E,2009,1076829366
EU,D,G,2009,745488315
EU,E,B,2009,367132923
EU,E,E,2009,281428553
EU,E,G,2009,61375687
EU,F,A,2009,44933679
EU,F,B,2009,190852008
EU,F,E,2009,848606816
EU,F,G,2009,185596148
EU,G,A,2009,10625440
EU,G,B,2009,70358070
EU,G,E,2009,93084613
EU,G,G,2009,78585915
EU,H,B,2009,75714304
EU,H,C,2009,529682999
EU,H,E,2009,501350320
EU,H,G,2009,112325136
EU,I,A,2009,62424464
EU,I,B,2009,103133861
EU,I,E,2009,274887361
EU,I,G,2009,108097356
EU,J,B,2009,12886469
EU,J,E,2009,127844162
EU,J,G,2009,111322781
EU,K,A,2009,13281800
EU,K,B,2009,107200587
EU,K,C,2009,314242
EU,K,E,2009,495594995
EU,K,F,2009,785912893
EU,K,G,2009,130049442
EU,L,B,2009,1129081133
EU,M,F,2009,153359959
EU,N,B,2009,102824714
EU,N,C,2009,329534053
EU,N,E,2009,977353457
EU,N,G,2009,40838320
FI,A,B,2009,6820562
FI,A,E,2009,586568
FI,A,G,2009,33694316
FI,B,B,2009,10094432
FI,B,E,2009,6049778
FI,B,F,2009,4086404
FI,B,G,2009,15065006
FI,C,B,2009,4665643
FI,C,E,2009,4114690
FI,C,F,2009,554134
FI,C,G,2009,22501477
FI,D,B,2009,26985436
FI,D,E,2009,25039118
FI,D,F,2009,192013
FI,D,G,2009,86628944
FI,E,B,2009,272822
FI,E,E,2009,4745339
FI,E,G,2009,19006917
FI,F,A,2009,287827
FI,F,B,2009,718142
FI,F,E,2009,2024781
FI,F,F,2009,4569677
FI,F,G,2009,12246876
FI,G,A,2009,17939442
FI,G,B,2009,1103601
FI,G,E,2009,2844223
FI,G,G,2009,6376087
FI,H,A,2009,1186777
FI,H,B,2009,8907635
FI,H,E,2009,3934079
FI,H,F,2009,2133777
FI,H,G,2009,29354979
FI,I,A,2009,5689713
FI,I,B,2009,388742
FI,I,E,2009,723505
FI,I,G,2009,12291813
FI,J,B,2009,4512691
FI,J,E,2009,3681504
FI,J,F,2009,135513
FI,J,G,2009,16841286
FI,K,A,2009,619307
FI,K,B,2009,21303746
FI,K,D,2009,303856
FI,K,E,2009,18344654
FI,K,F,2009,134382428
FI,K,G,2009,46793651
FI,L,B,2009,37910251
FI,N,B,2009,21145900
FI,N,C,2009,18017181
FI,N,E,2009,56897888
FI,N,G,2009,5453835
FR,A,A,2009,51804120
FR,A,B,2009,14988473
FR,A,E,2009,118046655
FR,A,F,2009,888975586
FR,A,G,2009,661210962
FR,B,A,2009,9113634
FR,B,B,2009,20598875
FR,B,C,2009,2065227
FR,B,E,2009,229240932
FR,B,G,2009,69047901
FR,C,A,2009,150712193
FR,C,B,2009,4474062
FR,C,E,2009,90005626
FR,C,G,2009,13283536
FR,D,A,2009,2623783
FR,D,B,2009,1080350
FR,D,E,2009,51573674
FR,D,G,2009,96785330
FR,E,A,2009,2669158
FR,E,B,2009,150672
FR,E,E,2009,107935777
FR,E,G,2009,217027261
FR,F,A,2009,441844190
FR,F,B,2009,143093
FR,F,E,2009,50691833
FR,F,G,2009,1643839
FR,G,A,2009,169735870
FR,G,B,2009,3430176
FR,G,E,2009,6723273
FR,G,G,2009,765046
FR,H,A,2009,96864492
FR,H,B,2009,1590043
FR,H,C,2009,57326342
FR,H,E,2009,52040663
FR,H,F,2009,5238758
FR,H,G,2009,215477832
FR,I,A,2009,68350613
FR,I,B,2009,900224
FR,I,E,2009,9119741
FR,I,G,2009,2127223
FR,J,A,2009,432888349
FR,J,B,2009,6672897
FR,J,E,2009,36803367
FR,J,G,2009,27031032
FR,K,A,2009,66237078
FR,K,B,2009,47221142
FR,K,D,2009,13873424
FR,K,E,2009,247675924
FR,K,F,2009,798745250
FR,K,G,2009,297960990
FR,L,B,2009,249417928
FR,M,F,2009,1827579417
FR,N,A,2009,16187821
FR,N,B,2009,79727
FR,N,C,2009,605807
FR,N,E,2009,22176593
GB,A,B,2009,118976558
GB,A,E,2009,698081547
GB,A,F,2009,164782
GB,A,G,2009,72157536
GB,B,B,2009,379192176
GB,B,C,2009,18184580
GB,B,E,2009,608253748
GB,B,G,2009,178744839
GB,C,B,2009,56683036
GB,C,E,2009,60015980
GB,C,G,2009,7674589
GB,D,B,2009,417344870
GB,D,E,2009,645652326
GB,D,G,2009,231045510
GB,E,B,2009,38050554
GB,E,E,2009,276248196
GB,E,G,2009,32462059
GB,F,B,2009,151932576
GB,F,E,2009,129709642
GB,F,F,2009,1875187
GB,F,G,2009,38868214
GB,G,A,2009,602361044
GB,G,B,2009,132870020
GB,G,E,2009,42702951
GB,G,G,2009,19126422
GB,H,B,2009,40184557
GB,H,C,2009,15676059
GB,H,E,2009,60810868
GB,H,F,2009,1453355
GB,H,G,2009,53475514
GB,I,B,2009,39546601
GB,I,E,2009,51492035
GB,I,F,2009,248346
GB,I,G,2009,28623617
GB,J,B,2009,520436280
GB,J,E,2009,67875339
GB,J,G,2009,23606797
GB,K,B,2009,48149029
GB,K,D,2009,320975975
GB,K,E,2009,149337959
GB,K,F,2009,480503326
GB,K,G,2009,70450378
GB,L,B,2009,588170630
GB,M,F,2009,46338695
GB,N,B,2009,281433367
GB,N,C,2009,144380774
GB,N,E,2009,396032049
GB,N,G,2009,1496658
GR,A,B,2009,6057545
GR,A,E,2009,730789
GR,A,F,2009,64905698
GR,A,G,2009,18227362
GR,B,B,2009,3834738
GR,B,E,2009,579836
GR,B,G,2009,15655885
GR,C,B,2009,1329063
GR,C,E,2009,1157197
GR,C,G,2009,306192
GR,D,B,2009,2782433
GR,D,E,2009,32431
GR,D,G,2009,41592284
GR,E,B,2009,1166930
GR,E,E,2009,74271
GR,E,G,2009,16081431
GR,F,B,2009,6370644
GR,F,E,2009,1172703
GR,F,G,2009,1887074
GR,G,B,2009,260600
GR,G,G,2009,2624639
GR,H,B,2009,1137118
GR,H,C,2009,4560
GR,H,E,2009,78023
GR,H,G,2009,2374866
GR,I,B,2009,663854
GR,I,G,2009,409312
GR,J,B,2009,690591
GR,J,G,2009,3230536
GR,K,B,2009,929927
GR,K,E,2009,8479945
GR,K,F,2009,45306378
GR,K,G,2009,10849019
GR,L,B,2009,2606006
GR,N,B,2009,2456291
GR,N,C,2009,4297930
GR,N,E,2009,7503227
IE,A,B,2009,75809512
IE,A,E,2009,732458
IE,A,F,2009,123959
IE,A,G,2009,4572012
IE,B,B,2009,104604133
IE,B,E,2009,4556381
IE,B,G,2009,4813189
IE,C,B,2009,14683619
IE,C,E,2009,435242
IE,C,G,2009,581993
IE,D,B,2009,89152208
IE,D,E,2009,16604693
IE,D,F,2009,1006374
IE,D,G,2009,3866233
IE,E,B,2009,47673684
IE,E,E,2009,5299163
IE,E,F,2009,33350
IE,E,G,2009,185992
IE,F,B,2009,384313
IE,F,E,2009,467159
IE,G,B,2009,2356875
IE,G,E,2009,1494353
IE,G,G,2009,448947
IE,H,B,2009,38545461
IE,H,C,2009,4078580
IE,H,E,2009,4336553
IE,H,G,2009,6598616
IE,I,B,2009,2152785
IE,J,B,2009,1242189
IE,J,G,2009,28840
IE,K,B,2009,16920238
IE,K,D,2009,9846147
IE,K,E,2009,3733592
IE,K,F,2009,51279526
IE,K,G,2009,2682785
IE,L,B,2009,30206598
IE,N,B,2009,74725230
IE,N,C,2009,10017638
IE,N,E,2009,3485188
IE,N,G,2009,2312637
IT,A,A,2009,333936
IT,A,B,2009,19847303
IT,A,E,2009,44608314
IT,A,G,2009,47115092
IT,B,A,2009,9722749
IT,B,B,2009,33329862
IT,B,E,2009,38484368
IT,B,G,2009,16166619
IT,C,A,2009,11329903
IT,C,B,2009,3546575
IT,C,E,2009,7577857
IT,C,G,2009,1288653
IT,D,B,2009,31753670
IT,D,E,2009,20918485
IT,D,G,2009,7120058
IT,E,B,2009,10020240
IT,E,E,2009,25470840
IT,E,G,2009,8682969
IT,F,A,2009,54124368
IT,F,B,2009,431284
IT,F,E,2009,6389030
IT,F,G,2009,1087907
IT,G,B,2009,457214
IT,G,E,2009,683934
IT,G,G,2009,4008984
IT,H,A,2009,8698321
IT,H,B,2009,13412828
IT,H,C,2009,37900687
IT,H,E,2009,12588413
IT,H,G,2009,7451554
IT,I,A,2009,9118736
IT,I,B,2009,2579100
IT,I,E,2009,4947834
IT,I,G,2009,839789
IT,J,B,2009,5670553
IT,J,E,2009,9483676
IT,J,G,2009,2223000
IT,K,A,2009,73499355
IT,K,B,2009,38048952
IT,K,C,2009,497054
IT,K,D,2009,7457346
IT,K,E,2009,9042596
IT,K,F,2009,61192335
IT,K,G,2009,7117929
IT,L,B,2009,9712221
IT,M,F,2009,169905091
IT,N,B,2009,4033597
IT,N,C,2009,5022117
IT,N,E,2009,99606438
JP,A,A,2009,212141941
JP,A,B,2009,39491383
JP,A,E,2009,116875050
JP,A,G,2009,601750226
JP,B,A,2009,35073642
JP,B,B,2009,78644583
JP,B,C,2009,27194426
JP,B,E,2009,94598514
JP,B,G,2009,163500432
JP,C,A,2009,1362954600
JP,C,B,2009,6748829
JP,C,E,2009,133164861
JP,C,G,2009,114433557
JP,D,A,2009,7535914
JP,D,B,2009,78660151
JP,D,E,2009,11552809
JP,D,G,2009,83471933
JP,E,A,2009,736886
JP,E,B,2009,4109464
JP,E,E,2009,23729289
JP,E,G,2009,120172983
JP,F,A,2009,3802752662
JP,F,B,2009,9646295
JP,F,E,2009,288654756
JP,F,G,2009,168530528
JP,G,A,2009,3584153
JP,G,E,2009,155086
JP,G,G,2009,55758053
JP,H,A,2009,656494051
JP,H,B,2009,78257530
JP,H,C,2009,402019183
JP,H,E,2009,112220408
JP,H,G,2009,260461346
JP,I,A,2009,172339109
JP,I,B,2009,8290798
JP,I,E,2009,4198940
JP,I,G,2009,176975972
JP,J,A,2009,700369312
JP,J,B,2009,543986
JP,J,E,2009,44531568
JP,J,G,2009,54854104
JP,K,A,2009,420252112
JP,K,B,2009,118770640
JP,K,C,2009,317171135
JP,K,D,2009,137111952
JP,K,E,2009,11546641
JP,K,F,2009,811323860
JP,K,G,2009,799528131
JP,L,B,2009,1057598804
JP,M,F,2009,119955647
JP,N,A,2009,56368703
JP,N,B,2009,21018008
JP,N,C,2009,25323051
JP,N,E,2009,247664699
KR,A,A,2009,6029143
KR,A,B,2009,383508
KR,A,E,2009,15044375
KR,A,G,2009,69331929
KR,B,A,2009,36726572
KR,B,E,2009,19365462
KR,B,G,2009,63855987
KR,C,A,2009,40327806
KR,C,E,2009,7681197
KR,C,G,2009,5909530
KR,D,A,2009,36866464
KR,D,B,2009,1859021
KR,D,E,2009,11714644
KR,D,G,2009,23675518
KR,E,E,2009,2833008
KR,E,G,2009,7803771
KR,F,A,2009,151881099
KR,F,B,2009,100943
KR,F,E,2009,10527728
KR,F,G,2009,44367974
KR,G,E,2009,344748
KR,G,G,2009,1234812
KR,H,A,2009,21457004
KR,H,C,2009,79110
KR,H,E,2009,10001615
KR,H,G,2009,17412912
KR,I,A,2009,5746169
KR,I,E,2009,7572843
KR,I,G,2009,12310281
KR,J,E,2009,4851530
KR,J,G,2009,6112364
KR,K,B,2009,15771389
KR,K,C,2009,11318
KR,K,E,2009,6844833
KR,K,F,2009,40362031
KR,K,G,2009,12538951
KR,N,C,2009,9332283
KR,N,E,2009,10550747
KR,N,G,2009,572963
LU,A,B,2009,8868
LU,A,E,2009,29739727
LU,A,G,2009,4508989
LU,B,B,2009,6697768
LU,B,E,2009,42829966
LU,B,G,2009,214389
LU,C,E,2009,24263639
LU,D,B,2009,406490
LU,D,E,2009,12954749
LU,D,G,2009,1123987
LU,E,B,2009,47720
LU,E,E,2009,10621942
LU,F,E,2009,871597
LU,G,B,2009,6697636
LU,G,E,2009,7049647
LU,G,G,2009,730959
LU,H,B,2009,1548316
LU,H,C,2009,3713049
LU,H,E,2009,12508245
LU,I,B,2009,17737
LU,I,E,2009,2807754
LU,J,E,2009,3391906
LU,J,G,2009,67119
LU,K,B,2009,3176975
LU,K,D,2009,7943660
LU,K,E,2009,28697916
LU,K,F,2009,22223513
LU,K,G,2009,5315497
LU,L,B,2009,29557
LU,N,B,2009,1415782
LU,N,C,2009,7754764
LU,N,E,2009,32228772
NL,A,B,2009,203375588
NL,A,E,2009,293426054
NL,A,G,2009,22557124
NL,B,B,2009,172636088
NL,B,C,2009,6127371
NL,B,E,2009,145003642
NL,B,G,2009,17612817
NL,C,B,2009,64693131
NL,C,E,2009,127219812
NL,C,G,2009,19677034
NL,D,B,2009,126936448
NL,D,E,2009,311619151
NL,D,G,2009,78810818
NL,E,B,2009,41521453
NL,E,E,2009,39889630
NL,E,G,2009,6855449
NL,F,B,2009,46244756
NL,F,E,2009,96538334
NL,F,G,2009,16087500
NL,G,B,2009,12405736
NL,G,E,2009,211461518
NL,G,G,2009,28354850
NL,H,B,2009,27158043
NL,H,C,2009,22571448
NL,H,E,2009,70587340
NL,H,G,2009,21508984
NL,I,B,2009,30779305
NL,I,E,2009,18560592
NL,I,G,2009,10956970
NL,J,B,2009,45076893
NL,J,E,2009,67716023
NL,J,G,2009,19140872
NL,K,B,2009,634647235
NL,K,E,2009,281804500
NL,K,F,2009,709102514
NL,K,G,2009,105999045
NL,L,B,2009,199439557
NL,M,F,2009,41814811
NL,N,B,2009,113384821
NL,N,C,2009,5122490
NL,N,E,2009,212571866
NL,N,G,2009,591141
NO,A,B,2009,259083636
NO,A,E,2009,2395478
NO,A,G,2009,78951490
NO,B,A,2009,-1952
NO,B,B,2009,261353991
NO,B,C,2009,13220120
NO,B,E,2009,19607271
NO,B,G,2009,33638789
NO,C,A,2009,473763
NO,C,B,2009,39448702
NO,C,C,2009,1601078
NO,C,E,2009,2986409
NO,C,G,2009,6585412
NO,D,A,2009,12572
NO,D,B,2009,626502137
NO,D,E,2009,13812152
NO,D,G,2009,142554220
NO,E,A,2009,264578
NO,E,B,2009,79841722
NO,E,E,2009,2706874
NO,E,G,2009,28197391
NO,F,A,2009,-29560982
NO,F,B,2009,96833349
NO,F,E,2009,21077839
NO,F,G,2009,30768467
NO,G,A,2009,72396701
NO,G,B,2009,12983537
NO,G,E,2009,1565314
NO,G,G,2009,20386338
NO,H,A,2009,13302813
NO,H,B,2009,169695623
NO,H,C,2009,1054189
NO,H,E,2009,4996315
NO,H,G,2009,86088773
NO,I,A,2009,-2409780
NO,I,B,2009,24230438
NO,I,E,2009,5576407
NO,I,G,2009,44025651
NO,J,B,2009,139821408
NO,J,E,2009,17375392
