country,sector,bundle,year,in-oda-gross-sector-bundle
MN,K,B,2008,3497079
MN,K,D,2008,344300
MN,K,E,2008,10135625
MN,K,F,2008,1617413
MN,K,G,2008,9652153
MN,M,F,2008,519284
MN,N,E,2008,483076
MN,N,G,2008,104602
MR,A,A,2008,12685210
MR,A,B,2008,223685
MR,A,E,2008,13432550
MR,A,F,2008,8111533
MR,A,G,2008,3159782
MR,B,A,2008,2019072
MR,B,B,2008,4567107
MR,B,C,2008,1080060
MR,B,E,2008,12673253
MR,B,G,2008,1341371
MR,C,A,2008,15440678
MR,C,B,2008,363604
MR,C,E,2008,3580011
MR,C,G,2008,2257680
MR,D,A,2008,2610252
MR,D,B,2008,1873161
MR,D,E,2008,6937160
MR,D,G,2008,10431885
MR,E,A,2008,3041525
MR,E,B,2008,1984804
MR,E,E,2008,2164913
MR,E,G,2008,6770583
MR,F,A,2008,11767419
MR,F,E,2008,34107015
MR,F,G,2008,223675
MR,G,A,2008,679852
MR,G,B,2008,210701
MR,G,E,2008,86245
MR,G,G,2008,-3716
MR,H,A,2008,12624946
MR,H,B,2008,3980541
MR,H,C,2008,20899769
MR,H,E,2008,5344250
MR,H,G,2008,2951481
MR,I,A,2008,3934401
MR,I,E,2008,362916
MR,I,G,2008,2676837
MR,J,B,2008,213816
MR,J,E,2008,797534
MR,J,G,2008,970949
MR,K,B,2008,5249267
MR,K,D,2008,617405
MR,K,E,2008,5178480
MR,K,F,2008,1571231
MR,K,G,2008,6416364
MR,L,B,2008,8249893
MR,M,F,2008,33290049
MR,N,B,2008,6098006
MR,N,C,2008,17044806
MR,N,E,2008,2437057
MR,N,G,2008,128738
MS,A,E,2008,65663
MS,A,F,2008,14976
MS,A,G,2008,611886
MS,B,E,2008,205613
MS,B,G,2008,88006
MS,C,E,2008,1328185
MS,D,B,2008,692562
MS,D,E,2008,146669
MS,D,G,2008,1157865
MS,E,E,2008,736825
MS,F,B,2008,397313
MS,F,E,2008,2534747
MS,F,G,2008,433725
MS,G,E,2008,325782
MS,G,G,2008,728079
MS,I,B,2008,88570
MS,I,E,2008,97330
MS,I,G,2008,3694
MS,J,E,2008,149739
MS,K,E,2008,2639517
MS,K,G,2008,55527
MS,L,B,2008,19979525
MU,A,E,2008,2580
MU,A,F,2008,9670027
MU,A,G,2008,3790828
MU,B,E,2008,85198
MU,C,A,2008,3839450
MU,C,B,2008,5767994
MU,C,E,2008,198908
MU,D,B,2008,490797
MU,D,E,2008,590459
MU,D,G,2008,7089433
MU,E,E,2008,29278
MU,E,G,2008,1954857
MU,G,A,2008,-2336602
MU,G,G,2008,31997
MU,H,E,2008,6051229
MU,H,G,2008,81636
MU,I,E,2008,77362
MU,I,G,2008,129579
MU,J,E,2008,3401431
MU,J,G,2008,955359
MU,K,B,2008,266629
MU,K,D,2008,24197
MU,K,E,2008,304448
MU,K,F,2008,578201
MU,K,G,2008,2534977
MU,L,B,2008,101718519
MU,N,E,2008,46184
MU,N,G,2008,91302
MV,A,A,2008,2338944
MV,A,E,2008,5345239
MV,A,F,2008,475280
MV,A,G,2008,1495054
MV,B,A,2008,746905
MV,B,E,2008,687080
MV,B,G,2008,61337
MV,C,E,2008,607423
MV,C,G,2008,39329
MV,D,B,2008,171433
MV,D,E,2008,728900
MV,D,G,2008,822567
MV,E,A,2008,884671
MV,E,E,2008,82225
MV,E,G,2008,283284
MV,F,E,2008,5602799
MV,F,F,2008,34265
MV,F,G,2008,243984
MV,G,A,2008,305104
MV,G,G,2008,15595
MV,H,C,2008,2728736
MV,H,E,2008,883
MV,I,E,2008,48661
MV,I,G,2008,30739
MV,J,E,2008,505351
MV,J,G,2008,41903
MV,K,B,2008,104980
MV,K,E,2008,502284
MV,K,F,2008,13528
MV,K,G,2008,2017683
MV,N,A,2008,1788390
MV,N,B,2008,585506
MV,N,E,2008,1218936
MV,N,G,2008,101228
MW,A,A,2008,1849170
MW,A,B,2008,932485
MW,A,E,2008,31068553
MW,A,F,2008,223418
MW,A,G,2008,23753729
MW,B,A,2008,108044
MW,B,B,2008,90799493
MW,B,C,2008,8934443
MW,B,E,2008,154971475
MW,B,F,2008,193981
MW,B,G,2008,23827788
MW,C,A,2008,1773653
MW,C,B,2008,769686
MW,C,E,2008,4798366
MW,C,G,2008,7138078
MW,D,A,2008,4083202
MW,D,B,2008,16378546
MW,D,E,2008,34484806
MW,D,F,2008,52905
MW,D,G,2008,23742592
MW,E,A,2008,8054136
MW,E,B,2008,912530
MW,E,E,2008,15996681
MW,E,G,2008,6748069
MW,F,A,2008,-4530
MW,F,B,2008,624408
MW,F,E,2008,30424633
MW,F,G,2008,3699532
MW,G,A,2008,-4530
MW,G,B,2008,1589036
MW,G,E,2008,503412
MW,G,G,2008,2255720
MW,H,A,2008,12378291
MW,H,B,2008,29355451
MW,H,C,2008,57057609
MW,H,E,2008,20209028
MW,H,F,2008,66081
MW,H,G,2008,14159081
MW,I,E,2008,1560200
MW,I,G,2008,1993573
MW,J,B,2008,730625
MW,J,E,2008,4007878
MW,J,G,2008,341254
MW,K,A,2008,4013833
MW,K,B,2008,6652667
MW,K,D,2008,2036946
MW,K,E,2008,21628437
MW,K,F,2008,916103
MW,K,G,2008,2594763
MW,L,B,2008,215160029
MW,L,G,2008,6150
MW,M,F,2008,14256128
MW,N,B,2008,31027
MW,N,C,2008,2188442
MW,N,E,2008,5577719
MW,N,G,2008,14579
MX,A,B,2008,228474
MX,A,E,2008,1223832
MX,A,F,2008,20217420
MX,A,G,2008,31322418
MX,B,B,2008,104683
MX,B,E,2008,7369092
MX,B,G,2008,2628714
MX,C,A,2008,21642677
MX,C,E,2008,1028534
MX,C,G,2008,2818920
MX,D,B,2008,4644212
MX,D,E,2008,14194741
MX,D,F,2008,17545
MX,D,G,2008,47492068
MX,E,B,2008,725042
MX,E,E,2008,1553021
MX,E,G,2008,26265905
MX,F,E,2008,4045112
MX,F,G,2008,2237643
MX,G,A,2008,3229783
MX,G,B,2008,1125202
MX,G,E,2008,3633269
MX,G,G,2008,2000110
MX,H,B,2008,96035
MX,H,E,2008,483428
MX,H,G,2008,3838267
MX,I,B,2008,126254
MX,I,E,2008,8073835
MX,I,G,2008,4567611
MX,J,B,2008,4159663
MX,J,E,2008,15491591
MX,J,F,2008,680
MX,J,G,2008,9762268
MX,K,B,2008,1605098
MX,K,D,2008,206918
MX,K,E,2008,16285101
MX,K,F,2008,957368
MX,K,G,2008,12092705
MX,N,B,2008,154485
MX,N,E,2008,3617951
MX,N,G,2008,20902
MY,A,A,2008,20588673
MY,A,E,2008,95089
MY,A,F,2008,7041242
MY,A,G,2008,15700166
MY,B,B,2008,23689
MY,B,E,2008,427183
MY,B,G,2008,814772
MY,C,A,2008,111667374
MY,C,E,2008,1454189
MY,C,G,2008,942149
MY,D,B,2008,1001420
MY,D,E,2008,1762139
MY,D,G,2008,1317218
MY,E,E,2008,382257
MY,E,G,2008,3747669
MY,F,A,2008,91727902
MY,F,E,2008,3999642
MY,F,G,2008,1022294
MY,G,A,2008,19078427
MY,G,G,2008,728845
MY,H,A,2008,15423293
MY,H,E,2008,466402
MY,H,G,2008,1415084
MY,I,B,2008,94510
MY,I,E,2008,51417
MY,I,G,2008,4726501
MY,J,E,2008,3581044
MY,J,G,2008,2163382
MY,K,A,2008,-33984
MY,K,B,2008,181119
MY,K,D,2008,51645
MY,K,E,2008,1730371
MY,K,F,2008,937308
MY,K,G,2008,3360367
MY,N,B,2008,433822
MY,N,E,2008,134969
MZ,A,A,2008,18979568
MZ,A,B,2008,90519256
MZ,A,E,2008,14714741
MZ,A,F,2008,2907766
MZ,A,G,2008,47482731
MZ,B,A,2008,3117631
MZ,B,B,2008,110471421
MZ,B,C,2008,14190662
MZ,B,E,2008,246029893
MZ,B,F,2008,901205
MZ,B,G,2008,26136162
MZ,C,A,2008,25398074
MZ,C,B,2008,28754545
MZ,C,E,2008,21698696
MZ,C,G,2008,3380625
MZ,D,A,2008,13999578
MZ,D,B,2008,142081986
MZ,D,E,2008,69325817
MZ,D,F,2008,10166
MZ,D,G,2008,26888578
MZ,E,A,2008,2271000
MZ,E,B,2008,30865814
MZ,E,E,2008,13944141
MZ,E,G,2008,9579504
MZ,F,A,2008,63170282
MZ,F,B,2008,39885214
MZ,F,E,2008,54554943
MZ,F,G,2008,6587787
MZ,G,A,2008,6810049
MZ,G,B,2008,13283684
MZ,G,E,2008,3059742
MZ,G,F,2008,41789
MZ,G,G,2008,6621525
MZ,H,A,2008,21049377
MZ,H,B,2008,69312156
MZ,H,C,2008,67441558
MZ,H,E,2008,28110793
MZ,H,F,2008,140456
MZ,H,G,2008,13032005
MZ,I,A,2008,2543691
MZ,I,B,2008,1047088
MZ,I,E,2008,7701809
MZ,I,F,2008,37456
MZ,I,G,2008,5017073
MZ,J,B,2008,4290532
MZ,J,E,2008,11988320
MZ,J,G,2008,581345
MZ,K,B,2008,18615100
MZ,K,C,2008,10574
MZ,K,D,2008,2955870
MZ,K,E,2008,12529309
MZ,K,F,2008,8320121
MZ,K,G,2008,14547484
MZ,L,B,2008,436696970
MZ,L,G,2008,12879983
MZ,M,F,2008,1221221
MZ,N,B,2008,764062
MZ,N,C,2008,10104696
MZ,N,E,2008,22531327
MZ,N,G,2008,1510644
NA,A,B,2008,8227300
NA,A,E,2008,3914435
NA,A,F,2008,317031
NA,A,G,2008,6292704
NA,B,B,2008,1901742
NA,B,E,2008,83294386
NA,B,F,2008,531060
NA,B,G,2008,4280315
NA,C,A,2008,1251123
NA,C,B,2008,3025315
NA,C,E,2008,4354602
NA,C,G,2008,2457307
NA,D,B,2008,1134061
NA,D,E,2008,4502984
NA,D,G,2008,8040223
NA,E,B,2008,206932
NA,E,E,2008,2548868
NA,E,G,2008,3397474
NA,F,A,2008,19829083
NA,F,B,2008,1051486
NA,F,E,2008,2557416
NA,F,G,2008,2715441
NA,G,A,2008,53042
NA,G,B,2008,76489
NA,G,E,2008,912400
NA,G,G,2008,3124727
NA,H,B,2008,444729
NA,H,C,2008,1298319
NA,H,E,2008,820803
NA,H,G,2008,3583177
NA,I,B,2008,3760
NA,I,G,2008,2076243
NA,J,B,2008,703168
NA,J,E,2008,10328023
NA,J,G,2008,963365
NA,K,B,2008,14208760
NA,K,D,2008,254504
NA,K,E,2008,1508995
NA,K,F,2008,1797882
NA,K,G,2008,1503405
NA,N,B,2008,21162
NA,N,C,2008,1142033
NA,N,E,2008,1111882
NE,A,A,2008,4260868
NE,A,B,2008,10090363
NE,A,E,2008,18367106
NE,A,F,2008,4803932
NE,A,G,2008,13258567
NE,B,A,2008,16313534
NE,B,B,2008,19664836
NE,B,C,2008,9654434
NE,B,E,2008,48389767
NE,B,G,2008,13209255
NE,C,A,2008,136930
NE,C,B,2008,11015540
NE,C,E,2008,17905622
NE,C,G,2008,7475197
NE,D,A,2008,12409
NE,D,B,2008,22137476
NE,D,E,2008,15220906
NE,D,G,2008,11143788
NE,E,A,2008,733967
NE,E,B,2008,3052579
NE,E,E,2008,5725685
NE,E,G,2008,8111371
NE,F,B,2008,46181666
NE,F,E,2008,9842034
NE,F,G,2008,3115690
NE,G,B,2008,124167
NE,G,E,2008,8511
NE,G,G,2008,791171
NE,H,A,2008,12808317
NE,H,B,2008,6475010
NE,H,C,2008,60166561
NE,H,E,2008,13582215
NE,H,G,2008,8544838
NE,I,B,2008,3894797
NE,I,E,2008,351634
NE,I,G,2008,182028
NE,J,E,2008,4767841
NE,J,G,2008,311360
NE,K,B,2008,8827854
NE,K,D,2008,1030610
NE,K,E,2008,26004866
NE,K,F,2008,3318903
NE,K,G,2008,13222991
NE,L,B,2008,51674327
NE,M,F,2008,10288096
NE,N,B,2008,1491709
NE,N,C,2008,28740714
NE,N,E,2008,7753861
NE,N,G,2008,56079
NG,A,A,2008,57017534
NG,A,B,2008,5982288
NG,A,E,2008,11257242
NG,A,F,2008,8401271
NG,A,G,2008,20246841
NG,B,A,2008,48828532
NG,B,B,2008,57195744
NG,B,C,2008,22615430
NG,B,E,2008,477676227
NG,B,F,2008,31229
NG,B,G,2008,88695232
NG,C,A,2008,70565274
NG,C,B,2008,23517
NG,C,E,2008,35750656
NG,C,G,2008,1455442
NG,D,A,2008,9984918
NG,D,B,2008,16234487
NG,D,E,2008,33792081
NG,D,F,2008,1626232
NG,D,G,2008,58659159
NG,E,A,2008,21122242
NG,E,B,2008,813125
NG,E,E,2008,20257493
NG,E,G,2008,7701066
NG,F,A,2008,96023479
NG,F,B,2008,31365
NG,F,E,2008,14669344
NG,F,G,2008,9323752
NG,G,A,2008,37911915
NG,G,B,2008,4099338
NG,G,E,2008,4582208
NG,G,F,2008,66493
NG,G,G,2008,6747904
NG,H,A,2008,22493831
NG,H,B,2008,2136191
NG,H,E,2008,1617433
NG,H,F,2008,246773
NG,H,G,2008,2239102
NG,I,A,2008,19037732
NG,I,B,2008,2444716
NG,I,E,2008,3453316
NG,I,F,2008,3916
NG,I,G,2008,4851876
NG,J,A,2008,3570468
NG,J,B,2008,50286
NG,J,E,2008,2603126
NG,J,G,2008,965990
NG,K,A,2008,9551283
NG,K,B,2008,2113306
NG,K,C,2008,15465
NG,K,D,2008,12100
NG,K,E,2008,24015651
NG,K,F,2008,24725238
NG,K,G,2008,2931840
NG,L,B,2008,11060124
NG,L,G,2008,6150
NG,M,F,2008,69898396
NG,N,B,2008,7703
NG,N,C,2008,382555
NG,N,E,2008,2788238
NG,N,G,2008,104602
NI,A,A,2008,3317022
NI,A,B,2008,29665601
NI,A,E,2008,17699755
NI,A,F,2008,573466
NI,A,G,2008,12936381
NI,B,A,2008,2583741
NI,B,B,2008,27502387
NI,B,C,2008,101701
NI,B,E,2008,39337105
NI,B,G,2008,9728140
NI,C,A,2008,9523209
NI,C,B,2008,6619629
NI,C,E,2008,16034569
NI,C,F,2008,596723
NI,C,G,2008,1953852
NI,D,A,2008,2406483
NI,D,B,2008,19727319
NI,D,E,2008,27403655
NI,D,F,2008,18916
NI,D,G,2008,24721621
NI,E,A,2008,7377984
NI,E,B,2008,2562582
NI,E,E,2008,12130076
NI,E,G,2008,7639843
NI,F,A,2008,14048875
NI,F,B,2008,26013511
NI,F,E,2008,11440993
NI,F,G,2008,558029
NI,G,A,2008,-297043
NI,G,B,2008,6414539
NI,G,E,2008,1682027
NI,G,F,2008,110
NI,G,G,2008,3152902
NI,H,A,2008,10677399
NI,H,B,2008,38730094
NI,H,C,2008,22819590
NI,H,E,2008,4264930
NI,H,F,2008,265
NI,H,G,2008,17136369
NI,I,A,2008,1399737
NI,I,B,2008,541478
NI,I,E,2008,8273892
NI,I,F,2008,9280
NI,I,G,2008,4718038
NI,J,A,2008,5621984
NI,J,B,2008,5707310
NI,J,E,2008,8532666
NI,J,F,2008,118
NI,J,G,2008,1978329
NI,K,A,2008,11889
NI,K,B,2008,24808199
NI,K,D,2008,1843765
NI,K,E,2008,38685543
NI,K,F,2008,3882414
NI,K,G,2008,10750356
NI,L,B,2008,52545319
NI,M,F,2008,51993496
NI,N,B,2008,893536
NI,N,C,2008,9937852
NI,N,E,2008,10123326
NI,N,G,2008,4765558
NP,A,A,2008,11590367
NP,A,B,2008,46880018
NP,A,E,2008,2782381
NP,A,F,2008,7308477
NP,A,G,2008,23623569
NP,B,A,2008,6080193
NP,B,B,2008,47096812
NP,B,C,2008,1553748
NP,B,E,2008,48938237
NP,B,G,2008,13290868
NP,C,A,2008,6190730
NP,C,B,2008,144676
NP,C,E,2008,6974349
NP,C,G,2008,1460000
NP,D,A,2008,159207
NP,D,B,2008,41784118
NP,D,E,2008,44793282
NP,D,G,2008,30053517
NP,E,A,2008,720460
NP,E,B,2008,3845216
NP,E,E,2008,8304073
NP,E,G,2008,4576021
NP,F,A,2008,3272533
NP,F,B,2008,61216759
NP,F,E,2008,40831403
NP,F,F,2008,27366
NP,F,G,2008,24127888
NP,G,A,2008,734340
NP,G,B,2008,1378975
NP,G,E,2008,673648
NP,G,G,2008,1800006
NP,H,B,2008,9190755
NP,H,C,2008,18369075
NP,H,E,2008,6642769
NP,H,G,2008,11651247
NP,I,A,2008,19016
NP,I,B,2008,66971
NP,I,E,2008,358568
NP,I,G,2008,1755351
NP,J,B,2008,372398
NP,J,E,2008,2428127
NP,J,G,2008,2689099
NP,K,B,2008,1688443
NP,K,D,2008,1109340
NP,K,E,2008,15991002
NP,K,F,2008,1203349
NP,K,G,2008,9335983
NP,M,F,2008,143749627
NP,N,B,2008,748389
NP,N,C,2008,34179729
NP,N,E,2008,28989023
NP,N,F,2008,434878
NP,N,G,2008,1900266
NR,A,B,2008,30612918
NR,A,E,2008,-19478
NR,A,G,2008,1886389
NR,B,B,2008,18772350
NR,B,E,2008,207557
NR,B,G,2008,3728737
NR,C,E,2008,187855
NR,D,B,2008,1860978
NR,D,E,2008,5002096
NR,D,G,2008,5384028
NR,E,G,2008,281729
NR,F,E,2008,6478358
NR,F,G,2008,13980687
NR,G,B,2008,2651973
NR,H,E,2008,137266
NR,H,G,2008,1921600
NR,I,G,2008,371962
NR,J,B,2008,1999756
NR,J,E,2008,5618697
NR,J,G,2008,357974
NR,K,B,2008,31129849
NR,K,C,2008,2215230
NR,K,E,2008,1220687
NR,K,G,2008,1571729
NR,N,E,2008,189288
NU,A,E,2008,134795
NU,A,G,2008,57986
NU,B,E,2008,504731
NU,C,E,2008,31565
NU,D,B,2008,626990
NU,D,E,2008,3281283
NU,D,G,2008,1095448
NU,E,E,2008,344
NU,E,G,2008,50315
NU,F,E,2008,2866248
NU,G,E,2008,67295
NU,H,E,2008,21443
NU,I,B,2008,21500
NU,I,E,2008,410007
NU,I,G,2008,1525
NU,J,E,2008,1211
NU,J,G,2008,112379
NU,K,B,2008,13780
NU,K,E,2008,216647
NU,K,G,2008,197671
NU,L,B,2008,12266312
OM,A,F,2008,317485
OM,A,G,2008,962927
OM,B,E,2008,424919
OM,B,G,2008,9159
OM,D,E,2008,688848
OM,D,G,2008,824261
OM,E,G,2008,549829
OM,F,E,2008,-19271
OM,F,G,2008,89752
OM,G,G,2008,129475
OM,H,G,2008,227137
OM,I,G,2008,104179
OM,J,E,2008,72924
OM,J,G,2008,85756
OM,K,E,2008,56041
OM,K,F,2008,79523
OM,K,G,2008,16164
PA,A,E,2008,1375698
PA,A,F,2008,551986
PA,A,G,2008,1798887
PA,B,E,2008,1175668
PA,B,G,2008,1318805
PA,C,A,2008,3419818
PA,C,E,2008,78
PA,C,G,2008,1459055
PA,D,B,2008,1464760
PA,D,E,2008,1822776
PA,D,G,2008,605110
PA,E,B,2008,123374
PA,E,E,2008,1434161
PA,E,G,2008,7982444
PA,F,E,2008,702128
PA,F,G,2008,927015
PA,G,B,2008,3266481
PA,G,E,2008,42610
PA,G,G,2008,60388
PA,H,B,2008,101602
PA,H,E,2008,507135
PA,H,G,2008,2552610
PA,I,G,2008,999657
PA,J,B,2008,82811
PA,J,E,2008,1494696
PA,J,G,2008,987185
PA,K,B,2008,2735073
PA,K,D,2008,168
PA,K,E,2008,6449296
PA,K,F,2008,40620
PA,K,G,2008,1619397
PA,M,F,2008,429525
PA,N,E,2008,663376
PA,N,F,2008,11844
PA,N,G,2008,296362
PE,A,B,2008,1386388
PE,A,E,2008,10622118
PE,A,F,2008,11014015
PE,A,G,2008,31603128
PE,B,B,2008,8444202
PE,B,C,2008,163645
PE,B,E,2008,42052506
PE,B,G,2008,9640548
PE,C,A,2008,155685318
PE,C,B,2008,907605
PE,C,E,2008,5289718
PE,C,G,2008,9337203
PE,D,A,2008,258612
PE,D,B,2008,5684311
PE,D,E,2008,20896850
PE,D,F,2008,52889
PE,D,G,2008,26939038
PE,E,B,2008,4815931
PE,E,E,2008,10961799
PE,E,F,2008,214278
PE,E,G,2008,56381802
PE,F,A,2008,588256
PE,F,E,2008,24916931
PE,F,G,2008,5377543
PE,G,A,2008,24767575
PE,G,B,2008,8207285
PE,G,E,2008,1643326
PE,G,G,2008,3002006
PE,H,A,2008,6664779
PE,H,B,2008,4550630
PE,H,C,2008,4048758
PE,H,E,2008,18173100
PE,H,G,2008,42642623
PE,I,B,2008,2221933
PE,I,E,2008,8488670
PE,I,F,2008,56113
PE,I,G,2008,7071703
PE,J,B,2008,1057059
PE,J,E,2008,8268414
PE,J,F,2008,48620
PE,J,G,2008,7933420
PE,K,A,2008,14605740
PE,K,B,2008,8139907
PE,K,C,2008,28785
PE,K,D,2008,1447510
PE,K,E,2008,8174822
PE,K,F,2008,4231045
PE,K,G,2008,20973331
PE,L,G,2008,6150
PE,M,F,2008,12657696
PE,N,B,2008,3182825
PE,N,C,2008,6012671
PE,N,E,2008,28940895
PE,N,G,2008,2124832
PG,A,B,2008,1028344
PG,A,E,2008,1080515
PG,A,F,2008,7446
PG,A,G,2008,49965064
PG,B,B,2008,9899191
PG,B,C,2008,2651041
PG,B,E,2008,31383110
PG,B,G,2008,39419487
PG,C,E,2008,4645475
PG,D,A,2008,251989
PG,D,B,2008,5163653
PG,D,E,2008,47422103
PG,D,G,2008,101349885
PG,E,B,2008,1423
PG,E,E,2008,261682
PG,E,G,2008,31959467
PG,F,A,2008,1431226
PG,F,B,2008,56417787
PG,F,E,2008,52567668
PG,F,G,2008,5224381
PG,G,A,2008,455067
PG,G,E,2008,700468
PG,G,G,2008,491933
PG,H,E,2008,5630575
PG,H,G,2008,9715750
PG,I,A,2008,264182
PG,I,B,2008,11712909
PG,I,E,2008,135369
PG,I,G,2008,703041
PG,J,B,2008,867481
PG,J,E,2008,4009432
PG,J,G,2008,137266
PG,K,B,2008,8507483
PG,K,D,2008,1885565
PG,K,E,2008,14874384
PG,K,F,2008,185723
PG,K,G,2008,26136625
PG,N,B,2008,135819
PG,N,C,2008,9142
PG,N,E,2008,4237555
PG,N,G,2008,721407
PH,A,A,2008,23897902
PH,A,B,2008,8052110
PH,A,E,2008,15042310
PH,A,F,2008,1657313
PH,A,G,2008,31648520
PH,B,B,2008,13211547
PH,B,E,2008,53087294
PH,B,G,2008,12503850
PH,C,A,2008,15005322
PH,C,E,2008,7151022
PH,C,F,2008,557812
PH,C,G,2008,12514009
PH,D,B,2008,10867721
PH,D,E,2008,46056845
PH,D,F,2008,2260
PH,D,G,2008,58000684
PH,E,B,2008,2186482
PH,E,E,2008,2899291
PH,E,G,2008,12616500
PH,F,A,2008,380286884
PH,F,B,2008,290706
PH,F,E,2008,18342432
PH,F,F,2008,35313
PH,F,G,2008,13515237
PH,G,A,2008,14330259
PH,G,B,2008,527189
PH,G,E,2008,9295504
PH,G,F,2008,44
PH,G,G,2008,11562673
PH,H,A,2008,87768031
PH,H,B,2008,1203937
PH,H,C,2008,864340
PH,H,E,2008,11243545
PH,H,G,2008,13292997
PH,I,E,2008,3638644
PH,I,F,2008,190
PH,I,G,2008,14475853
PH,J,A,2008,42707099
PH,J,B,2008,2736093
PH,J,E,2008,17237260
PH,J,F,2008,24993
PH,J,G,2008,7810378
PH,K,A,2008,10110087
PH,K,B,2008,5856293
PH,K,C,2008,24152
PH,K,D,2008,977669
PH,K,E,2008,9767588
PH,K,F,2008,670168
PH,K,G,2008,14463046
PH,L,G,2008,6150
PH,M,F,2008,781211
PH,N,B,2008,3247907
PH,N,C,2008,7007404
PH,N,E,2008,28197285
PH,N,G,2008,1265049
PK,A,A,2008,3309188
PK,A,B,2008,17668275
PK,A,E,2008,56129924
PK,A,F,2008,19706518
PK,A,G,2008,23115982
PK,B,A,2008,10385174
PK,B,B,2008,112113782
PK,B,C,2008,41890277
PK,B,E,2008,115210899
PK,B,G,2008,14072787
PK,C,A,2008,20115930
PK,C,B,2008,810949
PK,C,E,2008,5487672
PK,C,G,2008,4134577
PK,D,A,2008,19454791
PK,D,B,2008,75199052
PK,D,E,2008,46047813
PK,D,G,2008,66521062
PK,E,A,2008,20092651
PK,E,B,2008,2415816
PK,E,E,2008,6087760
PK,E,G,2008,85681598
PK,F,A,2008,84447548
PK,F,B,2008,1707398
PK,F,E,2008,99617416
PK,F,G,2008,5151588
PK,G,A,2008,70781024
PK,G,B,2008,20104887
PK,G,E,2008,1410740
PK,G,G,2008,5999982
PK,H,A,2008,53728971
PK,H,B,2008,2793181
PK,H,C,2008,15278234
PK,H,E,2008,16158807
PK,H,G,2008,5866372
PK,I,A,2008,7178363
PK,I,B,2008,5250594
PK,I,E,2008,2071085
PK,I,G,2008,1991505
PK,J,A,2008,7257
PK,J,B,2008,1442365
PK,J,E,2008,5319701
PK,J,G,2008,1301877
PK,K,B,2008,8576057
PK,K,D,2008,606613
PK,K,E,2008,19777528
PK,K,F,2008,2182474
PK,K,G,2008,9292711
PK,L,B,2008,34747000
PK,L,G,2008,6150
PK,M,F,2008,4878033
PK,N,B,2008,20516285
PK,N,C,2008,7386935
PK,N,E,2008,121604742
PK,N,F,2008,8172
PK,N,G,2008,4055826
PS,A,B,2008,16073585
PS,A,E,2008,17504079
PS,A,F,2008,3066847
PS,A,G,2008,17087418
PS,B,B,2008,5662983
PS,B,E,2008,60187105
PS,B,F,2008,125822
PS,B,G,2008,4493686
PS,C,B,2008,428932
PS,C,E,2008,43884333
PS,C,F,2008,229224
PS,C,G,2008,6689548
PS,D,B,2008,136391192
PS,D,E,2008,136506811
PS,D,F,2008,314892
PS,D,G,2008,103023588
PS,E,B,2008,231644370
PS,E,E,2008,576890587
PS,E,G,2008,17845279
PS,F,B,2008,4589986
PS,F,E,2008,7461268
PS,F,G,2008,2160087
PS,G,B,2008,2129620
PS,G,E,2008,6176331
PS,G,F,2008,163645
PS,G,G,2008,4040956
PS,H,B,2008,6040462
PS,H,C,2008,41057339
PS,H,E,2008,5690371
PS,H,G,2008,5113034
PS,I,B,2008,336733
PS,I,E,2008,14112631
PS,I,G,2008,1867329
PS,J,E,2008,674331
PS,J,G,2008,2429311
PS,K,A,2008,4296095
PS,K,B,2008,41247465
PS,K,C,2008,45775
PS,K,D,2008,2188446
PS,K,E,2008,40512890
PS,K,F,2008,11218037
PS,K,G,2008,13216332
PS,L,B,2008,150686207
PS,L,G,2008,6150
PS,N,B,2008,23823789
PS,N,C,2008,74164206
PS,N,E,2008,197148588
PS,N,F,2008,58394
PS,N,G,2008,790622
PW,A,B,2008,1443
PW,A,F,2008,122291
PW,A,G,2008,876030
PW,B,B,2008,667663
PW,B,G,2008,181681
PW,C,G,2008,680345
PW,D,B,2008,16532
PW,D,E,2008,220385
PW,E,E,2008,95943
PW,E,G,2008,277702
PW,F,B,2008,158715
PW,F,E,2008,12180811
PW,F,G,2008,1550871
PW,G,G,2008,95292
PW,H,G,2008,551525
PW,I,G,2008,45213
PW,J,E,2008,753
PW,J,G,2008,94948
PW,K,B,2008,17383357
PW,K,E,2008,8171
PW,K,G,2008,297707
PW,L,B,2008,10838687
PW,N,E,2008,59384
PY,A,B,2008,287018
PY,A,E,2008,996080
PY,A,F,2008,830149
PY,A,G,2008,11167242
PY,B,B,2008,1241736
PY,B,E,2008,18962466
PY,B,G,2008,3143568
PY,C,A,2008,67279
PY,C,B,2008,1576091
PY,C,E,2008,418589
PY,C,G,2008,927477
PY,D,B,2008,2226826
PY,D,E,2008,21224230
PY,D,F,2008,15631
PY,D,G,2008,5888997
PY,E,B,2008,399119
PY,E,E,2008,1290318
PY,E,G,2008,8259188
PY,F,A,2008,20751804
PY,F,B,2008,12224
PY,F,E,2008,131456
PY,F,G,2008,2182328
PY,G,A,2008,1931074
PY,G,B,2008,259481
PY,G,E,2008,748264
PY,G,G,2008,687248
PY,H,A,2008,42645999
PY,H,B,2008,540648
PY,H,C,2008,671214
PY,H,E,2008,100161
PY,H,G,2008,5446600
PY,I,E,2008,2630110
PY,I,F,2008,16111
PY,I,G,2008,1903696
PY,J,B,2008,58880
PY,J,E,2008,2736285
PY,J,F,2008,36558
PY,J,G,2008,2243478
PY,K,B,2008,5424448
PY,K,D,2008,35954
