country-from,country-to,bundle,year,oda-gross-bl-bundle
12,PH,E,2008,16114899
12,PK,E,2008,9266406
12,PY,E,2008,6242605
12,RS,E,2008,4629038
12,RS,G,2008,968117
12,RW,E,2008,82943420
12,SD,E,2008,58370896
12,SL,E,2008,14616702
12,SN,E,2008,12626311
12,SO,E,2008,10262949
12,SO,G,2008,3193459
12,SR,C,2008,890143
12,SR,E,2008,651134
12,ST,E,2008,2742860
12,SV,E,2008,3194365
12,SY,E,2008,1225646
12,SZ,E,2008,11459194
12,TD,E,2008,2186410
12,TG,E,2008,10458410
12,TH,B,2008,14513363
12,TH,E,2008,29120608
12,TJ,E,2008,9769666
12,TL,E,2008,994539
12,TN,E,2008,1468082
12,TR,E,2008,-444345
12,TZ,C,2008,31375830
12,TZ,E,2008,142432230
12,UA,E,2008,35470071
12,UG,E,2008,7360305
12,UZ,B,2008,3945654
12,UZ,E,2008,2499194
12,VN,E,2008,19015946
12,YE,E,2008,8766777
12,ZA,E,2008,48472983
12,ZM,E,2008,104327854
12,ZM,G,2008,318895
12,ZW,E,2008,-1544054
15,51,A,2008,2262048
15,51,B,2008,1907093
15,51,E,2008,1032763
15,54,B,2008,5221503
15,59,G,2008,1822763
15,65,A,2008,365532
15,65,G,2008,2570557
15,67,G,2008,1235236
15,AF,A,2008,44590996
15,AF,B,2008,50915217
15,AF,E,2008,3282356
15,AF,F,2008,3597055
15,AF,G,2008,69849256
15,AL,A,2008,27325819
15,AL,G,2008,170857
15,AM,A,2008,61342271
15,AM,B,2008,19995343
15,AO,A,2008,10814548
15,AO,B,2008,3825468
15,AO,G,2008,14217114
15,AZ,A,2008,48784039
15,AZ,G,2008,1894289
15,BA,A,2008,26831830
15,BA,G,2008,2295911
15,BD,A,2008,279592097
15,BD,B,2008,556002907
15,BD,E,2008,1980261
15,BD,G,2008,13438107
15,BF,A,2008,62419425
15,BF,B,2008,101268963
15,BF,E,2008,2246813
15,BF,G,2008,16404477
15,BI,A,2008,14059472
15,BI,B,2008,34494472
15,BI,E,2008,1055513
15,BI,F,2008,23259953
15,BI,G,2008,17047167
15,BJ,A,2008,41685714
15,BJ,B,2008,45666914
15,BJ,E,2008,7627721
15,BO,A,2008,25371621
15,BO,F,2008,3
15,BT,A,2008,8719622
15,BT,B,2008,1106602
15,BT,G,2008,1832655
15,CD,A,2008,94053155
15,CD,B,2008,195263317
15,CD,E,2008,1720369
15,CD,F,2008,43199658
15,CD,G,2008,4682175
15,CF,A,2008,1942025
15,CF,B,2008,11828545
15,CF,F,2008,9576371
15,CF,G,2008,1202668
15,CG,A,2008,2035435
15,CG,B,2008,6230247
15,CG,E,2008,3517130
15,CG,F,2008,3657140
15,CG,G,2008,7448306
15,CI,A,2008,8238503
15,CI,B,2008,347483668
15,CI,E,2008,772820
15,CI,G,2008,1494518
15,CM,A,2008,27489868
15,CM,B,2008,-1
15,CM,G,2008,3092858
15,CN,A,2008,9586563
15,CV,A,2008,11522461
15,CV,B,2008,9622694
15,DJ,A,2008,7306511
15,DJ,B,2008,1959376
15,DJ,G,2008,575007
15,DM,A,2008,1144142
15,DM,G,2008,641284
15,EG,A,2008,11087186
15,ER,A,2008,22929994
15,ER,B,2008,2609203
15,ER,G,2008,7668236
15,ET,A,2008,156585318
15,ET,B,2008,216944497
15,ET,F,2008,4
15,ET,G,2008,185076883
15,GD,A,2008,2128900
15,GD,G,2008,396691
15,GE,A,2008,60579668
15,GE,B,2008,61193827
15,GE,G,2008,3760076
15,GH,A,2008,116554275
15,GH,B,2008,158219145
15,GH,E,2008,3672190
15,GH,F,2008,4
15,GM,A,2008,2438836
15,GM,B,2008,1974178
15,GM,F,2008,218009890
15,GM,G,2008,3891065
15,GN,A,2008,22643485
15,GN,B,2008,11429459
15,GN,E,2008,3075793
15,GN,F,2008,5835349
15,GN,G,2008,2917688
15,GW,A,2008,4305072
15,GW,B,2008,7116723
15,GW,E,2008,2519157
15,GW,F,2008,7435108
15,GW,G,2008,3464197
15,GY,F,2008,0
15,GY,G,2008,5772670
15,HN,A,2008,30278586
15,HN,B,2008,13325016
15,HN,G,2008,8399678
15,HT,B,2008,12003249
15,HT,E,2008,110036
15,HT,F,2008,827741
15,HT,G,2008,12250419
15,ID,A,2008,502011013
15,IN,A,2008,869820598
15,IN,B,2008,101793015
15,IN,G,2008,5916691
15,IQ,A,2008,12488353
15,KE,A,2008,177978041
15,KE,B,2008,2665831
15,KE,G,2008,11386785
15,KG,A,2008,6945964
15,KG,B,2008,19856006
15,KG,G,2008,12379520
15,KH,A,2008,20062394
15,KH,B,2008,15709254
15,KH,E,2008,1890899
15,KH,F,2008,695019
15,KH,G,2008,1252009
15,KM,A,2008,1408139
15,KM,B,2008,1266905
15,LA,A,2008,17554237
15,LA,B,2008,26539688
15,LA,E,2008,4861474
15,LA,G,2008,4673914
15,LC,A,2008,3915822
15,LC,G,2008,46470
15,LK,A,2008,96769470
15,LK,B,2008,26319865
15,LK,E,2008,1703156
15,LK,G,2008,19255618
15,LR,B,2008,6722367
15,LR,E,2008,1503459
15,LR,G,2008,809611
15,LS,A,2008,9394929
15,LS,B,2008,14739671
15,LS,E,2008,1271797
15,LS,G,2008,1423457
15,MD,A,2008,14648819
15,MD,B,2008,14183847
15,MD,E,2008,1267736
15,MD,G,2008,290394
15,ME,A,2008,15680217
15,MG,A,2008,147312979
15,MG,B,2008,49372268
15,MG,G,2008,23376595
15,ML,A,2008,45750069
15,ML,B,2008,47376121
15,ML,E,2008,66384
15,ML,F,2008,40
15,ML,G,2008,21947744
15,MN,A,2008,12787870
15,MN,B,2008,1272363
15,MN,E,2008,773524
15,MN,G,2008,6239811
15,MR,A,2008,40292832
15,MR,B,2008,1962451
15,MR,G,2008,3162515
15,MV,A,2008,4275626
15,MW,A,2008,12119220
15,MW,B,2008,8029339
15,MW,F,2008,848778
15,MW,G,2008,33194345
15,MZ,A,2008,108653465
15,MZ,B,2008,173321531
15,MZ,E,2008,1762769
15,MZ,F,2008,1
15,MZ,G,2008,989560
15,NE,A,2008,14139909
15,NE,B,2008,27289595
15,NE,G,2008,21715804
15,NG,A,2008,344864280
15,NG,G,2008,14389613
15,NI,A,2008,26193408
15,NI,G,2008,2626842
15,NP,A,2008,31228734
15,NP,B,2008,49572005
15,NP,E,2008,1191444
15,NP,G,2008,21635048
15,PG,A,2008,2032174
15,PK,A,2008,180740864
15,PK,B,2008,107956
15,PK,G,2008,9214203
15,RS,A,2008,35067307
15,RS,B,2008,2732745
15,RS,E,2008,1709813
15,RS,G,2008,3583610
15,RW,A,2008,38313497
15,RW,B,2008,78298767
15,RW,E,2008,1665185
15,RW,F,2008,4
15,RW,G,2008,24282818
15,SB,B,2008,380673
15,SL,A,2008,15973316
15,SL,B,2008,29091507
15,SL,G,2008,6609759
15,SN,A,2008,81541938
15,SN,B,2008,55304047
15,SN,G,2008,-167741
15,ST,A,2008,1544936
15,ST,B,2008,5834618
15,ST,F,2008,36917
15,ST,G,2008,1592023
15,TD,A,2008,5392375
15,TD,B,2008,1477886
15,TD,E,2008,1346830
15,TD,F,2008,3
15,TD,G,2008,5556770
15,TG,A,2008,-1337268
15,TG,B,2008,167169688
15,TG,E,2008,1561779
15,TJ,A,2008,10012839
15,TJ,B,2008,13077018
15,TJ,E,2008,3478831
15,TJ,G,2008,4977942
15,TL,B,2008,69157
15,TL,G,2008,4796507
15,TO,A,2008,716811
15,TZ,A,2008,246596615
15,TZ,B,2008,178516293
15,TZ,F,2008,6
15,TZ,G,2008,3931529
15,UG,A,2008,173343382
15,UG,F,2008,12
15,UG,G,2008,10431474
15,UZ,A,2008,12888999
15,UZ,E,2008,246379
15,VC,A,2008,1625258
15,VC,G,2008,46470
15,VN,A,2008,462981091
15,VN,B,2008,144920277
15,WS,A,2008,2821338
15,WS,E,2008,3511
15,WS,G,2008,355735
15,YE,A,2008,110202837
15,YE,B,2008,27453225
15,YE,G,2008,2191470
15,ZM,A,2008,52173861
15,ZM,B,2008,3661170
15,ZM,E,2008,1289406
15,ZM,F,2008,-187612
15,ZM,G,2008,3188420
21,AF,B,2008,36317632
21,AL,B,2008,3915510
21,AM,B,2008,7444555
21,BF,B,2008,18540196
21,BI,B,2008,22099752
21,BI,F,2008,71191
21,BJ,B,2008,19170746
21,CF,B,2008,23391362
21,CF,F,2008,5573246
21,CG,B,2008,1942500
21,CG,F,2008,61020
21,CM,B,2008,8512421
21,DJ,B,2008,6213966
21,GD,B,2008,8664974
21,GM,B,2008,6427539
21,GN,B,2008,28273037
21,GN,F,2008,6600432
21,HT,B,2008,50749085
21,HT,F,2008,223743
21,KG,B,2008,43070616
21,KM,B,2008,3579895
21,LR,B,2008,344310679
21,LR,F,2008,17909647
21,MD,B,2008,36765119
21,MG,B,2008,59973418
21,ML,B,2008,28913757
21,MR,B,2008,3101898
21,MW,B,2008,98558995
21,NE,B,2008,12082147
21,NI,B,2008,29564647
21,RW,B,2008,3661256
21,SL,B,2008,18316453
21,SN,B,2008,39002553
21,ST,B,2008,1362801
21,TG,B,2008,50189726
21,ZM,B,2008,11227853
27,55,B,2008,81039882
27,55,E,2008,88638423
27,AL,E,2008,98853
27,AM,E,2008,266793
27,AO,E,2008,471030
27,AR,E,2008,901981
27,AZ,E,2008,96006
27,BB,E,2008,419427
27,BD,E,2008,377536
27,BF,E,2008,288364
27,BI,E,2008,387950
27,BJ,E,2008,476115
27,BR,E,2008,488381
27,BW,E,2008,479716
27,BY,E,2008,110742
27,CD,E,2008,708066
27,CF,E,2008,608307
27,CG,E,2008,464410
27,CI,E,2008,736187
27,CL,E,2008,140653
27,CM,E,2008,575468
27,CN,E,2008,1578622
27,CO,E,2008,203016
27,CR,E,2008,87504
27,DO,E,2008,331211
27,DZ,E,2008,127879
27,EG,E,2008,322475
27,ER,E,2008,285740
27,ET,E,2008,1615427
27,FJ,E,2008,491767
27,GA,E,2008,499242
27,GH,E,2008,439340
27,GM,E,2008,174580
27,GN,E,2008,529275
27,GT,E,2008,612843
27,GW,E,2008,76276
27,GY,E,2008,425488
27,HN,E,2008,609202
27,HR,E,2008,85195
27,HT,E,2008,860080
27,ID,E,2008,1191169
27,IN,E,2008,968860
27,IR,E,2008,189805
27,JM,E,2008,607117
27,KE,E,2008,664233
27,KG,E,2008,76276
27,KH,E,2008,602337
27,KZ,E,2008,513857
27,LA,E,2008,718135
27,LK,E,2008,260783
27,LS,E,2008,615925
27,MA,E,2008,209434
27,MD,E,2008,315040
27,MG,E,2008,539333
27,MK,E,2008,40680
27,ML,E,2008,571288
27,MM,E,2008,983484
27,MN,E,2008,381380
27,MR,E,2008,328913
27,MW,E,2008,733705
27,MZ,E,2008,655802
27,NA,E,2008,447456
27,NE,E,2008,269092
27,NG,E,2008,1055275
27,NP,E,2008,556694
27,PA,E,2008,305786
27,PE,E,2008,446775
27,PG,E,2008,450690
27,PH,E,2008,351389
27,PK,E,2008,503788
27,RS,E,2008,58630
27,RW,E,2008,541357
27,SD,E,2008,769708
27,SL,E,2008,567189
27,SN,E,2008,44748
27,SO,E,2008,415674
27,SV,E,2008,95487
27,SZ,E,2008,513226
27,TD,E,2008,163607
27,TG,E,2008,310047
27,TH,E,2008,674973
27,TJ,E,2008,198053
27,TM,E,2008,159905
27,TR,E,2008,63563
27,TT,E,2008,296744
27,TZ,E,2008,550775
27,UA,E,2008,506707
27,UG,E,2008,664141
27,UZ,E,2008,262695
27,VE,E,2008,191890
27,VN,E,2008,544194
27,YE,E,2008,128072
27,ZA,E,2008,487669
27,ZM,E,2008,803737
27,ZW,E,2008,784088
28,55,E,2008,292618
28,AF,B,2008,356581
28,AF,E,2008,11265546
28,AF,G,2008,611593
28,AL,B,2008,2013
28,AL,E,2008,1075398
28,AM,B,2008,218074
28,AM,E,2008,1277504
28,AO,B,2008,436375
28,AO,E,2008,4988988
28,AO,G,2008,50
28,AR,E,2008,865174
28,AZ,B,2008,309817
28,AZ,E,2008,2234484
28,AZ,G,2008,270686
28,BA,E,2008,1126477
28,BA,G,2008,25553
28,BB,E,2008,244542
28,BD,E,2008,6002562
28,BF,B,2008,40180
28,BF,E,2008,7712491
28,BI,E,2008,8175644
28,BJ,E,2008,5940924
28,BO,E,2008,1663136
28,BR,E,2008,510014
28,BT,E,2008,1707952
28,BW,B,2008,1349
28,BW,E,2008,1108662
28,BY,B,2008,105311
28,BY,E,2008,1507160
28,BY,G,2008,66969
28,CD,B,2008,504025
28,CD,E,2008,23485646
28,CF,B,2008,97343
28,CF,E,2008,3852847
28,CG,E,2008,2044694
28,CI,E,2008,7976627
28,CL,E,2008,657842
28,CM,B,2008,5186
28,CM,E,2008,3343730
28,CN,E,2008,7869213
28,CN,G,2008,-515
28,CO,E,2008,1219951
28,CR,E,2008,742219
28,CU,E,2008,810619
28,CV,E,2008,1137302
28,DJ,E,2008,1003562
28,DO,E,2008,1073460
28,DZ,E,2008,811646
28,EC,E,2008,1506286
28,EG,E,2008,2296252
28,EG,G,2008,367384
28,ER,E,2008,4270952
28,ER,G,2008,971672
28,ET,B,2008,5034
28,ET,E,2008,22310369
28,FJ,E,2008,2282382
28,FJ,G,2008,9223
28,GA,B,2008,336
28,GA,E,2008,815804
28,GE,E,2008,2595516
28,GE,G,2008,138655
28,GH,E,2008,7243890
28,GH,G,2008,663554
28,GM,E,2008,2750030
28,GM,G,2008,107324
28,GN,B,2008,170701
28,GN,E,2008,7324295
28,GQ,B,2008,160423
28,GQ,E,2008,410843
28,GT,B,2008,55935
28,GT,E,2008,1082468
28,GW,E,2008,3280671
28,GY,E,2008,462527
28,GY,G,2008,233958
28,HN,E,2008,1608096
28,HR,E,2008,1552313
28,HT,E,2008,6542211
28,ID,E,2008,5901583
28,IN,E,2008,13965267
28,IN,G,2008,1378426
28,IQ,E,2008,4185028
28,IQ,G,2008,80614
28,IR,E,2008,1340571
28,JM,E,2008,652621
28,JM,G,2008,48439
28,JO,E,2008,732429
28,JO,G,2008,6821
28,KE,C,2008,294612
28,KE,E,2008,9148522
28,KE,G,2008,-561
28,KG,E,2008,5846435
28,KH,E,2008,7724984
28,KH,G,2008,-123
28,KM,B,2008,32001
28,KM,E,2008,2354452
28,KP,E,2008,-5721
28,KP,G,2008,-146
28,KZ,E,2008,853553
28,LA,B,2008,22474
28,LA,E,2008,5261263
28,LB,E,2008,1378714
28,LB,G,2008,95278
28,LK,B,2008,1058657
28,LK,E,2008,2341861
28,LR,B,2008,325937
28,LR,E,2008,6641273
28,LR,G,2008,348244
28,LS,E,2008,1606437
28,LS,G,2008,-532
28,LY,E,2008,90898
28,MA,E,2008,1397377
28,MD,B,2008,130522
28,MD,E,2008,1628954
28,MD,G,2008,9736
28,ME,E,2008,1487180
28,MG,B,2008,673311
28,MG,E,2008,7289029
28,MK,E,2008,846509
28,ML,E,2008,6803813
28,MM,B,2008,4701692
28,MM,E,2008,10346057
28,MN,E,2008,2484127
28,MR,E,2008,2176720
28,MU,B,2008,554868
28,MU,E,2008,990294
28,MV,E,2008,616485
28,MV,G,2008,89943
28,MW,C,2008,67
28,MW,E,2008,10133551
28,MW,G,2008,78155
28,MX,E,2008,287374
28,MY,B,2008,23689
28,MY,E,2008,639087
28,MZ,E,2008,9217783
28,NA,E,2008,1735971
28,NE,B,2008,77450
28,NE,E,2008,6991276
28,NG,B,2008,1839236
28,NG,E,2008,12690036
28,NG,G,2008,253325
28,NI,B,2008,-377
28,NI,E,2008,2791417
28,NP,B,2008,50550
28,NP,E,2008,10039383
28,NP,G,2008,18
28,PA,E,2008,942585
28,PE,E,2008,1119314
28,PG,E,2008,3502299
28,PG,G,2008,194021
28,PH,B,2008,5170
28,PH,E,2008,2077041
28,PK,E,2008,10037715
28,PS,B,2008,137557
28,PS,E,2008,4028654
28,PY,E,2008,1773289
28,RS,E,2008,1929899
28,RW,E,2008,5466851
28,RW,G,2008,567093
28,SD,B,2008,70083
28,SD,E,2008,8159841
28,SD,G,2008,461633
28,SL,E,2008,6058028
28,SN,B,2008,229016
28,SN,E,2008,2689668
28,SO,E,2008,10301572
28,SO,G,2008,-598
28,ST,E,2008,951939
28,SV,B,2008,116039
28,SV,E,2008,621332
28,SY,B,2008,249373
28,SY,E,2008,1411100
28,SY,G,2008,13908
28,SZ,E,2008,1236604
28,TD,E,2008,4656613
28,TG,E,2008,5666297
28,TH,B,2008,9373
28,TH,E,2008,826443
28,TH,G,2008,100951
28,TJ,B,2008,59650
28,TJ,E,2008,3949161
28,TJ,G,2008,179689
28,TL,B,2008,83036
28,TL,E,2008,2436488
28,TL,G,2008,31406
28,TM,E,2008,1487349
28,TN,E,2008,871469
28,TR,B,2008,20796
28,TR,E,2008,1135035
28,TT,E,2008,259722
28,TZ,B,2008,48564
28,TZ,E,2008,9187388
28,TZ,G,2008,1764001
28,UA,E,2008,1902991
28,UG,B,2008,257175
28,UG,E,2008,12424921
28,UG,G,2008,45641
28,UY,E,2008,926557
28,UZ,B,2008,416978
28,UZ,E,2008,3920803
28,UZ,G,2008,89346
28,VE,E,2008,564198
28,VN,B,2008,374180
28,VN,E,2008,5342543
28,WS,E,2008,484977
28,YE,E,2008,2719229
28,ZA,E,2008,971454
28,ZM,B,2008,325414
28,ZM,E,2008,12500864
28,ZW,B,2008,291315
28,ZW,E,2008,2377450
28,ZW,G,2008,31765
29,54,E,2008,72309
29,56,B,2008,5129014
29,56,E,2008,4801738
29,56,G,2008,986607
29,66,B,2008,711
31,59,E,2008,2435890
31,AF,E,2008,4273621
31,AL,E,2008,549040
31,AM,E,2008,546899
31,AO,E,2008,2634865
31,AR,E,2008,647039
31,AZ,E,2008,777957
31,BA,E,2008,481782
31,BD,E,2008,6667902
31,BD,G,2008,-424
31,BF,E,2008,2960811
31,BI,E,2008,2356142
31,BI,G,2008,117490
31,BJ,E,2008,2734585
31,BO,E,2008,1313840
31,BR,E,2008,1395251
31,BR,G,2008,16
31,BT,E,2008,1086659
31,BW,B,2008,6085
31,BW,E,2008,1445487
31,BY,E,2008,461007
31,CD,E,2008,8105810
31,CF,B,2008,-520
31,CF,E,2008,2836429
31,CG,E,2008,2057873
31,CI,E,2008,5436023
31,CI,G,2008,180838
31,CL,E,2008,212938
31,CM,E,2008,2156630
31,CN,B,2008,566327
31,CN,E,2008,5768424
31,CN,G,2008,277263
31,CO,E,2008,1818199
31,CR,E,2008,618352
31,CU,E,2008,900165
31,CV,E,2008,1461607
31,DJ,E,2008,678962
31,DO,E,2008,1184424
31,DO,G,2008,14755
31,DZ,E,2008,312950
31,EC,E,2008,1069330
31,EC,G,2008,98986
31,EG,E,2008,2705996
31,ER,E,2008,1357118
31,ET,E,2008,5518857
31,FJ,E,2008,1741625
31,FJ,G,2008,117214
31,GA,B,2008,20803
31,GA,E,2008,956680
31,GE,E,2008,737920
31,GH,B,2008,495729
31,GH,E,2008,2343814
31,GH,G,2008,405280
31,GM,E,2008,1137396
31,GM,G,2008,51909
31,GN,E,2008,2472195
31,GQ,E,2008,1419877
31,GT,E,2008,1314668
31,GW,E,2008,2110474
31,HN,E,2008,2156599
31,HT,E,2008,3345139
31,HT,G,2008,57800
31,ID,E,2008,5450876
31,IN,B,2008,-283202
31,IN,E,2008,7944522
31,IN,G,2008,1253194
31,IQ,E,2008,1204600
31,IQ,G,2008,289935
31,IR,E,2008,1435854
31,JO,E,2008,462514
31,JO,G,2008,-342
31,KE,E,2008,5856546
31,KG,E,2008,884049
31,KH,E,2008,4503292
31,KM,E,2008,854936
31,KP,E,2008,1295846
31,KZ,E,2008,604777
31,LA,E,2008,1498501
31,LB,E,2008,554623
31,LK,E,2008,1103900
31,LR,E,2008,3752679
31,LS,E,2008,1036712
31,LS,G,2008,21
31,MA,E,2008,1732274
31,MD,E,2008,469509
31,MG,E,2008,3701510
31,MK,E,2008,157936
31,ML,E,2008,2785478
31,MM,E,2008,6121303
31,MN,E,2008,1950259
31,MN,G,2008,-12263
31,MR,E,2008,2307425
31,MR,G,2008,731049
31,MU,E,2008,84220
31,MV,E,2008,518017
31,MV,G,2008,1487
31,MW,E,2008,3946692
31,MX,E,2008,1691016
31,MY,E,2008,402175
31,MZ,E,2008,6039316
31,NA,E,2008,1343194
31,NE,E,2008,2296566
31,NG,E,2008,9424977
31,NI,E,2008,1638662
31,NP,E,2008,5384874
31,NP,G,2008,310898
31,OM,E,2008,424919
31,PA,E,2008,747927
31,PE,E,2008,2009946
31,PG,E,2008,1378539
31,PG,G,2008,11141
31,PH,E,2008,3726758
31,PH,G,2008,61325
31,PK,E,2008,6530228
31,PK,G,2008,330068
31,PS,E,2008,1731334
31,PS,G,2008,15
31,PY,E,2008,1151872
31,PY,G,2008,-2474
31,RS,E,2008,660759
31,RW,E,2008,2914827
31,RW,G,2008,-160
31,SC,E,2008,88075
31,SD,E,2008,7029895
31,SD,G,2008,724505
31,SL,E,2008,2952548
31,SL,G,2008,241012
31,SN,E,2008,2108944
31,SO,E,2008,1588617
31,SO,G,2008,470543
31,ST,E,2008,594461
31,SV,E,2008,1450515
31,SY,E,2008,1998856
31,SZ,E,2008,1200185
31,TD,E,2008,5127337
31,TG,E,2008,1716377
31,TH,E,2008,1531463
31,TH,G,2008,335
31,TJ,E,2008,917729
31,TL,E,2008,2002450
31,TM,E,2008,688188
31,TN,E,2008,487476
31,TR,E,2008,732366
31,TR,G,2008,369198
31,TZ,E,2008,4137371
31,TZ,G,2008,-4908
31,UA,E,2008,784458
31,UG,E,2008,6211175
31,UG,G,2008,330274
31,UY,E,2008,838097
31,UZ,E,2008,1182053
31,VE,E,2008,1182934
31,VN,E,2008,3603569
31,YE,E,2008,2657817
31,YE,G,2008,833
31,ZA,E,2008,1134191
31,ZA,G,2008,22843
31,ZM,E,2008,3150446
31,ZM,G,2008,5533
31,ZW,E,2008,5183911
33,52,B,2008,11543
33,52,E,2008,510348
33,53,B,2008,3315
33,53,E,2008,595411
33,55,B,2008,96504
33,55,E,2008,17199322
33,55,F,2008,245376497
33,58,B,2008,7444
33,58,E,2008,703256
33,58,G,2008,4678
33,61,E,2008,5623232
33,61,G,2008,1739
33,64,E,2008,302928
33,65,B,2008,71516
33,65,E,2008,2133322
33,65,G,2008,2745
33,67,B,2008,8136
33,67,E,2008,2951664
33,67,G,2008,36480
33,AF,B,2008,7424
33,AF,C,2008,11207
33,AF,E,2008,34420501
33,AF,G,2008,1859043
33,AL,E,2008,770013
33,AM,B,2008,640
33,AM,E,2008,642865
33,AM,G,2008,203
33,AO,B,2008,12661
33,AO,C,2008,88093
33,AO,E,2008,16141748
33,AO,G,2008,287693
33,AR,B,2008,40121
33,AR,E,2008,611918
33,AR,G,2008,6722
33,AZ,E,2008,998709
33,BA,B,2008,18143
33,BA,E,2008,744536
33,BA,G,2008,345
33,BD,B,2008,3478
33,BD,E,2008,20946435
33,BD,G,2008,152552
33,BF,B,2008,26920
33,BF,C,2008,1423842
33,BF,E,2008,14277690
33,BF,G,2008,376377
33,BI,C,2008,41626
33,BI,E,2008,9222827
33,BI,G,2008,79195
33,BJ,B,2008,37324
33,BJ,C,2008,88510
33,BJ,E,2008,5273246
33,BJ,G,2008,104620
33,BO,E,2008,1094156
33,BR,E,2008,1786754
33,BT,E,2008,809788
33,BT,G,2008,193
33,BW,B,2008,9153
33,BW,C,2008,762
33,BW,E,2008,685966
33,BY,E,2008,572508
33,BZ,B,2008,5054
33,BZ,E,2008,579963
33,CD,B,2008,52152
33,CD,C,2008,879230
33,CD,E,2008,57715918
33,CD,G,2008,264759
33,CF,B,2008,15967
33,CF,C,2008,337171
33,CF,E,2008,5318026
33,CF,G,2008,16424
33,CG,B,2008,4139
33,CG,C,2008,213
33,CG,E,2008,2842152
33,CI,B,2008,122855
33,CI,C,2008,7505
33,CI,E,2008,7658159
33,CI,G,2008,23279
33,CL,E,2008,448839
33,CM,B,2008,51359
33,CM,C,2008,33866
33,CM,E,2008,6094100
33,CM,G,2008,65821
33,CN,B,2008,403816
33,CN,E,2008,11398600
33,CN,G,2008,356992
33,CO,B,2008,793
33,CO,E,2008,1996340
33,CO,G,2008,19658
33,CR,E,2008,591567
33,CR,G,2008,152
33,CU,E,2008,655324
33,CV,E,2008,754096
33,DJ,C,2008,113366
33,DJ,E,2008,1033369
33,DJ,G,2008,6793
33,DO,B,2008,41270
33,DO,E,2008,591567
33,DZ,E,2008,1118727
33,DZ,G,2008,3874
33,EC,B,2008,11471
33,EC,E,2008,1091532
33,EG,E,2008,3010447
33,EG,G,2008,3081
33,ER,C,2008,137378
33,ER,E,2008,2539000
33,ET,B,2008,12814
33,ET,C,2008,9976517
33,ET,E,2008,36011673
33,ET,G,2008,628017
33,GA,B,2008,7251
33,GA,E,2008,702818
33,GE,C,2008,70519
33,GE,E,2008,1271483
33,GE,G,2008,81
33,GH,B,2008,17502
33,GH,C,2008,130269
33,GH,E,2008,9308928
33,GH,G,2008,79093
33,GM,B,2008,15865
33,GM,C,2008,9244
33,GM,E,2008,1127453
33,GM,G,2008,31405
33,GN,B,2008,9956
33,GN,C,2008,208193
33,GN,E,2008,5865638
33,GN,G,2008,19353
33,GQ,E,2008,715684
33,GQ,G,2008,152
33,GT,B,2008,12956
33,GT,E,2008,1603721
33,GT,G,2008,976
33,GW,E,2008,2118464
33,GW,G,2008,79347
33,GY,E,2008,1041281
33,GY,G,2008,2237
33,HN,B,2008,4413
33,HN,E,2008,864687
33,HN,G,2008,24906
33,HR,E,2008,382692
33,HT,B,2008,1678
33,HT,E,2008,4712922
33,HT,G,2008,56200
33,ID,B,2008,83283
33,ID,E,2008,5201699
33,ID,G,2008,29106
33,IN,B,2008,399504
33,IN,C,2008,35849
33,IN,E,2008,36245546
33,IN,G,2008,536384
33,IQ,E,2008,2045310
33,IQ,G,2008,61539
33,IR,E,2008,1448301
33,JM,E,2008,574125
33,JO,B,2008,1891
33,JO,E,2008,609182
33,KE,B,2008,177977
33,KE,C,2008,205589
33,KE,E,2008,14934093
33,KE,G,2008,61204
33,KG,B,2008,25984
33,KG,C,2008,742
33,KG,E,2008,1007242
33,KG,G,2008,3305
33,KH,B,2008,139087
33,KH,E,2008,6236940
33,KH,G,2008,87524
33,KM,B,2008,3305
33,KM,C,2008,935
33,KM,E,2008,820833
33,KP,E,2008,2245611
33,KP,G,2008,48542
33,KZ,B,2008,54318
33,KZ,E,2008,1016741
33,LA,B,2008,3885
33,LA,E,2008,2540871
33,LA,G,2008,1240
33,LB,E,2008,623145
33,LB,G,2008,1545
33,LK,E,2008,1114262
33,LK,G,2008,4332
33,LR,B,2008,5451
33,LR,C,2008,59983
33,LR,E,2008,5583396
33,LR,G,2008,13994
33,LS,B,2008,91
33,LS,C,2008,7363
33,LS,E,2008,1149644
33,MA,E,2008,1281887
33,MA,G,2008,1464
33,MD,B,2008,14950
33,MD,E,2008,644950
33,ME,B,2008,10882
33,ME,E,2008,631963
33,MG,B,2008,10536
33,MG,E,2008,17302753
33,MG,G,2008,22852
33,MK,B,2008,10149
33,MK,E,2008,662880
33,ML,B,2008,6285
33,ML,E,2008,9696360
33,ML,G,2008,1679947
33,MM,C,2008,1108
33,MM,E,2008,13920362
33,MM,G,2008,177438
33,MN,E,2008,1159133
33,MN,G,2008,8939
33,MR,B,2008,2756
33,MR,C,2008,2227
33,MR,E,2008,2453784
33,MR,G,2008,204826
33,MV,E,2008,257528
33,MW,B,2008,14736
33,MW,C,2008,47484
33,MW,E,2008,9309528
33,MW,G,2008,27856
33,MX,B,2008,1017
33,MX,E,2008,804520
33,MX,G,2008,732
33,MY,E,2008,441059
33,MZ,B,2008,56535
33,MZ,C,2008,145748
33,MZ,E,2008,15433396
33,MZ,G,2008,307586
33,NA,B,2008,244
33,NA,C,2008,54288
33,NA,E,2008,1220500
33,NE,B,2008,15895
33,NE,C,2008,240585
33,NE,E,2008,19247409
33,NE,G,2008,348704
