country,sector,channel,year,in-oda-gross-sector-channel
RW,K,D,2010,571243
RW,K,E,2010,2835568
RW,K,F,2010,5385315
RW,K,H,2010,3169970
RW,K,I,2010,16416953
RW,K,J,2010,6505604
RW,L,A,2010,19276320
RW,L,C,2010,98460585
RW,L,J,2010,12664180
RW,M,A,2010,165733
RW,M,B,2010,1176780
RW,M,J,2010,421693
RW,N,A,2010,25914
RW,N,B,2010,396
RW,N,D,2010,7996
RW,N,E,2010,3325591
RW,N,H,2010,6484349
RW,N,I,2010,2121
RW,N,J,2010,823764
SB,A,A,2010,6767834
SB,A,B,2010,58714
SB,A,C,2010,10239052
SB,A,E,2010,296692
SB,A,F,2010,103135
SB,A,H,2010,418374
SB,A,I,2010,1496080
SB,A,J,2010,28019
SB,B,B,2010,199284
SB,B,C,2010,20885267
SB,B,D,2010,1572214
SB,B,E,2010,1475860
SB,B,F,2010,115608
SB,B,H,2010,396050
SB,B,I,2010,2878944
SB,B,J,2010,296037
SB,C,B,2010,3413
SB,C,C,2010,6435587
SB,C,E,2010,314948
SB,C,F,2010,136929
SB,C,I,2010,519120
SB,D,A,2010,14135980
SB,D,B,2010,171827555
SB,D,C,2010,1325893
SB,D,D,2010,680993
SB,D,E,2010,2518725
SB,D,F,2010,44790
SB,D,H,2010,12338204
SB,D,I,2010,44109553
SB,D,J,2010,-691889
SB,E,B,2010,1584
SB,E,C,2010,280641
SB,E,D,2010,8202
SB,E,E,2010,6146
SB,E,J,2010,78804
SB,F,A,2010,322355
SB,F,B,2010,103549
SB,F,C,2010,5191061
SB,F,E,2010,290723
SB,F,H,2010,4091808
SB,F,I,2010,2686310
SB,F,J,2010,3450330
SB,G,A,2010,248030
SB,G,B,2010,4644
SB,G,C,2010,52857
SB,G,E,2010,107885
SB,G,F,2010,6418
SB,G,H,2010,213816
SB,G,I,2010,342786
SB,H,A,2010,973684
SB,H,B,2010,2284891
SB,H,C,2010,807946
SB,H,E,2010,903369
SB,H,H,2010,309709
SB,H,I,2010,5985110
SB,H,J,2010,-247956
SB,I,A,2010,2809
SB,I,B,2010,906791
SB,I,C,2010,230319
SB,I,E,2010,3032
SB,I,F,2010,95137
SB,I,H,2010,25963
SB,I,I,2010,5227686
SB,I,J,2010,-3057580
SB,J,B,2010,10660
SB,J,C,2010,79231
SB,J,D,2010,93486
SB,J,E,2010,200702
SB,J,F,2010,197180
SB,J,H,2010,191584
SB,J,I,2010,102714
SB,J,J,2010,5192911
SB,K,A,2010,1499647
SB,K,B,2010,6976330
SB,K,C,2010,620746
SB,K,D,2010,7115
SB,K,E,2010,2524506
SB,K,F,2010,81567
SB,K,H,2010,1167389
SB,K,I,2010,5142118
SB,K,J,2010,372721
SB,L,B,2010,4415
SB,L,C,2010,19766530
SB,L,I,2010,111973
SB,L,J,2010,9887790
SB,N,A,2010,104563
SB,N,B,2010,5189
SB,N,C,2010,76708
SB,N,D,2010,107519
SB,N,E,2010,616133
SB,N,F,2010,160362
SB,N,H,2010,927039
SB,N,I,2010,110923
SB,N,J,2010,3513123
SC,A,A,2010,68451
SC,A,B,2010,621590
SC,A,C,2010,26593
SC,A,I,2010,23306
SC,B,A,2010,563693
SC,B,C,2010,17391
SC,B,H,2010,6049
SC,C,A,2010,644044
SC,C,C,2010,511
SC,D,A,2010,93535
SC,D,B,2010,16168
SC,D,C,2010,623
SC,D,H,2010,493228
SC,E,C,2010,11553
SC,E,I,2010,14347
SC,F,B,2010,15359
SC,F,C,2010,30383
SC,G,B,2010,52
SC,G,C,2010,39158
SC,H,B,2010,653032
SC,H,C,2010,3949851
SC,H,E,2010,523892
SC,H,I,2010,165717
SC,I,C,2010,16453
SC,K,A,2010,261824
SC,K,B,2010,273256
SC,K,C,2010,6105
SC,K,D,2010,109505
SC,K,E,2010,67
SC,K,I,2010,45
SC,L,C,2010,22036680
SC,M,A,2010,9014242
SC,M,B,2010,31382338
SC,M,C,2010,6535944
SC,N,C,2010,111507
SD,A,A,2010,10291585
SD,A,B,2010,6139585
SD,A,C,2010,2838959
SD,A,D,2010,235470
SD,A,E,2010,22927074
SD,A,F,2010,510223
SD,A,H,2010,18953134
SD,A,I,2010,15023610
SD,A,J,2010,1317537
SD,B,A,2010,27330493
SD,B,B,2010,1541600
SD,B,C,2010,4989799
SD,B,D,2010,1866913
SD,B,E,2010,53227977
SD,B,F,2010,121285
SD,B,H,2010,133746090
SD,B,I,2010,3628368
SD,B,J,2010,6814050
SD,C,A,2010,6038864
SD,C,C,2010,27427784
SD,C,E,2010,14757027
SD,C,F,2010,402454
SD,C,H,2010,9282550
SD,C,I,2010,5185590
SD,C,J,2010,815951
SD,D,A,2010,23811244
SD,D,B,2010,5797317
SD,D,C,2010,9116952
SD,D,D,2010,16128395
SD,D,E,2010,128600959
SD,D,F,2010,7139782
SD,D,G,2010,698897
SD,D,H,2010,182793586
SD,D,I,2010,68787926
SD,D,J,2010,2450015
SD,E,A,2010,5877070
SD,E,B,2010,1667090
SD,E,C,2010,57451
SD,E,D,2010,130168
SD,E,E,2010,4910661
SD,E,F,2010,28092
SD,E,H,2010,14476355
SD,E,I,2010,80459
SD,E,J,2010,610771
SD,F,A,2010,136602
SD,F,B,2010,16022
SD,F,C,2010,28681215
SD,F,E,2010,55588
SD,F,I,2010,79422347
SD,F,J,2010,22398727
SD,G,A,2010,19447
SD,G,C,2010,42254
SD,G,D,2010,411408
SD,G,E,2010,4429213
SD,G,H,2010,1130155
SD,G,I,2010,366588
SD,H,A,2010,3050591
SD,H,B,2010,911009
SD,H,C,2010,21540768
SD,H,D,2010,2293094
SD,H,E,2010,44485669
SD,H,F,2010,290972
SD,H,G,2010,92735
SD,H,H,2010,43414263
SD,H,I,2010,9460090
SD,H,J,2010,45596097
SD,I,A,2010,47507660
SD,I,B,2010,1170581
SD,I,C,2010,71236
SD,I,E,2010,11701
SD,I,H,2010,252110
SD,I,I,2010,4015872
SD,J,B,2010,231580
SD,J,C,2010,155544
SD,J,E,2010,3217260
SD,J,G,2010,154976
SD,J,H,2010,6759532
SD,J,I,2010,147155
SD,J,J,2010,10865
SD,K,A,2010,5925909
SD,K,B,2010,1908151
SD,K,C,2010,1965125
SD,K,D,2010,25180
SD,K,E,2010,4709804
SD,K,F,2010,1373001
SD,K,H,2010,4607263
SD,K,I,2010,18503513
SD,K,J,2010,12999507
SD,L,C,2010,5089
SD,M,B,2010,750136
SD,N,A,2010,8461514
SD,N,B,2010,2515391
SD,N,D,2010,1943540
SD,N,E,2010,237056923
SD,N,F,2010,66047
SD,N,G,2010,748953
SD,N,H,2010,661192761
SD,N,I,2010,4830936
SD,N,J,2010,6767719
SH,A,A,2010,530018
SH,A,C,2010,61685
SH,A,E,2010,27197
SH,A,I,2010,518515
SH,B,A,2010,3749933
SH,B,I,2010,403172
SH,C,I,2010,262049
SH,D,C,2010,36866459
SH,D,I,2010,645370
SH,E,C,2010,3543893
SH,F,C,2010,5516934
SH,F,E,2010,43797
SH,F,I,2010,2568778
SH,G,C,2010,32794
SH,G,I,2010,13186
SH,H,I,2010,780540
SH,I,I,2010,646080
SH,J,E,2010,156195
SH,J,F,2010,21841
SH,J,I,2010,113576
SH,N,I,2010,776890
SL,A,A,2010,359219
SL,A,B,2010,724689
SL,A,C,2010,153782
SL,A,D,2010,295220
SL,A,E,2010,5826023
SL,A,H,2010,1876598
SL,A,I,2010,823110
SL,A,J,2010,8013611
SL,B,A,2010,25288132
SL,B,B,2010,88948
SL,B,C,2010,7175209
SL,B,D,2010,2189938
SL,B,E,2010,5128478
SL,B,H,2010,48599770
SL,B,I,2010,2696754
SL,B,J,2010,6301151
SL,C,A,2010,187441
SL,C,C,2010,587901
SL,C,E,2010,4051596
SL,C,H,2010,2656035
SL,C,I,2010,106609
SL,C,J,2010,3262103
SL,D,A,2010,17171584
SL,D,B,2010,161748
SL,D,C,2010,3549816
SL,D,D,2010,220155
SL,D,E,2010,21887086
SL,D,H,2010,21126723
SL,D,I,2010,8827712
SL,D,J,2010,23163916
SL,E,A,2010,4299913
SL,E,B,2010,154362
SL,E,D,2010,225847
SL,E,E,2010,4245555
SL,E,F,2010,21791
SL,E,H,2010,38545
SL,E,I,2010,231998
SL,E,J,2010,3040170
SL,F,A,2010,29393004
SL,F,B,2010,7026
SL,F,C,2010,3382169
SL,F,E,2010,556990
SL,F,F,2010,118155
SL,F,H,2010,2003114
SL,F,I,2010,1812175
SL,F,J,2010,21564239
SL,G,A,2010,930735
SL,G,C,2010,330451
SL,G,E,2010,210907
SL,G,H,2010,518164
SL,G,I,2010,257769
SL,G,J,2010,4073744
SL,H,A,2010,709480
SL,H,B,2010,20129
SL,H,C,2010,708070
SL,H,D,2010,800001
SL,H,E,2010,14738821
SL,H,F,2010,2353
SL,H,H,2010,30202459
SL,H,I,2010,377659
SL,H,J,2010,17142449
SL,I,A,2010,1241332
SL,I,C,2010,89884
SL,I,D,2010,111881
SL,I,E,2010,316791
SL,I,H,2010,6609
SL,I,I,2010,1316413
SL,I,J,2010,944350
SL,J,A,2010,297522
SL,J,D,2010,620569
SL,J,E,2010,1205712
SL,J,H,2010,454960
SL,J,I,2010,72370
SL,K,A,2010,3511233
SL,K,B,2010,560632
SL,K,C,2010,217303
SL,K,D,2010,310430
SL,K,E,2010,447931
SL,K,F,2010,247480
SL,K,H,2010,142052
SL,K,I,2010,815157
SL,K,J,2010,4848538
SL,L,C,2010,44628755
SL,L,J,2010,44471280
SL,N,A,2010,800241
SL,N,C,2010,3888148
SL,N,E,2010,1163663
SL,N,H,2010,1704243
SL,N,I,2010,1361
SL,N,J,2010,204175
SN,A,A,2010,26629104
SN,A,B,2010,59654875
SN,A,C,2010,32504773
SN,A,D,2010,3631402
SN,A,E,2010,16826123
SN,A,F,2010,648714
SN,A,H,2010,3988311
SN,A,I,2010,3629056
SN,A,J,2010,14625330
SN,B,A,2010,27018439
SN,B,B,2010,7791680
SN,B,C,2010,6188550
SN,B,D,2010,13249229
SN,B,E,2010,21845410
SN,B,F,2010,308402
SN,B,H,2010,17741725
SN,B,I,2010,6399501
SN,B,J,2010,15622655
SN,C,A,2010,15493944
SN,C,B,2010,1687157
SN,C,C,2010,2561864
SN,C,D,2010,3830348
SN,C,E,2010,2552555
SN,C,F,2010,384153
SN,C,H,2010,7007035
SN,C,I,2010,366106
SN,C,J,2010,15957891
SN,D,A,2010,15828535
SN,D,B,2010,18618525
SN,D,C,2010,8767603
SN,D,D,2010,1301759
SN,D,E,2010,6222583
SN,D,F,2010,593482
SN,D,G,2010,11538
SN,D,H,2010,5010984
SN,D,I,2010,1228908
SN,D,J,2010,31390480
SN,E,A,2010,3816312
SN,E,B,2010,1045951
SN,E,C,2010,2085880
SN,E,D,2010,199234
SN,E,E,2010,4449862
SN,E,F,2010,117911
SN,E,H,2010,1356369
SN,E,I,2010,535121
SN,E,J,2010,3982107
SN,F,A,2010,46807955
SN,F,B,2010,935002
SN,F,C,2010,7959956
SN,F,D,2010,418048
SN,F,E,2010,277953
SN,F,H,2010,102830
SN,F,I,2010,20981694
SN,F,J,2010,46147426
SN,G,A,2010,5894353
SN,G,B,2010,249683
SN,G,C,2010,396316
SN,G,D,2010,703624
SN,G,E,2010,2399663
SN,G,I,2010,441163
SN,G,J,2010,4371671
SN,H,A,2010,7064948
SN,H,B,2010,7742942
SN,H,C,2010,24178393
SN,H,D,2010,4201836
SN,H,E,2010,20701329
SN,H,F,2010,661892
SN,H,G,2010,361025
SN,H,H,2010,7538685
SN,H,I,2010,15404787
SN,H,J,2010,31226410
SN,I,A,2010,11601705
SN,I,B,2010,415799
SN,I,C,2010,367319
SN,I,D,2010,461396
SN,I,E,2010,1315241
SN,I,G,2010,32283
SN,I,H,2010,25936
SN,I,I,2010,1020836
SN,I,J,2010,9977066
SN,J,A,2010,302491
SN,J,B,2010,2919269
SN,J,C,2010,27375454
SN,J,D,2010,183081
SN,J,E,2010,851468
SN,J,G,2010,3023794
SN,J,H,2010,6622853
SN,J,I,2010,1354163
SN,J,J,2010,1911862
SN,K,A,2010,66851666
SN,K,B,2010,15058673
SN,K,C,2010,3030642
SN,K,D,2010,2236953
SN,K,E,2010,5054245
SN,K,F,2010,4369718
SN,K,H,2010,807653
SN,K,I,2010,8489798
SN,K,J,2010,2665902
SN,L,C,2010,6406936
SN,L,J,2010,67107284
SN,M,A,2010,331466
SN,M,B,2010,12357432
SN,N,A,2010,72619
SN,N,B,2010,97458
SN,N,C,2010,7160
SN,N,D,2010,181921
SN,N,E,2010,2708383
SN,N,F,2010,50106
SN,N,H,2010,1315451
SN,N,I,2010,1214374
SN,N,J,2010,826351
SO,A,A,2010,1065916
SO,A,B,2010,481226
SO,A,D,2010,3994586
SO,A,E,2010,16538976
SO,A,G,2010,730352
SO,A,H,2010,11498738
SO,A,I,2010,3068069
SO,A,J,2010,348942
SO,B,A,2010,13371
SO,B,D,2010,1868273
SO,B,E,2010,6149274
SO,B,F,2010,10310770
SO,B,H,2010,27154423
SO,B,I,2010,641973
SO,B,J,2010,2519018
SO,C,A,2010,498
SO,C,E,2010,1447373
SO,C,H,2010,1515441
SO,C,J,2010,157521
SO,D,A,2010,450810
SO,D,B,2010,816562
SO,D,C,2010,286574
SO,D,D,2010,10990627
SO,D,E,2010,26421880
SO,D,F,2010,344226
SO,D,H,2010,49837930
SO,D,I,2010,4992497
SO,D,J,2010,1212848
SO,E,A,2010,19217
SO,E,B,2010,132179
SO,E,E,2010,147796
SO,E,H,2010,7943963
SO,E,I,2010,5431
SO,E,J,2010,539855
SO,F,D,2010,274438
SO,F,H,2010,103858
SO,F,I,2010,7782860
SO,G,E,2010,15093
SO,G,H,2010,44691
SO,H,A,2010,5116129
SO,H,B,2010,1321791
SO,H,D,2010,1177672
SO,H,E,2010,10059606
SO,H,F,2010,528716
SO,H,H,2010,18697669
SO,H,I,2010,1105586
SO,H,J,2010,219309
SO,I,C,2010,16453
SO,I,E,2010,23808
SO,J,B,2010,13406
SO,J,I,2010,15642
SO,K,A,2010,4889811
SO,K,B,2010,11828
SO,K,D,2010,20258
SO,K,E,2010,121797
SO,K,H,2010,4523817
SO,K,I,2010,1679808
SO,K,J,2010,6987030
SO,L,C,2010,3102644
SO,M,B,2010,624347
SO,N,A,2010,11185879
SO,N,B,2010,1685241
SO,N,D,2010,3962061
SO,N,E,2010,112743848
SO,N,F,2010,2408252
SO,N,H,2010,108015114
SO,N,I,2010,5689261
SO,N,J,2010,3049754
SR,A,A,2010,13371
SR,A,B,2010,3033
SR,A,D,2010,1036538
SR,A,E,2010,1072508
SR,A,F,2010,4412
SR,A,I,2010,1137272
SR,B,A,2010,10878939
SR,B,D,2010,300775
SR,B,E,2010,28446
SR,B,F,2010,899895
SR,B,H,2010,18674
SR,C,A,2010,6171331
SR,C,E,2010,1502
SR,C,J,2010,307210
SR,D,A,2010,12678091
SR,D,B,2010,72673
SR,D,D,2010,317362
SR,D,H,2010,317391
SR,D,J,2010,654907
SR,E,A,2010,3882636
SR,E,D,2010,1449
SR,E,E,2010,81563
SR,E,F,2010,123702
SR,E,I,2010,294122
SR,E,J,2010,113883
SR,F,A,2010,6936341
SR,F,C,2010,13284
SR,F,I,2010,9511159
SR,F,J,2010,651003
SR,G,A,2010,23647
SR,G,F,2010,431711
SR,G,J,2010,254971
SR,H,A,2010,1505261
SR,H,I,2010,2049448
SR,I,A,2010,1032870
SR,I,G,2010,1048917
SR,I,H,2010,82237
SR,I,J,2010,78476
SR,J,A,2010,911968
SR,J,B,2010,2957
SR,J,E,2010,2265328
SR,J,H,2010,107288
SR,J,I,2010,6601
SR,J,J,2010,58073
SR,K,A,2010,33048049
SR,K,B,2010,105199
SR,K,D,2010,36997
SR,K,E,2010,527617
SR,K,H,2010,177482
SR,K,I,2010,3126830
SR,K,J,2010,153897
SR,N,H,2010,10063
ST,A,A,2010,17789
ST,A,B,2010,4326584
ST,A,E,2010,1694902
ST,A,F,2010,337180
ST,A,I,2010,18770
ST,A,J,2010,247106
ST,B,A,2010,843338
ST,B,B,2010,688145
ST,B,C,2010,47775
ST,B,E,2010,1802640
ST,B,H,2010,1784267
ST,B,J,2010,154300
ST,C,A,2010,454460
ST,C,B,2010,610413
ST,C,C,2010,17720
ST,C,D,2010,259196
ST,C,E,2010,55370
ST,C,J,2010,1707336
ST,D,A,2010,176281
ST,D,B,2010,1403340
ST,D,C,2010,229953
ST,D,H,2010,765238
ST,D,J,2010,1522264
ST,E,A,2010,661733
ST,E,B,2010,195138
ST,E,C,2010,360601
ST,E,D,2010,277909
ST,E,E,2010,2176
ST,E,F,2010,610266
ST,E,I,2010,22444
ST,E,J,2010,32625
ST,F,A,2010,1647634
ST,F,B,2010,105159
ST,F,E,2010,124328
ST,F,I,2010,161259
ST,G,B,2010,95202
ST,G,C,2010,2705
ST,H,A,2010,291512
ST,H,B,2010,308822
ST,H,C,2010,3228202
ST,H,D,2010,924542
ST,H,E,2010,742903
ST,H,I,2010,584416
ST,H,J,2010,166834
ST,I,B,2010,283398
ST,I,C,2010,32430
ST,I,J,2010,766506
ST,J,B,2010,64233
ST,J,H,2010,98781
ST,K,A,2010,579599
ST,K,B,2010,1725718
ST,K,C,2010,12626901
ST,K,D,2010,65559
ST,K,F,2010,134905
ST,K,H,2010,351705
ST,K,I,2010,36038
ST,K,J,2010,434428
ST,L,J,2010,586290
ST,M,H,2010,40069
ST,N,J,2010,16793
SV,A,A,2010,29789342
SV,A,B,2010,4010584
SV,A,C,2010,1658452
SV,A,D,2010,122310
SV,A,E,2010,8246570
SV,A,F,2010,1566215
SV,A,H,2010,158101
SV,A,I,2010,2605681
SV,A,J,2010,84001
SV,B,A,2010,6666351
SV,B,B,2010,3091802
SV,B,C,2010,2580775
SV,B,D,2010,243947
SV,B,E,2010,8294672
SV,B,F,2010,173002
SV,B,H,2010,7025090
SV,B,I,2010,4022462
SV,B,J,2010,175654
SV,C,A,2010,3622634
SV,C,B,2010,683248
SV,C,C,2010,23160056
SV,C,D,2010,253651
SV,C,E,2010,3707986
SV,C,F,2010,38690
SV,C,H,2010,3022
SV,C,I,2010,91047
SV,C,J,2010,273759
SV,D,A,2010,9431206
SV,D,B,2010,8234109
SV,D,C,2010,16888165
SV,D,D,2010,2648486
SV,D,E,2010,13735388
SV,D,F,2010,334048
SV,D,G,2010,75332
SV,D,H,2010,551118
SV,D,I,2010,6564507
SV,D,J,2010,898828
SV,E,A,2010,7829237
SV,E,B,2010,1462701
SV,E,C,2010,5855607
SV,E,D,2010,777722
SV,E,E,2010,6530817
SV,E,F,2010,104051
SV,E,H,2010,10445996
SV,E,I,2010,347305
SV,E,J,2010,712247
SV,F,A,2010,92768959
SV,F,B,2010,571850
SV,F,C,2010,1572786
SV,F,D,2010,6685
SV,F,E,2010,95774
SV,F,H,2010,29185
SV,F,I,2010,99232
SV,F,J,2010,511060
SV,G,A,2010,22509206
SV,G,B,2010,26890
SV,G,C,2010,433010
SV,G,E,2010,1301859
SV,G,G,2010,46002
SV,G,I,2010,4179990
SV,G,J,2010,433489
SV,H,A,2010,24959
SV,H,B,2010,2122450
SV,H,C,2010,992807
SV,H,D,2010,393949
SV,H,E,2010,6163524
SV,H,H,2010,605709
SV,H,I,2010,8400
SV,H,J,2010,49409
SV,I,A,2010,481974
SV,I,B,2010,141613
SV,I,C,2010,5093606
SV,I,D,2010,513693
SV,I,E,2010,495147
SV,I,H,2010,32727
SV,I,I,2010,1356429
SV,I,J,2010,687171
SV,J,A,2010,524724
SV,J,B,2010,63474
SV,J,C,2010,561016
SV,J,E,2010,674613
SV,J,H,2010,581977
SV,J,I,2010,4024159
SV,K,A,2010,11039667
SV,K,B,2010,485540
SV,K,C,2010,993997
SV,K,D,2010,979355
SV,K,E,2010,2497718
SV,K,F,2010,15224
SV,K,H,2010,304274
SV,K,I,2010,715939
SV,K,J,2010,540208
SV,M,A,2010,1184426
SV,N,A,2010,177293
SV,N,B,2010,13878
SV,N,C,2010,19180370
SV,N,D,2010,187106
SV,N,E,2010,6825845
SV,N,H,2010,991188
SV,N,I,2010,470607
SV,N,J,2010,869974
SY,A,A,2010,19015739
SY,A,B,2010,17689230
SY,A,C,2010,2072255
SY,A,D,2010,65890
SY,A,E,2010,149163
SY,A,F,2010,66315
SY,A,H,2010,4368361
SY,A,I,2010,45003890
SY,A,J,2010,29421990
SY,B,A,2010,5064320
SY,B,C,2010,6239582
SY,B,D,2010,670557
SY,B,E,2010,3280937
SY,B,F,2010,120651
SY,B,H,2010,4604825
SY,B,I,2010,362637
SY,B,J,2010,9812585
SY,C,A,2010,4079984
SY,C,C,2010,5394214
SY,C,E,2010,115438
SY,C,I,2010,8554
SY,C,J,2010,30835
SY,D,A,2010,6902899
SY,D,B,2010,938250
SY,D,C,2010,1421003
SY,D,D,2010,1193594
SY,D,E,2010,573494
SY,D,H,2010,1739720
SY,D,I,2010,453416
SY,D,J,2010,184847
SY,E,A,2010,707661
SY,E,B,2010,1080496
SY,E,C,2010,1309864
SY,E,D,2010,84337
SY,E,E,2010,684503
SY,E,F,2010,269283
SY,E,H,2010,84540
SY,E,I,2010,226695
SY,E,J,2010,67809
SY,F,A,2010,576161
SY,F,B,2010,116793
SY,F,C,2010,25358450
SY,F,E,2010,19831
SY,F,I,2010,1154000
SY,F,J,2010,33886653
SY,G,A,2010,7133497
SY,G,C,2010,1448888
SY,G,D,2010,106126
SY,H,A,2010,87482
SY,H,B,2010,45736
SY,H,C,2010,1983895
SY,H,E,2010,467103
SY,H,H,2010,1981108
SY,H,J,2010,3699763
SY,I,A,2010,7873992
SY,I,B,2010,20328
SY,I,C,2010,784463
SY,I,E,2010,6208
SY,I,H,2010,385614
SY,I,I,2010,70557
SY,J,A,2010,149420
SY,J,B,2010,98915
SY,J,C,2010,2344791
SY,J,D,2010,10054
SY,J,E,2010,475462
SY,J,F,2010,10544
SY,J,G,2010,15578
SY,J,H,2010,966943
SY,J,I,2010,38561
SY,K,A,2010,8226470
SY,K,B,2010,4893099
SY,K,C,2010,3938822
SY,K,D,2010,435933
SY,K,E,2010,110808
SY,K,G,2010,8052
SY,K,H,2010,248712
SY,K,I,2010,1004681
SY,K,J,2010,5442353
SY,N,A,2010,1339844
SY,N,B,2010,321407
SY,N,C,2010,27562
SY,N,E,2010,9415180
SY,N,H,2010,15045762
SY,N,J,2010,6730353
SZ,A,A,2010,7125805
SZ,A,B,2010,351
SZ,A,C,2010,649350
SZ,A,E,2010,390152
SZ,A,F,2010,83739
SZ,A,I,2010,3351135
SZ,A,J,2010,140113
SZ,B,A,2010,48651271
SZ,B,C,2010,363085
SZ,B,D,2010,4245547
SZ,B,E,2010,7276408
SZ,B,F,2010,49644
SZ,B,H,2010,1617191
SZ,B,I,2010,2590423
SZ,B,J,2010,309482
SZ,C,A,2010,118943
SZ,C,C,2010,19829
SZ,C,D,2010,335202
SZ,C,E,2010,65669
SZ,C,H,2010,31403
SZ,C,I,2010,3799
SZ,C,J,2010,3562
SZ,D,A,2010,594434
SZ,D,C,2010,1119709
SZ,D,D,2010,105718
SZ,D,E,2010,437848
SZ,D,H,2010,513587
SZ,D,I,2010,29894
SZ,D,J,2010,71522
SZ,E,A,2010,69093
SZ,E,B,2010,93838
SZ,E,C,2010,1141096
SZ,E,D,2010,202505
SZ,E,E,2010,126059
SZ,E,F,2010,24298
SZ,E,I,2010,59892
SZ,E,J,2010,201854
SZ,F,A,2010,587137
SZ,F,B,2010,4005
SZ,F,C,2010,216729
SZ,G,A,2010,41448
SZ,G,C,2010,24496
SZ,G,D,2010,37354
SZ,G,E,2010,96
SZ,H,A,2010,6604461
SZ,H,C,2010,2953985
SZ,H,D,2010,7262
SZ,H,E,2010,97398
SZ,H,I,2010,1056464
SZ,H,J,2010,136714
SZ,I,A,2010,278043
SZ,I,C,2010,27653
SZ,I,D,2010,18677
SZ,I,E,2010,210178
SZ,J,A,2010,71965
SZ,J,E,2010,156
SZ,J,I,2010,179368
SZ,K,A,2010,2930698
SZ,K,B,2010,61094
SZ,K,C,2010,55526
SZ,K,D,2010,47630
SZ,K,E,2010,268241
SZ,K,H,2010,57149
SZ,K,I,2010,77380
SZ,K,J,2010,704491
SZ,N,C,2010,203091
SZ,N,E,2010,1392269
SZ,N,H,2010,689831
SZ,N,J,2010,180885
TD,A,A,2010,1974154
TD,A,B,2010,6640414
TD,A,D,2010,424760
TD,A,E,2010,1157976
TD,A,I,2010,151937
TD,A,J,2010,5208773
TD,B,A,2010,5877724
TD,B,B,2010,13350
TD,B,C,2010,788771
TD,B,D,2010,5076744
TD,B,E,2010,769102
TD,B,F,2010,212444
TD,B,G,2010,5395297
TD,B,H,2010,38283226
TD,B,I,2010,654876
TD,B,J,2010,10761617
TD,C,A,2010,27731228
TD,C,B,2010,39653
TD,C,C,2010,24216
TD,C,D,2010,534216
TD,C,E,2010,920338
TD,C,H,2010,216302
TD,C,J,2010,5131717
TD,D,A,2010,11795222
TD,D,B,2010,4385962
TD,D,C,2010,85068
TD,D,D,2010,1496032
TD,D,E,2010,3232489
TD,D,F,2010,995471
TD,D,H,2010,14237465
TD,D,I,2010,5175531
TD,D,J,2010,3928615
TD,E,A,2010,61637
TD,E,D,2010,7141
TD,E,E,2010,802325
TD,E,I,2010,55701
TD,E,J,2010,2075917
TD,F,A,2010,4088661
TD,F,B,2010,10492
TD,F,I,2010,-493730
TD,F,J,2010,2829272
TD,G,C,2010,159187
TD,G,D,2010,6608
TD,G,E,2010,1869
TD,G,I,2010,54741
TD,H,A,2010,1495411
TD,H,B,2010,921701
TD,H,C,2010,-226813
TD,H,D,2010,313280
TD,H,E,2010,7144701
TD,H,F,2010,2763509
TD,H,H,2010,18250049
TD,H,I,2010,106868
TD,H,J,2010,13370218
TD,I,A,2010,975306
TD,I,B,2010,92748
TD,I,C,2010,32114
TD,I,J,2010,327628
TD,J,A,2010,3284797
TD,J,B,2010,1553122
TD,J,C,2010,165386
TD,J,E,2010,31123
TD,J,H,2010,1566525
TD,J,J,2010,302886
TD,K,A,2010,13451334
TD,K,B,2010,8062868
TD,K,D,2010,518796
TD,K,E,2010,469372
TD,K,F,2010,744944
TD,K,H,2010,186047
TD,K,I,2010,309086
TD,K,J,2010,13268008
TD,M,B,2010,5983611
TD,M,J,2010,41
TD,N,A,2010,3148668
TD,N,B,2010,1529142
TD,N,D,2010,4036319
TD,N,E,2010,57704554
TD,N,H,2010,174341665
TD,N,I,2010,1126748
TD,N,J,2010,3630011
TG,A,A,2010,3488506
TG,A,B,2010,8560842
TG,A,C,2010,52430
TG,A,D,2010,407264
TG,A,E,2010,655354
TG,A,F,2010,107840
TG,A,I,2010,2377784
TG,A,J,2010,993034
TG,B,A,2010,11191794
TG,B,B,2010,181049
TG,B,C,2010,348719
TG,B,D,2010,5565049
TG,B,E,2010,4949516
TG,B,F,2010,180887
TG,B,H,2010,10816565
TG,B,I,2010,445443
TG,B,J,2010,4545270
TG,C,A,2010,2266448
TG,C,B,2010,226668
TG,C,C,2010,711580
TG,C,D,2010,163450
TG,C,E,2010,999964
TG,C,H,2010,76885
TG,C,I,2010,15349
TG,C,J,2010,173962
TG,D,A,2010,4785953
TG,D,B,2010,2887470
TG,D,C,2010,1876053
TG,D,D,2010,241036
TG,D,E,2010,3725594
TG,D,F,2010,383908
TG,D,H,2010,1363325
TG,D,I,2010,771079
TG,D,J,2010,10004157
TG,E,A,2010,2521642
TG,E,B,2010,51926
TG,E,C,2010,46739
TG,E,D,2010,144095
TG,E,E,2010,866527
TG,E,H,2010,1265283
TG,E,I,2010,87787
TG,E,J,2010,4320044
TG,F,A,2010,377542
TG,F,B,2010,22254
TG,F,D,2010,18703
TG,F,I,2010,3277
TG,F,J,2010,4976635
TG,G,C,2010,20913
TG,G,D,2010,194075
TG,G,E,2010,388933
TG,G,J,2010,2018283
