country,channel,bundle,year,in-oda-gross-channel-bundle
55,G,B,2008,55819612
55,G,C,2008,39001528
55,G,D,2008,155543
55,G,E,2008,320333841
55,G,F,2008,26112923
55,G,G,2008,9245323
55,H,B,2008,1408387747
55,H,C,2008,253006356
55,H,E,2008,679491781
55,H,F,2008,193940001
55,H,G,2008,579881321
55,I,A,2008,70623379
55,I,B,2008,93347515
55,I,C,2008,57545782
55,I,D,2008,3431061
55,I,E,2008,744008233
55,I,F,2008,694606269
55,I,G,2008,255572444
55,J,B,2008,25542539
55,J,C,2008,42246319
55,J,D,2008,11872979
55,J,E,2008,137596634
55,J,F,2008,467891020
55,J,G,2008,405437470
56,A,B,2008,55206213
56,A,C,2008,533856
56,A,E,2008,128074843
56,A,F,2008,73393467
56,A,G,2008,73506556
56,D,D,2008,2716
56,D,E,2008,5412061
56,D,F,2008,1400313
56,D,G,2008,1747737
56,E,B,2008,18982934
56,E,C,2008,132942
56,E,E,2008,21161342
56,E,F,2008,798335
56,E,G,2008,43692021
56,F,B,2008,1142550
56,F,E,2008,3965228
56,F,G,2008,1959215
56,G,B,2008,252517
56,G,E,2008,202446
56,G,F,2008,12224
56,G,G,2008,82476
56,H,A,2008,4123839
56,H,B,2008,49605063
56,H,E,2008,31762899
56,H,F,2008,911054
56,H,G,2008,27107476
56,I,A,2008,67766809
56,I,B,2008,11935886
56,I,E,2008,24253721
56,I,F,2008,9981871
56,I,G,2008,42434435
56,J,B,2008,5129014
56,J,E,2008,6869612
56,J,F,2008,45082
56,J,G,2008,9417460
57,A,B,2008,344855
57,A,E,2008,19837688
57,A,F,2008,17643231
57,A,G,2008,42812663
57,D,B,2008,395326
57,D,E,2008,913563
57,D,G,2008,1508192
57,E,B,2008,10573621
57,E,C,2008,379836
57,E,E,2008,1660389
57,E,F,2008,2463
57,E,G,2008,3594586
57,F,E,2008,2338113
57,F,F,2008,43893
57,H,B,2008,13599524
57,H,E,2008,18603412
57,H,F,2008,482768
57,H,G,2008,-366782
57,I,A,2008,1538341
57,I,B,2008,3413652
57,I,E,2008,5158393
57,I,F,2008,280082
57,I,G,2008,10510547
57,J,B,2008,62684
57,J,E,2008,5505876
57,J,F,2008,8656234
57,J,G,2008,9443331
58,A,B,2008,1581740
58,A,E,2008,18476325
58,A,F,2008,11224058
58,A,G,2008,57135028
58,D,E,2008,2626466
58,D,G,2008,37276
58,E,B,2008,82861440
58,E,D,2008,125488
58,E,E,2008,14816602
58,E,F,2008,268837
58,E,G,2008,17287344
58,F,E,2008,3528248
58,F,G,2008,3509272
58,H,B,2008,262874413
58,H,C,2008,9378499
58,H,E,2008,10006269
58,H,G,2008,2843380
58,I,E,2008,2686714
58,I,F,2008,31001
58,I,G,2008,11674515
58,J,B,2008,299719
58,J,E,2008,1069186
58,J,F,2008,175084
58,J,G,2008,4157131
59,A,A,2008,35424346
59,A,B,2008,4616555
59,A,C,2008,593787
59,A,E,2008,74909222
59,A,F,2008,14436375
59,A,G,2008,12646517
59,D,E,2008,3899407
59,D,G,2008,157963
59,E,B,2008,12574696
59,E,E,2008,21755417
59,E,F,2008,120052
59,E,G,2008,6476077
59,F,B,2008,5985462
59,F,E,2008,2833485
59,F,F,2008,11434
59,F,G,2008,2606310
59,G,B,2008,1438137
59,G,E,2008,569314
59,H,B,2008,16712055
59,H,C,2008,69253
59,H,E,2008,28928765
59,H,G,2008,5487161
59,I,A,2008,1989534
59,I,B,2008,5113993
59,I,E,2008,14630605
59,I,F,2008,133560
59,I,G,2008,4236293
59,J,C,2008,974086
59,J,E,2008,10447219
59,J,F,2008,761883
59,J,G,2008,2084640
60,A,A,2008,12359012
60,A,B,2008,1962739
60,A,C,2008,1686472
60,A,E,2008,31118559
60,A,F,2008,15081847
60,A,G,2008,36657441
60,D,B,2008,2716
60,D,E,2008,291399
60,D,F,2008,168269
60,D,G,2008,2850113
60,E,B,2008,2409863
60,E,C,2008,1656259
60,E,E,2008,4217365
60,E,F,2008,666223
60,E,G,2008,27319148
60,F,G,2008,362827
60,G,B,2008,23769
60,G,G,2008,186622
60,H,B,2008,20285884
60,H,C,2008,4505841
60,H,E,2008,8728868
60,H,G,2008,32639722
60,I,B,2008,536739
60,I,E,2008,7189781
60,I,F,2008,26498
60,I,G,2008,8981725
60,J,B,2008,10320
60,J,C,2008,1202386
60,J,D,2008,38364
60,J,E,2008,3613283
60,J,F,2008,1602946
60,J,G,2008,3073820
61,A,B,2008,5493985
61,A,E,2008,32942919
61,A,F,2008,11118359
61,A,G,2008,19193823
61,D,B,2008,1188851
61,D,D,2008,98290
61,D,E,2008,5219931
61,D,G,2008,3236784
61,E,E,2008,4659445
61,E,G,2008,1555102
61,F,E,2008,230304
61,G,B,2008,289170
61,G,E,2008,412383
61,H,A,2008,96465938
61,H,B,2008,12144697
61,H,E,2008,34755538
61,H,G,2008,23717303
61,I,B,2008,1988545
61,I,E,2008,714192
61,I,F,2008,77911
61,I,G,2008,56332901
61,J,B,2008,1496291
61,J,E,2008,14879591
61,J,G,2008,3870449
62,A,B,2008,587534
62,A,E,2008,25998109
62,A,F,2008,92668340
62,A,G,2008,6737192
62,D,G,2008,232366
62,E,B,2008,2506457
62,E,C,2008,189918
62,E,E,2008,16268725
62,E,F,2008,18665
62,E,G,2008,1821664
62,F,E,2008,77771
62,H,B,2008,8161180
62,H,E,2008,-549823
62,H,G,2008,3542180
62,I,E,2008,1506924
62,I,F,2008,96825
62,I,G,2008,1336748
62,J,B,2008,713520
62,J,E,2008,482717
62,J,G,2008,12892900
63,A,A,2008,7649
63,A,B,2008,2287297
63,A,E,2008,20635478
63,A,F,2008,4413588
63,A,G,2008,23840715
63,D,A,2008,2703504
63,D,B,2008,447993
63,D,E,2008,8145784
63,D,G,2008,621108
63,E,B,2008,6182893
63,E,C,2008,94959
63,E,D,2008,373012
63,E,E,2008,15673047
63,E,F,2008,377726
63,E,G,2008,22537741
63,F,E,2008,217324
63,G,E,2008,275508
63,H,B,2008,10504804
63,H,E,2008,16506713
63,H,G,2008,12278355
63,I,A,2008,1338230
63,I,B,2008,6659542
63,I,E,2008,23137733
63,I,G,2008,15770993
63,J,B,2008,-3922
63,J,E,2008,606076
63,J,F,2008,7759293
63,J,G,2008,9758579
64,A,A,2008,5777540
64,A,C,2008,183924
64,A,E,2008,53230966
64,A,F,2008,115081
64,A,G,2008,18297928
64,D,B,2008,430019
64,D,E,2008,92070
64,E,B,2008,31825087
64,E,C,2008,189918
64,E,E,2008,2578760
64,E,F,2008,43836
64,E,G,2008,1537920
64,F,E,2008,311086
64,G,B,2008,78380
64,G,E,2008,181448
64,G,G,2008,1290235
64,H,B,2008,35105779
64,H,E,2008,6448263
64,H,G,2008,5639062
64,I,A,2008,28395
64,I,E,2008,1587591
64,I,F,2008,1592
64,I,G,2008,142901
64,J,E,2008,302928
65,A,A,2008,506704
65,A,B,2008,28141419
65,A,C,2008,5767441
65,A,E,2008,262350833
65,A,F,2008,153969014
65,A,G,2008,112310445
65,D,B,2008,2201817
65,D,C,2008,211225
65,D,E,2008,32132589
65,D,F,2008,473385
65,D,G,2008,5313285
65,E,A,2008,658483
65,E,B,2008,126297576
65,E,C,2008,8937103
65,E,D,2008,3610429
65,E,E,2008,113582166
65,E,F,2008,526842
65,E,G,2008,72809281
65,F,B,2008,4265113
65,F,C,2008,7139
65,F,E,2008,19843227
65,F,G,2008,1537676
65,G,B,2008,4856199
65,G,E,2008,10940209
65,G,G,2008,738094
65,H,B,2008,303009337
65,H,C,2008,20379827
65,H,E,2008,176739528
65,H,F,2008,972757
65,H,G,2008,29533499
65,I,A,2008,-196946
65,I,B,2008,8745655
65,I,C,2008,3209579
65,I,E,2008,107034238
65,I,F,2008,2421710
65,I,G,2008,21792232
65,J,A,2008,37987272
65,J,B,2008,290794016
65,J,E,2008,19958807
65,J,F,2008,13622920
65,J,G,2008,19534891
66,A,A,2008,38685
66,A,B,2008,12822164
66,A,E,2008,5020492
66,A,F,2008,834931
66,A,G,2008,1106418
66,D,B,2008,387546
66,D,E,2008,1584035
66,D,G,2008,543581
66,E,D,2008,1344190
66,E,E,2008,542215
66,E,G,2008,703275
66,H,B,2008,3057636
66,H,E,2008,7807412
66,I,E,2008,366363
66,I,G,2008,628352
66,J,B,2008,711
66,J,F,2008,1958512
67,A,B,2008,2413604
67,A,E,2008,7959385
67,A,F,2008,11719
67,A,G,2008,6585206
67,D,E,2008,1284790
67,E,E,2008,4196350
67,E,G,2008,1711415
67,F,B,2008,81394
67,F,E,2008,102527
67,H,E,2008,12445184
67,H,G,2008,210255
67,I,B,2008,78699
67,I,E,2008,5329949
67,I,G,2008,1138670
67,J,B,2008,8136
67,J,E,2008,4602963
67,J,F,2008,4375
67,J,G,2008,8706982
AF,A,A,2008,-667995
AF,A,B,2008,777046985
AF,A,C,2008,31655275
AF,A,E,2008,458967922
AF,A,F,2008,19292030
AF,A,G,2008,597555327
AF,D,B,2008,15280089
AF,D,C,2008,1954915
AF,D,D,2008,4191248
AF,D,E,2008,17900144
AF,D,F,2008,402539
AF,D,G,2008,26767308
AF,E,B,2008,52853273
AF,E,C,2008,27290547
AF,E,D,2008,1266840
AF,E,E,2008,204583384
AF,E,F,2008,272663
AF,E,G,2008,29070410
AF,F,B,2008,2726577
AF,F,E,2008,11315630
AF,F,G,2008,787983
AF,H,B,2008,413432026
AF,H,C,2008,271286702
AF,H,E,2008,518336476
AF,H,F,2008,3597055
AF,H,G,2008,116733078
AF,I,A,2008,66271
AF,I,B,2008,62840070
AF,I,C,2008,1514401
AF,I,E,2008,541188273
AF,I,F,2008,383590
AF,I,G,2008,176397438
AF,J,A,2008,44590996
AF,J,B,2008,68291233
AF,J,C,2008,4753206
AF,J,D,2008,2688
AF,J,E,2008,135842049
AF,J,F,2008,390188
AF,J,G,2008,113929981
AG,A,E,2008,1977728
AG,A,F,2008,53522
AG,A,G,2008,1124196
AG,J,F,2008,7446
AI,A,B,2008,3218281
AI,A,G,2008,48054
AL,A,A,2008,15917173
AL,A,B,2008,17979957
AL,A,D,2008,266592
AL,A,E,2008,85735495
AL,A,F,2008,44305204
AL,A,G,2008,49979275
AL,D,A,2008,8018009
AL,D,B,2008,1713677
AL,D,E,2008,3176074
AL,D,G,2008,2352696
AL,E,B,2008,4812190
AL,E,E,2008,8898661
AL,E,F,2008,55513
AL,E,G,2008,2859454
AL,F,A,2008,1287383
AL,F,B,2008,88829
AL,F,E,2008,2105832
AL,F,G,2008,288147
AL,G,B,2008,7497
AL,H,B,2008,6049591
AL,H,C,2008,2049772
AL,H,E,2008,15100815
AL,H,G,2008,2223541
AL,I,A,2008,3744905
AL,I,B,2008,7199163
AL,I,E,2008,17809262
AL,I,F,2008,1671831
AL,I,G,2008,4249289
AL,J,A,2008,50555700
AL,J,B,2008,32612
AL,J,C,2008,7724
AL,J,E,2008,1852437
AL,J,F,2008,2412768
AL,J,G,2008,170857
AM,A,A,2008,16006468
AM,A,B,2008,39830074
AM,A,C,2008,396330
AM,A,E,2008,14798724
AM,A,F,2008,5211314
AM,A,G,2008,24328536
AM,D,B,2008,481135
AM,D,E,2008,3187209
AM,D,F,2008,3134
AM,D,G,2008,50270
AM,E,B,2008,4514414
AM,E,C,2008,4753309
AM,E,D,2008,5597
AM,E,E,2008,16293189
AM,E,F,2008,23200
AM,E,G,2008,2668667
AM,F,E,2008,645562
AM,F,G,2008,142847
AM,H,B,2008,321845
AM,H,C,2008,279061
AM,H,E,2008,5642406
AM,H,G,2008,398677
AM,I,B,2008,5507450
AM,I,E,2008,35447232
AM,I,F,2008,370619
AM,I,G,2008,4107950
AM,J,A,2008,127540234
AM,J,B,2008,20254154
AM,J,C,2008,788023
AM,J,D,2008,40460
AM,J,E,2008,3718185
AM,J,F,2008,1671091
AM,J,G,2008,69775
AO,A,A,2008,27941832
AO,A,B,2008,2410432
AO,A,C,2008,4892908
AO,A,E,2008,36761715
AO,A,F,2008,4949720
AO,A,G,2008,38014473
AO,D,B,2008,986873
AO,D,C,2008,110921
AO,D,D,2008,1185644
AO,D,E,2008,4291114
AO,D,F,2008,61719
AO,D,G,2008,2977015
AO,E,B,2008,19687892
AO,E,C,2008,4307432
AO,E,D,2008,1678209
AO,E,E,2008,18448178
AO,E,F,2008,131392
AO,E,G,2008,11867459
AO,F,B,2008,1914429
AO,F,E,2008,1874445
AO,F,G,2008,300280
AO,G,E,2008,231320
AO,H,B,2008,12123010
AO,H,C,2008,22125100
AO,H,E,2008,42597717
AO,H,F,2008,66354
AO,H,G,2008,11781606
AO,I,A,2008,167442
AO,I,B,2008,209240
AO,I,C,2008,6312340
AO,I,E,2008,10062728
AO,I,F,2008,57041
AO,I,G,2008,5156299
AO,J,A,2008,16889916
AO,J,B,2008,4450714
AO,J,C,2008,563600
AO,J,E,2008,22697751
AO,J,F,2008,28741669
AO,J,G,2008,15101522
AR,A,B,2008,2129712
AR,A,E,2008,19148024
AR,A,F,2008,5665154
AR,A,G,2008,35971652
AR,D,A,2008,24934017
AR,D,B,2008,3886666
AR,D,E,2008,2597592
AR,D,G,2008,2815613
AR,E,B,2008,1971803
AR,E,C,2008,38213
AR,E,D,2008,62515
AR,E,E,2008,928472
AR,E,F,2008,58578
AR,E,G,2008,7088867
AR,F,B,2008,51438
AR,F,E,2008,361665
AR,F,G,2008,6565
AR,G,E,2008,64369
AR,G,G,2008,1962783
AR,H,B,2008,4239515
AR,H,E,2008,7167268
AR,H,G,2008,92567
AR,I,B,2008,219673
AR,I,E,2008,7728562
AR,I,F,2008,164373
AR,I,G,2008,561981
AR,J,A,2008,2780305
AR,J,B,2008,120312
AR,J,D,2008,8602
AR,J,E,2008,3031732
AR,J,F,2008,4458110
AR,J,G,2008,2255068
AZ,A,A,2008,4108856
AZ,A,B,2008,5048750
AZ,A,C,2008,110091
AZ,A,E,2008,24428849
AZ,A,F,2008,3103756
AZ,A,G,2008,21030568
AZ,D,B,2008,1740967
AZ,D,E,2008,525699
AZ,D,G,2008,50561
AZ,E,B,2008,3520168
AZ,E,C,2008,94959
AZ,E,E,2008,8820353
AZ,E,F,2008,38143
AZ,E,G,2008,1966100
AZ,H,B,2008,2126311
AZ,H,C,2008,53749
AZ,H,E,2008,8637344
AZ,H,G,2008,2153526
AZ,I,A,2008,14627400
AZ,I,B,2008,9034321
AZ,I,E,2008,18668983
AZ,I,F,2008,359288
AZ,I,G,2008,920848
AZ,J,A,2008,48828529
AZ,J,B,2008,354133
AZ,J,C,2008,1056554
AZ,J,E,2008,3233193
AZ,J,F,2008,1087235
AZ,J,G,2008,2164976
BA,A,A,2008,25541392
BA,A,B,2008,32939975
BA,A,E,2008,81698280
BA,A,F,2008,16972306
BA,A,G,2008,52192827
BA,D,A,2008,14630174
BA,D,B,2008,1635697
BA,D,E,2008,6115280
BA,D,G,2008,2869904
BA,E,B,2008,11699766
BA,E,C,2008,94959
BA,E,E,2008,29313630
BA,E,F,2008,36153
BA,E,G,2008,6825110
BA,F,A,2008,14804907
BA,F,B,2008,724460
BA,F,E,2008,14572714
BA,F,G,2008,558956
BA,G,B,2008,31946
BA,H,B,2008,4183599
BA,H,C,2008,759842
BA,H,E,2008,19881693
BA,H,G,2008,7857287
BA,I,A,2008,-51804
BA,I,B,2008,9905963
BA,I,E,2008,13112489
BA,I,F,2008,18663862
BA,I,G,2008,12715504
BA,J,A,2008,26831830
BA,J,B,2008,169943
BA,J,E,2008,3412328
BA,J,F,2008,423969
BA,J,G,2008,11198102
BB,A,B,2008,4379720
BB,A,E,2008,648673
BB,A,F,2008,28125
BB,A,G,2008,672814
BB,D,E,2008,36980
BB,H,E,2008,2821
BB,H,G,2008,139340
BB,I,E,2008,427343
BB,I,F,2008,7531
BB,J,B,2008,21102
BB,J,C,2008,21401
BB,J,E,2008,244542
BB,J,F,2008,22340
BB,J,G,2008,1723
BD,A,A,2008,55018575
BD,A,B,2008,29254273
BD,A,C,2008,15576415
BD,A,E,2008,154407276
BD,A,F,2008,926446491
BD,A,G,2008,121125514
BD,D,B,2008,7669468
BD,D,D,2008,1463474
BD,D,E,2008,22183347
BD,D,G,2008,1851892
BD,E,A,2008,-2412775
BD,E,B,2008,12279150
BD,E,C,2008,71743368
BD,E,D,2008,38130
BD,E,E,2008,52446155
BD,E,F,2008,278398
BD,E,G,2008,12855087
BD,F,B,2008,25422204
BD,F,E,2008,74835028
BD,F,G,2008,13995422
BD,G,E,2008,327598
BD,H,B,2008,100742242
BD,H,C,2008,82608845
BD,H,E,2008,170899602
BD,H,G,2008,35636441
BD,I,A,2008,-2698007
BD,I,B,2008,3623885
BD,I,C,2008,11560
BD,I,E,2008,30008983
BD,I,F,2008,815843
BD,I,G,2008,10086422
BD,J,A,2008,324674255
BD,J,B,2008,590375310
BD,J,C,2008,9793249
BD,J,E,2008,72794006
BD,J,F,2008,5830928
BD,J,G,2008,44675603
BF,A,A,2008,30889632
BF,A,B,2008,255986491
BF,A,C,2008,15034069
BF,A,E,2008,113807846
BF,A,F,2008,3121419
BF,A,G,2008,51761842
BF,D,B,2008,774603
BF,D,C,2008,1614160
BF,D,E,2008,5506876
BF,D,G,2008,2753956
BF,E,B,2008,596779
BF,E,C,2008,13704736
BF,E,D,2008,2586562
BF,E,E,2008,14507987
BF,E,F,2008,175954
BF,E,G,2008,10610568
BF,F,B,2008,6125497
BF,F,E,2008,5489170
BF,F,G,2008,1206889
BF,H,B,2008,11128015
BF,H,C,2008,13253486
BF,H,E,2008,14120816
BF,H,G,2008,498986
BF,I,B,2008,1237151
BF,I,E,2008,9399968
BF,I,F,2008,85083
BF,I,G,2008,1200044
BF,J,A,2008,102014405
BF,J,B,2008,162979238
BF,J,C,2008,4521760
BF,J,D,2008,143458
BF,J,E,2008,52251405
BF,J,F,2008,28453543
BF,J,G,2008,28733475
BI,A,B,2008,54192760
BI,A,C,2008,2912733
BI,A,E,2008,88553469
BI,A,F,2008,19690578
BI,A,G,2008,44145001
BI,D,B,2008,1016808
BI,D,C,2008,745429
BI,D,E,2008,4090646
BI,D,G,2008,2722779
BI,E,B,2008,14354310
BI,E,C,2008,10448472
BI,E,D,2008,514405
BI,E,E,2008,26602686
BI,E,F,2008,178784
BI,E,G,2008,6171874
BI,F,B,2008,790702
BI,F,C,2008,236819
BI,F,E,2008,8463970
BI,F,G,2008,927219
BI,G,E,2008,66354
BI,H,B,2008,40861315
BI,H,C,2008,37580640
BI,H,E,2008,33347241
BI,H,F,2008,23259953
BI,H,G,2008,4051267
BI,I,B,2008,1116673
BI,I,C,2008,14772
BI,I,E,2008,5205291
BI,I,F,2008,77547
BI,I,G,2008,3092349
BI,J,A,2008,22127730
BI,J,B,2008,39985706
BI,J,C,2008,3123156
BI,J,D,2008,8065
BI,J,E,2008,20371463
BI,J,F,2008,9814393
BI,J,G,2008,17133342
BJ,A,B,2008,165697018
BJ,A,C,2008,403257
BJ,A,E,2008,106189617
BJ,A,F,2008,5266861
BJ,A,G,2008,44197026
BJ,D,B,2008,26976
BJ,D,E,2008,10823420
BJ,D,G,2008,1592837
BJ,E,B,2008,471855
BJ,E,C,2008,222983
BJ,E,D,2008,2484042
BJ,E,E,2008,9892984
BJ,E,F,2008,8541
BJ,E,G,2008,4927045
BJ,F,B,2008,439654
BJ,F,E,2008,4547587
BJ,F,G,2008,850413
BJ,H,B,2008,3173318
BJ,H,C,2008,3549495
BJ,H,E,2008,9275550
BJ,H,G,2008,2993948
BJ,I,B,2008,637090
BJ,I,C,2008,1422662
BJ,I,E,2008,6652047
BJ,I,F,2008,863576
BJ,I,G,2008,3892595
BJ,J,A,2008,72446672
BJ,J,B,2008,72050736
BJ,J,C,2008,8135835
BJ,J,D,2008,73648
BJ,J,E,2008,37364583
BJ,J,F,2008,21743763
BJ,J,G,2008,8349049
BO,A,A,2008,12493980
BO,A,B,2008,76164824
BO,A,C,2008,649112
BO,A,E,2008,51679698
BO,A,F,2008,8629374
BO,A,G,2008,96757725
BO,D,B,2008,5295328
BO,D,C,2008,1447544
BO,D,E,2008,8914979
BO,D,G,2008,4775907
BO,E,B,2008,13265576
BO,E,C,2008,21599715
BO,E,D,2008,836980
BO,E,E,2008,31910078
BO,E,F,2008,134768
BO,E,G,2008,33693804
BO,F,A,2008,772429
BO,F,B,2008,76011
BO,F,E,2008,7024167
BO,F,F,2008,27992
BO,F,G,2008,9220922
BO,G,B,2008,5432
BO,H,B,2008,11414693
BO,H,C,2008,7993554
BO,H,E,2008,19186570
BO,H,F,2008,3
BO,H,G,2008,2645029
BO,I,B,2008,6951063
BO,I,C,2008,230536
BO,I,E,2008,47896002
BO,I,F,2008,568441
BO,I,G,2008,23947028
BO,J,A,2008,25371621
BO,J,B,2008,10558105
BO,J,C,2008,5194778
BO,J,D,2008,33604
BO,J,E,2008,18912758
BO,J,F,2008,2238556
BO,J,G,2008,9038571
BR,A,A,2008,3319903
BR,A,B,2008,3678634
BR,A,E,2008,68703945
BR,A,F,2008,20872966
BR,A,G,2008,121083588
BR,D,B,2008,9034681
BR,D,C,2008,201319
BR,D,D,2008,61922
BR,D,E,2008,17362350
BR,D,F,2008,405289
BR,D,G,2008,2647161
BR,E,B,2008,1789952
BR,E,C,2008,625648
BR,E,D,2008,1337752
BR,E,E,2008,18130730
BR,E,F,2008,125887
BR,E,G,2008,38768143
BR,F,B,2008,3341935
BR,F,E,2008,1790230
BR,F,G,2008,3372686
BR,G,B,2008,10186
BR,G,G,2008,518944
BR,H,B,2008,3157741
BR,H,C,2008,1435743
BR,H,E,2008,33292948
BR,H,G,2008,728546
BR,I,B,2008,1009310
BR,I,E,2008,8224909
BR,I,F,2008,696564
BR,I,G,2008,9985150
BR,J,A,2008,196081432
BR,J,B,2008,61198
BR,J,D,2008,16130
BR,J,E,2008,4544170
BR,J,F,2008,15874397
BR,J,G,2008,18654851
BT,A,A,2008,182706
BT,A,B,2008,8259018
BT,A,E,2008,28656746
BT,A,F,2008,71672
BT,A,G,2008,13750948
BT,D,B,2008,104965
BT,E,B,2008,124635
BT,E,D,2008,3847
BT,E,E,2008,2675390
BT,E,F,2008,219549
BT,E,G,2008,961284
BT,H,B,2008,197367
BT,H,C,2008,297265
BT,H,E,2008,2537269
BT,H,G,2008,540811
BT,I,E,2008,33188
BT,I,F,2008,46169
BT,I,G,2008,1191249
BT,J,A,2008,8719622
BT,J,B,2008,1899703
BT,J,C,2008,1677739
BT,J,E,2008,6919896
BT,J,F,2008,7446
BT,J,G,2008,2881236
BW,A,B,2008,18687818
BW,A,E,2008,71005872
BW,A,F,2008,435610411
BW,A,G,2008,14041564
BW,D,E,2008,403300
BW,D,G,2008,369844
BW,E,B,2008,1420864
BW,E,D,2008,4521
BW,E,E,2008,2504799
BW,E,G,2008,1084779
BW,F,E,2008,2177603
BW,H,B,2008,6085
BW,H,C,2008,232094
BW,H,E,2008,5689564
BW,H,F,2008,2539
BW,I,B,2008,185213
BW,I,E,2008,175408798
BW,I,F,2008,9544
BW,I,G,2008,571053
BW,J,B,2008,47432
BW,J,C,2008,762
BW,J,E,2008,2344727
BW,J,F,2008,411541
BW,J,G,2008,1000958
BY,A,B,2008,654316
BY,A,E,2008,10000679
BY,A,F,2008,11354483
BY,A,G,2008,16129046
BY,D,B,2008,332997
BY,D,E,2008,392876
BY,D,G,2008,575799
BY,E,B,2008,5552450
BY,E,E,2008,8180888
BY,E,G,2008,1899267
BY,F,E,2008,165707
BY,F,G,2008,84833
BY,G,B,2008,14414
BY,H,B,2008,1265987
BY,H,E,2008,13561557
BY,H,G,2008,345875
BY,I,B,2008,517853
BY,I,E,2008,8457437
BY,I,F,2008,601303
BY,I,G,2008,2690527
BY,J,B,2008,110587
BY,J,E,2008,2322050
BY,J,F,2008,60678
BY,J,G,2008,116011
BZ,A,B,2008,2551889
BZ,A,E,2008,9529569
BZ,A,F,2008,172821
BZ,A,G,2008,2822614
BZ,D,B,2008,117855
BZ,D,E,2008,323736
BZ,E,B,2008,246727
BZ,F,E,2008,10700
BZ,I,E,2008,168264
BZ,J,B,2008,269895
BZ,J,E,2008,661960
BZ,J,F,2008,7446
BZ,J,G,2008,50435
CD,A,A,2008,9054249
CD,A,B,2008,105293892
CD,A,C,2008,20191025
CD,A,E,2008,164831329
CD,A,F,2008,10069744
CD,A,G,2008,93396787
CD,D,B,2008,2418956
CD,D,C,2008,1802172
CD,D,E,2008,15927515
CD,D,G,2008,9689719
CD,E,B,2008,22424663
CD,E,C,2008,20377073
CD,E,D,2008,2621592
CD,E,E,2008,203651773
CD,E,F,2008,92919
CD,E,G,2008,31629821
CD,F,B,2008,124255
CD,F,E,2008,8597363
CD,F,G,2008,2682228
CD,H,B,2008,168386322
CD,H,C,2008,156351109
CD,H,E,2008,199725724
CD,H,F,2008,43215122
CD,H,G,2008,13513401
CD,I,B,2008,3071307
CD,I,C,2008,4553705
CD,I,E,2008,48082904
CD,I,F,2008,827912
CD,I,G,2008,4588756
CD,J,A,2008,101281011
CD,J,B,2008,214632673
CD,J,C,2008,7209093
CD,J,D,2008,6048
CD,J,E,2008,91475779
CD,J,F,2008,130908636
CD,J,G,2008,12058281
CF,A,B,2008,33082331
CF,A,C,2008,847028
CF,A,E,2008,34028798
CF,A,F,2008,26848112
CF,A,G,2008,13778350
CF,D,B,2008,214985
CF,D,E,2008,3509814
CF,D,G,2008,20723
CF,E,B,2008,810198
CF,E,C,2008,424892
CF,E,D,2008,432940
CF,E,E,2008,16307515
CF,E,F,2008,27966
CF,E,G,2008,237707
CF,F,E,2008,473431
CF,H,B,2008,5564023
CF,H,C,2008,28648209
CF,H,E,2008,40860960
CF,H,F,2008,9576371
CF,H,G,2008,445808
CF,I,B,2008,741144
CF,I,E,2008,13479499
CF,I,F,2008,101624
CF,I,G,2008,90092
CF,J,A,2008,1942025
CF,J,B,2008,23761832
CF,J,C,2008,4830991
CF,J,E,2008,10307325
CF,J,F,2008,14581619
CF,J,G,2008,3065362
CG,A,A,2008,1532377
CG,A,B,2008,3507374
CG,A,C,2008,101701
CG,A,E,2008,40860633
CG,A,F,2008,2682657
CG,A,G,2008,11248136
CG,D,B,2008,227529
CG,D,E,2008,571011
CG,D,G,2008,425184
CG,E,B,2008,139885
CG,E,C,2008,196266
CG,E,D,2008,1418587
CG,E,E,2008,3992791
CG,E,F,2008,75946
CG,E,G,2008,221216
CG,F,E,2008,475411
CG,H,B,2008,4215596
CG,H,C,2008,11005474
CG,H,E,2008,8028221
CG,H,F,2008,3657140
CG,H,G,2008,119735
CG,I,E,2008,464410
CG,I,F,2008,28633
CG,I,G,2008,177169
CG,J,A,2008,2035435
CG,J,B,2008,16442526
CG,J,C,2008,285843
CG,J,D,2008,48290
CG,J,E,2008,9625690
CG,J,F,2008,349568320
CG,J,G,2008,8597686
CI,A,A,2008,2970464
CI,A,B,2008,4592874
CI,A,C,2008,8486156
CI,A,E,2008,176250311
CI,A,F,2008,9120394
CI,A,G,2008,17217368
CI,D,B,2008,336390
CI,D,E,2008,13329978
CI,D,G,2008,2704428
CI,E,B,2008,3243580
CI,E,C,2008,0
CI,E,D,2008,93284
CI,E,E,2008,6308189
CI,E,F,2008,10687
CI,E,G,2008,6142282
CI,F,E,2008,701310
CI,G,B,2008,23089
CI,G,E,2008,6791
CI,H,B,2008,6706966
CI,H,C,2008,9192202
CI,H,E,2008,49496958
CI,H,F,2008,-69589
CI,H,G,2008,1854108
CI,I,B,2008,11987
CI,I,E,2008,39753843
CI,I,F,2008,52825
CI,I,G,2008,652875
CI,J,A,2008,8238503
CI,J,B,2008,363119765
CI,J,C,2008,5120735
CI,J,D,2008,18751
CI,J,E,2008,18792779
CI,J,F,2008,43766716
CI,J,G,2008,4405951
CK,A,B,2008,1050712
CK,A,E,2008,2079262
CK,A,G,2008,2761510
CK,D,B,2008,167707
CK,D,E,2008,51602
