country,channel,bundle,year,out-oda-gross-channel-bundle
EU,I,B,2012,242970702
EU,I,C,2012,9559774
EU,I,D,2012,84280618
EU,I,E,2012,452844196
EU,I,F,2012,765542504
EU,I,G,2012,430152757
FI,A,A,2012,44381096
FI,A,B,2012,15490113
FI,A,E,2012,1627404
FI,A,G,2012,12738003
FI,B,B,2012,1750818
FI,B,F,2012,110819140
FI,B,G,2012,8757282
FI,C,B,2012,35379555
FI,C,G,2012,113175
FI,D,E,2012,64267
FI,E,B,2012,8299608
FI,E,C,2012,47291
FI,E,D,2012,13325402
FI,E,E,2012,58287722
FI,E,F,2012,8482548
FI,E,G,2012,83296571
FI,F,E,2012,984664
FI,F,G,2012,1104285
FI,G,B,2012,385604
FI,G,D,2012,94604
FI,G,G,2012,1215938
FI,H,B,2012,59492823
FI,H,C,2012,17928020
FI,H,D,2012,56506985
FI,H,E,2012,59903489
FI,H,F,2012,109207
FI,H,G,2012,41365409
FI,I,B,2012,38449759
FI,I,D,2012,3326264
FI,I,E,2012,43119809
FI,I,F,2012,9868711
FI,I,G,2012,68463463
FR,A,A,2012,3511973094
FR,A,B,2012,209082663
FR,A,C,2012,4404037
FR,A,E,2012,398288029
FR,A,F,2012,23210569
FR,A,G,2012,233787365
FR,B,B,2012,51121811
FR,B,C,2012,5367033
FR,B,F,2012,3634438495
FR,B,G,2012,797511398
FR,C,A,2012,38560411
FR,C,B,2012,222697240
FR,C,E,2012,6163985
FR,D,B,2012,617609
FR,D,C,2012,1735218
FR,D,E,2012,29042597
FR,E,B,2012,78619
FR,E,C,2012,11272580
FR,E,D,2012,9640102
FR,E,E,2012,48165411
FR,E,F,2012,37275
FR,E,G,2012,29679195
FR,F,B,2012,9061118
FR,F,E,2012,2157906
FR,F,G,2012,929305
FR,G,B,2012,514069
FR,H,B,2012,12052519
FR,H,C,2012,36053984
FR,H,D,2012,35063656
FR,H,E,2012,32238598
FR,H,G,2012,5758457
FR,I,B,2012,21850
FR,I,D,2012,2350994
FR,I,G,2012,3285347
GB,A,B,2012,49226751
GB,A,C,2012,7118146
GB,A,D,2012,39613373
GB,A,E,2012,100861243
GB,A,F,2012,34226118
GB,A,G,2012,23976326
GB,B,B,2012,27561
GB,B,F,2012,663930162
GB,B,G,2012,22301757
GB,C,B,2012,1068044415
GB,C,C,2012,65956774
GB,C,E,2012,203850539
GB,C,F,2012,128090
GB,C,G,2012,40237589
GB,D,B,2012,59966061
GB,D,C,2012,327902
GB,D,E,2012,115299611
GB,D,F,2012,5075842
GB,D,G,2012,19817038
GB,E,B,2012,515254919
GB,E,C,2012,34062858
GB,E,D,2012,461282557
GB,E,E,2012,364508405
GB,E,F,2012,10867333
GB,E,G,2012,161183740
GB,F,B,2012,21165527
GB,F,C,2012,1077932
GB,F,D,2012,990122
GB,F,E,2012,125361124
GB,F,G,2012,29314771
GB,G,B,2012,41549278
GB,G,D,2012,24864991
GB,G,F,2012,246010
GB,G,G,2012,14534503
GB,H,A,2012,426972380
GB,H,B,2012,1316177231
GB,H,C,2012,189707849
GB,H,D,2012,1066869465
GB,H,E,2012,139427498
GB,H,F,2012,24795482
GB,H,G,2012,10082363
GB,I,B,2012,213541461
GB,I,C,2012,731420
GB,I,D,2012,105893314
GB,I,E,2012,329865862
GB,I,F,2012,59493705
GB,I,G,2012,819495373
GR,A,G,2012,40604
GR,B,B,2012,76120
GR,B,F,2012,30699770
GR,B,G,2012,4783732
GR,C,B,2012,4284780
GR,D,B,2012,12853
GR,E,B,2012,64267
GR,E,D,2012,64267
GR,G,D,2012,523830
GR,H,C,2012,8791
GR,H,D,2012,8244
GR,H,E,2012,89974
GR,H,F,2012,36164
GR,I,F,2012,66620932
IE,A,B,2012,9926394
IE,A,G,2012,32133
IE,B,B,2012,38853
IE,B,C,2012,818224
IE,B,F,2012,42042098
IE,B,G,2012,5688989
IE,C,B,2012,109846397
IE,C,C,2012,10282776
IE,C,E,2012,837614
IE,C,G,2012,86322
IE,D,B,2012,160668
IE,E,B,2012,142784171
IE,E,C,2012,2514428
IE,E,D,2012,30032668
IE,E,E,2012,4855859
IE,E,F,2012,6154603
IE,E,G,2012,544443
IE,F,B,2012,16996384
IE,F,C,2012,597947
IE,F,E,2012,2558038
IE,G,B,2012,1002570
IE,G,D,2012,7005141
IE,H,B,2012,86596802
IE,H,C,2012,3564267
IE,H,D,2012,32566947
IE,H,E,2012,492798
IE,H,F,2012,192802
IE,H,G,2012,775589
IE,I,B,2012,7205501
IE,I,C,2012,268802
IE,I,D,2012,2853305
IE,I,F,2012,3345018
IE,I,G,2012,3507205
IS,B,F,2012,2111210
IS,B,G,2012,85596
IS,C,B,2012,7746567
IS,C,C,2012,555577
IS,C,E,2012,163550
IS,E,B,2012,72106
IS,E,C,2012,135871
IS,E,D,2012,123883
IS,E,E,2012,1459507
IS,E,F,2012,72731
IS,E,G,2012,87421
IS,F,B,2012,51994
IS,F,E,2012,46127
IS,H,B,2012,717090
IS,H,C,2012,205046
IS,H,D,2012,4960370
IS,H,E,2012,212658
IS,H,F,2012,28708
IS,H,G,2012,1502941
IS,I,B,2012,51251
IS,I,D,2012,38498
IS,I,F,2012,7992
IS,I,G,2012,770660
IT,A,B,2012,1977506
IT,A,C,2012,998071
IT,A,E,2012,43195848
IT,A,F,2012,254021401
IT,A,G,2012,15347686
IT,B,C,2012,424961
IT,B,F,2012,85906953
IT,B,G,2012,3752467
IT,C,A,2012,78111401
IT,C,B,2012,16630411
IT,C,C,2012,1067095
IT,C,E,2012,34735025
IT,C,G,2012,1298200
IT,E,B,2012,2928907
IT,E,C,2012,685771
IT,E,D,2012,1932802
IT,E,E,2012,50077699
IT,E,F,2012,1624897
IT,E,G,2012,9692904
IT,G,B,2012,3139241
IT,G,D,2012,5141
IT,H,B,2012,9414987
IT,H,C,2012,4077210
IT,H,D,2012,27429
IT,H,E,2012,49927197
IT,H,F,2012,21793637
IT,H,G,2012,3873663
IT,I,B,2012,190102
IT,I,C,2012,48534
IT,I,D,2012,8896323
IT,I,E,2012,5632326
IT,I,F,2012,3711465
IT,I,G,2012,2530192
JP,B,F,2012,799819792
JP,B,G,2012,20780405
JP,C,A,2012,7698471313
JP,C,B,2012,228460083
JP,C,C,2012,280417155
JP,C,E,2012,875992497
JP,C,F,2012,39441450
JP,C,G,2012,2303631642
JP,E,B,2012,148272955
JP,E,C,2012,2790000
JP,E,D,2012,27163864
JP,E,F,2012,4578743
JP,E,G,2012,201773306
JP,F,B,2012,118485977
JP,F,F,2012,103591
JP,F,G,2012,232591
JP,G,D,2012,1255989
JP,H,A,2012,250
JP,H,B,2012,972981018
JP,H,C,2012,196484382
JP,H,D,2012,46450765
JP,H,E,2012,119328000
JP,H,G,2012,27077503
JP,I,A,2012,2856656
JP,I,B,2012,3588308
JP,I,E,2012,19151147
JP,I,F,2012,224730835
JP,I,G,2012,95543040
KR,A,E,2012,1584829
KR,A,F,2012,177634
KR,A,G,2012,343898
KR,B,F,2012,338053850
KR,B,G,2012,182869972
KR,C,A,2012,517315301
KR,C,E,2012,5759805
KR,C,G,2012,3445599
KR,E,B,2012,1638004
KR,E,C,2012,1163217
KR,E,D,2012,375658
KR,E,E,2012,13856168
KR,E,G,2012,8456520
KR,F,E,2012,97001
KR,F,G,2012,231452
KR,G,B,2012,4288360
KR,G,D,2012,456678
KR,H,B,2012,74978324
KR,H,C,2012,4176696
KR,H,D,2012,22101900
KR,H,E,2012,3397307
KR,H,F,2012,13705825
KR,H,G,2012,11545045
KR,I,B,2012,70000
KR,I,D,2012,14007341
KR,I,E,2012,2119994
KR,I,F,2012,710539
KR,I,G,2012,5264928
KW,C,A,2012,168709686
KW,C,B,2012,729975
KW,C,E,2012,28810932
KW,G,D,2012,99158
KW,H,E,2012,652891
KW,I,E,2012,178571
KW,J,A,2012,242640249
KW,J,B,2012,35322
KW,J,C,2012,9323551
KW,J,E,2012,241371
LU,A,B,2012,899742
LU,A,F,2012,29098
LU,A,G,2012,3111185
LU,B,B,2012,2146378
LU,B,F,2012,115879666
LU,B,G,2012,4927296
LU,C,B,2012,4854239
LU,C,C,2012,1028277
LU,C,D,2012,257069
LU,C,G,2012,47917
LU,D,B,2012,449871
LU,D,D,2012,306209
LU,D,E,2012,7519458
LU,E,B,2012,4312035
LU,E,C,2012,1813240
LU,E,D,2012,5476423
LU,E,E,2012,57048017
LU,E,F,2012,2612815
LU,E,G,2012,151056
LU,F,B,2012,1286007
LU,F,E,2012,1463568
LU,G,B,2012,144894
LU,G,D,2012,1118251
LU,H,B,2012,10458591
LU,H,C,2012,385604
LU,H,D,2012,9137624
LU,H,E,2012,31901883
LU,H,F,2012,449
LU,H,G,2012,3784706
LU,I,B,2012,642673
LU,I,E,2012,5795401
LU,I,F,2012,325797
LU,I,G,2012,182008
NL,A,B,2012,32775132
NL,A,E,2012,33712499
NL,A,G,2012,32269090
NL,B,B,2012,515146
NL,B,C,2012,33976863
NL,B,F,2012,1099422518
NL,B,G,2012,36313570
NL,C,B,2012,192038452
NL,C,E,2012,36044889
NL,C,G,2012,8449400
NL,E,B,2012,655572401
NL,E,C,2012,5930228
NL,E,D,2012,38005207
NL,E,E,2012,228828587
NL,E,F,2012,7764594
NL,E,G,2012,173838580
NL,F,B,2012,27211491
NL,F,C,2012,3201083
NL,F,E,2012,78022985
NL,F,F,2012,211487
NL,F,G,2012,26667487
NL,G,B,2012,67990176
NL,G,C,2012,277387
NL,G,D,2012,6042092
NL,G,G,2012,7315377
NL,H,B,2012,269174071
NL,H,C,2012,58965294
NL,H,D,2012,89712391
NL,H,E,2012,262258583
NL,H,F,2012,7940013
NL,H,G,2012,87429302
NL,I,B,2012,44117252
NL,I,C,2012,567881
NL,I,D,2012,145155722
NL,I,E,2012,61287033
NL,I,F,2012,74165286
NL,I,G,2012,30809255
NO,A,A,2012,3048557
NO,A,B,2012,19952833
NO,A,D,2012,3525426
NO,A,E,2012,14289455
NO,A,G,2012,1059117
NO,B,A,2012,184123533
NO,B,C,2012,291969
NO,B,F,2012,566589720
NO,B,G,2012,36326346
NO,C,B,2012,186052263
NO,C,C,2012,4299300
NO,C,E,2012,116056879
NO,C,F,2012,88696
NO,C,G,2012,43826632
NO,E,A,2012,830700
NO,E,B,2012,259016583
NO,E,C,2012,6052808
NO,E,D,2012,83203665
NO,E,E,2012,367894764
NO,E,F,2012,19535181
NO,E,G,2012,61236282
NO,F,B,2012,37901754
NO,F,C,2012,1043702
NO,F,D,2012,1736917
NO,F,E,2012,83485951
NO,F,F,2012,37638
NO,F,G,2012,12251711
NO,G,B,2012,1280255
NO,G,D,2012,13735794
NO,G,G,2012,192443
NO,H,B,2012,323553252
NO,H,C,2012,24929091
NO,H,D,2012,480017426
NO,H,E,2012,163241378
NO,H,F,2012,21150371
NO,H,G,2012,48986887
NO,I,A,2012,141526514
NO,I,B,2012,20530121
NO,I,C,2012,66761
NO,I,D,2012,90940978
NO,I,E,2012,28985635
NO,I,F,2012,10697182
NO,I,G,2012,135545424
NZ,A,B,2012,70342766
NZ,A,E,2012,54710051
NZ,A,F,2012,95751317
NZ,A,G,2012,38851378
NZ,B,F,2012,754918
NZ,B,G,2012,815079
NZ,C,B,2012,3062650
NZ,C,E,2012,1481854
NZ,C,G,2012,1198806
NZ,D,B,2012,5652258
NZ,D,E,2012,19477879
NZ,D,G,2012,2264109
NZ,E,B,2012,9148646
NZ,E,C,2012,722794
NZ,E,D,2012,7942839
NZ,E,E,2012,571335
NZ,E,G,2012,287249
NZ,F,B,2012,406922
NZ,F,D,2012,259130
NZ,F,E,2012,1598961
NZ,F,G,2012,157941
NZ,G,B,2012,1615515
NZ,G,D,2012,182200
NZ,G,G,2012,227582
NZ,H,B,2012,29986796
NZ,H,C,2012,2429346
NZ,H,D,2012,920722
NZ,H,E,2012,1982829
NZ,H,G,2012,85027
NZ,I,B,2012,4268632
NZ,I,D,2012,4231
NZ,I,E,2012,3790564
NZ,I,F,2012,40131
NZ,I,G,2012,5347181
PT,B,F,2012,57988431
PT,B,G,2012,35825192
PT,C,A,2012,307541131
PT,C,B,2012,4146529
PT,C,G,2012,3173521
PT,E,B,2012,19280
PT,E,D,2012,1285
PT,E,E,2012,4020565
PT,E,F,2012,1113110
PT,E,G,2012,2802056
PT,F,E,2012,6595115
PT,F,G,2012,1786632
PT,G,D,2012,25706
PT,H,B,2012,916452
PT,H,D,2012,128534
PT,H,E,2012,913881
PT,H,G,2012,7476863
PT,I,B,2012,56555
PT,I,E,2012,505141
PT,I,G,2012,92544
SE,A,B,2012,28599643
SE,A,E,2012,9936406
SE,A,F,2012,99979
SE,A,G,2012,16944014
SE,B,B,2012,159929
SE,B,D,2012,54279
SE,B,F,2012,874276757
SE,B,G,2012,118002002
SE,C,B,2012,218278453
SE,C,E,2012,22160564
SE,C,F,2012,27315
SE,C,G,2012,36783380
SE,D,B,2012,15200921
SE,D,E,2012,49036188
SE,D,G,2012,34931037
SE,E,B,2012,320306721
SE,E,C,2012,1181875
SE,E,D,2012,176224116
SE,E,E,2012,166375050
SE,E,F,2012,12386952
SE,E,G,2012,113427939
SE,F,B,2012,78733886
SE,F,D,2012,753445
SE,F,E,2012,42034947
SE,F,G,2012,21461283
SE,G,B,2012,177552
SE,G,D,2012,5587039
SE,G,F,2012,1193955
SE,H,B,2012,576048377
SE,H,C,2012,1329610
SE,H,D,2012,214153438
SE,H,E,2012,105692751
SE,H,F,2012,104980
SE,H,G,2012,156300460
SE,I,A,2012,59093796
SE,I,B,2012,28262764
SE,I,D,2012,42197417
SE,I,E,2012,31301647
SE,I,F,2012,23553589
SE,I,G,2012,92231031
US,A,B,2012,1152917244
US,A,C,2012,41425276
US,A,E,2012,6014816316
US,A,F,2012,2609435185
US,A,G,2012,611209285
US,D,B,2012,48082725
US,D,C,2012,77977378
US,D,E,2012,421034011
US,D,G,2012,69555959
US,E,B,2012,747303969
US,E,C,2012,960725081
US,E,D,2012,42759354
US,E,E,2012,3466772072
US,E,F,2012,140948287
US,E,G,2012,306685421
US,G,B,2012,48509660
US,G,D,2012,1522455
US,G,G,2012,12228884
US,H,B,2012,2503120563
US,H,C,2012,1322307198
US,H,D,2012,506005584
US,H,E,2012,4208721
US,H,F,2012,135107630
US,H,G,2012,149999
US,I,B,2012,664703618
US,I,C,2012,126473563
US,I,E,2012,3555595411
US,I,G,2012,450615518
