country-from,country-to,channel,year,oda-gross-bl-channel
BE,TZ,A,2010,10111773
BE,TZ,B,2010,499540
BE,TZ,C,2010,9359930
BE,TZ,D,2010,113359
BE,TZ,E,2010,3014411
BE,TZ,G,2010,1836953
BE,TZ,H,2010,560522
BE,TZ,I,2010,278313
BE,UA,A,2010,121120
BE,UA,D,2010,7875
BE,UA,E,2010,10697
BE,UA,F,2010,3342
BE,UA,G,2010,775281
BE,UG,A,2010,5310998
BE,UG,B,2010,409553
BE,UG,C,2010,14039895
BE,UG,D,2010,48199
BE,UG,E,2010,4013852
BE,UG,G,2010,936041
BE,UG,H,2010,4119718
BE,UG,I,2010,625280
BE,UY,D,2010,1337
BE,UZ,A,2010,18512
BE,VE,A,2010,10697
BE,VE,D,2010,12368
BE,VE,E,2010,157493
BE,VN,A,2010,13254850
BE,VN,B,2010,445124
BE,VN,C,2010,100284
BE,VN,D,2010,2276974
BE,VN,E,2010,1172595
BE,VN,G,2010,1825820
BE,VN,H,2010,164597
BE,VN,I,2010,5037711
BE,YE,H,2010,347654
BE,ZA,A,2010,2801281
BE,ZA,B,2010,300324
BE,ZA,C,2010,3321958
BE,ZA,D,2010,1329106
BE,ZA,E,2010,2323274
BE,ZA,F,2010,2028057
BE,ZA,H,2010,543343
BE,ZA,I,2010,2826007
BE,ZM,A,2010,149159
BE,ZM,D,2010,1353277
BE,ZM,E,2010,211506
BE,ZM,G,2010,1595313
BE,ZM,I,2010,298494
BE,ZW,A,2010,10697
BE,ZW,D,2010,1067905
BE,ZW,E,2010,615751
CA,51,A,2010,102756964
CA,51,D,2010,6227106
CA,51,E,2010,1280661
CA,51,F,2010,15806682
CA,51,H,2010,16709586
CA,51,I,2010,2938294
CA,52,A,2010,41950365
CA,52,D,2010,3241772
CA,52,E,2010,20616747
CA,52,F,2010,5396728
CA,52,G,2010,665991
CA,52,H,2010,40984372
CA,52,I,2010,1373318
CA,53,A,2010,147727200
CA,53,D,2010,2233855
CA,53,E,2010,41888577
CA,53,F,2010,1690179
CA,53,G,2010,681422
CA,53,H,2010,58794702
CA,53,I,2010,1760550
CA,54,A,2010,15393494
CA,54,D,2010,88711
CA,54,E,2010,99426
CA,54,F,2010,26240
CA,54,H,2010,933585
CA,54,I,2010,1943
CA,55,A,2010,493660410
CA,55,D,2010,12906820
CA,55,E,2010,17279963
CA,55,F,2010,3044706
CA,55,H,2010,55922777
CA,55,I,2010,19979634
CA,56,A,2010,16607647
CA,56,D,2010,1139990
CA,56,E,2010,4119872
CA,56,F,2010,39885
CA,56,G,2010,157569
CA,56,H,2010,10479001
CA,56,I,2010,396695
CA,57,A,2010,28648183
CA,57,D,2010,2570370
CA,57,E,2010,3175771
CA,57,H,2010,2129492
CA,57,I,2010,3017089
CA,58,A,2010,10416456
CA,58,D,2010,1193354
CA,58,E,2010,2601878
CA,58,F,2010,292322
CA,58,H,2010,927566
CA,58,I,2010,3525648
CA,59,A,2010,4234226
CA,59,D,2010,1247484
CA,59,E,2010,1858011
CA,59,F,2010,1027885
CA,59,H,2010,14257085
CA,59,I,2010,273518
CA,60,A,2010,2586705
CA,60,D,2010,922598
CA,60,E,2010,980699
CA,60,F,2010,15137
CA,60,H,2010,2671414
CA,60,I,2010,4609460
CA,61,A,2010,781195
CA,61,H,2010,916169
CA,61,I,2010,2594
CA,62,A,2010,489157
CA,62,E,2010,549233
CA,62,F,2010,187738
CA,62,H,2010,658722
CA,62,I,2010,841439
CA,63,A,2010,21998192
CA,63,D,2010,2843364
CA,63,E,2010,2147487
CA,63,F,2010,3184543
CA,63,H,2010,16495773
CA,63,I,2010,2452320
CA,64,A,2010,10096843
CA,64,D,2010,279590
CA,64,E,2010,794736
CA,64,F,2010,706381
CA,64,G,2010,30316
CA,64,H,2010,187570
CA,64,I,2010,283855
CA,65,A,2010,57664723
CA,65,D,2010,21217833
CA,65,E,2010,68588730
CA,65,F,2010,10464935
CA,65,G,2010,896914
CA,65,H,2010,126883876
CA,65,I,2010,12289910
CA,67,A,2010,14147501
CA,67,D,2010,1533734
CA,67,E,2010,2588344
CA,67,F,2010,791290
CA,67,H,2010,19243525
CA,67,I,2010,4743888
CA,AF,A,2010,36010570
CA,AF,D,2010,6421410
CA,AF,E,2010,46438020
CA,AF,F,2010,237740
CA,AF,H,2010,159803982
CA,AF,I,2010,40158075
CA,AL,A,2010,12143
CA,AM,D,2010,8057
CA,AO,A,2010,309276
CA,AO,E,2010,10504
CA,AO,F,2010,286208
CA,AO,H,2010,105046
CA,AR,A,2010,119804
CA,AR,D,2010,51504
CA,AR,E,2010,21009
CA,AR,F,2010,272772
CA,AR,H,2010,4832
CA,AR,I,2010,667546
CA,AZ,A,2010,4023
CA,BA,A,2010,47396
CA,BA,D,2010,31534
CA,BA,H,2010,191036
CA,BA,I,2010,146203
CA,BB,A,2010,50789
CA,BB,D,2010,493810
CA,BB,E,2010,149701
CA,BD,A,2010,3554967
CA,BD,D,2010,1153688
CA,BD,E,2010,8231541
CA,BD,F,2010,427400
CA,BD,H,2010,74674665
CA,BD,I,2010,5141613
CA,BF,A,2010,14477188
CA,BF,D,2010,2462036
CA,BF,E,2010,5147317
CA,BF,F,2010,17658
CA,BF,H,2010,222056
CA,BF,I,2010,11043938
CA,BI,A,2010,42648
CA,BI,E,2010,1599861
CA,BI,F,2010,91579
CA,BI,H,2010,3256426
CA,BI,I,2010,86011
CA,BJ,A,2010,647692
CA,BJ,D,2010,2010895
CA,BJ,E,2010,2664197
CA,BJ,F,2010,2006
CA,BJ,H,2010,1115420
CA,BJ,I,2010,458546
CA,BO,A,2010,3452358
CA,BO,C,2010,627954
CA,BO,D,2010,4114620
CA,BO,E,2010,7588187
CA,BO,F,2010,20263
CA,BO,H,2010,3518348
CA,BO,I,2010,1313505
CA,BR,A,2010,1453710
CA,BR,D,2010,1562559
CA,BR,E,2010,1727754
CA,BR,F,2010,277300
CA,BR,H,2010,4832
CA,BR,I,2010,2689198
CA,BT,A,2010,105518
CA,BT,E,2010,71693
CA,BT,F,2010,81410
CA,BT,I,2010,16523
CA,BW,A,2010,135446
CA,BW,D,2010,110392
CA,BW,E,2010,919362
CA,BW,F,2010,51146
CA,BW,H,2010,157569
CA,BW,I,2010,239641
CA,BZ,A,2010,119741
CA,BZ,D,2010,147516
CA,BZ,E,2010,127221
CA,BZ,H,2010,52491
CA,BZ,I,2010,20694
CA,CD,A,2010,355738
CA,CD,D,2010,2136341
CA,CD,E,2010,7439557
CA,CD,F,2010,137358
CA,CD,H,2010,14769962
CA,CD,I,2010,3864632
CA,CF,A,2010,43951
CA,CF,E,2010,1208029
CA,CF,H,2010,262615
CA,CG,A,2010,22877329
CA,CG,D,2010,70044
CA,CG,H,2010,787845
CA,CG,I,2010,6092
CA,CI,A,2010,4902864
CA,CI,F,2010,8666
CA,CI,H,2010,2441626
CA,CI,I,2010,146791
CA,CL,A,2010,553960
CA,CL,D,2010,12206
CA,CL,E,2010,1575690
CA,CL,F,2010,124111
CA,CL,H,2010,525230
CA,CL,I,2010,211940
CA,CM,A,2010,4480180
CA,CM,D,2010,811280
CA,CM,E,2010,844927
CA,CM,H,2010,135194
CA,CM,I,2010,1529648
CA,CN,A,2010,4480138
CA,CN,D,2010,88564
CA,CN,E,2010,3015996
CA,CN,F,2010,201950
CA,CN,H,2010,3444910
CA,CN,I,2010,10505147
CA,CO,A,2010,1306625
CA,CO,D,2010,1653781
CA,CO,E,2010,7771324
CA,CO,F,2010,96957
CA,CO,H,2010,12679988
CA,CO,I,2010,1042277
CA,CR,A,2010,140929
CA,CR,D,2010,193494
CA,CR,E,2010,133334
CA,CR,H,2010,67229
CA,CR,I,2010,235124
CA,CU,A,2010,267646
CA,CU,D,2010,1099716
CA,CU,E,2010,335380
CA,CU,H,2010,1117689
CA,CU,I,2010,3389719
CA,CV,A,2010,144322
CA,CV,H,2010,15021
CA,DJ,A,2010,52523
CA,DJ,I,2010,113974
CA,DM,A,2010,33898
CA,DM,E,2010,59876
CA,DO,A,2010,154112
CA,DO,D,2010,210281
CA,DO,E,2010,764115
CA,DO,I,2010,567332
CA,DZ,A,2010,263560
CA,DZ,E,2010,5798
CA,DZ,H,2010,131307
CA,DZ,I,2010,947578
CA,EC,A,2010,134028
CA,EC,D,2010,435709
CA,EC,E,2010,703944
CA,EC,F,2010,202497
CA,EC,H,2010,67229
CA,EC,I,2010,321818
CA,EG,A,2010,213758
CA,EG,D,2010,2573438
CA,EG,E,2010,2566158
CA,EG,F,2010,1284985
CA,EG,H,2010,146654
CA,EG,I,2010,3176307
CA,ER,A,2010,5746
CA,ET,A,2010,2047231
CA,ET,D,2010,1180223
CA,ET,E,2010,9854964
CA,ET,F,2010,30967
CA,ET,H,2010,135087549
CA,ET,I,2010,3719195
CA,FJ,A,2010,83711
CA,GA,A,2010,59077
CA,GA,E,2010,18404
CA,GD,A,2010,33898
CA,GD,D,2010,24202
CA,GD,I,2010,36188
CA,GE,A,2010,13950
CA,GE,D,2010,14422
CA,GH,A,2010,18679417
CA,GH,C,2010,60212340
CA,GH,D,2010,3029926
CA,GH,E,2010,3631829
CA,GH,F,2010,243086
CA,GH,H,2010,30135672
CA,GH,I,2010,7654492
CA,GM,A,2010,54455
CA,GM,E,2010,254894
CA,GM,F,2010,9412
CA,GM,H,2010,142705
CA,GM,I,2010,34381
CA,GN,A,2010,297049
CA,GN,D,2010,185091
CA,GN,E,2010,1641501
CA,GN,H,2010,277636
CA,GQ,A,2010,53384
CA,GT,A,2010,409238
CA,GT,D,2010,2351717
CA,GT,E,2010,3763675
CA,GT,F,2010,146118
CA,GT,H,2010,4439769
CA,GT,I,2010,122914
CA,GW,A,2010,93417
CA,GW,E,2010,109352
CA,GW,H,2010,322648
CA,GY,A,2010,1150526
CA,GY,D,2010,1137753
CA,GY,E,2010,956485
CA,GY,F,2010,2825
CA,GY,H,2010,67502
CA,GY,I,2010,721067
CA,HN,A,2010,1103760
CA,HN,C,2010,38236
CA,HN,D,2010,4385975
CA,HN,E,2010,6072163
CA,HN,F,2010,635622
CA,HN,H,2010,6467367
CA,HN,I,2010,333342
CA,HT,A,2010,84530155
CA,HT,D,2010,31470880
CA,HT,E,2010,101694579
CA,HT,F,2010,354194
CA,HT,H,2010,228287856
CA,HT,I,2010,50271532
CA,ID,A,2010,930623
CA,ID,D,2010,1339168
CA,ID,E,2010,4170946
CA,ID,F,2010,444743
CA,ID,G,2010,1355902
CA,ID,H,2010,7607368
CA,ID,I,2010,8575157
CA,IN,A,2010,572311
CA,IN,D,2010,1040543
CA,IN,E,2010,5232352
CA,IN,F,2010,724155
CA,IN,I,2010,1220645
CA,IQ,A,2010,75727
CA,IQ,D,2010,80412
CA,IQ,E,2010,3262708
CA,IQ,H,2010,2967549
CA,IQ,I,2010,451015
CA,IR,D,2010,102545
CA,JM,A,2010,1321321
CA,JM,D,2010,440205
CA,JM,E,2010,812163
CA,JM,H,2010,1916595
CA,JM,I,2010,116422
CA,JO,A,2010,848183
CA,JO,D,2010,49434
CA,JO,E,2010,5798
CA,JO,H,2010,1210193
CA,JO,I,2010,5513896
CA,KE,A,2010,3172694
CA,KE,D,2010,1114096
CA,KE,E,2010,3987872
CA,KE,F,2010,344666
CA,KE,H,2010,18851798
CA,KE,I,2010,789357
CA,KG,A,2010,37858
CA,KG,E,2010,525230
CA,KG,H,2010,1575690
CA,KH,A,2010,784777
CA,KH,D,2010,794914
CA,KH,E,2010,1774353
CA,KH,F,2010,371873
CA,KH,H,2010,1302570
CA,KH,I,2010,3818548
CA,KM,H,2010,262615
CA,KN,A,2010,33898
CA,KZ,A,2010,37858
CA,KZ,I,2010,20378
CA,LA,A,2010,168
CA,LA,D,2010,19507
CA,LA,E,2010,314581
CA,LA,F,2010,15504
CA,LA,H,2010,105046
CA,LA,I,2010,173115
CA,LB,A,2010,656852
CA,LB,D,2010,476341
CA,LB,E,2010,238328
CA,LB,F,2010,107987
CA,LB,H,2010,4011475
CA,LB,I,2010,226300
CA,LC,D,2010,147516
CA,LK,A,2010,1030837
CA,LK,D,2010,3102806
CA,LK,E,2010,3651703
CA,LK,F,2010,2283983
CA,LK,H,2010,6332908
CA,LK,I,2010,553256
CA,LR,A,2010,79320
CA,LR,E,2010,687063
CA,LR,H,2010,420184
CA,LS,A,2010,141360
CA,LS,D,2010,73532
CA,LS,E,2010,226920
CA,MA,A,2010,549642
CA,MA,D,2010,252236
CA,MA,E,2010,5798
CA,MA,I,2010,5307901
CA,MD,H,2010,176477
CA,ME,A,2010,5231
CA,MG,A,2010,175048
CA,MG,D,2010,596692
CA,MG,E,2010,648869
CA,MG,H,2010,560945
CA,MG,I,2010,83375
CA,ML,A,2010,27233976
CA,ML,C,2010,48831299
CA,ML,D,2010,5367514
CA,ML,E,2010,6552675
CA,ML,F,2010,64876
CA,ML,H,2010,8553560
CA,ML,I,2010,7334070
CA,MM,D,2010,70391
CA,MM,E,2010,584791
CA,MN,A,2010,727023
CA,MN,D,2010,106180
CA,MN,E,2010,286460
CA,MN,H,2010,7441595
CA,MN,I,2010,379090
CA,MR,A,2010,119227
CA,MR,E,2010,428419
CA,MR,H,2010,7510
CA,MU,F,2010,4107
CA,MU,I,2010,32931
CA,MV,A,2010,75612
CA,MV,H,2010,17427
CA,MW,A,2010,153671
CA,MW,D,2010,292574
CA,MW,E,2010,9837737
CA,MW,F,2010,185248
CA,MW,H,2010,5550000
CA,MW,I,2010,1907982
CA,MX,A,2010,477980
CA,MX,D,2010,165794
CA,MX,E,2010,561901
CA,MX,F,2010,95087
CA,MX,I,2010,215648
CA,MY,E,2010,52060
CA,MZ,A,2010,4507398
CA,MZ,C,2010,59328893
CA,MZ,D,2010,2423505
CA,MZ,E,2010,10390205
CA,MZ,F,2010,4107
CA,MZ,H,2010,9988310
CA,MZ,I,2010,2104722
CA,NA,A,2010,92713
CA,NA,D,2010,116968
CA,NA,E,2010,192423
CA,NA,F,2010,53752
CA,NA,H,2010,52523
CA,NA,I,2010,28026
CA,NE,A,2010,977463
CA,NE,D,2010,394174
CA,NE,E,2010,4348179
CA,NE,H,2010,31725144
CA,NE,I,2010,20666426
CA,NG,A,2010,5195680
CA,NG,D,2010,264926
CA,NG,E,2010,2211481
CA,NG,F,2010,110939
CA,NG,H,2010,206142
CA,NG,I,2010,5656401
CA,NI,A,2010,5608616
CA,NI,C,2010,1738238
CA,NI,D,2010,1559082
CA,NI,E,2010,4559711
CA,NI,I,2010,101579
CA,NP,A,2010,515996
CA,NP,D,2010,1260856
CA,NP,E,2010,1476547
CA,NP,F,2010,1663445
CA,NP,H,2010,6859777
CA,NP,I,2010,1036982
CA,NR,I,2010,10599
CA,PA,A,2010,198799
CA,PA,E,2010,300463
CA,PA,H,2010,67229
CA,PA,I,2010,5966
CA,PE,A,2010,3003727
CA,PE,D,2010,2493161
CA,PE,E,2010,4916363
CA,PE,F,2010,1137532
CA,PE,H,2010,9283472
CA,PE,I,2010,3180950
CA,PG,A,2010,101211
CA,PH,A,2010,2154819
CA,PH,D,2010,2876842
CA,PH,E,2010,2432392
CA,PH,F,2010,989155
CA,PH,H,2010,6901228
CA,PH,I,2010,2768718
CA,PK,A,2010,7454936
CA,PK,D,2010,8057
CA,PK,E,2010,37814598
CA,PK,F,2010,937378
CA,PK,H,2010,57185366
CA,PK,I,2010,6984677
CA,PS,A,2010,1636324
CA,PS,D,2010,524305
CA,PS,E,2010,1424602
CA,PS,F,2010,3687
CA,PS,H,2010,45501259
CA,PS,I,2010,21309094
CA,PY,A,2010,168819
CA,PY,D,2010,13225
CA,PY,E,2010,108176
CA,PY,F,2010,144448
CA,PY,H,2010,4832
CA,PY,I,2010,106096
CA,RS,A,2010,662315
CA,RS,D,2010,31534
CA,RS,I,2010,141927
CA,RW,A,2010,2935552
CA,RW,D,2010,760144
CA,RW,E,2010,4055542
CA,RW,H,2010,29891472
CA,RW,I,2010,25903631
CA,SB,A,2010,55936
CA,SD,A,2010,5520377
CA,SD,D,2010,2898219
CA,SD,E,2010,19640925
CA,SD,F,2010,1996094
CA,SD,H,2010,83911119
CA,SD,I,2010,3204596
CA,SL,A,2010,82471
CA,SL,D,2010,92303
CA,SL,E,2010,1742702
CA,SL,F,2010,2353
CA,SL,H,2010,33652119
CA,SL,I,2010,158987
CA,SN,A,2010,2433758
CA,SN,C,2010,31178537
CA,SN,D,2010,4918285
CA,SN,E,2010,3965539
CA,SN,F,2010,302910
CA,SN,H,2010,14774406
CA,SN,I,2010,3878172
CA,SO,A,2010,562059
CA,SO,E,2010,3912963
CA,SO,H,2010,262615
CA,SR,A,2010,83994
CA,SR,D,2010,24202
CA,SR,E,2010,29948
CA,ST,A,2010,252
CA,SV,A,2010,133103
CA,SV,D,2010,383890
CA,SV,E,2010,1419140
CA,SV,F,2010,9054
CA,SV,I,2010,233107
CA,SY,E,2010,6208
CA,SY,H,2010,145278
CA,SZ,A,2010,153377
CA,SZ,D,2010,207528
CA,SZ,E,2010,406454
CA,SZ,F,2010,49644
CA,TD,A,2010,117252
CA,TD,D,2010,787845
CA,TD,E,2010,2851589
CA,TD,H,2010,8886892
CA,TG,A,2010,72933
CA,TG,D,2010,472066
CA,TG,E,2010,1166493
CA,TG,H,2010,23228823
CA,TH,A,2010,286460
CA,TH,D,2010,539883
CA,TH,E,2010,74215
CA,TH,I,2010,156329
CA,TJ,A,2010,119626
CA,TJ,E,2010,116075
CA,TJ,H,2010,524620
CA,TL,A,2010,296397
CA,TL,E,2010,578835
CA,TL,H,2010,350212
CA,TN,A,2010,92440
CA,TN,E,2010,6208
CA,TN,F,2010,265713
CA,TN,H,2010,15966
CA,TO,A,2010,75055
CA,TR,A,2010,9349
CA,TT,A,2010,174891
CA,TT,D,2010,24202
CA,TT,E,2010,161665
CA,TZ,A,2010,16914834
CA,TZ,C,2010,75754255
CA,TZ,D,2010,3667954
CA,TZ,E,2010,6496339
CA,TZ,F,2010,1568326
CA,TZ,H,2010,15282198
CA,TZ,I,2010,1045754
CA,UA,A,2010,3809871
CA,UA,D,2010,7305960
CA,UA,E,2010,4144170
CA,UA,H,2010,2726994
CA,UA,I,2010,3876743
CA,UG,A,2010,97661
CA,UG,D,2010,1576320
CA,UG,E,2010,3695056
CA,UG,F,2010,233737
CA,UG,I,2010,614466
CA,UY,A,2010,178557
CA,UY,F,2010,93564
CA,UY,H,2010,56514
CA,UY,I,2010,163840
CA,VC,A,2010,33898
CA,VC,D,2010,276123
CA,VE,A,2010,207833
CA,VE,D,2010,34497
CA,VE,H,2010,67229
CA,VE,I,2010,146392
CA,VN,A,2010,1616426
CA,VN,C,2010,1155506
CA,VN,D,2010,4571507
CA,VN,E,2010,1836088
CA,VN,F,2010,31009
CA,VN,H,2010,4994233
CA,VN,I,2010,12850624
CA,VU,A,2010,55936
CA,VU,D,2010,169628
CA,WS,A,2010,69277
CA,WS,F,2010,2825
CA,YE,A,2010,209671
CA,YE,E,2010,945414
CA,YE,H,2010,1604462
CA,ZA,A,2010,11853832
CA,ZA,D,2010,1711167
CA,ZA,E,2010,1315522
CA,ZA,F,2010,1356963
CA,ZA,H,2010,157569
CA,ZA,I,2010,1443363
CA,ZM,A,2010,735847
CA,ZM,D,2010,284023
CA,ZM,E,2010,6264334
CA,ZM,F,2010,7994
CA,ZM,H,2010,1817295
CA,ZM,I,2010,297899
CA,ZW,A,2010,1722523
CA,ZW,D,2010,353248
CA,ZW,E,2010,3508169
CA,ZW,F,2010,57365
CA,ZW,H,2010,3047909
CA,ZW,I,2010,1316468
CH,51,B,2010,472137
CH,51,E,2010,1585385
CH,51,F,2010,163605
CH,51,H,2010,4814137
CH,51,I,2010,262006
CH,52,B,2010,193819
CH,52,E,2010,1836473
CH,52,F,2010,486654
CH,52,G,2010,17144
CH,52,H,2010,2300157
CH,52,I,2010,132410
CH,53,B,2010,96149
CH,53,E,2010,1299405
CH,53,F,2010,27726
CH,53,H,2010,3317181
CH,53,I,2010,9489527
CH,54,B,2010,2230302
CH,54,C,2010,232574
CH,54,E,2010,2296294
CH,54,G,2010,110719
CH,54,H,2010,8073269
CH,54,I,2010,1444418
CH,55,B,2010,578395552
CH,55,C,2010,277242
CH,55,E,2010,202025910
CH,55,F,2010,2712103
CH,55,G,2010,10134984
CH,55,H,2010,79340739
CH,55,I,2010,35415432
CH,56,B,2010,4915315
CH,56,C,2010,-1423
CH,56,E,2010,2975038
CH,56,F,2010,2250758
CH,56,G,2010,2588327
CH,56,H,2010,8426269
CH,56,I,2010,3911739
CH,57,B,2010,2698081
CH,57,C,2010,66405
CH,57,E,2010,6430
CH,57,F,2010,978356
CH,57,H,2010,556934
CH,57,I,2010,691728
CH,58,B,2010,647971
CH,58,C,2010,-2019
CH,58,E,2010,1348599
CH,58,F,2010,819124
CH,58,H,2010,662340
CH,58,I,2010,367395
CH,59,B,2010,3488546
CH,59,C,2010,2524702
CH,59,E,2010,1016786
CH,59,F,2010,273373
CH,59,H,2010,2889575
CH,59,I,2010,13150046
CH,60,B,2010,68261
CH,60,E,2010,181343
CH,60,G,2010,55732
CH,60,H,2010,1414737
CH,61,E,2010,643
CH,61,H,2010,22156
CH,63,B,2010,252797
CH,63,E,2010,1830219
CH,63,F,2010,234878
CH,63,H,2010,326982
CH,63,I,2010,321650
CH,64,B,2010,2457
CH,64,E,2010,183272
CH,64,F,2010,422128
CH,64,H,2010,815242
CH,64,I,2010,73425
CH,65,B,2010,3426320
CH,65,C,2010,107177
CH,65,E,2010,6626475
CH,65,F,2010,10531628
CH,65,H,2010,5339801
CH,65,I,2010,5475963
CH,AF,B,2010,143777
CH,AF,E,2010,9710286
CH,AF,F,2010,4026171
CH,AF,H,2010,3919526
CH,AF,I,2010,1107890
CH,AL,A,2010,5626798
CH,AL,B,2010,2126182
CH,AL,C,2010,321531
CH,AL,E,2010,5281183
CH,AL,F,2010,886257
CH,AL,H,2010,558330
CH,AL,I,2010,783336
CH,AM,B,2010,229532
CH,AM,C,2010,964593
CH,AM,E,2010,1301459
CH,AM,F,2010,426345
CH,AM,I,2010,858
CH,AO,B,2010,353516
CH,AO,E,2010,50266
CH,AR,B,2010,190120
CH,AR,E,2010,246037
CH,AR,F,2010,12882
CH,AZ,B,2010,763113
CH,AZ,E,2010,321531
CH,AZ,H,2010,3134108
CH,BA,B,2010,3025138
CH,BA,C,2010,3353596
CH,BA,E,2010,3148896
CH,BA,F,2010,4430258
CH,BA,H,2010,5711631
CH,BA,I,2010,1372891
CH,BD,B,2010,3205029
CH,BD,C,2010,534691
CH,BD,E,2010,9755628
CH,BD,F,2010,4718778
CH,BD,G,2010,577684
CH,BD,H,2010,2888166
CH,BD,I,2010,42870
CH,BF,B,2010,3990298
CH,BF,C,2010,14840610
CH,BF,E,2010,4340433
CH,BF,F,2010,4153732
CH,BF,H,2010,1875599
CH,BF,I,2010,462896
CH,BI,B,2010,1917197
CH,BI,C,2010,261397
CH,BI,E,2010,3496691
CH,BI,F,2010,1828703
CH,BI,H,2010,3204542
CH,BI,I,2010,2278399
CH,BJ,B,2010,2501151
CH,BJ,C,2010,-454082
CH,BJ,E,2010,3321215
CH,BJ,F,2010,4947320
CH,BJ,H,2010,2375366
CH,BJ,I,2010,571610
CH,BO,B,2010,2806554
CH,BO,C,2010,6369697
CH,BO,E,2010,6974008
CH,BO,F,2010,2434838
CH,BO,H,2010,1624928
CH,BO,I,2010,1476665
CH,BR,B,2010,349543
CH,BR,E,2010,2669835
CH,BR,F,2010,5994
CH,BR,H,2010,83796
CH,BT,B,2010,11828
CH,BT,C,2010,953876
CH,BT,E,2010,622173
CH,BY,B,2010,699483
CH,BY,E,2010,177666
CH,BY,F,2010,-74767
CH,BY,H,2010,129014
CH,CD,B,2010,666018
CH,CD,E,2010,3146304
CH,CD,F,2010,-9940
CH,CD,H,2010,1107144
CH,CD,I,2010,584894
CH,CF,B,2010,22078093
CH,CF,E,2010,814546
CH,CF,H,2010,428708
CH,CG,B,2010,11831465
CH,CG,E,2010,55293
CH,CI,B,2010,401614
CH,CI,E,2010,1091058
CH,CI,H,2010,1382513
CH,CL,B,2010,1279551
CH,CL,E,2010,718242
CH,CM,B,2010,141369
CH,CM,E,2010,1379122
CH,CM,F,2010,11
CH,CM,H,2010,-3096
CH,CN,B,2010,1756473
CH,CN,C,2010,1710934
CH,CN,E,2010,677438
CH,CN,H,2010,168268
CH,CN,I,2010,4886606
CH,CO,B,2010,2434798
CH,CO,C,2010,434272
CH,CO,E,2010,6864064
CH,CO,F,2010,667167
CH,CO,G,2010,535885
CH,CO,H,2010,3292406
CH,CO,I,2010,152033
CH,CR,B,2010,286371
CH,CR,E,2010,30974
CH,CR,F,2010,4652
CH,CU,B,2010,1061447
CH,CU,C,2010,999389
CH,CU,E,2010,123299
CH,CU,F,2010,3323381
CH,CU,I,2010,267942
CH,CV,C,2010,755550
CH,CV,E,2010,42870
CH,DJ,H,2010,173626
CH,DO,E,2010,17148
CH,DZ,B,2010,77752
CH,DZ,E,2010,45250
CH,DZ,H,2010,1070788
CH,EC,B,2010,390250
CH,EC,C,2010,-72673
CH,EC,E,2010,872383
CH,EC,F,2010,-203185
CH,EG,B,2010,226021
CH,EG,E,2010,626008
CH,EG,F,2010,85472
CH,EG,H,2010,3928707
CH,EG,I,2010,1647737
CH,ER,E,2010,581435
CH,ET,B,2010,113681
CH,ET,E,2010,1903681
CH,ET,H,2010,2599532
CH,ET,I,2010,3097
CH,GA,E,2010,10985
CH,GE,B,2010,1761330
CH,GE,C,2010,2143932
CH,GE,E,2010,1303188
CH,GE,F,2010,283000
CH,GE,H,2010,1632777
CH,GE,I,2010,-23107
CH,GH,A,2010,1290031
CH,GH,B,2010,301593
CH,GH,C,2010,10426163
CH,GH,E,2010,1192271
CH,GH,H,2010,1120629
CH,GH,I,2010,873368
CH,GN,E,2010,789509
CH,GN,H,2010,877087
CH,GQ,E,2010,52516
CH,GT,B,2010,185076
CH,GT,C,2010,235789
CH,GT,E,2010,802663
CH,GT,F,2010,3567
CH,GT,H,2010,7941
CH,GT,I,2010,1290870
CH,GW,E,2010,101902
CH,GW,H,2010,163609
CH,HN,B,2010,-39346
CH,HN,C,2010,153263
CH,HN,E,2010,1673759
CH,HN,F,2010,2424027
CH,HN,H,2010,1473685
CH,HN,I,2010,389008
CH,HR,B,2010,65913
CH,HR,E,2010,16076
CH,HT,B,2010,11069861
CH,HT,E,2010,9447441
CH,HT,F,2010,97298
CH,HT,H,2010,3861472
CH,HT,I,2010,132989
CH,ID,B,2010,497517
CH,ID,C,2010,1798996
CH,ID,E,2010,2307480
CH,ID,F,2010,20026
CH,ID,H,2010,2770842
CH,ID,I,2010,212550
CH,IN,B,2010,3005084
CH,IN,C,2010,-2694
CH,IN,E,2010,916690
CH,IN,F,2010,3275393
CH,IN,H,2010,526370
CH,IN,I,2010,1913741
CH,IQ,B,2010,19035
CH,IQ,E,2010,3019772
CH,IQ,F,2010,35368
CH,IQ,H,2010,890978
CH,IR,B,2010,94748
CH,IR,E,2010,77509
CH,IR,I,2010,21983
CH,JO,B,2010,2318281
CH,JO,C,2010,237458
CH,JO,E,2010,77917
CH,JO,H,2010,1283346
CH,JO,I,2010,56368
CH,KE,B,2010,481568
CH,KE,E,2010,1075685
CH,KE,F,2010,177022
CH,KE,H,2010,2752837
CH,KE,I,2010,68684
CH,KG,B,2010,2478524
CH,KG,C,2010,3253562
CH,KG,E,2010,5931450
CH,KG,F,2010,569471
CH,KG,H,2010,5979472
CH,KG,I,2010,936730
CH,KH,E,2010,3568587
CH,KH,I,2010,-138151
CH,KP,B,2010,1898327
CH,KP,C,2010,204930
CH,KP,E,2010,36927
CH,KP,H,2010,5485621
CH,KP,I,2010,1557823
CH,KZ,B,2010,12940
CH,LA,B,2010,262660
CH,LA,C,2010,2794107
CH,LA,E,2010,4155762
