country,sector,year,in-oda-gross-sector
MD,I,2006,2742391
MD,J,2006,4073828
MD,K,2006,5908185
MD,L,2006,77418157
MD,N,2006,3467877
ME,A,2006,6217152
ME,B,2006,6563646
ME,C,2006,1490559
ME,D,2006,24546811
ME,E,2006,2053900
ME,F,2006,8415949
ME,G,2006,9916729
ME,H,2006,561303
ME,I,2006,2748638
ME,J,2006,1930386
ME,K,2006,12772941
ME,M,2006,21104405
ME,N,2006,588584
MG,A,2006,88350717
MG,B,2006,75791498
MG,C,2006,15900174
MG,D,2006,97220159
MG,E,2006,22188062
MG,F,2006,179754930
MG,G,2006,15351035
MG,H,2006,93946821
MG,I,2006,22229682
MG,J,2006,24514784
MG,K,2006,57545598
MG,L,2006,69884736
MG,M,2006,2799956343
MG,N,2006,4116576
MH,A,2006,14595011
MH,B,2006,7865590
MH,C,2006,231251
MH,D,2006,735671
MH,E,2006,288985
MH,F,2006,156565
MH,G,2006,400879
MH,H,2006,907571
MH,I,2006,22095
MH,J,2006,737877
MH,K,2006,33740685
MH,N,2006,2517123
MK,A,2006,22000512
MK,B,2006,8317535
MK,C,2006,27737108
MK,D,2006,76061036
MK,E,2006,26781571
MK,F,2006,3686281
MK,G,2006,12520811
MK,H,2006,7140976
MK,I,2006,7767281
MK,J,2006,6432981
MK,K,2006,43297837
MK,L,2006,183439
MK,N,2006,557152
ML,A,2006,109222948
ML,B,2006,85313421
ML,C,2006,39716160
ML,D,2006,122371662
ML,E,2006,19479686
ML,F,2006,93354304
ML,G,2006,19053689
ML,H,2006,95439419
ML,I,2006,14277631
ML,J,2006,11646638
ML,K,2006,73468478
ML,L,2006,154221091
ML,M,2006,2098389344
ML,N,2006,14051491
MM,A,2006,11731728
MM,B,2006,34879118
MM,C,2006,1637110
MM,D,2006,35511317
MM,E,2006,5057067
MM,F,2006,2774627
MM,G,2006,811049
MM,H,2006,18038512
MM,I,2006,2114621
MM,J,2006,103231
MM,K,2006,19351656
MM,M,2006,4370904
MM,N,2006,33638233
MN,A,2006,43279615
MN,B,2006,5882714
MN,C,2006,14445114
MN,D,2006,22830450
MN,E,2006,11911299
MN,F,2006,27669841
MN,G,2006,9703629
MN,H,2006,15249901
MN,I,2006,4289731
MN,J,2006,8588315
MN,K,2006,18271003
MN,M,2006,16595997
MN,N,2006,1620722
MR,A,2006,42467148
MR,B,2006,14886929
MR,C,2006,12456342
MR,D,2006,34591361
MR,E,2006,7417483
MR,F,2006,20885805
MR,G,2006,517604
MR,H,2006,36063976
MR,I,2006,9716547
MR,J,2006,4867878
MR,K,2006,33095022
MR,L,2006,6321723
MR,M,2006,993846126
MR,N,2006,8406209
MS,A,2006,634319
MS,B,2006,186502
MS,D,2006,948811
MS,E,2006,84062
MS,F,2006,2998208
MS,I,2006,4824572
MS,K,2006,2955775
MS,L,2006,19440782
MU,A,2006,21074957
MU,B,2006,778401
MU,C,2006,15497666
MU,D,2006,2374889
MU,E,2006,2057905
MU,F,2006,193395
MU,G,2006,58792
MU,H,2006,1600792
MU,I,2006,44064
MU,J,2006,47374
MU,K,2006,26766169
MV,A,2006,3844267
MV,B,2006,695519
MV,C,2006,973730
MV,D,2006,605996
MV,E,2006,4088706
MV,F,2006,375721
MV,G,2006,33062
MV,H,2006,2231491
MV,I,2006,18710
MV,J,2006,277099
MV,K,2006,4865292
MV,N,2006,20898377
MW,A,2006,46764408
MW,B,2006,184773450
MW,C,2006,10853480
MW,D,2006,71399674
MW,E,2006,31576305
MW,F,2006,20241724
MW,G,2006,3566383
MW,H,2006,127652614
MW,I,2006,3253509
MW,J,2006,2711674
MW,K,2006,40090436
MW,L,2006,102869579
MW,M,2006,2667932968
MW,N,2006,21625372
MX,A,2006,37982392
MX,B,2006,16531466
MX,C,2006,124459317
MX,D,2006,16128579
MX,E,2006,73812926
MX,F,2006,1673859
MX,G,2006,3193981
MX,H,2006,6874336
MX,I,2006,12440218
MX,J,2006,23401681
MX,K,2006,55600389
MX,N,2006,1423919
MY,A,2006,39072521
MY,B,2006,1972494
MY,C,2006,229579144
MY,D,2006,3667320
MY,E,2006,7065540
MY,F,2006,60369718
MY,G,2006,1557960
MY,H,2006,2531901
MY,I,2006,5430043
MY,J,2006,15143815
MY,K,2006,87835693
MY,N,2006,507539
MZ,A,2006,185217446
MZ,B,2006,262622407
MZ,C,2006,56256900
MZ,D,2006,157431668
MZ,E,2006,36980482
MZ,F,2006,254398446
MZ,G,2006,39717595
MZ,H,2006,130830690
MZ,I,2006,39073392
MZ,J,2006,19137413
MZ,K,2006,92737078
MZ,L,2006,279037644
MZ,M,2006,2124682050
MZ,N,2006,9197126
NA,A,2006,20544916
NA,B,2006,84058998
NA,C,2006,4484700
NA,D,2006,12610089
NA,E,2006,6114689
NA,F,2006,6702678
NA,G,2006,3545255
NA,H,2006,8695464
NA,I,2006,3461344
NA,J,2006,3605682
NA,K,2006,15996873
NA,N,2006,1891036
NE,A,2006,49798185
NE,B,2006,86079171
NE,C,2006,36623919
NE,D,2006,35498426
NE,E,2006,27477498
NE,F,2006,9404869
NE,G,2006,1624134
NE,H,2006,82421591
NE,I,2006,6248408
NE,J,2006,13223143
NE,K,2006,59028165
NE,L,2006,59307400
NE,M,2006,1485128087
NE,N,2006,61664364
NG,A,2006,79299382
NG,B,2006,453959850
NG,C,2006,58804405
NG,D,2006,166532175
NG,E,2006,97503868
NG,F,2006,95403014
NG,G,2006,20123068
NG,H,2006,52095963
NG,I,2006,13790666
NG,J,2006,6540542
NG,K,2006,94724479
NG,L,2006,5038433
NG,M,2006,12889536144
NG,N,2006,2223951
NI,A,2006,75133549
NI,B,2006,74876832
NI,C,2006,16835102
NI,D,2006,80734377
NI,E,2006,31591386
NI,F,2006,26437363
NI,G,2006,13382192
NI,H,2006,98910471
NI,I,2006,14300734
NI,J,2006,9446222
NI,K,2006,92093476
NI,L,2006,117527837
NI,M,2006,1382858531
NI,N,2006,31536864
NP,A,2006,73882965
NP,B,2006,87148871
NP,C,2006,23881326
NP,D,2006,65709820
NP,E,2006,20562346
NP,F,2006,86074502
NP,G,2006,13971131
NP,H,2006,34690719
NP,I,2006,3728329
NP,J,2006,11137382
NP,K,2006,39177112
NP,L,2006,24317566
NP,M,2006,42681785
NP,N,2006,36205490
NR,A,2006,31233803
NR,B,2006,21251424
NR,C,2006,77648
NR,D,2006,9835282
NR,E,2006,453069
NR,F,2006,14369456
NR,G,2006,4472793
NR,H,2006,1453313
NR,I,2006,179110
NR,J,2006,5187817
NR,K,2006,59151980
NR,N,2006,650044
NU,A,2006,748582
NU,B,2006,1055952
NU,D,2006,1605544
NU,E,2006,116469
NU,F,2006,1168413
NU,G,2006,65222
NU,H,2006,334654
NU,I,2006,706377
NU,K,2006,657312
NU,L,2006,6164727
OM,A,2006,964655
OM,B,2006,440375
OM,C,2006,118406
OM,D,2006,326531
OM,E,2006,4090017
OM,F,2006,250285
OM,H,2006,191586
OM,I,2006,639550
OM,J,2006,477197
OM,K,2006,367787
PA,A,2006,6435876
PA,B,2006,2835796
PA,C,2006,2380993
PA,D,2006,10586887
PA,E,2006,16389277
PA,F,2006,994399
PA,G,2006,238315
PA,H,2006,4609483
PA,I,2006,1035724
PA,J,2006,1976244
PA,K,2006,16382456
PA,N,2006,56638
PE,A,2006,46818325
PE,B,2006,61206530
PE,C,2006,62223743
PE,D,2006,46559444
PE,E,2006,145869306
PE,F,2006,29967686
PE,G,2006,4230746
PE,H,2006,106580948
PE,I,2006,21592201
PE,J,2006,30328453
PE,K,2006,131125119
PE,L,2006,16588630
PE,M,2006,1368762
PE,N,2006,4024161
PG,A,2006,59590435
PG,B,2006,94724168
PG,C,2006,3864881
PG,D,2006,154375039
PG,E,2006,7469498
PG,F,2006,43626074
PG,G,2006,2433701
PG,H,2006,15566648
PG,I,2006,7782085
PG,J,2006,1285692
PG,K,2006,81190374
PG,N,2006,1541353
PH,A,2006,58470283
PH,B,2006,77357110
PH,C,2006,22302629
PH,D,2006,105161508
PH,E,2006,18397617
PH,F,2006,282563272
PH,G,2006,60852738
PH,H,2006,77720330
PH,I,2006,16712342
PH,J,2006,58756816
PH,K,2006,682019932
PH,N,2006,23003898
PK,A,2006,257568596
PK,B,2006,232606565
PK,C,2006,60730747
PK,D,2006,224035468
PK,E,2006,404856658
PK,F,2006,81936591
PK,G,2006,143605745
PK,H,2006,137971295
PK,I,2006,24936016
PK,J,2006,20752236
PK,K,2006,116610307
PK,L,2006,260545226
PK,M,2006,7343853
PK,N,2006,562617816
PS,A,2006,73851072
PS,B,2006,66935227
PS,C,2006,67321147
PS,D,2006,176655374
PS,E,2006,224081833
PS,F,2006,30297911
PS,G,2006,12571050
PS,H,2006,57458870
PS,I,2006,27876593
PS,J,2006,3270960
PS,K,2006,70276044
PS,L,2006,12696598
PS,N,2006,361501656
PW,A,2006,1086151
PW,B,2006,1047459
PW,C,2006,1490875
PW,D,2006,735147
PW,E,2006,290042
PW,F,2006,2521726
PW,G,2006,190425
PW,H,2006,5982274
PW,I,2006,89545
PW,J,2006,461431
PW,K,2006,18107157
PW,L,2006,11071798
PW,N,2006,342186
PY,A,2006,15647957
PY,B,2006,9458888
PY,C,2006,690060
PY,D,2006,17417654
PY,E,2006,6205839
PY,F,2006,3331842
PY,G,2006,1006201
PY,H,2006,7484423
PY,I,2006,3063804
PY,J,2006,3007254
PY,K,2006,74123268
PY,N,2006,220406
RS,A,2006,63814412
RS,B,2006,32443787
RS,C,2006,29223176
RS,D,2006,451015699
RS,E,2006,22953752
RS,F,2006,142174721
RS,G,2006,78603605
RS,H,2006,13652869
RS,I,2006,41143600
RS,J,2006,10505079
RS,K,2006,92952542
RS,M,2006,773122696
RS,N,2006,23159127
RW,A,2006,45045981
RW,B,2006,159483462
RW,C,2006,32755011
RW,D,2006,88213950
RW,E,2006,23626714
RW,F,2006,31398297
RW,G,2006,5910853
RW,H,2006,48174997
RW,I,2006,6522424
RW,J,2006,3035969
RW,K,2006,34789591
RW,L,2006,103909865
RW,M,2006,1448402263
RW,N,2006,18701312
SA,A,2006,8303386
SA,B,2006,352357
SA,C,2006,135441
SA,D,2006,444519
SA,E,2006,377709
SA,F,2006,612123
SA,G,2006,120807
SA,H,2006,301624
SA,I,2006,1604164
SA,J,2006,104618
SA,K,2006,1223834
SB,A,2006,15600861
SB,B,2006,15954720
SB,C,2006,1096992
SB,D,2006,215882209
SB,E,2006,956677
SB,F,2006,15644748
SB,G,2006,154860
SB,H,2006,8635652
SB,I,2006,918748
SB,J,2006,118695
SB,K,2006,13041248
SB,L,2006,19662199
SB,M,2006,8973
SB,N,2006,115116
SC,A,2006,514841
SC,B,2006,274848
SC,D,2006,903330
SC,E,2006,740722
SC,F,2006,140744
SC,G,2006,38178
SC,H,2006,6665396
SC,J,2006,530318
SC,K,2006,1588174
SC,M,2006,2032087
SC,N,2006,603883
SD,A,2006,45679437
SD,B,2006,98993117
SD,C,2006,18926079
SD,D,2006,279630496
SD,E,2006,13600433
SD,F,2006,10557860
SD,G,2006,299609
SD,H,2006,54201600
SD,I,2006,529820
SD,J,2006,377340
SD,K,2006,123282632
SD,L,2006,139837580
SD,M,2006,3774126
SD,N,2006,1315694964
SH,A,2006,923556
SH,B,2006,1906826
SH,C,2006,200501
SH,D,2006,1195720
SH,E,2006,739980
SH,F,2006,9322576
SH,H,2006,39225
SH,I,2006,56117
SH,K,2006,40813
SH,M,2006,14003432
SH,N,2006,89565
SL,A,2006,14625457
SL,B,2006,38763280
SL,C,2006,5973994
SL,D,2006,109653565
SL,E,2006,7027786
SL,F,2006,21757034
SL,G,2006,4156783
SL,H,2006,15109328
SL,I,2006,11481467
SL,J,2006,165971
SL,K,2006,6571210
SL,L,2006,53235031
SL,M,2006,261773111
SL,N,2006,40241043
SN,A,2006,124792407
SN,B,2006,141181071
SN,C,2006,46966427
SN,D,2006,49755757
SN,E,2006,60165037
SN,F,2006,103759787
SN,G,2006,21176328
SN,H,2006,79222778
SN,I,2006,17789731
SN,J,2006,55079522
SN,K,2006,115229654
SN,L,2006,33329908
SN,M,2006,2696281697
SN,N,2006,2914374
SO,A,2006,15347186
SO,B,2006,27966009
SO,C,2006,4316163
SO,D,2006,28974182
SO,E,2006,6546574
SO,F,2006,414890
SO,G,2006,120377
SO,H,2006,9795830
SO,I,2006,1834036
SO,K,2006,25891202
SO,M,2006,1194113
SO,N,2006,301013651
SR,A,2006,2282930
SR,B,2006,3833187
SR,C,2006,7270461
SR,D,2006,14505789
SR,E,2006,6829952
SR,F,2006,233932
SR,G,2006,840871
SR,H,2006,3364356
SR,I,2006,229200
SR,J,2006,544446
SR,K,2006,4677765
SR,M,2006,18525987
SR,N,2006,3750466
ST,A,2006,6901229
ST,B,2006,5141778
ST,C,2006,910410
ST,D,2006,3612881
ST,E,2006,2929184
ST,F,2006,5131835
ST,G,2006,272295
ST,H,2006,149440
ST,I,2006,110056
ST,J,2006,252169
ST,K,2006,3167243
ST,L,2006,1501869
ST,M,2006,5927915
ST,N,2006,2214
SV,A,2006,15114836
SV,B,2006,29170404
SV,C,2006,10635640
SV,D,2006,25344470
SV,E,2006,36754251
SV,F,2006,30339364
SV,G,2006,2987232
SV,H,2006,8066307
SV,I,2006,5259807
SV,J,2006,8058791
SV,K,2006,33327821
SV,M,2006,1028775
SV,N,2006,14078904
SY,A,2006,66541896
SY,B,2006,6446293
SY,C,2006,19882705
SY,D,2006,17239489
SY,E,2006,11692605
SY,F,2006,6858012
SY,G,2006,3101433
SY,H,2006,3341013
SY,I,2006,9772771
SY,J,2006,2698044
SY,K,2006,15738579
SY,N,2006,5188297
SZ,A,2006,1295532
SZ,B,2006,17026311
SZ,C,2006,769391
SZ,D,2006,3436437
SZ,E,2006,1268161
SZ,F,2006,13092592
SZ,G,2006,55802
SZ,H,2006,3796137
SZ,I,2006,1842531
SZ,J,2006,-34746
SZ,K,2006,10534838
SZ,N,2006,135517
TC,D,2006,49750
TC,G,2006,21191
TC,J,2006,17768
TC,M,2006,19932
TD,A,2006,20438264
TD,B,2006,45508190
TD,C,2006,24552007
TD,D,2006,18429244
TD,E,2006,5743327
TD,F,2006,25402283
TD,G,2006,7828
TD,H,2006,28149309
TD,I,2006,487975
TD,J,2006,2867588
TD,K,2006,49659006
TD,L,2006,18870657
TD,M,2006,16051442
TD,N,2006,95180927
TG,A,2006,23618292
TG,B,2006,16523142
TG,C,2006,1320586
TG,D,2006,8596173
TG,E,2006,10750061
TG,F,2006,6625052
TG,G,2006,467138
TG,H,2006,1394305
TG,I,2006,512625
TG,J,2006,117866
TG,K,2006,13198043
TG,L,2006,3534962
TG,M,2006,7917342
TG,N,2006,729196
TH,A,2006,45131642
TH,B,2006,93104853
TH,C,2006,6404242
TH,D,2006,15646472
TH,E,2006,29417717
TH,F,2006,218403500
TH,G,2006,52228920
TH,H,2006,27204990
TH,I,2006,33988040
TH,J,2006,38476581
TH,K,2006,119268585
TH,N,2006,36639502
TJ,A,2006,10386610
TJ,B,2006,24036598
TJ,C,2006,10387349
TJ,D,2006,25621576
TJ,E,2006,21310964
TJ,F,2006,10259005
TJ,G,2006,7381405
TJ,H,2006,33314121
TJ,I,2006,15553123
TJ,J,2006,3157228
TJ,K,2006,15012797
TJ,L,2006,26489806
TJ,M,2006,118078006
TJ,N,2006,20776674
TK,A,2006,264028
TK,D,2006,6336310
TK,F,2006,1100559
TK,H,2006,17936
TK,K,2006,676100
TK,L,2006,7902122
TL,A,2006,17840358
TL,B,2006,24645013
TL,C,2006,12621544
TL,D,2006,111222589
TL,E,2006,9378531
TL,F,2006,16725229
TL,G,2006,238226
TL,H,2006,7704120
TL,I,2006,2208409
TL,J,2006,715009
TL,K,2006,40300125
TL,L,2006,3413195
TL,N,2006,27139305
TM,A,2006,2552166
TM,B,2006,2923489
TM,C,2006,48736
TM,D,2006,3249331
TM,E,2006,598064
TM,F,2006,729763
TM,G,2006,633586
TM,I,2006,16252
TM,J,2006,438004
TM,K,2006,2538952
TM,N,2006,8628
TN,A,2006,181192549
TN,B,2006,30965776
TN,C,2006,109221642
TN,D,2006,4297220
TN,E,2006,31350118
TN,F,2006,87096676
TN,G,2006,27998368
TN,H,2006,23630236
TN,I,2006,36754388
TN,J,2006,11903309
TN,K,2006,133371530
TN,L,2006,35985316
TN,N,2006,394710
TO,A,2006,8925018
TO,B,2006,5455245
TO,C,2006,1453524
TO,D,2006,5169636
TO,E,2006,1324475
TO,F,2006,1749736
TO,G,2006,51198
TO,H,2006,3026772
TO,I,2006,710160
TO,J,2006,147607
TO,K,2006,4377219
TO,N,2006,524161
TR,A,2006,199193548
TR,B,2006,36030537
TR,C,2006,6424592
TR,D,2006,246973021
TR,E,2006,44956557
TR,F,2006,282637525
TR,G,2006,48058266
TR,H,2006,3956696
TR,I,2006,3962633
TR,J,2006,5045950
TR,K,2006,213459307
TR,N,2006,4152079
TT,A,2006,774714
TT,B,2006,1462654
TT,D,2006,564783
TT,E,2006,2661561
TT,F,2006,64198
TT,H,2006,1711588
TT,I,2006,694557
TT,J,2006,131315
TT,K,2006,19636449
TV,A,2006,2333434
TV,B,2006,182569
TV,D,2006,4065067
TV,E,2006,60423
TV,F,2006,9217732
TV,H,2006,509179
TV,I,2006,113171
TV,J,2006,2068
TV,K,2006,2824060
TV,L,2006,358725
TZ,A,2006,154188788
TZ,B,2006,382245765
TZ,C,2006,104094896
TZ,D,2006,226135559
TZ,E,2006,71276573
TZ,F,2006,168193967
TZ,G,2006,54743466
TZ,H,2006,135672575
TZ,I,2006,62740949
TZ,J,2006,36742124
TZ,K,2006,92756591
TZ,L,2006,435839641
TZ,M,2006,4860962704
TZ,N,2006,60781442
UA,A,2006,84278830
UA,B,2006,61380309
UA,C,2006,5541048
UA,D,2006,124980120
UA,E,2006,25694600
UA,F,2006,111180735
UA,G,2006,19388483
UA,H,2006,11308032
UA,I,2006,28553446
UA,J,2006,5176526
UA,K,2006,28405995
UA,N,2006,1700438
UG,A,2006,107347599
UG,B,2006,337177388
UG,C,2006,91045749
UG,D,2006,205309116
UG,E,2006,56316014
UG,F,2006,96834483
UG,G,2006,24085223
UG,H,2006,141870926
UG,I,2006,19120534
UG,J,2006,6733919
UG,K,2006,77493295
UG,L,2006,240899627
UG,M,2006,4004820940
UG,N,2006,218291150
UY,A,2006,5557644
UY,B,2006,1517395
UY,C,2006,826639
UY,D,2006,2371578
UY,E,2006,4031439
UY,F,2006,360029
UY,G,2006,638480
UY,H,2006,1112448
UY,I,2006,4444279
UY,J,2006,1281958
UY,K,2006,6034841
UZ,A,2006,21142107
UZ,B,2006,27840155
UZ,C,2006,8143248
UZ,D,2006,19212544
UZ,E,2006,9679987
UZ,F,2006,38753709
UZ,G,2006,9130617
UZ,H,2006,5779104
UZ,I,2006,942312
UZ,J,2006,5072424
UZ,K,2006,28891894
UZ,N,2006,492277
VC,A,2006,1671736
VC,B,2006,1113644
VC,C,2006,1201957
VC,D,2006,359414
VC,E,2006,336047
VC,F,2006,285508
VC,H,2006,2695029
VC,I,2006,140086
VC,J,2006,159906
VC,K,2006,39374
VC,N,2006,3709
VE,A,2006,15501647
VE,B,2006,2382561
VE,C,2006,5471557
VE,D,2006,13226083
VE,E,2006,5636961
VE,F,2006,481970
VE,G,2006,191512
VE,H,2006,1459612
VE,I,2006,1218427
VE,J,2006,1983931
VE,K,2006,4508870
VE,N,2006,10309276
VN,A,2006,227453117
VN,B,2006,178919628
VN,C,2006,92074057
VN,D,2006,89496989
VN,E,2006,45849857
VN,F,2006,693507150
VN,G,2006,112064764
VN,H,2006,159618562
VN,I,2006,61060051
VN,J,2006,83616368
VN,K,2006,275372100
VN,L,2006,170084810
VN,M,2006,74074112
VN,N,2006,7493349
VU,A,2006,20434825
VU,B,2006,4241647
VU,C,2006,381558
VU,D,2006,20336241
VU,E,2006,1388092
VU,F,2006,1772650
VU,G,2006,312557
VU,H,2006,2482759
VU,I,2006,1656521
VU,J,2006,876856
VU,K,2006,14960513
VU,L,2006,1131401
VU,N,2006,59266
WF,A,2006,45436
WF,B,2006,1060488
WF,J,2006,95994
WF,K,2006,373922
WS,A,2006,15497646
WS,B,2006,7514743
WS,C,2006,3506988
WS,D,2006,14366664
WS,E,2006,969550
WS,F,2006,3013672
WS,G,2006,356587
WS,H,2006,6618380
WS,I,2006,777595
WS,J,2006,1720015
WS,K,2006,12710963
WS,N,2006,259254
YE,A,2006,88582596
YE,B,2006,51425622
YE,C,2006,69033621
YE,D,2006,40120227
YE,E,2006,25085582
YE,F,2006,24792942
YE,G,2006,4467713
YE,H,2006,49216850
YE,I,2006,3375658
YE,J,2006,14894948
YE,K,2006,9083055
YE,L,2006,1414214
YE,M,2006,22856105
YE,N,2006,4513420
YT,B,2006,421747
YT,D,2006,2827969
YT,E,2006,101161
YT,H,2006,479537
YT,I,2006,36393
YT,J,2006,227354
YT,K,2006,258370
ZA,A,2006,109060048
ZA,B,2006,218589103
ZA,C,2006,90730863
ZA,D,2006,94126952
ZA,E,2006,143621554
ZA,F,2006,15802013
ZA,G,2006,46516053
ZA,H,2006,21294113
ZA,I,2006,11946358
ZA,J,2006,31231628
ZA,K,2006,103876394
ZA,L,2006,2865
ZA,N,2006,1421305
ZM,A,2006,111743136
ZM,B,2006,238692233
ZM,C,2006,58893946
ZM,D,2006,70579097
ZM,E,2006,21622409
ZM,F,2006,99068564
ZM,G,2006,7195319
ZM,H,2006,61092448
ZM,I,2006,18380669
ZM,J,2006,10823104
ZM,K,2006,42286239
ZM,L,2006,153356574
ZM,M,2006,4472633153
ZM,N,2006,11810726
ZW,A,2006,13728926
ZW,B,2006,113614521
ZW,C,2006,1944206
ZW,D,2006,38387168
ZW,E,2006,18028025
ZW,F,2006,1332510
ZW,G,2006,601438
ZW,H,2006,14164248
ZW,I,2006,756238
ZW,J,2006,679963
ZW,K,2006,15193285
ZW,L,2006,182048
ZW,M,2006,139127
ZW,N,2006,81208154
51,A,2007,36217503
51,B,2007,119748354
51,C,2007,62326448
51,D,2007,173434038
51,E,2007,52244970
51,F,2007,36526537
51,G,2007,224506065
51,H,2007,45154992
51,I,2007,58783956
51,J,2007,37976855
51,K,2007,89124314
51,L,2007,116221494
51,M,2007,14301049
51,N,2007,99033227
52,A,2007,60854268
52,B,2007,34781048
52,C,2007,847236
52,D,2007,120708741
52,E,2007,39020183
52,F,2007,23203904
52,G,2007,15804372
52,H,2007,17992531
52,I,2007,46206951
52,J,2007,26387042
52,K,2007,52369825
52,N,2007,31210593
53,A,2007,42057355
53,B,2007,50867756
53,C,2007,14033941
53,D,2007,87281621
53,E,2007,15643328
53,F,2007,13188961
53,G,2007,96813014
53,H,2007,21785739
53,I,2007,36499893
53,J,2007,35322497
53,K,2007,35901493
53,N,2007,25265225
54,A,2007,5619915
54,B,2007,8481963
54,C,2007,5938892
54,D,2007,148765173
54,E,2007,3841943
54,F,2007,12059987
54,G,2007,5574293
54,H,2007,8867252
54,I,2007,1770888
54,J,2007,18918724
54,K,2007,43573744
54,N,2007,3069579
55,A,2007,1214021130
55,B,2007,3228815614
55,C,2007,157612680
55,D,2007,1526979743
55,E,2007,449506022
55,F,2007,165433298
55,G,2007,637676379
55,H,2007,418190879
55,I,2007,308822431
55,J,2007,557744208
55,K,2007,10399754735
55,L,2007,34073462
55,M,2007,126742156
55,N,2007,1330220928
56,A,2007,42053257
56,B,2007,10306695
56,C,2007,6372837
56,D,2007,116137053
56,E,2007,15782414
56,F,2007,37731974
56,G,2007,42158228
56,H,2007,2630930
56,I,2007,11543951
56,J,2007,18108854
56,K,2007,109277724
56,N,2007,40746892
57,A,2007,854724
57,B,2007,42390382
57,C,2007,3762747
57,D,2007,19807717
57,E,2007,2712105
57,F,2007,6545775
57,G,2007,6236436
57,H,2007,3813766
57,I,2007,26903277
57,J,2007,31689895
57,K,2007,38304970
57,N,2007,19734092
58,A,2007,10343550
58,B,2007,1823733
58,C,2007,5481568
58,D,2007,37795608
58,E,2007,6988817
58,F,2007,6154780
58,G,2007,28622831
58,H,2007,1500380
58,I,2007,1576661
58,J,2007,1818026
58,K,2007,14675713
58,N,2007,138767879
59,A,2007,2489970
59,B,2007,25153521
59,C,2007,1279175
59,D,2007,50427842
59,E,2007,24434284
59,F,2007,4850731
59,G,2007,26798429
59,H,2007,34213864
59,I,2007,24518555
59,J,2007,17493093
59,K,2007,40998837
59,N,2007,15556690
60,A,2007,28686640
60,B,2007,2676339
60,C,2007,10330955
60,D,2007,38812492
60,E,2007,22634590
60,F,2007,33243029
60,G,2007,19481943
60,H,2007,4332791
60,I,2007,47531583
60,J,2007,9172424
60,K,2007,40021411
60,N,2007,13370187
61,A,2007,28669914
61,B,2007,21935465
61,C,2007,4741777
61,D,2007,51264942
61,E,2007,1468114
61,F,2007,2399621
61,G,2007,6569958
61,H,2007,9824243
61,I,2007,917150
61,J,2007,3674353
61,K,2007,32954720
61,M,2007,24353882
61,N,2007,2612444
62,A,2007,1690300
62,B,2007,7911642
62,C,2007,5171579
62,D,2007,43493678
62,E,2007,4680460
62,F,2007,217797
62,G,2007,1581627
62,H,2007,4980122
62,I,2007,7673251
62,J,2007,14128599
62,K,2007,122917629
62,N,2007,7109230
63,A,2007,8830848
63,B,2007,11049683
63,C,2007,594916
63,D,2007,37600936
63,E,2007,10554748
63,F,2007,9281921
63,G,2007,47215960
63,H,2007,9878464
63,I,2007,3046281
63,J,2007,11363813
63,K,2007,15351237
63,N,2007,8768783
64,A,2007,16405
64,B,2007,2946664
64,C,2007,817370
64,D,2007,2204897
64,E,2007,4424300
64,G,2007,32143
64,H,2007,2569862
64,I,2007,19144746
64,J,2007,1153956
64,K,2007,14210700
64,N,2007,56947408
65,A,2007,50187980
65,B,2007,230804336
65,C,2007,47784734
65,D,2007,167128743
65,E,2007,55955189
65,F,2007,63049186
65,G,2007,51766869
65,H,2007,129939879
65,I,2007,91880870
65,J,2007,46553401
65,K,2007,265319805
65,M,2007,15841
65,N,2007,397767193
66,A,2007,1703406
66,B,2007,1236410
66,C,2007,29027
66,D,2007,9815155
66,E,2007,2817815
66,F,2007,719018
66,G,2007,13745
66,H,2007,3592373
66,I,2007,28110
66,J,2007,95545
66,K,2007,1985891
66,M,2007,361030
66,N,2007,3103026
67,A,2007,4152030
67,B,2007,13504869
67,C,2007,2759057
67,D,2007,11832819
67,E,2007,1773341
67,F,2007,973497
67,G,2007,548914
67,H,2007,708461
67,I,2007,27199306
67,J,2007,3273777
67,K,2007,4923127
67,N,2007,9317905
AF,A,2007,166217336
AF,B,2007,264369108
AF,C,2007,60237268
AF,D,2007,991460445
AF,E,2007,366678907
AF,F,2007,313145719
AF,G,2007,562853386
AF,H,2007,161124747
AF,I,2007,47502613
AF,J,2007,7015270
AF,K,2007,313810407
AF,L,2007,199593624
AF,M,2007,61610147
AF,N,2007,335403173
AG,A,2007,2738308
AG,B,2007,110795
AG,D,2007,198938
AG,F,2007,40987
AG,H,2007,213803
AG,J,2007,40900
AG,K,2007,66505
AI,D,2007,201930
AL,A,2007,55037060
AL,B,2007,17381973
AL,C,2007,34134552
AL,D,2007,79527188
AL,E,2007,16113060
AL,F,2007,47331352
AL,G,2007,16136979
AL,H,2007,12137712
AL,I,2007,5876641
AL,J,2007,8390977
AL,K,2007,29726153
AL,L,2007,3978393
AL,N,2007,858780
AM,A,2007,29710946
AM,B,2007,30778484
AM,C,2007,14994790
AM,D,2007,44111188
AM,E,2007,36965354
AM,F,2007,21930534
AM,G,2007,14252905
AM,H,2007,46319334
AM,I,2007,7602649
AM,J,2007,9793866
AM,K,2007,15396339
AM,L,2007,13441275
AM,M,2007,1107563
AM,N,2007,6935484
AO,A,2007,31953147
AO,B,2007,88466415
AO,C,2007,43161743
AO,D,2007,81126551
AO,E,2007,52775580
AO,F,2007,8253574
AO,G,2007,1649425
