country,year,sector,aid-bundle,value
AM,2007,I,E,559
AM,2007,I,G,1051
AM,2007,J,E,7962
AM,2007,J,G,1040
AM,2007,K,A,0
AM,2007,K,B,8323
AM,2007,K,D,135
AM,2007,K,E,4336
AM,2007,K,F,348
AM,2007,K,G,1353
AM,2007,L,B,12767
AM,2007,M,F,1236
AM,2007,N,B,15
AM,2007,N,C,61
AM,2007,N,E,5638
AM,2007,N,G,201
AM,2008,A,A,6836
AM,2008,A,B,7667
AM,2008,A,E,1235
AM,2008,A,F,5071
AM,2008,A,G,4733
AM,2008,B,A,5658
AM,2008,B,B,256
AM,2008,B,C,12
AM,2008,B,E,14882
AM,2008,B,G,689
AM,2008,C,A,18735
AM,2008,C,B,0
AM,2008,C,E,2963
AM,2008,C,G,908
AM,2008,D,A,11454
AM,2008,D,B,9290
AM,2008,D,E,16709
AM,2008,D,F,96
AM,2008,D,G,12210
AM,2008,E,A,4840
AM,2008,E,B,0
AM,2008,E,E,10825
AM,2008,E,G,744
AM,2008,F,A,60251
AM,2008,F,B,11835
AM,2008,F,E,11541
AM,2008,F,G,2787
AM,2008,G,A,6788
AM,2008,G,B,6287
AM,2008,G,E,6381
AM,2008,G,F,13
AM,2008,G,G,326
AM,2008,H,A,14753
AM,2008,H,B,17884
AM,2008,H,C,5892
AM,2008,H,E,1967
AM,2008,H,G,1087
AM,2008,I,A,2012
AM,2008,I,B,3249
AM,2008,I,E,1764
AM,2008,I,F,3
AM,2008,I,G,6263
AM,2008,J,A,0
AM,2008,J,B,526
AM,2008,J,E,4992
AM,2008,J,G,577
AM,2008,K,A,0
AM,2008,K,B,4391
AM,2008,K,D,49
AM,2008,K,E,2409
AM,2008,K,F,994
AM,2008,K,G,1575
AM,2008,L,B,7320
AM,2008,M,F,1531
AM,2008,N,B,20
AM,2008,N,C,91
AM,2008,N,E,1107
AM,2009,A,A,5702
AM,2009,A,B,14511
AM,2009,A,E,2420
AM,2009,A,F,5156
AM,2009,A,G,5245
AM,2009,B,A,12274
AM,2009,B,B,11372
AM,2009,B,C,294
AM,2009,B,E,11871
AM,2009,B,G,2867
AM,2009,C,A,19162
AM,2009,C,B,6
AM,2009,C,E,2571
AM,2009,C,G,787
AM,2009,D,A,9771
AM,2009,D,B,25530
AM,2009,D,E,18281
AM,2009,D,F,330
AM,2009,D,G,18555
AM,2009,E,A,2665
AM,2009,E,B,4456
AM,2009,E,E,6224
AM,2009,E,G,1899
AM,2009,F,A,128800
AM,2009,F,B,10204
AM,2009,F,E,5361
AM,2009,F,G,4225
AM,2009,G,A,7141
AM,2009,G,B,11797
AM,2009,G,E,6681
AM,2009,G,F,93
AM,2009,G,G,624
AM,2009,H,A,19016
AM,2009,H,B,20565
AM,2009,H,C,4488
AM,2009,H,E,2332
AM,2009,H,G,739
AM,2009,I,A,937
AM,2009,I,B,9659
AM,2009,I,E,1289
AM,2009,I,F,93
AM,2009,I,G,4701
AM,2009,J,A,0
AM,2009,J,B,551
AM,2009,J,E,3574
AM,2009,J,G,688
AM,2009,K,A,0
AM,2009,K,B,4427
AM,2009,K,E,3959
AM,2009,K,F,1616
AM,2009,K,G,1689
AM,2009,L,B,4177
AM,2009,N,B,256
AM,2009,N,C,166
AM,2009,N,E,1272
AM,2010,A,A,3271
AM,2010,A,B,8302
AM,2010,A,E,10917
AM,2010,A,F,7569
AM,2010,A,G,3440
AM,2010,B,A,9110
AM,2010,B,B,2066
AM,2010,B,E,12516
AM,2010,B,F,103
AM,2010,B,G,1083
AM,2010,C,A,25479
AM,2010,C,B,0
AM,2010,C,E,4997
AM,2010,C,F,5
AM,2010,C,G,1940
AM,2010,D,A,6264
AM,2010,D,B,3547
AM,2010,D,D,117
AM,2010,D,E,17780
AM,2010,D,F,1188
AM,2010,D,G,8452
AM,2010,E,A,874
AM,2010,E,B,0
AM,2010,E,E,3409
AM,2010,E,F,413
AM,2010,E,G,453
AM,2010,F,A,80324
AM,2010,F,B,6807
AM,2010,F,E,7387
AM,2010,F,G,2862
AM,2010,G,A,1741
AM,2010,G,B,127
AM,2010,G,E,3386
AM,2010,G,F,10
AM,2010,G,G,398
AM,2010,H,A,4748
AM,2010,H,B,51115
AM,2010,H,E,676
AM,2010,H,F,53
AM,2010,H,G,5715
AM,2010,I,A,150
AM,2010,I,B,409
AM,2010,I,E,932
AM,2010,I,F,146
AM,2010,I,G,620
AM,2010,J,A,0
AM,2010,J,B,102
AM,2010,J,E,3054
AM,2010,J,G,824
AM,2010,K,A,0
AM,2010,K,B,2297
AM,2010,K,E,2418
AM,2010,K,F,1265
AM,2010,K,G,4338
AM,2010,L,B,57061
AM,2010,N,A,0
AM,2010,N,B,583
AM,2010,N,C,43
AM,2010,N,E,3967
AM,2010,N,F,255
AM,2011,A,A,5151
AM,2011,A,B,9647
AM,2011,A,D,20
AM,2011,A,E,2252
AM,2011,A,F,7278
AM,2011,A,G,3221
AM,2011,B,A,3933
AM,2011,B,B,4013
AM,2011,B,C,3
AM,2011,B,E,12221
AM,2011,B,F,370
AM,2011,B,G,75
AM,2011,C,A,29455
AM,2011,C,B,0
AM,2011,C,E,8595
AM,2011,C,G,653
AM,2011,D,A,5321
AM,2011,D,B,15434
AM,2011,D,D,178
AM,2011,D,E,19275
AM,2011,D,F,100
AM,2011,D,G,11166
AM,2011,E,A,258
AM,2011,E,B,4855
AM,2011,E,E,2829
AM,2011,E,G,1129
AM,2011,F,A,32285
AM,2011,F,B,3801
AM,2011,F,E,8091
AM,2011,F,G,1080
AM,2011,G,A,8289
AM,2011,G,B,2151
AM,2011,G,E,3924
AM,2011,G,G,49
AM,2011,H,A,1556
AM,2011,H,B,0
AM,2011,H,C,8
AM,2011,H,E,57108
AM,2011,H,G,1847
AM,2011,I,A,153
AM,2011,I,B,2988
AM,2011,I,E,525
AM,2011,I,F,70
AM,2011,I,G,289
AM,2011,J,A,0
AM,2011,J,B,55
AM,2011,J,E,4848
AM,2011,J,G,587
AM,2011,K,A,0
AM,2011,K,B,2475
AM,2011,K,D,55
AM,2011,K,E,3229
AM,2011,K,F,1413
AM,2011,K,G,4612
AM,2011,L,B,118835
AM,2011,N,A,0
AM,2011,N,B,1678
AM,2011,N,C,132
AM,2011,N,E,3611
AM,2011,N,F,261
AM,2012,A,A,12703
AM,2012,A,B,5391
AM,2012,A,D,506
AM,2012,A,E,847
AM,2012,A,F,9864
AM,2012,A,G,3159
AM,2012,B,A,6283
AM,2012,B,B,3409
AM,2012,B,C,242
AM,2012,B,E,9493
AM,2012,B,F,559
AM,2012,B,G,273
AM,2012,C,A,13940
AM,2012,C,B,134
AM,2012,C,E,3137
AM,2012,C,F,9
AM,2012,C,G,680
AM,2012,D,A,14151
AM,2012,D,B,11750
AM,2012,D,D,16
AM,2012,D,E,18161
AM,2012,D,F,1468
AM,2012,D,G,5071
AM,2012,E,A,6997
AM,2012,E,B,844
AM,2012,E,E,3722
AM,2012,E,F,1171
AM,2012,E,G,1875
AM,2012,F,A,34329
AM,2012,F,B,3146
AM,2012,F,E,7267
AM,2012,F,G,976
AM,2012,G,A,28162
AM,2012,G,B,23
AM,2012,G,E,2524
AM,2012,G,G,232
AM,2012,H,A,3975
AM,2012,H,B,81
AM,2012,H,E,20601
AM,2012,H,G,1275
AM,2012,I,A,6394
AM,2012,I,B,0
AM,2012,I,E,2670
AM,2012,I,G,786
AM,2012,J,A,0
AM,2012,J,B,103
AM,2012,J,D,33
AM,2012,J,E,2154
AM,2012,J,F,12
AM,2012,J,G,359
AM,2012,K,A,3348
AM,2012,K,B,12411
AM,2012,K,E,-12375
AM,2012,K,F,2751
AM,2012,K,G,2274
AM,2012,L,A,49014
AM,2012,N,B,745
AM,2012,N,E,2640
AM,2012,N,F,1064
AM,2012,N,G,1282
AO,2006,A,A,4332
AO,2006,A,B,9835
AO,2006,A,E,5052
AO,2006,A,F,4703
AO,2006,A,G,11909
AO,2006,B,A,1668
AO,2006,B,B,6569
AO,2006,B,E,29126
AO,2006,B,G,24326
AO,2006,C,A,5386
AO,2006,C,B,1958
AO,2006,C,E,2790
AO,2006,C,G,3800
AO,2006,D,A,985
AO,2006,D,B,10064
AO,2006,D,E,25930
AO,2006,D,G,25844
AO,2006,E,A,3083
AO,2006,E,B,8347
AO,2006,E,E,2360
AO,2006,E,G,7715
AO,2006,F,A,3200
AO,2006,F,B,43
AO,2006,F,E,333
AO,2006,F,G,2989
AO,2006,G,A,192
AO,2006,G,B,313
AO,2006,G,E,424
AO,2006,G,G,1078
AO,2006,H,A,11164
AO,2006,H,B,608
AO,2006,H,C,11038
AO,2006,H,E,1894
AO,2006,H,G,1568
AO,2006,I,A,0
AO,2006,I,B,233
AO,2006,I,E,513
AO,2006,I,G,538
AO,2006,J,E,764
AO,2006,J,G,66
AO,2006,K,A,0
AO,2006,K,B,1229
AO,2006,K,C,11
AO,2006,K,D,2891
AO,2006,K,E,10031
AO,2006,K,F,2522
AO,2006,K,G,5223
AO,2006,L,B,97
AO,2006,N,B,2301
AO,2006,N,C,7880
AO,2006,N,E,31448
AO,2006,N,G,1352
AO,2007,A,A,968
AO,2007,A,B,8325
AO,2007,A,E,4009
AO,2007,A,F,4728
AO,2007,A,G,11765
AO,2007,B,A,779
AO,2007,B,B,9203
AO,2007,B,C,15288
AO,2007,B,E,45273
AO,2007,B,G,11532
AO,2007,C,A,2788
AO,2007,C,B,11187
AO,2007,C,E,22517
AO,2007,C,G,5267
AO,2007,D,A,10749
AO,2007,D,B,10447
AO,2007,D,E,41897
AO,2007,D,G,13017
AO,2007,E,A,606
AO,2007,E,B,30566
AO,2007,E,E,15558
AO,2007,E,G,4294
AO,2007,F,A,4255
AO,2007,F,B,8
AO,2007,F,E,1034
AO,2007,F,G,2479
AO,2007,G,A,15
AO,2007,G,B,9
AO,2007,G,E,890
AO,2007,G,G,624
AO,2007,H,A,8689
AO,2007,H,B,2158
AO,2007,H,C,8161
AO,2007,H,E,2698
AO,2007,H,G,2724
AO,2007,I,A,0
AO,2007,I,E,264
AO,2007,I,G,1105
AO,2007,J,E,524
AO,2007,J,G,422
AO,2007,K,A,0
AO,2007,K,B,773
AO,2007,K,D,527
AO,2007,K,E,9176
AO,2007,K,F,2574
AO,2007,K,G,9873
AO,2007,L,B,10457
AO,2007,M,F,0
AO,2007,N,B,0
AO,2007,N,C,2863
AO,2007,N,E,11380
AO,2008,A,A,1910
AO,2008,A,B,1814
AO,2008,A,E,8010
AO,2008,A,F,3591
AO,2008,A,G,20955
AO,2008,B,A,864
AO,2008,B,B,13694
AO,2008,B,C,28466
AO,2008,B,E,59283
AO,2008,B,G,8899
AO,2008,C,A,4062
AO,2008,C,B,1388
AO,2008,C,E,11872
AO,2008,C,G,4939
AO,2008,D,A,4225
AO,2008,D,B,14498
AO,2008,D,E,31581
AO,2008,D,F,33
AO,2008,D,G,26922
AO,2008,E,A,587
AO,2008,E,B,4184
AO,2008,E,E,7874
AO,2008,E,G,5912
AO,2008,F,A,2325
AO,2008,F,B,44
AO,2008,F,E,661
AO,2008,F,G,2738
AO,2008,G,A,154
AO,2008,G,B,78
AO,2008,G,E,1352
AO,2008,G,F,0
AO,2008,G,G,570
AO,2008,H,A,25675
AO,2008,H,B,3440
AO,2008,H,C,9037
AO,2008,H,E,2335
AO,2008,H,F,0
AO,2008,H,G,3148
AO,2008,I,A,0
AO,2008,I,E,79
AO,2008,I,G,1724
AO,2008,J,E,1415
AO,2008,J,G,393
AO,2008,K,A,2974
AO,2008,K,B,1383
AO,2008,K,C,27
AO,2008,K,D,2807
AO,2008,K,E,7876
AO,2008,K,F,2584
AO,2008,K,G,9215
AO,2008,L,B,72
AO,2008,M,F,30024
AO,2008,N,B,1446
AO,2008,N,C,367
AO,2008,N,E,4081
AO,2008,N,G,457
AO,2009,A,A,4999
AO,2009,A,B,1685
AO,2009,A,E,7993
AO,2009,A,F,3734
AO,2009,A,G,12922
AO,2009,B,A,137
AO,2009,B,B,11654
AO,2009,B,C,29340
AO,2009,B,E,27121
AO,2009,B,G,12489
AO,2009,C,A,5356
AO,2009,C,B,2541
AO,2009,C,E,4401
AO,2009,C,G,1631
AO,2009,D,A,12541
AO,2009,D,B,11661
AO,2009,D,E,17822
AO,2009,D,F,19
AO,2009,D,G,19656
AO,2009,E,A,28
AO,2009,E,B,931
AO,2009,E,E,4481
AO,2009,E,G,5719
AO,2009,F,A,12218
AO,2009,F,B,37
AO,2009,F,E,947
AO,2009,F,G,977
AO,2009,G,A,714
AO,2009,G,B,3078
AO,2009,G,E,587
AO,2009,G,F,19
AO,2009,G,G,859
AO,2009,H,A,18682
AO,2009,H,B,2834
AO,2009,H,C,5089
AO,2009,H,E,5821
AO,2009,H,F,57
AO,2009,H,G,4806
AO,2009,I,A,0
AO,2009,I,E,347
AO,2009,I,G,3050
AO,2009,J,A,0
AO,2009,J,E,1872
AO,2009,J,G,593
AO,2009,K,A,0
AO,2009,K,B,4945
AO,2009,K,D,652
AO,2009,K,E,8429
AO,2009,K,F,1955
AO,2009,K,G,5679
AO,2009,L,B,181
AO,2009,M,F,0
AO,2009,N,B,275
AO,2009,N,C,261
AO,2009,N,E,1367
AO,2010,A,A,2839
AO,2010,A,B,492
AO,2010,A,D,750
AO,2010,A,E,5190
AO,2010,A,F,5564
AO,2010,A,G,10991
AO,2010,B,A,35
AO,2010,B,B,44825
AO,2010,B,C,15472
AO,2010,B,D,565
AO,2010,B,E,21192
AO,2010,B,F,429
AO,2010,B,G,3181
AO,2010,C,A,2223
AO,2010,C,B,878
AO,2010,C,E,4249
AO,2010,C,G,1336
AO,2010,D,A,2840
AO,2010,D,B,9270
AO,2010,D,D,6003
AO,2010,D,E,17711
AO,2010,D,F,430
AO,2010,D,G,9666
AO,2010,E,A,0
AO,2010,E,B,-8
AO,2010,E,D,982
AO,2010,E,E,3444
AO,2010,E,G,5075
AO,2010,F,A,4212
AO,2010,F,B,365
AO,2010,F,E,22538
AO,2010,F,F,37
AO,2010,F,G,1970
AO,2010,G,A,751
AO,2010,G,B,2737
AO,2010,G,E,721
AO,2010,G,F,23
AO,2010,G,G,588
AO,2010,H,A,17334
AO,2010,H,B,5587
AO,2010,H,C,3584
AO,2010,H,D,216
AO,2010,H,E,2673
AO,2010,H,F,14
AO,2010,H,G,4617
AO,2010,I,A,13830
AO,2010,I,E,658
AO,2010,I,F,25
AO,2010,I,G,3095
AO,2010,J,A,1596
AO,2010,J,B,0
AO,2010,J,E,626
AO,2010,J,G,408
AO,2010,K,A,1107
AO,2010,K,B,633
AO,2010,K,D,330
AO,2010,K,E,7454
AO,2010,K,F,1616
AO,2010,K,G,4959
AO,2010,L,B,0
AO,2010,M,F,8840
AO,2010,N,B,170
AO,2010,N,C,40
AO,2010,N,E,1611
AO,2010,N,F,316
AO,2010,N,G,160
AO,2011,A,A,2645
AO,2011,A,B,867
AO,2011,A,D,1213
AO,2011,A,E,7883
AO,2011,A,F,1806
AO,2011,A,G,12791
AO,2011,B,A,-19
AO,2011,B,B,11596
AO,2011,B,C,19497
AO,2011,B,D,395
AO,2011,B,E,34618
AO,2011,B,F,388
AO,2011,B,G,1936
AO,2011,C,A,4109
AO,2011,C,B,3053
AO,2011,C,E,2366
AO,2011,C,F,223
AO,2011,C,G,1325
AO,2011,D,A,4412
AO,2011,D,B,16818
AO,2011,D,D,4670
AO,2011,D,E,20690
AO,2011,D,F,122
AO,2011,D,G,6201
AO,2011,E,A,7675
AO,2011,E,B,1115
AO,2011,E,D,289
AO,2011,E,E,4177
AO,2011,E,F,10
AO,2011,E,G,2346
AO,2011,F,A,3203
AO,2011,F,B,74
AO,2011,F,D,34
AO,2011,F,E,1047
AO,2011,F,G,1267
AO,2011,G,A,739
AO,2011,G,B,0
AO,2011,G,E,926
AO,2011,G,F,6
AO,2011,G,G,419
AO,2011,H,A,15115
AO,2011,H,B,4544
AO,2011,H,C,3170
AO,2011,H,D,166
AO,2011,H,E,3792
AO,2011,H,G,5845
AO,2011,I,A,1525
AO,2011,I,E,271
AO,2011,I,G,2608
AO,2011,J,A,534
AO,2011,J,B,103
AO,2011,J,E,270
AO,2011,J,F,1
AO,2011,J,G,188
AO,2011,K,A,730
AO,2011,K,B,1826
AO,2011,K,C,9110
AO,2011,K,D,746
AO,2011,K,E,5072
AO,2011,K,F,1517
AO,2011,K,G,3891
AO,2011,L,B,85
AO,2011,N,B,161
AO,2011,N,C,3
AO,2011,N,D,64
AO,2011,N,E,9043
AO,2011,N,G,112
AO,2012,A,A,2790
AO,2012,A,B,859
AO,2012,A,D,20
AO,2012,A,E,3637
AO,2012,A,F,3740
AO,2012,A,G,15827
AO,2012,B,A,2358
AO,2012,B,B,20142
AO,2012,B,C,38804
AO,2012,B,E,32319
AO,2012,B,F,701
AO,2012,B,G,2861
AO,2012,C,A,14948
AO,2012,C,B,3565
AO,2012,C,E,6399
AO,2012,C,F,108
AO,2012,C,G,1123
AO,2012,D,A,2716
AO,2012,D,B,8969
AO,2012,D,D,133
AO,2012,D,E,17866
AO,2012,D,F,56
AO,2012,D,G,8510
AO,2012,E,A,9012
AO,2012,E,B,43
AO,2012,E,E,4865
AO,2012,E,F,246
AO,2012,E,G,2517
AO,2012,F,A,12297
AO,2012,F,E,1
AO,2012,F,G,2228
AO,2012,G,A,2330
AO,2012,G,B,25
AO,2012,G,E,769
AO,2012,G,F,23
AO,2012,G,G,494
AO,2012,H,A,8748
AO,2012,H,B,1488
AO,2012,H,C,2632
AO,2012,H,E,3015
AO,2012,H,G,2742
AO,2012,I,A,2286
AO,2012,I,B,91
AO,2012,I,E,384
AO,2012,I,G,377
AO,2012,J,A,1165
AO,2012,J,E,632
AO,2012,J,F,0
AO,2012,J,G,300
AO,2012,K,A,23992
AO,2012,K,B,2275
AO,2012,K,E,6470
AO,2012,K,F,1261
AO,2012,K,G,3644
AO,2012,N,B,25
AO,2012,N,C,117
AO,2012,N,E,6387
AO,2012,N,F,0
AR,2006,A,B,7877
AR,2006,A,E,1179
AR,2006,A,F,7522
AR,2006,A,G,8580
AR,2006,B,A,18661
AR,2006,B,B,343
AR,2006,B,E,9035
AR,2006,B,G,861
AR,2006,C,E,43
AR,2006,C,G,152
AR,2006,D,B,12
AR,2006,D,E,12504
AR,2006,D,G,5259
AR,2006,E,B,67
AR,2006,E,E,1106
AR,2006,E,G,8135
AR,2006,F,E,335
AR,2006,F,G,1441
AR,2006,G,E,29
AR,2006,G,G,312
AR,2006,H,A,0
AR,2006,H,B,481
AR,2006,H,C,188
AR,2006,H,E,1644
AR,2006,H,G,2219
AR,2006,I,A,13392
AR,2006,I,E,772
AR,2006,I,G,5707
AR,2006,J,B,188
AR,2006,J,E,6330
AR,2006,J,G,1973
AR,2006,K,A,0
AR,2006,K,B,125
AR,2006,K,C,3565
AR,2006,K,D,76
AR,2006,K,E,2697
AR,2006,K,F,2303
AR,2006,K,G,2883
AR,2006,M,F,166
AR,2006,N,B,175
AR,2006,N,C,90
AR,2006,N,E,121
AR,2007,A,B,2813
AR,2007,A,E,4804
AR,2007,A,F,8567
AR,2007,A,G,7433
AR,2007,B,A,14148
AR,2007,B,B,147
AR,2007,B,E,9034
AR,2007,B,G,1554
AR,2007,C,B,957
AR,2007,C,E,56
AR,2007,C,G,145
AR,2007,D,B,436
AR,2007,D,E,3057
AR,2007,D,G,4358
AR,2007,E,B,2046
AR,2007,E,E,1611
AR,2007,E,G,7187
AR,2007,F,B,4
AR,2007,F,E,3131
AR,2007,F,G,1320
AR,2007,G,B,105
AR,2007,G,E,952
AR,2007,G,G,669
AR,2007,H,A,8803
AR,2007,H,B,351
AR,2007,H,E,3094
AR,2007,H,G,6302
AR,2007,I,A,9106
AR,2007,I,B,1205
AR,2007,I,E,1987
AR,2007,I,G,4248
AR,2007,J,B,318
AR,2007,J,E,6071
AR,2007,J,G,1349
AR,2007,K,A,0
AR,2007,K,B,1072
AR,2007,K,C,0
AR,2007,K,D,27
AR,2007,K,E,1873
AR,2007,K,F,2591
AR,2007,K,G,2816
AR,2007,M,F,3409
AR,2007,N,B,0
AR,2007,N,C,22
AR,2007,N,E,841
AR,2008,A,B,4697
AR,2008,A,E,1178
AR,2008,A,F,7679
AR,2008,A,G,20743
AR,2008,B,A,27935
AR,2008,B,B,1263
AR,2008,B,E,15278
AR,2008,B,G,929
AR,2008,C,B,72
AR,2008,C,E,202
AR,2008,C,G,335
AR,2008,D,B,1842
AR,2008,D,E,3050
AR,2008,D,G,4651
AR,2008,E,B,463
AR,2008,E,E,1477
AR,2008,E,G,8834
AR,2008,F,E,4539
AR,2008,F,G,1775
AR,2008,G,B,734
AR,2008,G,E,289
AR,2008,G,G,421
AR,2008,H,A,0
AR,2008,H,B,2271
AR,2008,H,C,0
AR,2008,H,E,6013
AR,2008,H,G,4935
AR,2008,I,B,238
AR,2008,I,E,750
AR,2008,I,G,3254
AR,2008,J,B,36
AR,2008,J,E,6687
AR,2008,J,G,2089
AR,2008,K,A,2952
AR,2008,K,B,1767
AR,2008,K,C,44
AR,2008,K,D,76
AR,2008,K,E,1492
AR,2008,K,F,3397
AR,2008,K,G,3517
AR,2008,L,G,7
AR,2008,N,E,790
AR,2008,N,G,11
AR,2009,A,A,0
AR,2009,A,B,2280
AR,2009,A,E,2596
AR,2009,A,F,7028
AR,2009,A,G,22586
AR,2009,B,A,17023
AR,2009,B,B,118
AR,2009,B,E,2138
AR,2009,B,G,6776
AR,2009,C,A,0
AR,2009,C,B,13
AR,2009,C,E,2270
AR,2009,C,G,645
AR,2009,D,B,1282
AR,2009,D,E,4154
AR,2009,D,G,5465
AR,2009,E,A,0
AR,2009,E,B,491
AR,2009,E,E,5706
AR,2009,E,G,8996
AR,2009,F,A,0
AR,2009,F,B,30
AR,2009,F,E,4973
AR,2009,F,G,2042
AR,2009,G,A,482
AR,2009,G,B,319
AR,2009,G,E,1015
AR,2009,G,G,463
AR,2009,H,A,0
AR,2009,H,B,1408
AR,2009,H,C,883
AR,2009,H,E,3152
AR,2009,H,G,3825
AR,2009,I,A,413
AR,2009,I,B,503
AR,2009,I,E,4932
AR,2009,I,G,7077
AR,2009,J,A,0
AR,2009,J,E,6701
AR,2009,J,G,1452
AR,2009,K,A,589
AR,2009,K,B,570
AR,2009,K,E,4159
AR,2009,K,F,2621
AR,2009,K,G,4735
AR,2009,M,F,0
AR,2009,N,A,0
AR,2009,N,E,1202
AR,2009,N,G,31
AR,2010,A,A,0
AR,2010,A,B,372
AR,2010,A,D,168
AR,2010,A,E,2331
AR,2010,A,F,14401
AR,2010,A,G,17018
AR,2010,B,A,18264
AR,2010,B,B,109
AR,2010,B,E,2574
AR,2010,B,F,1
AR,2010,B,G,1786
AR,2010,C,A,0
AR,2010,C,E,778
AR,2010,C,F,6
AR,2010,C,G,595
AR,2010,D,B,2154
AR,2010,D,D,19
AR,2010,D,E,2079
AR,2010,D,F,447
AR,2010,D,G,6073
AR,2010,E,A,0
AR,2010,E,B,964
AR,2010,E,D,33
AR,2010,E,E,1065
AR,2010,E,F,120
AR,2010,E,G,7460
AR,2010,F,A,0
AR,2010,F,B,75
AR,2010,F,E,2477
AR,2010,F,F,870
AR,2010,F,G,2329
AR,2010,G,A,401
AR,2010,G,B,340
AR,2010,G,E,543
AR,2010,G,G,993
AR,2010,H,A,32075
AR,2010,H,B,183
AR,2010,H,C,367
AR,2010,H,E,2395
AR,2010,H,F,66
AR,2010,H,G,4537
AR,2010,I,A,367
AR,2010,I,E,2405
AR,2010,I,F,214
AR,2010,I,G,5809
AR,2010,J,A,0
AR,2010,J,B,120
AR,2010,J,E,4104
AR,2010,J,F,522
AR,2010,J,G,2048
AR,2010,K,A,0
AR,2010,K,B,19
AR,2010,K,E,1970
AR,2010,K,F,2180
AR,2010,K,G,5679
AR,2010,N,A,0
AR,2010,N,E,266
AR,2010,N,F,339
AR,2010,N,G,42
AR,2011,A,A,0
AR,2011,A,B,4475
AR,2011,A,E,6398
AR,2011,A,F,11457
AR,2011,A,G,15436
AR,2011,B,A,4912
AR,2011,B,B,350
AR,2011,B,D,111
AR,2011,B,E,3686
AR,2011,B,F,4
AR,2011,B,G,2059
AR,2011,C,A,0
AR,2011,C,B,118
AR,2011,C,E,480
AR,2011,C,F,24
AR,2011,C,G,525
AR,2011,D,B,1038
AR,2011,D,D,134
AR,2011,D,E,3198
AR,2011,D,F,6
AR,2011,D,G,5531
AR,2011,E,A,0
AR,2011,E,B,2238
AR,2011,E,E,1274
AR,2011,E,F,85
AR,2011,E,G,5848
AR,2011,F,A,0
AR,2011,F,E,11976
AR,2011,F,F,2
AR,2011,F,G,2068
AR,2011,G,A,1691
AR,2011,G,B,95
AR,2011,G,E,180
AR,2011,G,F,9
AR,2011,G,G,1401
AR,2011,H,A,0
AR,2011,H,B,1143
AR,2011,H,C,340
AR,2011,H,E,1472
AR,2011,H,F,69
AR,2011,H,G,3970
AR,2011,I,A,367
AR,2011,I,B,59
AR,2011,I,E,651
AR,2011,I,F,21
AR,2011,I,G,8129
AR,2011,J,A,0
AR,2011,J,B,139
AR,2011,J,E,4177
AR,2011,J,G,2049
AR,2011,K,A,0
AR,2011,K,B,235
AR,2011,K,D,85
AR,2011,K,E,1806
AR,2011,K,F,1390
AR,2011,K,G,2399
AR,2011,N,A,0
AR,2011,N,E,4187
AR,2011,N,F,22
AR,2011,N,G,264
AR,2012,A,A,0
AR,2012,A,B,1406
AR,2012,A,D,1186
AR,2012,A,E,5861
AR,2012,A,F,14074
AR,2012,A,G,14160
AR,2012,B,A,143
AR,2012,B,B,937
AR,2012,B,E,2244
AR,2012,B,F,30
AR,2012,B,G,787
AR,2012,C,A,0
AR,2012,C,E,11
AR,2012,C,F,1
AR,2012,C,G,999
AR,2012,D,A,0
AR,2012,D,B,1056
AR,2012,D,E,9563
AR,2012,D,F,95
AR,2012,D,G,3574
AR,2012,E,A,0
AR,2012,E,B,283
AR,2012,E,E,545
AR,2012,E,F,0.00E+00
AR,2012,E,G,5155
AR,2012,F,A,0
AR,2012,F,B,65
AR,2012,F,E,459
AR,2012,F,F,4
AR,2012,F,G,1180
AR,2012,G,A,1135
AR,2012,G,B,4
AR,2012,G,E,6
AR,2012,G,G,874
AR,2012,H,A,0
AR,2012,H,B,32
AR,2012,H,C,413
AR,2012,H,E,960
AR,2012,H,F,9
AR,2012,H,G,2249
AR,2012,I,A,97074
AR,2012,I,B,125
AR,2012,I,E,1520
AR,2012,I,F,170
AR,2012,I,G,7447
AR,2012,J,A,0
AR,2012,J,B,335
AR,2012,J,D,453
AR,2012,J,E,6546
AR,2012,J,F,13
AR,2012,J,G,1941
AR,2012,K,A,0
AR,2012,K,B,115
AR,2012,K,E,1268
AR,2012,K,F,3169
AR,2012,K,G,2815
AR,2012,N,A,0
AR,2012,N,E,316
AR,2012,N,G,288
AZ,2006,A,A,6018
AZ,2006,A,B,1876
AZ,2006,A,E,125
AZ,2006,A,F,3907
AZ,2006,A,G,1645
AZ,2006,B,A,298
AZ,2006,B,B,1876
AZ,2006,B,E,7737
AZ,2006,B,G,3400
AZ,2006,C,A,12668
AZ,2006,C,E,1838
AZ,2006,C,G,192
AZ,2006,D,A,1010
AZ,2006,D,B,4915
AZ,2006,D,E,8727
AZ,2006,D,G,27255
AZ,2006,E,A,4382
AZ,2006,E,B,9
AZ,2006,E,E,1740
AZ,2006,E,G,5821
AZ,2006,F,A,17184
AZ,2006,F,B,3307
AZ,2006,F,E,1410
AZ,2006,F,G,3818
AZ,2006,G,A,1160
AZ,2006,G,B,4871
AZ,2006,G,E,259
AZ,2006,G,G,4699
AZ,2006,H,A,11240
AZ,2006,H,B,57
AZ,2006,H,C,6116
AZ,2006,H,E,694
AZ,2006,H,G,281
AZ,2006,I,A,86
AZ,2006,I,B,2909
AZ,2006,I,E,1270
AZ,2006,I,G,15014
