id-to,year,debt-flow,destination-institution-type,creditor-type,creditor-institution,financing-type,id-from,value
TZ,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
TZ,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,5292853.51
TZ,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
TZ,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,49381732.48
TZ,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,0
TZ,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
TZ,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,24829806.38
UA,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,0
UA,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
UA,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,0
UA,2013,DIS,PPG,Official,Multilateral,Concessional,Other,0
UA,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,366127273.9
UA,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,66972633.62
UA,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,6650008002
UA,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
UA,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
UA,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,4005118456
UA,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,22237981427
UA,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,3799572.754
UA,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,1841850.701
UA,2013,INT,PPG,Official,Multilateral,Concessional,IDA,0
UA,2013,INT,PPG,Official,Multilateral,Concessional,Other,121916.8134
UA,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,25935031.21
UA,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,120205947.7
UA,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,1068774172
UA,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,1341084.947
UA,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,38606319.18
UA,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,500308314.2
UA,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,3594472401
UA,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,145224083.8
UA,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,46369699.74
UA,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,0
UA,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,6590560.961
UA,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,299353133
UA,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,2992111654
UA,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,3145515247
UA,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,15735329.54
UA,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,1049760187
UA,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,500308314.2
UA,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,23769684823
UG,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,75245687.03
UG,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
UG,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,382840024.8
UG,2013,DIS,PPG,Official,Multilateral,Concessional,Other,199429319
UG,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
UG,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,4230955.327
UG,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
UG,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
UG,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
UG,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
UG,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
UG,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,9056281.644
UG,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,80859.65753
UG,2013,INT,PPG,Official,Multilateral,Concessional,IDA,16412410.23
UG,2013,INT,PPG,Official,Multilateral,Concessional,Other,11521976.14
UG,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
UG,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,323438.6301
UG,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
UG,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
UG,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,0
UG,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
UG,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
UG,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,17950843.97
UG,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,1157238.216
UG,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,30191105.9
UG,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,23564814.48
UG,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
UG,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,10963309.41
UG,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
UG,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,0
UG,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,0
UG,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
UG,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
UZ,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,265259109.1
UZ,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,1651362.704
UZ,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,75840627.14
UZ,2013,DIS,PPG,Official,Multilateral,Concessional,Other,93415844.49
UZ,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,15998730.1
UZ,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,236665917.7
UZ,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
UZ,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,10345120.64
UZ,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
UZ,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
UZ,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,1638749780
UZ,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,41658444.86
UZ,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,727215.0044
UZ,2013,INT,PPG,Official,Multilateral,Concessional,IDA,1590846.928
UZ,2013,INT,PPG,Official,Multilateral,Concessional,Other,5015629.579
UZ,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,6003370.128
UZ,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,11442610.14
UZ,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
UZ,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,1510843.02
UZ,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,735420.5334
UZ,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
UZ,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,99677688.78
UZ,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,170694490.6
UZ,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,5012552.506
UZ,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,2565253.492
UZ,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,24410422.98
UZ,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,47308977.24
UZ,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,54233417.99
UZ,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
UZ,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,29300918.24
UZ,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,26607453.36
UZ,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
UZ,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,350194539.4
VC,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,10974080.66
VC,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
VC,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,5082882.689
VC,2013,DIS,PPG,Official,Multilateral,Concessional,Other,28974679.49
VC,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
VC,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,0
VC,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
VC,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,991233.6567
VC,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
VC,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
VC,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
VC,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,568171.0445
VC,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
VC,2013,INT,PPG,Official,Multilateral,Concessional,IDA,182918.3758
VC,2013,INT,PPG,Official,Multilateral,Concessional,Other,3659389.407
VC,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,180874.5951
VC,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,859409.7993
VC,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
VC,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,1814877.293
VC,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,139998.9804
VC,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
VC,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
VC,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,2679396.544
VC,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,0
VC,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,707148.1345
VC,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,8882271.076
VC,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,992255.5471
VC,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,4581134.519
VC,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
VC,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,8368260.221
VC,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,2650783.614
VC,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
VC,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
VE,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,270086282.7
VE,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,472508815.2
VE,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,0
VE,2013,DIS,PPG,Official,Multilateral,Concessional,Other,262395975.2
VE,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
VE,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,37620445.39
VE,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
VE,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,83640474.05
VE,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,741712.1073
VE,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
VE,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
VE,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,52220424.72
VE,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,3309953.35
VE,2013,INT,PPG,Official,Multilateral,Concessional,IDA,0
VE,2013,INT,PPG,Official,Multilateral,Concessional,Other,46482067.01
VE,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
VE,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,61554896.82
VE,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,2605532278
VE,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,61012848.71
VE,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,13626166.84
VE,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,760190037.2
VE,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,1596366281
VE,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,139097329.6
VE,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,34845332.06
VE,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,0
VE,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,102371407.8
VE,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
VE,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,268246058.2
VE,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,3747719909
VE,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,131769588.8
VE,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,47317484.24
VE,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,760190037.2
VE,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,8779881919
VN,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,2239047557
VN,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,39586936.69
VN,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,1325419603
VN,2013,DIS,PPG,Official,Multilateral,Concessional,Other,427400361.9
VN,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,119416078
VN,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,847741748
VN,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,652975061.2
VN,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,1651527412
VN,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
VN,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,208352298.3
VN,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,3840974620
VN,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,332865715.4
VN,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,33987468.67
VN,2013,INT,PPG,Official,Multilateral,Concessional,IDA,81395950.63
VN,2013,INT,PPG,Official,Multilateral,Concessional,Other,48355443.16
VN,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,8486189.112
VN,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,30864267.72
VN,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,131118184.9
VN,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,124375904.5
VN,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,3587826.577
VN,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,9259176.138
VN,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,314611970.5
VN,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,1138723443
VN,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,137253118.3
VN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,168541382.9
VN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,166030737.7
VN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,8486189.112
VN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,334335640.8
VN,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,155549575.4
VN,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,628250935.8
VN,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,31850815.85
VN,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,9259176.138
VN,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,2352297448
VU,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,0
VU,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
VU,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,0
VU,2013,DIS,PPG,Official,Multilateral,Concessional,Other,0
VU,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
VU,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,0
VU,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
VU,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
VU,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
VU,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
VU,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
VU,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,819097.6537
VU,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
VU,2013,INT,PPG,Official,Multilateral,Concessional,IDA,75731.65655
VU,2013,INT,PPG,Official,Multilateral,Concessional,Other,471329.9151
VU,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
VU,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,16939.97581
VU,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
VU,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
VU,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,0
VU,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
VU,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
VU,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,1818556.226
VU,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,0
VU,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,653683.7723
VU,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,2116500.507
VU,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
VU,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,441435.8401
VU,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
VU,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,0
VU,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,0
VU,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
VU,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
WS,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,17600657.45
WS,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
WS,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,2822124.171
WS,2013,DIS,PPG,Official,Multilateral,Concessional,Other,4829744.668
WS,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
WS,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,0
WS,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
WS,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
WS,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
WS,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
WS,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
WS,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,2818240.959
WS,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
WS,2013,INT,PPG,Official,Multilateral,Concessional,IDA,742664.2555
WS,2013,INT,PPG,Official,Multilateral,Concessional,Other,1476591.284
WS,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
WS,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,970.8029483
WS,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
WS,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
WS,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,0
WS,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
WS,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
WS,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,4448219.109
WS,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,0
WS,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,2967744.613
WS,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,6962598.745
WS,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
WS,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,72810.22112
WS,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
WS,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,0
WS,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,0
WS,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
WS,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
XK,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,1136542.909
XK,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
XK,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,6195957.851
XK,2013,DIS,PPG,Official,Multilateral,Concessional,Other,0
XK,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
XK,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,0
XK,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
XK,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
XK,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
