country-from,country to,sector,bundle,channel,oda
AU,NG,D,B,H,1875122
AU,NG,D,G,B,32376
AU,NG,E,B,E,1054475
AU,NG,G,B,E,137438
AU,NG,K,F,B,304059
AU,NG,K,F,I,1565286
AU,NG,K,G,B,1712
AU,NG,K,G,E,13290
AU,NG,K,G,I,13415
AU,NI,D,B,F,72527
AU,NI,K,F,B,74623
AU,NI,K,F,I,39539
AU,NI,K,G,B,49
AU,NI,K,G,I,582
AU,NI,N,B,H,520869
AU,NP,A,G,B,122411
AU,NP,A,G,C,8170216
AU,NP,B,B,C,10766045
AU,NP,B,B,E,981366
AU,NP,B,B,H,158168
AU,NP,B,G,E,883
AU,NP,B,G,H,381780
AU,NP,B,G,I,38891
AU,NP,C,B,C,517598
AU,NP,C,B,E,2484472
AU,NP,C,B,H,927363
AU,NP,C,D,I,103519
AU,NP,C,G,H,1242235
AU,NP,D,B,B,38917
AU,NP,D,B,E,536625
AU,NP,D,B,F,165069
AU,NP,D,B,H,1312048
AU,NP,D,B,I,24284
AU,NP,D,F,B,54
AU,NP,D,G,B,248167
AU,NP,D,G,E,293383
AU,NP,D,G,I,497618
AU,NP,E,B,E,613317
AU,NP,F,B,E,92112
AU,NP,F,B,H,621118
AU,NP,G,B,E,1679603
AU,NP,H,B,E,262378
AU,NP,H,G,B,362543
AU,NP,I,G,H,5320450
AU,NP,J,B,H,1478852
AU,NP,K,B,I,1014
AU,NP,K,F,B,1250762
AU,NP,K,F,I,3635038
AU,NP,K,G,B,3375
AU,NP,K,G,E,225937
AU,NP,K,G,I,524425
AU,NR,A,G,B,2422
AU,NR,A,G,C,2802327
AU,NR,A,G,E,398240
AU,NR,A,G,H,583968
AU,NR,A,G,I,14698
AU,NR,B,G,B,249672
AU,NR,B,G,C,2710233
AU,NR,B,G,E,321978
AU,NR,D,F,B,56988
AU,NR,D,G,B,1312431
AU,NR,D,G,C,3011889
AU,NR,D,G,E,674622
AU,NR,D,G,I,78871
AU,NR,E,B,H,84373
AU,NR,E,E,I,1785649
AU,NR,E,G,B,198220
AU,NR,E,G,H,208305
AU,NR,F,B,C,5751669
AU,NR,G,B,H,369713
AU,NR,H,G,B,110912
AU,NR,H,G,E,53885
AU,NR,H,G,H,180356
AU,NR,H,G,I,6909
AU,NR,I,G,I,183333
AU,NR,J,G,B,1412510
AU,NR,J,G,I,278
AU,NR,K,E,I,141941
AU,NR,K,F,B,8232
AU,NR,K,F,I,14205
AU,NR,K,G,B,142294
AU,NR,K,G,E,6645
AU,NR,K,G,H,244403
AU,NR,K,G,I,178301
AU,NU,A,B,I,273204
AU,NU,A,F,B,2216855
AU,NU,A,G,H,583968
AU,NU,A,G,I,7691
AU,NU,D,B,C,274327
AU,NU,D,F,B,56988
AU,NU,D,G,B,282992
AU,NU,D,G,E,88488
AU,NU,E,G,B,51759
AU,NU,E,G,H,208305
AU,NU,G,B,H,369713
AU,NU,H,G,B,110912
AU,NU,H,G,H,180356
AU,NU,H,G,I,6909
AU,NU,I,G,I,183333
AU,NU,J,G,B,1412510
AU,NU,J,G,I,278
AU,NU,K,F,I,84899
AU,NU,K,G,B,37002
AU,NU,K,G,E,6645
AU,NU,K,G,I,5200
AU,PA,K,F,B,66265
AU,PA,K,G,I,246
AU,PE,D,B,E,67203
AU,PE,D,B,F,58481
AU,PE,D,B,H,62291
AU,PE,D,B,I,5401
AU,PE,D,F,B,11
AU,PE,D,G,B,551499
AU,PE,D,G,E,65275
AU,PE,D,G,I,110717
AU,PE,H,B,E,208716
AU,PE,I,G,B,5426
AU,PE,K,B,I,225
AU,PE,K,F,B,131327
AU,PE,K,F,I,487691
AU,PE,K,G,B,402
AU,PE,K,G,E,6645
AU,PE,K,G,I,2986
AU,PG,A,G,B,286105
AU,PG,A,G,C,29699905
AU,PG,A,G,H,255282
AU,PG,A,G,I,59197861
AU,PG,B,B,E,2976449
AU,PG,B,B,H,2070393
AU,PG,B,B,I,29096153
AU,PG,B,C,I,33872659
AU,PG,B,F,B,78
AU,PG,B,G,B,3067718
AU,PG,B,G,E,2994786
AU,PG,B,G,I,26235081
AU,PG,D,B,E,2535646
AU,PG,D,B,H,584206
AU,PG,D,B,I,260855
AU,PG,D,E,I,9263709
AU,PG,D,F,B,9735335
AU,PG,D,G,B,34306554
AU,PG,D,G,E,786878
AU,PG,D,G,H,590857
AU,PG,D,G,I,106562230
AU,PG,E,B,H,84373
AU,PG,E,G,B,51759
AU,PG,E,G,E,4113022
AU,PG,E,G,H,415344
AU,PG,E,G,I,49394
AU,PG,F,B,I,47731769
AU,PG,F,F,B,1538
AU,PG,F,G,I,5951336
AU,PG,G,B,E,1710195
AU,PG,G,B,H,649216
AU,PG,G,G,B,69643
AU,PG,G,G,I,33436
AU,PG,H,G,B,4834763
AU,PG,H,G,H,62993
AU,PG,H,G,I,1930617
AU,PG,I,G,B,871386
AU,PG,I,G,I,183333
AU,PG,J,E,E,765040
AU,PG,J,G,B,5970253
AU,PG,J,G,E,1035856
AU,PG,J,G,I,794261
AU,PG,K,B,H,3105590
AU,PG,K,B,I,24330807
AU,PG,K,F,B,4821112
AU,PG,K,F,E,125871
AU,PG,K,F,I,13449077
AU,PG,K,G,B,2205831
AU,PG,K,G,E,8866713
AU,PG,K,G,H,58949
AU,PG,K,G,I,8265848
AU,PG,N,B,E,236511
AU,PG,N,B,I,500045
AU,PG,N,F,B,850159
AU,PG,N,G,I,60819
AU,PH,A,B,C,20719891
AU,PH,A,B,H,10662525
AU,PH,A,B,I,706418
AU,PH,A,E,I,1950564
AU,PH,A,G,B,203091
AU,PH,A,G,F,20666921
AU,PH,A,G,H,3105590
AU,PH,A,G,I,13477755
AU,PH,B,B,E,150103
AU,PH,B,B,H,8879086
AU,PH,B,F,B,446
AU,PH,B,G,B,497276
AU,PH,C,B,E,353391
AU,PH,C,B,H,927363
AU,PH,D,B,E,791410
AU,PH,D,B,F,2712456
AU,PH,D,B,H,207639
AU,PH,D,B,I,83666
AU,PH,D,D,I,26340
AU,PH,D,E,I,100999
AU,PH,D,F,B,189
AU,PH,D,G,B,1881116
AU,PH,D,G,E,1084374
AU,PH,D,G,F,4991094
AU,PH,D,G,H,12845141
AU,PH,D,G,I,7561726
AU,PH,E,B,E,403737
AU,PH,E,E,I,7218
AU,PH,E,G,B,275420
AU,PH,E,G,C,760588
AU,PH,F,B,E,8988
AU,PH,F,G,B,1309802
AU,PH,F,G,I,3732558
AU,PH,G,B,E,1732083
AU,PH,H,B,E,348651
AU,PH,H,G,B,3063715
AU,PH,H,G,H,561963
AU,PH,I,G,B,36294
AU,PH,I,G,H,465838
AU,PH,I,G,I,17000
AU,PH,J,B,H,973155
AU,PH,K,B,E,2303178
AU,PH,K,B,I,3494
AU,PH,K,F,B,3051768
AU,PH,K,F,E,190587
AU,PH,K,F,I,11369265
AU,PH,K,G,B,321619
AU,PH,K,G,E,385423
AU,PH,K,G,H,3117
AU,PH,K,G,I,11139173
AU,PH,N,B,E,2712779
AU,PH,N,B,H,1932366
AU,PH,N,B,I,1265
AU,PH,N,G,B,1788077
AU,PH,N,G,E,1230286
AU,PH,N,G,H,8898730
AU,PK,A,B,B,9162657
AU,PK,A,G,B,2318434
AU,PK,A,G,E,6384038
AU,PK,A,G,F,3850801
AU,PK,A,G,H,1134312
AU,PK,B,B,H,10465837
AU,PK,B,E,E,2480289
AU,PK,B,F,B,5410716
AU,PK,B,G,I,12964
AU,PK,C,G,H,98342
AU,PK,C,G,I,6608
AU,PK,D,B,E,1320659
AU,PK,D,B,F,185847
AU,PK,D,B,H,31145
AU,PK,D,F,B,1397
AU,PK,D,G,B,5874203
AU,PK,D,G,H,3105590
AU,PK,D,G,I,10064
AU,PK,E,B,I,5279
AU,PK,E,E,I,700239
AU,PK,E,G,B,55169
AU,PK,F,B,H,207039
AU,PK,F,G,B,98685
AU,PK,G,B,E,102903
AU,PK,G,G,I,22199
AU,PK,H,B,I,1035196
AU,PK,H,C,H,2070393
AU,PK,H,E,H,3105590
AU,PK,H,G,B,3497023
AU,PK,I,G,B,3384
AU,PK,J,G,B,54865
AU,PK,K,F,B,3569971
AU,PK,K,F,I,7388383
AU,PK,K,G,B,93950
AU,PK,K,G,I,52069
AU,PK,N,B,H,11558545
AU,PK,N,G,F,2493487
AU,PS,C,E,H,3809523
AU,PS,D,B,E,233815
AU,PS,D,B,F,72527
AU,PS,D,B,H,2587991
AU,PS,E,B,E,4266642
AU,PS,E,B,F,258799
AU,PS,G,B,E,762949
AU,PS,K,B,H,24011246
AU,PS,K,F,B,122624
AU,PS,K,F,I,647672
AU,PS,K,G,B,27948
AU,PS,K,G,E,4933
AU,PS,K,G,H,113591
AU,PS,K,G,I,3153
AU,PS,N,E,H,358233
AU,PW,A,G,B,2422
AU,PW,A,G,E,131542
AU,PW,A,G,H,583968
AU,PW,A,G,I,407
AU,PW,B,G,E,136692
AU,PW,D,B,I,1055
AU,PW,D,E,F,1417144
AU,PW,D,F,B,56989
AU,PW,D,G,B,565566
AU,PW,D,G,E,85237
AU,PW,D,G,I,21695
AU,PW,E,F,B,106855
AU,PW,E,G,B,51759
AU,PW,E,G,H,208305
AU,PW,F,B,H,828157
AU,PW,G,B,H,369713
AU,PW,H,G,B,110912
AU,PW,H,G,H,180356
AU,PW,H,G,I,6909
AU,PW,I,G,I,183333
AU,PW,J,G,B,1432088
AU,PW,J,G,I,278
AU,PW,K,B,I,44
AU,PW,K,F,B,22602
AU,PW,K,F,I,37587
AU,PW,K,G,B,21347
AU,PW,K,G,I,347
AU,PY,D,B,F,110975
AU,PY,D,B,H,69213
AU,PY,D,G,I,56149
AU,PY,G,B,E,191735
AU,PY,K,F,B,99913
AU,PY,K,F,I,87057
AU,PY,K,G,B,49
AU,PY,K,G,I,697
AU,RS,K,F,B,14197
AU,RW,B,G,E,104747
AU,RW,H,G,B,518314
AU,RW,K,F,B,59070
AU,RW,K,F,I,1021737
AU,RW,K,G,B,1107
AU,RW,K,G,E,6645
AU,RW,K,G,I,8279
AU,SB,A,B,C,7450346
AU,SB,A,E,C,3105590
AU,SB,A,G,B,46379
AU,SB,A,G,E,469270
AU,SB,A,G,H,810795
AU,SB,A,G,I,4262718
AU,SB,B,B,C,1552795
AU,SB,B,B,E,45592
AU,SB,B,B,H,904103
AU,SB,B,F,B,10884
AU,SB,B,G,B,263472
AU,SB,B,G,C,11502221
AU,SB,B,G,I,279005
AU,SB,C,B,C,761235
AU,SB,C,E,E,122680
AU,SB,C,G,C,1692212
AU,SB,D,B,C,697705
AU,SB,D,B,E,2398778
AU,SB,D,B,F,103611
AU,SB,D,B,I,764290
AU,SB,D,D,I,468006
AU,SB,D,E,F,35231
AU,SB,D,F,B,1618308
AU,SB,D,G,B,94676803
AU,SB,D,G,C,8262647
AU,SB,D,G,E,1827715
AU,SB,D,G,H,1088030
AU,SB,D,G,I,41539755
AU,SB,E,B,H,84373
AU,SB,E,G,B,301740
AU,SB,E,G,H,208305
AU,SB,F,B,C,953801
AU,SB,F,B,H,7660454
AU,SB,F,G,E,457509
AU,SB,F,G,H,1552795
AU,SB,G,B,E,1145442
AU,SB,G,B,H,473232
AU,SB,G,G,I,33436
AU,SB,H,B,E,182627
AU,SB,H,G,B,1835783
AU,SB,H,G,E,171490
AU,SB,H,G,F,729524
AU,SB,H,G,H,180356
AU,SB,H,G,I,1185263
AU,SB,I,G,B,809523
AU,SB,I,G,I,980200
AU,SB,J,G,B,1412510
AU,SB,J,G,I,278
AU,SB,K,B,H,517598
AU,SB,K,B,I,69076
AU,SB,K,E,I,2486671
AU,SB,K,F,B,4519900
AU,SB,K,F,I,3258394
AU,SB,K,G,B,4584
AU,SB,K,G,E,4070337
AU,SB,K,G,H,2583978
AU,SB,K,G,I,1002617
AU,SB,N,E,I,25845
AU,SB,N,F,B,2485
AU,SB,N,G,I,8221
AU,SC,D,G,B,537
AU,SC,D,G,I,15568
AU,SC,K,F,B,60678
AU,SC,K,F,I,423050
AU,SC,K,G,B,755
AU,SC,K,G,I,5064
AU,SD,B,B,I,1311
AU,SD,D,B,E,942194
AU,SD,D,G,B,1331721
AU,SD,D,G,I,60389
AU,SD,E,B,E,1488883
AU,SD,G,B,E,149454
AU,SD,H,G,B,67287
AU,SD,J,G,B,295770
AU,SD,K,F,B,148075
AU,SD,K,F,I,198956
AU,SD,N,B,E,5553836
AU,SD,N,B,H,9316769
AU,SL,D,B,H,239373
AU,SL,D,G,I,23165
AU,SL,J,G,B,295770
AU,SL,K,F,B,91263
AU,SL,K,F,I,727381
AU,SL,K,G,B,1007
AU,SL,K,G,E,6645
AU,SL,K,G,I,7487
AU,SN,K,F,B,79911
AU,SN,K,F,I,116048
AU,SN,K,G,I,347
AU,SN,N,C,H,2070393
AU,SO,B,B,H,3105590
AU,SO,D,G,B,41407
AU,SO,D,G,I,29677
AU,SO,H,C,H,2991718
AU,SO,N,B,E,243529
AU,SO,N,B,H,9834367
AU,SR,K,F,I,24311
AU,SR,K,G,I,231
AU,SS,B,B,B,8281573
AU,SS,D,B,F,64238
AU,SS,D,B,H,76134
AU,SS,K,F,B,78784
AU,SS,K,F,I,159164
AU,SS,N,B,H,5175983
AU,SS,N,C,H,9316770
AU,ST,K,F,B,16355
AU,ST,K,F,I,99477
AU,SV,H,B,E,103765
AU,SV,K,F,B,77875
AU,SV,K,F,I,149674
AU,SV,K,G,B,100
AU,SV,K,G,E,6645
AU,SV,K,G,I,1076
AU,SV,N,B,H,611675
AU,SY,K,F,B,45970
AU,SY,N,B,E,5175983
AU,SY,N,B,H,19668735
AU,SZ,D,B,E,324298
AU,SZ,D,B,I,10455
AU,SZ,D,F,B,23
AU,SZ,D,G,E,126340
AU,SZ,D,G,I,214292
AU,SZ,K,B,I,436
AU,SZ,K,F,B,52824
AU,SZ,K,F,I,693505
AU,SZ,K,G,B,956
AU,SZ,K,G,I,6414
AU,TD,K,F,I,99477
AU,TD,N,B,H,2587991
AU,TG,G,B,E,69901
AU,TG,K,F,B,15
AU,TG,K,F,I,364349
AU,TG,K,G,B,49
AU,TG,K,G,I,1611
AU,TH,B,G,B,517703
AU,TH,C,B,E,10838
AU,TH,C,E,H,802276
AU,TH,C,E,I,27705
AU,TH,C,G,B,95251
AU,TH,D,B,H,556771
AU,TH,D,B,I,100455
AU,TH,D,F,B,37218
AU,TH,D,G,B,2055480
AU,TH,D,G,E,1213538
AU,TH,D,G,H,265057
AU,TH,D,G,I,2242009
AU,TH,F,B,E,8988
AU,TH,F,B,H,45289
AU,TH,F,G,B,159937
AU,TH,G,B,E,226257
AU,TH,H,G,B,319797
AU,TH,H,G,H,561963
AU,TH,I,G,B,36294
AU,TH,I,G,H,465838
AU,TH,I,G,I,17000
AU,TH,J,B,H,1207729
AU,TH,J,G,B,390979
AU,TH,K,B,I,4195
AU,TH,K,F,B,1574687
AU,TH,K,F,I,433939
AU,TH,K,G,B,755
AU,TH,K,G,E,99678
AU,TH,K,G,H,3117
AU,TH,K,G,I,6498
AU,TH,N,B,I,1265
AU,TH,N,G,B,135132
AU,TJ,D,B,H,526019
AU,TJ,D,E,H,35196
AU,TK,D,B,C,621118
AU,TK,H,G,B,110912
AU,TK,H,G,H,180356
AU,TK,H,G,I,6909
AU,TK,K,B,H,296853
AU,TK,K,F,I,24311
AU,TK,K,G,I,231
AU,TL,A,F,B,25879
AU,TL,A,G,F,1476322
AU,TL,A,G,H,3985345
AU,TL,A,G,I,2324999
AU,TL,B,B,E,661586
AU,TL,B,B,H,1552795
AU,TL,B,E,I,251706
AU,TL,B,F,B,41971
AU,TL,B,G,E,4710182
AU,TL,C,B,E,357880
AU,TL,C,G,I,4930960
AU,TL,D,B,C,8281573
AU,TL,D,B,E,4199097
AU,TL,D,B,F,837688
AU,TL,D,B,I,149642
AU,TL,D,E,F,35231
AU,TL,D,E,I,1488683
AU,TL,D,F,B,464383
AU,TL,D,G,B,23779842
AU,TL,D,G,E,1326584
AU,TL,D,G,H,3779278
AU,TL,D,G,I,12408945
AU,TL,E,F,B,1030232
AU,TL,E,G,B,120469
AU,TL,F,B,H,7763975
AU,TL,F,F,B,2747
AU,TL,F,G,B,28288
AU,TL,G,B,E,2674934
AU,TL,G,F,B,12294
AU,TL,G,G,I,323977
AU,TL,H,B,E,996370
AU,TL,H,E,E,906728
AU,TL,H,G,B,6080910
AU,TL,H,G,I,22714
AU,TL,J,F,B,1112836
AU,TL,J,G,B,24635
AU,TL,K,B,E,967225
AU,TL,K,B,H,465276
AU,TL,K,B,I,432431
AU,TL,K,E,I,107422
AU,TL,K,F,B,563489
AU,TL,K,F,E,664563
AU,TL,K,F,I,4927529
AU,TL,K,G,B,553689
AU,TL,K,G,E,46516
AU,TL,K,G,I,577244
AU,TN,D,B,H,517598
AU,TN,K,F,I,170944
AU,TN,K,G,I,115
AU,TO,A,G,B,137112
AU,TO,A,G,C,1176360
AU,TO,A,G,H,583968
AU,TO,A,G,I,124750
AU,TO,B,B,C,2013010
AU,TO,B,G,B,249672
AU,TO,D,B,H,791271
AU,TO,D,B,I,51881
AU,TO,D,F,B,64667
AU,TO,D,G,B,2963435
AU,TO,D,G,E,1227165
AU,TO,D,G,F,24517
AU,TO,D,G,I,3046095
AU,TO,E,B,H,84373
AU,TO,E,G,B,198220
AU,TO,E,G,H,208305
AU,TO,F,G,B,1035093
AU,TO,F,G,H,1182073
AU,TO,G,B,H,649216
AU,TO,G,G,B,142739
AU,TO,G,G,I,33436
AU,TO,H,G,B,880988
AU,TO,H,G,H,180356
AU,TO,H,G,I,6909
AU,TO,I,G,I,929735
AU,TO,J,F,B,28301
AU,TO,J,G,B,1412510
AU,TO,J,G,I,278
AU,TO,K,B,H,2371332
AU,TO,K,B,I,2166
AU,TO,K,F,B,57299
AU,TO,K,F,I,1128482
AU,TO,K,G,B,21473
AU,TO,K,G,E,53161
AU,TO,K,G,H,512196
AU,TO,K,G,I,757383
AU,TO,L,B,C,5175983
AU,TO,N,E,I,25845
AU,TO,N,G,F,117265
AU,TR,D,B,H,103819
AU,TR,J,B,H,690131
AU,TR,K,F,B,110061
AU,TV,A,G,B,43957
AU,TV,A,G,H,1370717
AU,TV,A,G,I,48937
AU,TV,D,F,B,56988
AU,TV,D,G,B,456237
AU,TV,D,G,E,625111
AU,TV,D,G,H,112167
AU,TV,D,G,I,207036
AU,TV,E,B,H,84373
AU,TV,E,G,B,51759
AU,TV,E,G,H,208305
AU,TV,G,B,H,369713
AU,TV,G,G,I,33436
AU,TV,H,G,B,110912
AU,TV,H,G,H,180356
AU,TV,H,G,I,6909
AU,TV,I,G,I,183333
AU,TV,J,G,B,1412510
AU,TV,J,G,I,278
AU,TV,K,B,H,677702
AU,TV,K,F,B,47609
AU,TV,K,F,I,378708
AU,TV,K,G,B,78769
AU,TV,K,G,E,13290
AU,TV,K,G,H,480040
AU,TV,K,G,I,101059
AU,TV,L,B,C,6211179
AU,TV,N,B,I,898633
AU,TV,N,F,B,185616
AU,TZ,B,F,B,336438
AU,TZ,B,G,B,516542
AU,TZ,B,G,E,1361139
AU,TZ,C,B,E,379575
AU,TZ,C,G,E,111834
AU,TZ,D,B,E,298686
AU,TZ,D,B,F,93250
AU,TZ,D,B,I,2205
AU,TZ,D,F,B,4
AU,TZ,D,G,E,26670
AU,TZ,D,G,I,45830
AU,TZ,E,B,E,364756
AU,TZ,G,B,E,183508
AU,TZ,H,G,B,1567975
AU,TZ,H,G,E,188488
AU,TZ,J,B,H,1996450
AU,TZ,K,B,I,92
AU,TZ,K,F,B,307221
AU,TZ,K,F,I,2199741
AU,TZ,K,G,B,2921
AU,TZ,K,G,E,295349
AU,TZ,K,G,I,23217
AU,UA,J,B,H,690131
AU,UA,K,F,B,3928
AU,UA,N,F,B,1306242
AU,UG,B,G,E,912338
AU,UG,C,B,E,433795
AU,UG,D,B,E,321201
AU,UG,D,B,F,103611
AU,UG,D,B,H,768841
AU,UG,D,B,I,3482
AU,UG,D,F,B,7
AU,UG,D,G,E,42113
AU,UG,D,G,I,71429
AU,UG,E,B,E,517598
AU,UG,G,B,E,378532
AU,UG,H,B,E,497408
AU,UG,H,G,B,616876
AU,UG,H,G,E,342849
AU,UG,K,B,I,145
AU,UG,K,F,B,140515
AU,UG,K,F,E,321147
AU,UG,K,F,I,2153951
AU,UG,K,G,B,2770
AU,UG,K,G,E,276600
AU,UG,K,G,I,20696
AU,UY,K,F,B,86645
AU,UY,K,F,I,107112
AU,UY,K,G,B,49
AU,UY,K,G,E,6645
AU,UY,K,G,I,854
AU,VC,K,F,B,34724
AU,VC,K,F,I,218528
AU,VC,K,G,B,201
AU,VC,K,G,I,1463
AU,VE,K,F,B,82981
AU,VE,K,F,I,105004
AU,VE,K,G,B,100
AU,VE,K,G,E,6645
AU,VE,K,G,I,961
AU,VN,A,G,E,207039
AU,VN,B,B,C,70122
AU,VN,B,B,E,170867
AU,VN,B,B,I,996
AU,VN,B,E,E,3105590
AU,VN,B,E,I,8140
AU,VN,B,F,B,387536
AU,VN,B,G,B,915745
AU,VN,B,G,C,630530
AU,VN,B,G,E,1164503
AU,VN,B,G,I,200643
AU,VN,C,B,C,16657336
AU,VN,C,B,E,360516
AU,VN,C,B,H,1134402
AU,VN,C,B,I,46093
AU,VN,C,E,H,905796
AU,VN,C,E,I,27705
AU,VN,C,G,B,806234
AU,VN,C,G,E,41407
AU,VN,D,B,E,1429985
AU,VN,D,B,F,103196
AU,VN,D,B,H,487558
AU,VN,D,B,I,144613
AU,VN,D,F,B,328
AU,VN,D,G,B,2830817
AU,VN,D,G,C,201863
AU,VN,D,G,E,1746946
AU,VN,D,G,H,265057
AU,VN,D,G,I,5132069
AU,VN,E,B,H,121635
AU,VN,F,B,E,57765
AU,VN,F,B,H,26138330
AU,VN,F,G,B,207037
AU,VN,F,G,I,42262
AU,VN,G,B,E,865349
AU,VN,H,B,E,2737036
AU,VN,H,G,B,6420272
AU,VN,H,G,H,561963
AU,VN,H,G,I,129110
AU,VN,I,G,B,36294
AU,VN,I,G,C,2108938
AU,VN,I,G,H,465838
AU,VN,I,G,I,17000
AU,VN,J,B,E,3678924
AU,VN,J,B,H,1207729
AU,VN,J,B,I,287336
AU,VN,J,F,B,2829907
AU,VN,J,G,B,76041
AU,VN,J,G,C,8281573
AU,VN,J,G,I,18856
AU,VN,K,B,I,80971
AU,VN,K,F,B,6418286
AU,VN,K,F,E,1728037
AU,VN,K,F,I,32083689
AU,VN,K,G,B,665296
AU,VN,K,G,E,465166
AU,VN,K,G,H,3117
AU,VN,K,G,I,3054835
AU,VN,N,B,E,1332388
AU,VN,N,B,I,1265
AU,VN,N,G,B,135132
AU,VN,N,G,H,3036218
AU,VN,N,G,I,26915
AU,VU,A,B,C,4404174
AU,VU,A,B,I,777045
AU,VU,A,F,B,27653
AU,VU,A,G,B,46379
AU,VU,A,G,H,740091
AU,VU,A,G,I,5571553
AU,VU,B,B,C,1903002
AU,VU,B,B,E,1113147
AU,VU,B,B,F,476190
AU,VU,B,B,I,192591
AU,VU,B,F,B,11911
AU,VU,B,G,B,249672
AU,VU,B,G,E,1780839
AU,VU,B,G,I,399899
AU,VU,D,B,C,2180207
AU,VU,D,B,E,1545509
AU,VU,D,B,F,1904702
AU,VU,D,B,I,76696
AU,VU,D,E,F,35231
AU,VU,D,E,I,3071786
AU,VU,D,F,B,340028
AU,VU,D,G,B,6208053
AU,VU,D,G,E,2224364
AU,VU,D,G,F,600739
AU,VU,D,G,H,534204
AU,VU,D,G,I,3185641
AU,VU,E,B,C,1994450
AU,VU,E,B,H,84373
AU,VU,E,G,B,301740
AU,VU,E,G,F,1604269
AU,VU,E,G,H,208305
AU,VU,F,B,C,5492288
AU,VU,F,B,H,1094911
AU,VU,F,B,I,234578
AU,VU,F,G,B,1425333
AU,VU,F,G,E,256686
AU,VU,F,G,I,1400800
AU,VU,G,B,E,383902
AU,VU,G,B,H,700975
AU,VU,G,G,I,33436
AU,VU,H,G,B,1413216
AU,VU,H,G,H,180356
AU,VU,H,G,I,6909
AU,VU,I,G,H,1082646
AU,VU,I,G,I,929735
AU,VU,J,G,B,1412510
AU,VU,J,G,I,278
AU,VU,K,B,I,3203
AU,VU,K,E,I,11813
AU,VU,K,F,B,184722
AU,VU,K,F,I,2003010
AU,VU,K,G,B,149149
AU,VU,K,G,C,2776753
AU,VU,K,G,E,19935
AU,VU,K,G,H,1096814
AU,VU,K,G,I,1242209
AU,VU,N,B,H,172532
AU,VU,N,E,I,25845
AU,VU,N,F,B,12647
AU,VU,N,G,B,43
AU,WF,K,F,B,8749
AU,WF,K,F,I,116023
AU,WF,K,G,B,201
AU,WF,K,G,I,1348
AU,WS,A,B,C,1138716
AU,WS,A,F,I,147040
AU,WS,A,G,B,46379
AU,WS,A,G,C,2312743
AU,WS,A,G,F,1503246
AU,WS,A,G,H,810795
AU,WS,A,G,I,3324330
AU,WS,B,E,C,387492
AU,WS,B,G,B,398306
AU,WS,B,G,C,6612004
AU,WS,D,B,E,50408
AU,WS,D,B,I,42006
AU,WS,D,E,C,9958780
AU,WS,D,E,H,855132
AU,WS,D,E,I,1999704
AU,WS,D,F,B,57083
AU,WS,D,G,B,2397438
AU,WS,D,G,C,2017125
AU,WS,D,G,E,945206
AU,WS,D,G,I,2210934
AU,WS,E,B,C,1552795
AU,WS,E,B,H,84373
AU,WS,E,G,B,198220
AU,WS,E,G,H,208305
AU,WS,F,B,I,39404
AU,WS,F,G,B,1035403
AU,WS,F,G,I,21993
AU,WS,G,B,H,597456
AU,WS,G,G,I,33436
AU,WS,H,G,B,1209541
AU,WS,H,G,H,180356
AU,WS,H,G,I,6909
AU,WS,I,B,I,183880
AU,WS,I,G,I,929735
AU,WS,J,B,C,1242236
AU,WS,J,G,B,1446671
AU,WS,J,G,I,278
AU,WS,K,B,I,1754
AU,WS,K,F,B,139661
AU,WS,K,F,I,2869062
AU,WS,K,G,B,54452
AU,WS,K,G,C,414078
AU,WS,K,G,E,59807
AU,WS,K,G,H,885485
AU,WS,K,G,I,307362
AU,WS,N,B,C,465837
AU,WS,N,B,E,103519
AU,YE,K,F,B,111302
AU,YE,N,B,H,3612835
AU,ZA,B,B,E,1023065
AU,ZA,C,G,E,334029
AU,ZA,D,B,E,229615
AU,ZA,D,B,I,17660
AU,ZA,D,F,B,39
AU,ZA,D,G,B,590
AU,ZA,D,G,E,213368
AU,ZA,D,G,I,373608
AU,ZA,F,G,B,6211
AU,ZA,G,B,E,430422
AU,ZA,H,F,B,649125
AU,ZA,H,G,B,662844
AU,ZA,J,B,H,690131
AU,ZA,J,F,B,129399
AU,ZA,K,B,I,737
AU,ZA,K,F,B,1095144
AU,ZA,K,F,I,959209
AU,ZA,K,G,B,1359
AU,ZA,K,G,I,9462
AU,ZM,C,B,E,60627
AU,ZM,C,G,E,336414
AU,ZM,D,B,E,358424
AU,ZM,D,B,H,276852
AU,ZM,G,B,E,577284
AU,ZM,H,G,B,195872
AU,ZM,K,F,B,64376
AU,ZM,K,F,E,214577
AU,ZM,K,F,I,1886690
AU,ZM,K,G,B,2972
AU,ZM,K,G,E,6645
AU,ZM,K,G,I,21815
AU,ZW,B,B,E,648260
AU,ZW,B,G,H,2070393
AU,ZW,C,B,E,85999
AU,ZW,C,E,I,16563146
AU,ZW,C,F,B,99736
AU,ZW,D,B,E,298686
AU,ZW,D,B,F,103611
AU,ZW,D,G,B,40556
AU,ZW,D,G,F,6211180
AU,ZW,D,G,I,1330603
AU,ZW,E,B,E,76599
AU,ZW,G,B,E,412948
AU,ZW,H,B,E,313074
AU,ZW,H,B,F,6211180
AU,ZW,H,B,H,1035196
AU,ZW,H,F,B,4178908
AU,ZW,H,G,B,869428
AU,ZW,K,F,B,237410
AU,ZW,K,F,I,119372
AU,ZW,K,G,E,368421
AU,ZW,K,G,I,324765
