id,year,currency,budget-type,sectoral,sectoral-type,l1,l2,l3,l4,l5,value
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,avian-and-human-influenza-preparedness-and-response,,1470000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,avian-and-human-influenza-preparedness-and-response,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,avian-and-human-influenza-preparedness-and-response,,1470000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,avian-and-human-influenza-preparedness-and-response,international-development-association,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-quality-assurance-fish-marketing,,0
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-quality-assurance-fish-marketing,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-quality-assurance-fish-marketing,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-quality-assurance-fish-marketing,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-quality-assurance-fish-marketing,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-quality-assurance-fish-marketing,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-quality-assurance-fish-marketing,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-quality-assurance-fish-marketing,iceland,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,export-goat-breeding-and-production,,0
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,export-goat-breeding-and-production,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,export-goat-breeding-and-production,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,export-goat-breeding-and-production,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,export-goat-breeding-and-production,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,export-goat-breeding-and-production,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,export-goat-breeding-and-production,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,increasing-mukene-for-human-consumption,,1561000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,increasing-mukene-for-human-consumption,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,increasing-mukene-for-human-consumption,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,increasing-mukene-for-human-consumption,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,increasing-mukene-for-human-consumption,,1561000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,increasing-mukene-for-human-consumption,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,increasing-mukene-for-human-consumption,,1561000000
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-mechanisation-weed-control,,300000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-mechanisation-weed-control,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-mechanisation-weed-control,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-mechanisation-weed-control,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-mechanisation-weed-control,,300000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-mechanisation-weed-control,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-mechanisation-weed-control,,300000000
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,technical-assistance-to-improve-animal-disease-diagnostic-capacity,,0
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,technical-assistance-to-improve-animal-disease-diagnostic-capacity,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,technical-assistance-to-improve-animal-disease-diagnostic-capacity,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,technical-assistance-to-improve-animal-disease-diagnostic-capacity,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,technical-assistance-to-improve-animal-disease-diagnostic-capacity,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,technical-assistance-to-improve-animal-disease-diagnostic-capacity,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,technical-assistance-to-improve-animal-disease-diagnostic-capacity,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,headquarters,,6618248000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,headquarters,,6618248000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,headquarters,,1737851000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,headquarters,,4880397000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,headquarters,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,headquarters,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,headquarters,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-planning,,2321704000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-planning,,2321704000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-planning,,581743000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-planning,,1739961000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-planning,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-planning,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-planning,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,internal-audit,,444462000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,internal-audit,,444462000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,internal-audit,,37462000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,internal-audit,,407000000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,internal-audit,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,internal-audit,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,internal-audit,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-agribusiness,,500000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-agribusiness,,500000000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-agribusiness,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-agribusiness,,500000000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-agribusiness,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-agribusiness,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,department-of-agribusiness,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,agricultural-statistical-unit,,800000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,agricultural-statistical-unit,,800000000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,agricultural-statistical-unit,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,agricultural-statistical-unit,,800000000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,agricultural-statistical-unit,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,agricultural-statistical-unit,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,agricultural-statistical-unit,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,support-for-institutional-development,,3422377000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,support-for-institutional-development,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,support-for-institutional-development,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,support-for-institutional-development,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,support-for-institutional-development,,3422377000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,policy-planning-and-support-services,support-for-institutional-development,,0
