di-id,year,value
MR,1966,1021880
MR,1967,1052285
MR,1968,1083586
MR,1969,1115790
MR,1970,5800
MR,1971,1182945
MR,1972,1217912
MR,1973,1253839
MR,1974,1290755
MR,1975,1328687
MR,1976,1367640
MR,1977,1407621
MR,1978,1448664
MR,1979,1490811
MR,1980,1534085
MR,1981,1578585
MR,1982,1624310
MR,1983,1671080
MR,1984,1718641
MR,1985,1766855
MR,1986,1815692
MR,1987,1865356
MR,1988,1916240
MR,1989,1968870
MR,1990,2023665
MR,1991,2080782
MR,1992,2140250
MR,1993,2202201
MR,1994,2266745
MR,1995,2333966
MR,1996,2403779
MR,1997,2476188
MR,1998,2551429
MR,1999,2629806
MR,2000,2711421
MR,2001,2796502
MR,2002,2884672
MR,2003,2974686
MR,2004,3064882
MR,2005,3154087
MR,2006,3241762
MR,2007,3328285
MR,2008,3414552
MR,2009,3501927
MR,2010,3591400
MR,2011,3683221
MR,2012,3777067
MR,2013,3872684
MR,2014,3969625
MR,2015,
MU,1960,659351
MU,1961,680757
MU,1962,700349
MU,1963,718861
MU,1964,736381
MU,1965,753000
MU,1966,768813
MU,1967,783917
MU,1968,798413
MU,1969,812405
MU,1970,5800
MU,1971,839230
MU,1972,852053
MU,1973,864819
MU,1974,878042
MU,1975,892000
MU,1976,906507
MU,1977,921379
MU,1978,933499
MU,1979,949888
MU,1980,966039
MU,1981,980462
MU,1982,992521
MU,1983,1001691
MU,1984,1012221
MU,1985,1020528
MU,1986,1028360
MU,1987,1036082
MU,1988,1043239
MU,1989,1051260
MU,1990,1058775
MU,1991,1070266
MU,1992,1084441
MU,1993,1097374
MU,1994,1112846
MU,1995,1122457
MU,1996,1133996
MU,1997,1148284
MU,1998,1160421
MU,1999,1175267
MU,2000,1186873
MU,2001,1196287
MU,2002,1204621
MU,2003,1213370
MU,2004,1221003
MU,2005,1228254
MU,2006,1233996
MU,2007,1239630
MU,2008,1244121
MU,2009,1247429
MU,2010,1250400
MU,2011,1252404
MU,2012,1255882
MU,2013,1258653
MU,2014,1260934
MU,2015,
MW,1960,3618604
MW,1961,3700032
MW,1962,3784444
MW,1963,3872124
MW,1964,3963424
MW,1965,4058680
MW,1966,4158132
MW,1967,4262013
MW,1968,4370664
MW,1969,4484456
MW,1970,5800
MW,1971,4728693
MW,1972,4859569
MW,1973,4996861
MW,1974,5141138
MW,1975,5292816
MW,1976,5454839
MW,1977,5627788
MW,1978,5807170
MW,1979,5986639
MW,1980,6163225
MW,1981,6327344
MW,1982,6483571
MW,1983,6659453
MW,1984,6892527
MW,1985,7205635
MW,1986,7617137
MW,1987,8108484
MW,1988,8620942
MW,1989,9073088
MW,1990,9408998
MW,1991,9604199
MW,1992,9682918
MW,1993,9697635
MW,1994,9725612
MW,1995,9822812
MW,1996,10006767
MW,1997,10260421
MW,1998,10563554
MW,1999,10882543
MW,2000,11193230
MW,2001,11491824
MW,2002,11788731
MW,2003,12090476
MW,2004,12407618
MW,2005,12747846
MW,2006,13112383
MW,2007,13498377
MW,2008,13904671
MW,2009,14329056
MW,2010,14769824
MW,2011,15226813
MW,2012,15700436
MW,2013,16190126
MW,2014,16695253
MW,2015,
MY,1960,8160975
MY,1961,8429369
MY,1962,8710678
MY,1963,8999247
MY,1964,9287442
MY,1965,9569784
MY,1966,9844116
MY,1967,10111920
MY,1968,10375877
MY,1969,10640347
MY,1970,5800
MY,1971,11182078
MY,1972,11460080
MY,1973,11741849
MY,1974,12025930
MY,1975,12311782
MY,1976,12599655
MY,1977,12891715
MY,1978,13191699
MY,1979,13504433
MY,1980,13833739
MY,1981,14180093
MY,1982,14543585
MY,1983,14926976
MY,1984,15333369
MY,1985,15764340
MY,1986,16221767
MY,1987,16703500
MY,1988,17202032
MY,1989,17707064
MY,1990,18211097
MY,1991,18709835
MY,1992,19204700
MY,1993,19700762
MY,1994,20205992
MY,1995,20725374
MY,1996,21260881
MY,1997,21808125
MY,1998,22358128
MY,1999,22898579
MY,2000,23420751
MY,2001,23920963
MY,2002,24401977
MY,2003,24869423
MY,2004,25332026
MY,2005,25796124
MY,2006,26263048
MY,2007,26730607
MY,2008,27197419
MY,2009,27661017
MY,2010,28119500
MY,2011,28572970
MY,2012,29021940
MY,2013,29465372
MY,2014,29901997
MY,2015,
NA,1960,602545
NA,1961,617282
NA,1962,632658
NA,1963,648668
NA,1964,665297
NA,1965,682553
NA,1966,700316
NA,1967,718622
NA,1968,737802
NA,1969,758305
NA,1970,5800
NA,1971,804309
NA,1972,829806
NA,1973,855965
NA,1974,881530
NA,1975,905647
NA,1976,928228
NA,1977,949734
NA,1978,970569
NA,1979,991365
NA,1980,1012761
NA,1981,1034446
NA,1982,1056758
NA,1983,1081740
NA,1984,1112044
NA,1985,1149389
NA,1986,1194769
NA,1987,1247186
NA,1988,1303879
NA,1989,1360921
NA,1990,1415447
NA,1991,1466152
NA,1992,1513689
NA,1993,1559480
NA,1994,1605828
NA,1995,1654214
NA,1996,1705349
NA,1997,1758097
NA,1998,1809920
NA,1999,1857320
NA,2000,1897953
NA,2001,1931005
NA,2002,1957749
NA,2003,1980531
NA,2004,2002745
NA,2005,2027026
NA,2006,2053915
NA,2007,2083174
NA,2008,2115703
NA,2009,2152357
NA,2010,2193643
NA,2011,2240161
NA,2012,2291645
NA,2013,2346592
NA,2014,2402858
NA,2015,
NC,1960,79000
NC,1961,81200
NC,1962,83400
NC,1963,85700
NC,1964,88100
NC,1965,90500
NC,1966,93500
NC,1967,96500
NC,1968,99500
NC,1969,104000
NC,1970,5800
NC,1971,120000
NC,1972,125500
NC,1973,128500
NC,1974,131000
NC,1975,132500
NC,1976,134000
NC,1977,136000
NC,1978,137500
NC,1979,138500
NC,1980,140050
NC,1981,142650
NC,1982,145700
NC,1983,148700
NC,1984,151650
NC,1985,154450
NC,1986,157350
NC,1987,160500
NC,1988,163650
NC,1989,166898
NC,1990,170899
NC,1991,175362
NC,1992,179799
NC,1993,184496
NC,1994,189482
NC,1995,193816
NC,1996,197564
NC,1997,201418
NC,1998,205279
NC,1999,209214
NC,2000,213230
NC,2001,217324
NC,2002,221490
NC,2003,224868
NC,2004,228297
NC,2005,231779
NC,2006,235314
NC,2007,238902
NC,2008,242546
NC,2009,246245
NC,2010,250000
NC,2011,254000
NC,2012,258000
NC,2013,262000
NC,2014,266000
NC,2015,
NE,1960,3395212
NE,1961,3493636
NE,1962,3596613
NE,1963,3703159
NE,1964,3811813
NE,1965,3921581
NE,1966,4032210
NE,1967,4144238
NE,1968,4258415
NE,1969,4375837
NE,1970,5800
NE,1971,4623121
NE,1972,4753054
NE,1973,4887484
NE,1974,5026744
NE,1975,5171029
NE,1976,5320869
NE,1977,5476206
NE,1978,5635954
NE,1979,5798584
NE,1980,5963159
NE,1981,6129762
NE,1982,6299343
NE,1983,6472971
NE,1984,6652110
NE,1985,6838170
NE,1986,7031675
NE,1987,7233482
NE,1988,7445788
NE,1989,7671233
NE,1990,7911884
NE,1991,8168834
NE,1992,8442330
NE,1993,8732500
NE,1994,9039088
NE,1995,9361912
NE,1996,9701730
NE,1997,10058960
NE,1998,10432657
NE,1999,10821434
NE,2000,11224523
NE,2001,11642308
NE,2002,12075991
NE,2003,12526725
NE,2004,12996012
NE,2005,13485436
NE,2006,13995530
NE,2007,14527631
NE,2008,15085130
NE,2009,15672194
NE,2010,16291990
NE,2011,16946485
NE,2012,17635782
NE,2013,18358863
NE,2014,19113728
NE,2015,
NG,1960,45211614
NG,1961,46144154
NG,1962,47117859
NG,1963,48128460
NG,1964,49169819
NG,1965,50238569
NG,1966,51336375
NG,1967,52468593
NG,1968,53640547
NG,1969,54859201
NG,1970,5800
NG,1971,57453734
NG,1972,58829319
NG,1973,60285453
NG,1974,61857023
NG,1975,63565598
NG,1976,65426976
NG,1977,67425435
NG,1978,69512233
NG,1979,71619216
NG,1980,73698096
NG,1981,75729572
NG,1982,77729802
NG,1983,79729311
NG,1984,81775215
NG,1985,83901570
NG,1986,86118043
NG,1987,88412917
NG,1988,90773613
NG,1989,93179755
NG,1990,95617345
NG,1991,98085436
NG,1992,100592458
NG,1993,103145093
NG,1994,105753088
NG,1995,108424822
NG,1996,111164651
NG,1997,113975055
NG,1998,116860691
NG,1999,119826231
NG,2000,122876723
NG,2001,126014935
NG,2002,129246283
NG,2003,132581484
NG,2004,136033321
NG,2005,139611303
NG,2006,143318011
NG,2007,147152502
NG,2008,151115683
NG,2009,155207145
NG,2010,159424742
NG,2011,163770669
NG,2012,168240403
NG,2013,172816517
NG,2014,177475986
NG,2015,
NI,1960,1774696
NI,1961,1830400
NI,1962,1886560
NI,1963,1943591
NI,1964,2002119
NI,1965,2062633
NI,1966,2125233
NI,1967,2189880
NI,1968,2256779
NI,1969,2326136
NI,1970,5800
NI,1971,2472656
NI,1972,2549779
NI,1973,2629503
NI,1974,2711847
NI,1975,2796748
NI,1976,2884156
NI,1977,2973805
NI,1978,3065118
NI,1979,3157356
NI,1980,3249910
NI,1981,3342666
NI,1982,3435527
NI,1983,3527935
NI,1984,3619252
NI,1985,3709091
NI,1986,3796914
NI,1987,3882940
NI,1988,3968453
NI,1989,4055262
NI,1990,4144564
NI,1991,4236805
NI,1992,4331273
NI,1993,4426577
NI,1994,4520727
NI,1995,4612229
NI,1996,4700777
NI,1997,4786641
NI,1998,4869627
NI,1999,4949661
NI,2000,5026792
NI,2001,5100750
NI,2002,5171736
NI,2003,5240876
NI,2004,5309703
NI,2005,5379327
NI,2006,5450217
NI,2007,5522119
NI,2008,5594524
NI,2009,5666595
NI,2010,5737722
NI,2011,5807787
NI,2012,5877034
NI,2013,5945646
NI,2014,6013913
NI,2015,
NL,1960,11486631
NL,1961,11638712
NL,1962,11805689
NL,1963,11965966
NL,1964,12127120
NL,1965,12294732
NL,1966,12456251
NL,1967,12598201
NL,1968,12729721
NL,1969,12877984
NL,1970,5800
NL,1971,13194497
NL,1972,13328593
NL,1973,13439322
NL,1974,13545056
NL,1975,13666335
NL,1976,13774037
NL,1977,13856185
NL,1978,13941700
NL,1979,14038270
NL,1980,14149800
NL,1981,14247208
NL,1982,14312690
NL,1983,14367070
NL,1984,14424211
NL,1985,14491632
NL,1986,14572278
NL,1987,14665037
NL,1988,14760094
NL,1989,14848907
NL,1990,14951510
NL,1991,15069798
NL,1992,15184166
NL,1993,15290368
NL,1994,15382838
NL,1995,15459006
NL,1996,15530498
NL,1997,15610650
NL,1998,15707209
NL,1999,15812088
NL,2000,15925513
NL,2001,16046180
NL,2002,16148929
NL,2003,16225302
NL,2004,16281779
NL,2005,16319868
NL,2006,16346101
NL,2007,16381696
NL,2008,16445593
NL,2009,16530388
NL,2010,16615394
NL,2011,16693074
NL,2012,16754962
NL,2013,16804432
NL,2014,16854183
NL,2015,
NO,1960,3581239
NO,1961,3609800
NO,1962,3638918
NO,1963,3666537
NO,1964,3694339
NO,1965,3723168
NO,1966,3753012
NO,1967,3784539
NO,1968,3816486
NO,1969,3847707
NO,1970,5800
NO,1971,3903039
NO,1972,3933004
NO,1973,3960612
NO,1974,3985258
NO,1975,4007313
NO,1976,4026152
NO,1977,4043205
NO,1978,4058671
NO,1979,4072517
NO,1980,4085620
NO,1981,4099702
NO,1982,4114787
NO,1983,4128432
NO,1984,4140099
NO,1985,4152516
NO,1986,4167354
NO,1987,4186905
NO,1988,4209488
NO,1989,4226901
NO,1990,4241473
NO,1991,4261732
NO,1992,4286401
NO,1993,4311991
NO,1994,4336613
NO,1995,4359184
NO,1996,4381336
NO,1997,4405157
NO,1998,4431464
NO,1999,4461913
NO,2000,4490967
NO,2001,4513751
NO,2002,4538159
NO,2003,4564855
NO,2004,4591910
NO,2005,4623291
NO,2006,4660677
NO,2007,4709153
NO,2008,4768212
NO,2009,4828726
NO,2010,4889252
NO,2011,4953088
NO,2012,5018573
NO,2013,5079623
NO,2014,5136475
NO,2015,
NP,1960,10056945
NP,1961,10215153
NP,1962,10377061
NP,1963,10544586
NP,1964,10719988
NP,1965,10905006
NP,1966,11100672
NP,1967,11307139
NP,1968,11524132
NP,1969,11750914
NP,1970,5800
NP,1971,12232454
NP,1972,12487785
NP,1973,12753028
NP,1974,13028248
NP,1975,13313487
NP,1976,13608670
NP,1977,13913775
NP,1978,14228941
NP,1979,14554356
NP,1980,14890080
NP,1981,15237302
NP,1982,15596012
NP,1983,15963746
NP,1984,16337117
NP,1985,16714335
NP,1986,17091959
NP,1987,17472138
NP,1988,17865238
NP,1989,18285434
NP,1990,18741688
NP,1991,19237322
NP,1992,19765570
NP,1993,20312687
NP,1994,20859421
NP,1995,21390905
NP,1996,21902534
NP,1997,22395247
NP,1998,22866496
NP,1999,23315053
NP,2000,23740145
NP,2001,24140941
NP,2002,24516969
NP,2003,24868900
NP,2004,25198130
NP,2005,25506847
NP,2006,25794344
NP,2007,26063619
NP,2008,26325183
NP,2009,26592666
NP,2010,26875910
NP,2011,27179237
NP,2012,27500515
NP,2013,27834981
NP,2014,28174724
NP,2015,
NZ,1960,2371800
NZ,1961,2419700
NZ,1962,2482000
NZ,1963,2531800
NZ,1964,2585400
NZ,1965,2628400
NZ,1966,2675900
NZ,1967,2724100
NZ,1968,2748100
NZ,1969,2772800
NZ,1970,5800
NZ,1971,2853000
NZ,1972,2903900
NZ,1973,2961300
NZ,1974,3023700
NZ,1975,3083100
NZ,1976,3110500
NZ,1977,3120200
NZ,1978,3121200
NZ,1979,3109000
NZ,1980,3112900
NZ,1981,3124900
NZ,1982,3156100
NZ,1983,3199300
NZ,1984,3227100
NZ,1985,3247100
NZ,1986,3246300
NZ,1987,3274400
NZ,1988,3283400
NZ,1989,3299200
NZ,1990,3329800
NZ,1991,3495100
NZ,1992,3531700
NZ,1993,3572200
NZ,1994,3620000
NZ,1995,3673400
NZ,1996,3732000
NZ,1997,3781300
NZ,1998,3815000
NZ,1999,3835100
NZ,2000,3857700
NZ,2001,3880500
NZ,2002,3948500
NZ,2003,4027200
NZ,2004,4087500
NZ,2005,4133900
NZ,2006,4184600
NZ,2007,4223800
NZ,2008,4259800
NZ,2009,4302600
NZ,2010,4350700
NZ,2011,4384000
NZ,2012,4408100
NZ,2013,4442100
NZ,2014,4509700
NZ,2015,
OM,1960,551737
OM,1961,564895
OM,1962,578825
OM,1963,593504
OM,1964,608889
OM,1965,625007
OM,1966,642005
OM,1967,660117
OM,1968,679593
OM,1969,700729
OM,1970,5800
OM,1971,748971
OM,1972,776379
OM,1973,806989
OM,1974,841947
OM,1975,882044
OM,1976,927439
OM,1977,977806
OM,1978,1032799
OM,1979,1091855
OM,1980,1154375
OM,1981,1220548
OM,1982,1290007
OM,1983,1360921
OM,1984,1430926
OM,1985,1498416
OM,1986,1561493
OM,1987,1620573
OM,1988,1679089
OM,1989,1741965
OM,1990,1812159
OM,1991,1892345
OM,1992,1979914
OM,1993,2066264
OM,1994,2139539
OM,1995,2191864
OM,1996,2219768
OM,1997,2227596
OM,1998,2224922
OM,1999,2225481
OM,2000,2239403
OM,2001,2272547
OM,2002,2323203
OM,2003,2385075
OM,2004,2448194
OM,2005,2506891
OM,2006,2553376
OM,2007,2593750
OM,2008,2652281
OM,2009,2762073
OM,2010,2943747
OM,2011,3210003
OM,2012,3545192
OM,2013,3906912
OM,2014,4236057
OM,2015,
PK,1960,44911810
PK,1961,45988447
PK,1962,47122931
PK,1963,48312888
PK,1964,49555472
PK,1965,50848775
PK,1966,52194629
PK,1967,53594445
PK,1968,55045897
PK,1969,56545924
PK,1970,5800
PK,1971,59690467
PK,1972,61341255
PK,1973,63062204
PK,1974,64873705
PK,1975,66791496
PK,1976,68818471
PK,1977,70953777
PK,1978,73204087
PK,1979,75575981
PK,1980,78071984
PK,1981,80691701
PK,1982,83427522
PK,1983,86264621
PK,1984,89183159
PK,1985,92165065
PK,1986,95207133
PK,1987,98301647
PK,1988,101420791
PK,1989,104530689
PK,1990,107607639
PK,1991,110634399
PK,1992,113616165
PK,1993,116579605
PK,1994,119564925
PK,1995,122599749
PK,1996,125697651
PK,1997,128845692
PK,1998,132013680
PK,1999,135158132
PK,2000,138250487
PK,2001,141282077
PK,2002,144271586
PK,2003,147251530
PK,2004,150267989
PK,2005,153356383
PK,2006,156524189
PK,2007,159767672
PK,2008,163096985
PK,2009,166520983
PK,2010,170043918
PK,2011,173669648
PK,2012,177392252
PK,2013,181192646
PK,2014,185044286
PK,2015,
PA,1960,1132924
PA,1961,1167041
PA,1962,1202372
PA,1963,1238824
PA,1964,1276274
PA,1965,1314627
PA,1966,1353805
PA,1967,1393800
PA,1968,1434660
PA,1969,1476478
PA,1970,5800
PA,1971,1563113
PA,1972,1607835
PA,1973,1653257
PA,1974,1699114
PA,1975,1745207
PA,1976,1791459
PA,1977,1837887
PA,1978,1884512
PA,1979,1931393
PA,1980,1978575
PA,1981,2026057
PA,1982,2073826
PA,1983,2121921
PA,1984,2170390
PA,1985,2219276
PA,1986,2268619
PA,1987,2318444
PA,1988,2368772
PA,1989,2419618
PA,1990,2471010
PA,1991,2522901
PA,1992,2575330
PA,1993,2628511
PA,1994,2682720
PA,1995,2738125
PA,1996,2794845
PA,1997,2852739
PA,1998,2911383
PA,1999,2970193
PA,2000,3028751
PA,2001,3086887
PA,2002,3144728
PA,2003,3202511
PA,2004,3260611
PA,2005,3319301
PA,2006,3378600
PA,2007,3438398
PA,2008,3498679
PA,2009,3559401
PA,2010,3620506
PA,2011,3681979
PA,2012,3743761
PA,2013,3805683
PA,2014,3867535
PA,2015,
PE,1960,10061519
PE,1961,10350239
PE,1962,10650672
PE,1963,10961539
PE,1964,11281015
PE,1965,11607684
PE,1966,11941327
PE,1967,12282081
PE,1968,12629333
PE,1969,12982444
PE,1970,5800
PE,1971,13704333
PE,1972,14072476
PE,1973,14447649
PE,1974,14832839
PE,1975,15229951
PE,1976,15639898
PE,1977,16061327
PE,1978,16491087
PE,1979,16924758
PE,1980,17359118
PE,1981,17792551
PE,1982,18225727
PE,1983,18660443
PE,1984,19099575
PE,1985,19544950
PE,1986,19996250
PE,1987,20451712
PE,1988,20909897
PE,1989,21368856
PE,1990,21826658
PE,1991,22283130
PE,1992,22737056
PE,1993,23184222
PE,1994,23619358
PE,1995,24038761
PE,1996,24441076
PE,1997,24827409
PE,1998,25199744
PE,1999,25561297
PE,2000,25914875
PE,2001,26261363
PE,2002,26601463
PE,2003,26937737
PE,2004,27273188
PE,2005,27610406
PE,2006,27949958
PE,2007,28292768
PE,2008,28642048
PE,2009,29001563
PE,2010,29373644
PE,2011,29759891
PE,2012,30158768
PE,2013,30565461
PE,2014,30973148
PE,2015,
PH,1960,26273023
PH,1961,27164618
PH,1962,28081234
PH,1963,29016770
PH,1964,29962877
PH,1965,30913931
PH,1966,31867565
PH,1967,32826602
PH,1968,33797041
PH,1969,34787588
PH,1970,5800
PH,1971,36851055
PH,1972,37925400
PH,1973,39026082
PH,1974,40149959
PH,1975,41295129
PH,1976,42461189
PH,1977,43650333
PH,1978,44866279
PH,1979,46113992
PH,1980,47396966
PH,1981,48715592
PH,1982,50068493
PH,1983,51455037
PH,1984,52873979
PH,1985,54323651
PH,1986,55803915
PH,1987,57312794
PH,1988,58844392
PH,1989,60391168
PH,1990,61947340
PH,1991,63509940
PH,1992,65078901
PH,1993,66654954
PH,1994,68240134
PH,1995,69835713
PH,1996,71437381
PH,1997,73042605
PH,1998,74656228
PH,1999,76285225
PH,2000,77932247
PH,2001,79604541
PH,2002,81294378
PH,2003,82971734
PH,2004,84596249
PH,2005,86141373
PH,2006,87592899
PH,2007,88965508
PH,2008,90297115
PH,2009,91641881
PH,2010,93038902
PH,2011,94501233
PH,2012,96017322
PH,2013,97571676
PH,2014,99138690
PH,2015,
PW,1960,9638
PW,1961,9901
PW,1962,10150
PW,1963,10381
PW,1964,10593
PW,1965,10782
PW,1966,10945
PW,1967,11081
PW,1968,11206
PW,1969,11335
PW,1970,5800
PW,1971,11656
PW,1972,11853
PW,1973,12045
PW,1974,12195
PW,1975,12280
PW,1976,12284
PW,1977,12225
PW,1978,12151
PW,1979,12127
PW,1980,12197
PW,1981,12383
PW,1982,12667
PW,1983,13015
PW,1984,13371
PW,1985,13698
PW,1986,13982
PW,1987,14237
PW,1988,14485
PW,1989,14762
PW,1990,15089
PW,1991,15471
PW,1992,15894
PW,1993,16345
PW,1994,16805
PW,1995,17255
PW,1996,17695
PW,1997,18123
PW,1998,18524
PW,1999,18878
PW,2000,19174
PW,2001,19404
PW,2002,19575
PW,2003,19700
PW,2004,19805
PW,2005,19907
PW,2006,20012
PW,2007,20118
PW,2008,20227
PW,2009,20344
PW,2010,20470
PW,2011,20606
PW,2012,20756
PW,2013,20919
PW,2014,21097
PW,2015,
PG,1960,1966957
PG,1961,2001048
PG,1962,2037165
PG,1963,2075630
PG,1964,2116832
PG,1965,2161103
PG,1966,2208422
PG,1967,2258877
PG,1968,2313017
PG,1969,2371515
PG,1970,5800
PG,1971,2503074
PG,1972,2576093
PG,1973,2652586
PG,1974,2730859
PG,1975,2809692
PG,1976,2888509
PG,1977,2967620
PG,1978,3047769
PG,1979,3130125
PG,1980,3215483
PG,1981,3304188
PG,1982,3395798
PG,1983,3489402
PG,1984,3583707
PG,1985,3677854
PG,1986,3771578
PG,1987,3865402
PG,1988,3960243
PG,1989,4057406
PG,1990,4157903
PG,1991,4261933
PG,1992,4369407
PG,1993,4480689
PG,1994,4596131
PG,1995,4715929
PG,1996,4840311
PG,1997,4969116
PG,1998,5101633
PG,1999,5236863
PG,2000,5374051
PG,2001,5512835
PG,2002,5653284
PG,2003,5795571
PG,2004,5940048
PG,2005,6086905
PG,2006,6236158
PG,2007,6387470
PG,2008,6540267
PG,2009,6693799
PG,2010,6847517
PG,2011,7001172
PG,2012,7154870
PG,2013,7308864
PG,2014,7463577
PG,2015,
PL,1960,29637450
PL,1961,29964000
PL,1962,30308500
PL,1963,30712000
PL,1964,31139450
PL,1965,31444950
PL,1966,31681000
PL,1967,31987155
PL,1968,32294655
PL,1969,32548300
PL,1970,5800
PL,1971,32783500
PL,1972,33055650
PL,1973,33357200
PL,1974,33678899
PL,1975,34015199
PL,1976,34356300
PL,1977,34689050
PL,1978,34965600
PL,1979,35247217
PL,1980,35574150
PL,1981,35898587
PL,1982,36230481
PL,1983,36571808
PL,1984,36904134
PL,1985,37201885
PL,1986,37456119
PL,1987,37668045
PL,1988,37824487
PL,1989,37961529
PL,1990,38110782
PL,1991,38246193
PL,1992,38363667
PL,1993,38461408
PL,1994,38542652
PL,1995,38594998
PL,1996,38624370
PL,1997,38649660
PL,1998,38663481
PL,1999,38660271
PL,2000,38258629
PL,2001,38248076
PL,2002,38230364
PL,2003,38204570
PL,2004,38182222
PL,2005,38165445
PL,2006,38141267
PL,2007,38120560
PL,2008,38125759
PL,2009,38151603
PL,2010,38042794
PL,2011,38063255
PL,2012,38063164
PL,2013,38040196
PL,2014,37995529
PL,2015,
PR,1960,2358000
PR,1961,2399722
PR,1962,2450322
PR,1963,2504530
PR,1964,2554066
PR,1965,2594000
PR,1966,2624995
PR,1967,2645674
PR,1968,2662064
PR,1969,2684150
PR,1970,5800
PR,1971,2762190
PR,1972,2817256
PR,1973,2878786
PR,1974,2939299
PR,1975,2994000
PR,1976,3043854
PR,1977,3088690
PR,1978,3129421
PR,1979,3168088
PR,1980,3206000
PR,1981,3242552
PR,1982,3277453
PR,1983,3311138
PR,1984,3344190
PR,1985,3377000
PR,1986,3409554
PR,1987,3441850
PR,1988,3473898
PR,1989,3505650
PR,1990,3537000
PR,1991,3562110
PR,1992,3585176
PR,1993,3615497
PR,1994,3649237
PR,1995,3683103
PR,1996,3724655
PR,1997,3759430
PR,1998,3781101
PR,1999,3800081
PR,2000,3810605
PR,2001,3818774
PR,2002,3823701
PR,2003,3826095
PR,2004,3826878
PR,2005,3821362
PR,2006,3805214
PR,2007,3782995
PR,2008,3760866
PR,2009,3740410
PR,2010,3721527
PR,2011,3686771
PR,2012,3642281
PR,2013,3595839
PR,2014,3548397
PR,2015,
KP,1960,11424179
KP,1961,11665593
KP,1962,11871720
KP,1963,12065470
KP,1964,12282421
KP,1965,12547524
KP,1966,12864683
KP,1967,13221826
KP,1968,13608611
KP,1969,14009168
KP,1970,5800
KP,1971,14812363
KP,1972,15214615
KP,1973,15603001
KP,1974,15960127
KP,1975,16274740
KP,1976,16539029
KP,1977,16758826
KP,1978,16953621
KP,1979,17151321
KP,1980,17372167
KP,1981,17623335
KP,1982,17899236
KP,1983,18191881
KP,1984,18487997
KP,1985,18778101
KP,1986,19058988
KP,1987,19334550
KP,1988,19610512
KP,1989,19895390
KP,1990,20194354
KP,1991,20510208
KP,1992,20838082
KP,1993,21166230
KP,1994,21478544
KP,1995,21763670
KP,1996,22016510
KP,1997,22240826
KP,1998,22444986
KP,1999,22641747
KP,2000,22840218
KP,2001,23043441
KP,2002,23248053
KP,2003,23449173
KP,2004,23639296
KP,2005,23813324
KP,2006,23969897
KP,2007,24111945
KP,2008,24243829
KP,2009,24371806
KP,2010,24500506
KP,2011,24631359
KP,2012,24763353
KP,2013,24895705
KP,2014,25026772
KP,2015,
PT,1960,8857716
PT,1961,8929316
PT,1962,8993985
PT,1963,9030355
PT,1964,9035365
PT,1965,8998595
PT,1966,8930990
PT,1967,8874520
PT,1968,8836650
PT,1969,8757705
PT,1970,5800
PT,1971,8643756
PT,1972,8630430
PT,1973,8633100
PT,1974,8754365
PT,1975,9093470
PT,1976,9355810
PT,1977,9455675
PT,1978,9558250
PT,1979,9661265
PT,1980,9766312
PT,1981,9851362
PT,1982,9911771
PT,1983,9957865
PT,1984,9996232
PT,1985,10023613
PT,1986,10032734
PT,1987,10030031
PT,1988,10019610
PT,1989,10005000
PT,1990,9983218
PT,1991,9960235
PT,1992,9952494
PT,1993,9964675
PT,1994,9991525
PT,1995,10026176
PT,1996,10063945
PT,1997,10108977
PT,1998,10160196
PT,1999,10217828
PT,2000,10289898
PT,2001,10362722
PT,2002,10419631
PT,2003,10458821
PT,2004,10483861
PT,2005,10503330
PT,2006,10522288
PT,2007,10542964
PT,2008,10558177
PT,2009,10568247
PT,2010,10573100
PT,2011,10557560
PT,2012,10514844
PT,2013,10457295
PT,2014,10397393
PT,2015,
PY,1960,1902871
PY,1961,1953331
PY,1962,2005337
PY,1963,2058916
PY,1964,2114095
PY,1965,2170853
PY,1966,2229373
PY,1967,2289579
PY,1968,2350900
PY,1969,2412565
PY,1970,5800
PY,1971,2535355
PY,1972,2596741
PY,1973,2659084
PY,1974,2723523
PY,1975,2790964
PY,1976,2861582
PY,1977,2935375
PY,1978,3012833
PY,1979,3094479
PY,1980,3180628
PY,1981,3271454
PY,1982,3366726
PY,1983,3465796
PY,1984,3567750
PY,1985,3671826
PY,1986,3777764
PY,1987,3885433
PY,1988,3994328
PY,1989,4103909
PY,1990,4213740
PY,1991,4323402
PY,1992,4432738
PY,1993,4541902
PY,1994,4651222
PY,1995,4760853
PY,1996,4870695
PY,1997,4980346
PY,1998,5089306
PY,1999,5196935
PY,2000,5302703
PY,2001,5406625
PY,2002,5508615
PY,2003,5607948
PY,2004,5703742
PY,2005,5795493
PY,2006,5882797
PY,2007,5966160
PY,2008,6047131
PY,2009,6127847
PY,2010,6209877
PY,2011,6293763
PY,2012,6379162
PY,2013,6465669
PY,2014,6552518
PY,2015,
PF,1960,78083
