counter-from,country-to,sector,year,oda-gross-bl-sector
15,TD,A,2006,4352270
15,TD,B,2006,21009246
15,TD,C,2006,4855128
15,TD,D,2006,1882985
15,TD,E,2006,2024613
15,TD,F,2006,723491
15,TD,H,2006,7699715
15,TD,M,2006,7534483
15,TJ,A,2006,5098080
15,TJ,B,2006,3711714
15,TJ,C,2006,6286384
15,TJ,D,2006,3987381
15,TJ,E,2006,6363126
15,TJ,F,2006,4176486
15,TJ,G,2006,2732527
15,TJ,H,2006,4613980
15,TJ,I,2006,3174653
15,TL,A,2006,81040
15,TL,D,2006,1129089
15,TL,F,2006,81040
15,TL,G,2006,42314
15,TL,I,2006,67263
15,TO,B,2006,2327098
15,TO,C,2006,54611
15,TO,D,2006,108604
15,TO,E,2006,637133
15,TO,J,2006,127426
15,TZ,A,2006,56161720
15,TZ,B,2006,67588445
15,TZ,C,2006,33868792
15,TZ,D,2006,92928285
15,TZ,E,2006,45870805
15,TZ,F,2006,37884377
15,TZ,G,2006,28954341
15,TZ,H,2006,85416014
15,TZ,I,2006,49196572
15,TZ,M,2006,3858050698
15,UG,A,2006,32800714
15,UG,B,2006,46246673
15,UG,C,2006,28688187
15,UG,D,2006,95820200
15,UG,E,2006,21615548
15,UG,F,2006,58384868
15,UG,G,2006,2845151
15,UG,H,2006,31530663
15,UG,I,2006,5290923
15,UG,J,2006,0
15,UG,M,2006,3402696565
15,UZ,B,2006,5629095
15,UZ,C,2006,5162371
15,UZ,H,2006,4715531
15,VC,A,2006,324493
15,VC,B,2006,960615
15,VC,D,2006,69641
15,VC,E,2006,48380
15,VC,F,2006,273557
15,VC,H,2006,92601
15,VC,I,2006,108826
15,VN,A,2006,44898857
15,VN,B,2006,16860710
15,VN,C,2006,40152476
15,VN,D,2006,13344628
15,VN,E,2006,10848666
15,VN,F,2006,120235875
15,VN,G,2006,59004212
15,VN,H,2006,75408851
15,VN,I,2006,3812779
15,VN,J,2006,15137773
15,WS,B,2006,1793970
15,WS,D,2006,358695
15,WS,F,2006,1942086
15,WS,J,2006,806167
15,YE,A,2006,45066969
15,YE,B,2006,19576006
15,YE,C,2006,41348912
15,YE,D,2006,13444850
15,YE,E,2006,8267962
15,YE,F,2006,17051745
15,YE,G,2006,3064566
15,YE,H,2006,23381809
15,YE,I,2006,1628716
15,YE,J,2006,12230286
15,ZM,A,2006,12844046
15,ZM,B,2006,11869791
15,ZM,C,2006,4349228
15,ZM,D,2006,2202780
15,ZM,E,2006,1987188
15,ZM,F,2006,22713878
15,ZM,G,2006,409553
15,ZM,H,2006,1028758
15,ZM,I,2006,11506992
15,ZM,M,2006,2705279209
21,AL,L,2006,4146339
21,AM,L,2006,11176584
21,BD,L,2006,171991996
21,BF,L,2006,21982546
21,BF,M,2006,105835883
21,BI,L,2006,24368428
21,BI,M,2006,150565
21,BJ,L,2006,1494071
21,BJ,M,2006,61442258
21,BO,M,2006,274191146
21,CD,M,2006,996047
21,CG,L,2006,13388737
21,CM,L,2006,4516961
21,CM,M,2006,300783309
21,DM,L,2006,3961027
21,ET,M,2006,190940070
21,GD,L,2006,2652267
21,GE,L,2006,47706062
21,GH,L,2006,134767600
21,GH,M,2006,452147848
21,GY,L,2006,31549238
21,GY,M,2006,76765181
21,HN,L,2006,17326601
21,HN,M,2006,183075925
21,HT,L,2006,47879792
21,HT,M,2006,11581
21,KG,L,2006,4331650
21,KH,M,2006,96825123
21,MD,L,2006,73962349
21,MG,L,2006,13388737
21,MG,M,2006,233897533
21,ML,L,2006,6810188
21,ML,M,2006,127887920
21,MR,M,2006,59496490
21,MW,L,2006,16782249
21,MW,M,2006,72132400
21,MZ,L,2006,5524591
21,MZ,M,2006,181547107
21,NE,L,2006,10006807
21,NE,M,2006,132126915
21,NI,L,2006,71182680
21,NI,M,2006,239341050
21,NP,L,2006,24298936
21,RW,L,2006,2918652
21,RW,M,2006,89864370
21,SL,L,2006,15519816
21,SL,M,2006,200008739
21,SN,L,2006,23615601
21,SN,M,2006,170926456
21,ST,L,2006,1436162
21,TD,M,2006,23163
21,TJ,L,2006,16701175
21,TJ,M,2006,118078006
21,TZ,L,2006,4771764
21,TZ,M,2006,398720300
21,UG,L,2006,3405094
21,UG,M,2006,149465098
21,ZM,L,2006,28120980
21,ZM,M,2006,685906397
27,52,B,2006,101982
27,55,B,2006,168572886
27,55,E,2006,289329
27,56,B,2006,563350
27,65,B,2006,191450
27,AG,B,2006,2037
27,AL,B,2006,65679
27,AM,B,2006,165565
27,AO,B,2006,525368
27,AR,B,2006,383209
27,AZ,B,2006,14419
27,BA,B,2006,6776
27,BB,B,2006,115998
27,BD,B,2006,164115
27,BF,B,2006,323688
27,BI,B,2006,456034
27,BJ,B,2006,278001
27,BO,B,2006,219077
27,BR,B,2006,714575
27,BR,E,2006,14050
27,BT,B,2006,59635
27,BW,B,2006,795401
27,BY,B,2006,36252
27,BZ,B,2006,7355
27,CD,B,2006,550224
27,CF,B,2006,272277
27,CG,B,2006,861811
27,CI,B,2006,446520
27,CL,B,2006,31958
27,CM,B,2006,512841
27,CN,B,2006,527074
27,CO,B,2006,226147
27,CR,B,2006,19989
27,CU,B,2006,123571
27,CV,B,2006,112998
27,DM,B,2006,172655
27,DO,B,2006,193649
27,DZ,B,2006,104353
27,EC,B,2006,97011
27,EG,B,2006,336196
27,ER,B,2006,203948
27,ET,B,2006,886139
27,FJ,B,2006,397118
27,GA,B,2006,182091
27,GD,B,2006,6069
27,GE,B,2006,7508
27,GH,B,2006,335102
27,GM,B,2006,100737
27,GN,B,2006,118702
27,GQ,B,2006,33094
27,GT,B,2006,297463
27,GW,B,2006,96597
27,HN,B,2006,389649
27,HN,E,2006,44138
27,HR,B,2006,86864
27,HT,B,2006,341437
27,ID,B,2006,755789
27,IN,B,2006,1231817
27,IN,E,2006,1206
27,IR,B,2006,159628
27,JM,B,2006,333168
27,JO,B,2006,11835
27,KE,B,2006,1012000
27,KG,B,2006,116249
27,KH,B,2006,591631
27,KM,B,2006,18755
27,KZ,B,2006,250091
27,LA,B,2006,131756
27,LB,B,2006,1229
27,LC,B,2006,5258
27,LK,B,2006,100508
27,LR,B,2006,6659
27,LS,B,2006,381212
27,LY,B,2006,1231
27,MA,B,2006,128433
27,MG,B,2006,241688
27,MK,B,2006,102093
27,ML,B,2006,321975
27,MM,B,2006,390107
27,MM,E,2006,589
27,MN,B,2006,34733
27,MR,B,2006,72838
27,MU,B,2006,18808
27,MV,B,2006,1687
27,MW,B,2006,670262
27,MX,B,2006,172692
27,MY,B,2006,98951
27,MZ,B,2006,1007885
27,NA,B,2006,260226
27,NE,B,2006,381146
27,NG,B,2006,960548
27,NG,E,2006,5454
27,NI,B,2006,141555
27,NP,B,2006,121422
27,NP,E,2006,18531
27,OM,B,2006,3333
27,PA,B,2006,762068
27,PE,B,2006,215207
27,PG,B,2006,412017
27,PH,B,2006,222339
27,PK,B,2006,701351
27,PY,B,2006,95701
27,RW,B,2006,166057
27,SA,B,2006,3559
27,SB,B,2006,2463
27,SC,B,2006,17836
27,SD,B,2006,378765
27,SL,B,2006,304927
27,SN,B,2006,1278794
27,SO,B,2006,546104
27,SR,B,2006,30410
27,ST,B,2006,8107
27,SV,B,2006,122725
27,SZ,B,2006,303851
27,TD,B,2006,92131
27,TG,B,2006,236563
27,TH,B,2006,2189673
27,TH,E,2006,46736
27,TJ,B,2006,174110
27,TL,B,2006,2035
27,TL,E,2006,2295
27,TM,B,2006,91158
27,TN,B,2006,5160
27,TO,B,2006,1743
27,TR,B,2006,97722
27,TT,B,2006,493090
27,TZ,B,2006,498741
27,UA,B,2006,755020
27,UG,B,2006,540106
27,UY,B,2006,68152
27,UY,E,2006,2608
27,UZ,B,2006,213804
27,VC,B,2006,1499
27,VE,B,2006,205477
27,VN,B,2006,179663
27,YE,B,2006,119688
27,ZA,B,2006,3082680
27,ZA,E,2006,4553
27,ZM,B,2006,1401207
27,ZM,E,2006,18933
27,ZW,B,2006,666331
28,55,D,2006,5
28,55,K,2006,352878
28,66,A,2006,7801
28,66,B,2006,167030
28,66,D,2006,599404
28,66,E,2006,200470
28,66,F,2006,10508
28,66,G,2006,87939
28,66,J,2006,97688
28,66,K,2006,695635
28,AF,B,2006,287618
28,AF,D,2006,5873210
28,AF,E,2006,-348
28,AF,K,2006,491454
28,AF,N,2006,2356299
28,AL,D,2006,2702554
28,AL,H,2006,-55607
28,AL,K,2006,23
28,AM,B,2006,24560
28,AM,D,2006,1671068
28,AM,G,2006,129010
28,AM,J,2006,292398
28,AM,K,2006,144330
28,AM,N,2006,88189
28,AO,B,2006,910282
28,AO,D,2006,4986099
28,AO,G,2006,486883
28,AO,J,2006,101084
28,AO,K,2006,464859
28,AR,B,2006,22424
28,AR,D,2006,658776
28,AR,E,2006,-583
28,AR,I,2006,-1
28,AR,J,2006,31058
28,AR,K,2006,249537
28,AZ,B,2006,84074
28,AZ,D,2006,1640548
28,AZ,E,2006,616499
28,AZ,F,2006,128541
28,AZ,G,2006,64461
28,AZ,I,2006,484446
28,AZ,J,2006,7544
28,AZ,K,2006,618545
28,BA,D,2006,638406
28,BA,E,2006,245306
28,BA,J,2006,27643
28,BA,K,2006,149579
28,BB,K,2006,187532
28,BB,N,2006,44256
28,BD,A,2006,70071
28,BD,B,2006,5
28,BD,D,2006,3049614
28,BD,E,2006,854935
28,BD,G,2006,545560
28,BD,H,2006,1246733
28,BD,J,2006,2038474
28,BD,K,2006,4046211
28,BD,N,2006,1519997
28,BF,B,2006,1505225
28,BF,D,2006,3942338
28,BF,G,2006,1205290
28,BF,J,2006,471210
28,BI,B,2006,-3035
28,BI,D,2006,2063829
28,BI,E,2006,1829
28,BI,F,2006,23163
28,BI,G,2006,972264
28,BI,J,2006,6286
28,BI,K,2006,1418598
28,BI,N,2006,1729024
28,BJ,B,2006,472341
28,BJ,D,2006,2893324
28,BJ,J,2006,89883
28,BJ,K,2006,138808
28,BO,D,2006,754308
28,BO,E,2006,1761
28,BO,J,2006,1111
28,BO,K,2006,504243
28,BO,N,2006,183115
28,BR,D,2006,1281469
28,BR,J,2006,-130180
28,BR,K,2006,103109
28,BT,D,2006,541493
28,BT,F,2006,119529
28,BT,G,2006,321560
28,BT,H,2006,259
28,BT,I,2006,408645
28,BT,J,2006,143369
28,BT,K,2006,1297407
28,BT,N,2006,30473
28,BW,B,2006,601
28,BW,D,2006,165377
28,BW,E,2006,77253
28,BW,J,2006,96725
28,BW,K,2006,120827
28,BY,B,2006,21295
28,BY,D,2006,153425
28,BY,E,2006,244916
28,BY,F,2006,3740
28,BY,I,2006,0
28,BY,J,2006,33019
28,BY,K,2006,1
28,BY,N,2006,97701
28,CD,D,2006,10018887
28,CD,K,2006,7087641
28,CD,N,2006,589514
28,CF,B,2006,340016
28,CF,D,2006,2236159
28,CF,G,2006,412668
28,CF,K,2006,831434
28,CG,B,2006,98687
28,CG,D,2006,159918
28,CG,F,2006,26302
28,CG,J,2006,238
28,CG,K,2006,962173
28,CI,A,2006,146
28,CI,B,2006,104928
28,CI,C,2006,31541
28,CI,D,2006,1056478
28,CI,E,2006,92409
28,CI,F,2006,5380
28,CI,G,2006,29676
28,CI,K,2006,3771775
28,CL,D,2006,7265
28,CL,F,2006,-149
28,CL,K,2006,104683
28,CM,D,2006,2550636
28,CM,E,2006,229743
28,CM,G,2006,213
28,CM,K,2006,1928319
28,CM,N,2006,73396
28,CN,B,2006,34096
28,CN,C,2006,3612
28,CN,D,2006,6907424
28,CN,E,2006,1347
28,CN,F,2006,228215
28,CN,G,2006,99983
28,CN,H,2006,108092
28,CN,I,2006,291316
28,CN,J,2006,11067
28,CN,K,2006,2250402
28,CN,N,2006,13163
28,CO,B,2006,10117
28,CO,D,2006,505814
28,CO,E,2006,-30
28,CO,K,2006,1252986
28,CO,N,2006,2316
28,CR,D,2006,294484
28,CR,E,2006,76147
28,CR,I,2006,21870
28,CR,K,2006,247597
28,CR,N,2006,5471
28,CU,D,2006,492009
28,CU,J,2006,24151
28,CU,K,2006,179575
28,CU,N,2006,764126
28,CV,B,2006,28977
28,CV,D,2006,416263
28,CV,E,2006,152371
28,CV,J,2006,58981
28,CV,K,2006,409932
28,CV,N,2006,56024
28,DJ,D,2006,308836
28,DJ,E,2006,95975
28,DJ,K,2006,690743
28,DO,B,2006,115974
28,DO,D,2006,7217
28,DO,E,2006,545277
28,DO,K,2006,227710
28,DO,N,2006,124248
28,DZ,B,2006,19528
28,DZ,D,2006,235768
28,DZ,E,2006,114304
28,DZ,J,2006,19597
28,DZ,K,2006,1343681
28,EC,B,2006,14691
28,EC,D,2006,1957849
28,EC,J,2006,117190
28,EC,K,2006,84507
28,EG,D,2006,1696161
28,EG,F,2006,149002
28,EG,J,2006,186541
28,EG,K,2006,16074
28,ER,B,2006,70734
28,ER,D,2006,2182203
28,ER,E,2006,2019
28,ER,J,2006,1554050
28,ER,K,2006,181152
28,ER,N,2006,917997
28,ET,A,2006,27064
28,ET,B,2006,1500584
28,ET,C,2006,1594420
28,ET,D,2006,12467898
28,ET,F,2006,2726678
28,ET,H,2006,-30523
28,ET,I,2006,133191
28,ET,J,2006,864690
28,ET,K,2006,1355541
28,ET,N,2006,534637
28,FJ,C,2006,25922
28,FJ,D,2006,2462809
28,FJ,E,2006,172711
28,FJ,F,2006,11700
28,FJ,I,2006,38779
28,FJ,J,2006,179230
28,FJ,K,2006,546386
28,GA,B,2006,483660
28,GA,D,2006,134392
28,GA,G,2006,16090
28,GA,K,2006,186043
28,GE,D,2006,763920
28,GE,G,2006,332676
28,GE,J,2006,456933
28,GE,K,2006,125571
28,GE,N,2006,224182
28,GH,B,2006,66419
28,GH,D,2006,6162923
28,GH,G,2006,428123
28,GH,J,2006,700482
28,GH,K,2006,396713
28,GM,B,2006,117631
28,GM,D,2006,1135677
28,GM,G,2006,317489
28,GM,J,2006,287021
28,GM,K,2006,89218
28,GM,N,2006,181645
28,GN,D,2006,4167675
28,GN,G,2006,163687
28,GN,J,2006,347710
28,GN,K,2006,130319
28,GQ,A,2006,32568
28,GQ,D,2006,327782
28,GQ,K,2006,435140
28,GT,D,2006,968249
28,GT,K,2006,256854
28,GT,N,2006,182970
28,GW,D,2006,2478021
28,GW,G,2006,703186
28,GW,H,2006,33639
28,GW,K,2006,741836
28,GY,B,2006,3474
28,GY,D,2006,607272
28,GY,J,2006,319808
28,GY,K,2006,210023
28,GY,N,2006,27158
28,HN,D,2006,1250442
28,HN,F,2006,22005
28,HN,J,2006,188761
28,HN,K,2006,399752
28,HN,N,2006,103734
28,HR,D,2006,602170
28,HR,F,2006,23163
28,HR,J,2006,41849
28,HR,K,2006,102281
28,HR,N,2006,371940
28,HT,B,2006,632668
28,HT,D,2006,2823612
28,HT,E,2006,-304
28,HT,H,2006,5009
28,HT,J,2006,380924
28,HT,K,2006,1940369
28,HT,N,2006,469469
28,ID,D,2006,9466242
28,ID,J,2006,901337
28,ID,K,2006,575824
28,ID,N,2006,1377849
28,IN,A,2006,69969
28,IN,B,2006,45008
28,IN,C,2006,-8084
28,IN,D,2006,10180577
28,IN,E,2006,-3
28,IN,F,2006,410252
28,IN,H,2006,10285
28,IN,I,2006,-100775
28,IN,J,2006,1709519
28,IN,K,2006,3582619
28,IN,N,2006,2698898
28,IQ,D,2006,1281726
28,IQ,H,2006,71042
28,IQ,K,2006,171071
28,IQ,N,2006,966954
28,IR,B,2006,6426
28,IR,D,2006,135779
28,IR,G,2006,127810
28,IR,I,2006,126784
28,IR,J,2006,24808
28,IR,K,2006,127780
28,IR,N,2006,393243
28,JM,D,2006,734693
28,JM,E,2006,3085
28,JM,I,2006,16294
28,JM,J,2006,181330
28,JM,K,2006,139089
28,JM,N,2006,1688
28,JO,A,2006,20916
28,JO,D,2006,278955
28,JO,E,2006,10169
28,JO,F,2006,919
28,JO,G,2006,126269
28,JO,J,2006,336993
28,JO,K,2006,257351
28,KE,B,2006,500011
28,KE,D,2006,3654139
28,KE,G,2006,842252
28,KE,J,2006,846737
28,KE,K,2006,134942
28,KE,N,2006,199278
28,KG,B,2006,394915
28,KG,D,2006,1692121
28,KG,G,2006,838409
28,KG,H,2006,21
28,KG,I,2006,95897
28,KG,J,2006,664405
28,KG,K,2006,195070
28,KG,N,2006,119592
28,KH,B,2006,475113
28,KH,D,2006,5604395
28,KH,I,2006,346393
28,KH,J,2006,162954
28,KH,K,2006,270249
28,KM,D,2006,519759
28,KM,E,2006,8324
28,KM,H,2006,21246
28,KM,J,2006,39818
28,KM,K,2006,815026
28,KM,N,2006,57909
28,KP,D,2006,257647
28,KP,E,2006,610182
28,KP,F,2006,564592
28,KP,H,2006,37485
28,KP,I,2006,679891
28,KP,K,2006,1506702
28,KZ,D,2006,917863
28,KZ,J,2006,294880
28,KZ,K,2006,127893
28,LA,B,2006,156528
28,LA,D,2006,3816126
28,LA,H,2006,1006591
28,LA,I,2006,152878
28,LA,J,2006,396051
28,LA,K,2006,180003
28,LB,D,2006,1226001
28,LB,J,2006,111804
28,LB,K,2006,173544
28,LK,B,2006,19729
28,LK,D,2006,958759
28,LK,F,2006,109991
28,LK,J,2006,4746
28,LK,K,2006,1752251
28,LK,N,2006,629146
28,LR,B,2006,358096
28,LR,D,2006,2965598
28,LR,F,2006,28317
28,LR,J,2006,1100
28,LR,K,2006,1310379
28,LR,N,2006,468196
28,LS,B,2006,213058
28,LS,D,2006,654785
28,LS,I,2006,236321
28,LS,J,2006,266783
28,LS,K,2006,1623395
28,LY,D,2006,8532
28,LY,K,2006,85930
28,MA,A,2006,1649
28,MA,D,2006,531120
28,MA,G,2006,522
28,MA,J,2006,440834
28,MA,K,2006,328228
28,MD,B,2006,1168
28,MD,D,2006,2454210
28,MD,I,2006,175596
28,MD,K,2006,235940
28,MG,A,2006,36188
28,MG,B,2006,926827
28,MG,C,2006,634531
28,MG,D,2006,8372904
28,MG,E,2006,1851119
28,MG,F,2006,9005
28,MG,G,2006,768313
28,MG,H,2006,2592
28,MG,J,2006,67130
28,MG,K,2006,599484
28,MG,N,2006,2735
28,MK,D,2006,923244
28,MK,G,2006,107042
28,MK,J,2006,60574
28,MK,K,2006,332211
28,MK,N,2006,231603
28,ML,A,2006,994095
28,ML,B,2006,424465
28,ML,D,2006,2280486
28,ML,E,2006,64529
28,ML,H,2006,-5065
28,ML,I,2006,31144
28,ML,J,2006,832144
28,ML,K,2006,4429878
28,ML,N,2006,114151
28,MM,D,2006,13028364
28,MM,E,2006,1006381
28,MM,K,2006,134723
28,MN,B,2006,-16007
28,MN,D,2006,1474699
28,MN,J,2006,207523
28,MN,K,2006,580100
28,MN,N,2006,52085
28,MR,B,2006,13619
28,MR,D,2006,3366866
28,MR,J,2006,253799
28,MR,K,2006,352418
28,MU,D,2006,337652
28,MU,F,2006,5559
28,MU,H,2006,184
28,MU,I,2006,34836
28,MU,J,2006,33827
28,MU,K,2006,159314
28,MV,A,2006,726
28,MV,D,2006,491449
28,MV,F,2006,8039
28,MV,J,2006,38931
28,MV,K,2006,635570
28,MV,N,2006,5254
28,MW,B,2006,716151
28,MW,D,2006,3647682
28,MW,E,2006,1943
28,MW,F,2006,90384
28,MW,G,2006,-34973
28,MW,H,2006,6639
28,MW,J,2006,197553
28,MW,K,2006,2938869
28,MX,D,2006,610877
28,MX,J,2006,74280
28,MX,K,2006,702024
28,MX,N,2006,111815
28,MY,B,2006,210918
28,MY,D,2006,240512
28,MY,E,2006,1552
28,MY,I,2006,14477
28,MY,J,2006,88627
28,MY,K,2006,259559
28,MZ,B,2006,854421
28,MZ,D,2006,1476733
28,MZ,F,2006,430290
28,MZ,G,2006,7080
28,MZ,K,2006,5417065
28,MZ,N,2006,112671
28,NA,B,2006,277890
28,NA,D,2006,939554
28,NA,J,2006,134048
28,NA,K,2006,115645
28,NE,B,2006,3947
28,NE,D,2006,5866952
28,NE,J,2006,1256249
28,NE,K,2006,508011
28,NE,N,2006,1598930
28,NG,B,2006,1427194
28,NG,D,2006,10973411
28,NG,E,2006,575884
28,NG,F,2006,1024170
28,NG,I,2006,-62564
28,NG,J,2006,1252826
28,NG,K,2006,967295
28,NI,A,2006,16273
28,NI,B,2006,60730
28,NI,C,2006,17751
28,NI,D,2006,2009668
28,NI,E,2006,322947
28,NI,F,2006,83375
28,NI,G,2006,212724
28,NI,J,2006,122545
28,NI,K,2006,963228
28,NI,N,2006,21342
28,NP,B,2006,397699
28,NP,D,2006,1839651
28,NP,E,2006,179362
28,NP,F,2006,-1
28,NP,G,2006,108923
28,NP,I,2006,275684
28,NP,J,2006,93227
28,NP,K,2006,6299930
28,NP,N,2006,32745
28,PA,A,2006,23278
28,PA,D,2006,715892
28,PA,J,2006,135956
28,PA,K,2006,828625
28,PE,D,2006,627178
28,PE,E,2006,20109
28,PE,K,2006,307526
28,PE,N,2006,221931
28,PG,B,2006,139352
28,PG,D,2006,342003
28,PG,H,2006,27552
28,PG,K,2006,2056309
28,PH,C,2006,-2359
28,PH,D,2006,1444409
28,PH,F,2006,12213
28,PH,I,2006,51832
28,PH,J,2006,722031
28,PH,K,2006,665056
28,PH,N,2006,712582
28,PK,A,2006,4936
28,PK,B,2006,579
28,PK,D,2006,9166331
28,PK,F,2006,86
28,PK,I,2006,63
28,PK,J,2006,1558933
28,PK,K,2006,498465
28,PK,N,2006,305350
28,PS,D,2006,6282
28,PY,D,2006,551812
28,PY,I,2006,-142
28,PY,J,2006,-2179
28,PY,K,2006,192361
28,PY,N,2006,0
28,RS,D,2006,419130
28,RS,I,2006,156020
28,RS,K,2006,254000
28,RS,N,2006,247883
28,RW,B,2006,609485
28,RW,D,2006,3976339
28,RW,J,2006,855547
28,RW,K,2006,1104181
28,SD,B,2006,1221379
28,SD,D,2006,3515431
28,SD,H,2006,190288
28,SD,I,2006,330488
28,SD,J,2006,130342
28,SD,K,2006,2657186
28,SD,N,2006,2476866
28,SL,D,2006,5742059
28,SL,K,2006,739221
28,SL,N,2006,2612
28,SN,D,2006,864994
28,SN,G,2006,233225
28,SN,J,2006,674861
28,SN,K,2006,3759636
28,SN,N,2006,10032
28,SO,B,2006,313305
28,SO,D,2006,1335502
28,SO,F,2006,50086
28,SO,G,2006,121601
28,SO,H,2006,285610
28,SO,K,2006,4431206
28,SO,N,2006,1552326
28,ST,B,2006,173
28,ST,D,2006,455653
28,ST,K,2006,137835
28,SV,D,2006,848017
28,SV,G,2006,69761
28,SV,K,2006,128794
28,SV,N,2006,96695
28,SY,A,2006,67745
28,SY,D,2006,192872
28,SY,E,2006,50459
28,SY,F,2006,34359
28,SY,I,2006,482931
28,SY,J,2006,116542
28,SY,K,2006,368546
28,SY,N,2006,303555
28,SZ,B,2006,197733
28,SZ,D,2006,417057
28,SZ,K,2006,135914
28,TD,B,2006,348708
28,TD,D,2006,1981992
28,TD,H,2006,64864
28,TD,K,2006,3370004
28,TD,N,2006,266326
28,TG,B,2006,45314
28,TG,D,2006,3580161
28,TG,K,2006,1679848
28,TH,B,2006,64
28,TH,D,2006,1692169
28,TH,G,2006,-298
28,TH,H,2006,3474
28,TH,J,2006,765759
28,TH,K,2006,120118
28,TJ,B,2006,351460
28,TJ,C,2006,6264
28,TJ,D,2006,2754471
28,TJ,F,2006,2982
28,TJ,K,2006,320766
28,TJ,N,2006,139261
28,TL,D,2006,1471929
28,TL,I,2006,231876
28,TL,J,2006,175263
28,TL,K,2006,382291
28,TL,N,2006,1039483
28,TM,B,2006,70027
28,TM,D,2006,1013822
28,TM,J,2006,261545
28,TM,K,2006,79521
28,TN,D,2006,101375
28,TN,E,2006,45121
28,TN,J,2006,631090
28,TN,K,2006,206504
28,TR,D,2006,1016168
28,TR,G,2006,297970
28,TR,J,2006,37657
28,TR,K,2006,207751
28,TT,B,2006,40808
28,TT,D,2006,187177
28,TT,E,2006,141266
28,TT,I,2006,32649
28,TT,J,2006,91775
28,TT,K,2006,215988
28,TZ,B,2006,1426911
28,TZ,D,2006,7330263
28,TZ,J,2006,586439
28,TZ,K,2006,245297
28,TZ,N,2006,480772
28,UA,A,2006,-14380
28,UA,B,2006,174664
28,UA,D,2006,3498452
28,UA,H,2006,81426
28,UA,J,2006,-375
28,UA,K,2006,151584
28,UA,N,2006,120945
28,UG,B,2006,63292
28,UG,D,2006,2944706
28,UG,G,2006,1957600
28,UG,H,2006,124300
28,UG,I,2006,20679
28,UG,J,2006,34296
28,UG,K,2006,2075001
28,UG,N,2006,1407739
28,UY,B,2006,12411
28,UY,D,2006,294531
28,UY,E,2006,67
28,UY,F,2006,16
28,UY,G,2006,87187
28,UY,H,2006,3610
28,UY,J,2006,79117
28,UY,K,2006,719138
28,UZ,B,2006,1884
28,UZ,D,2006,2559535
28,UZ,E,2006,193854
28,UZ,F,2006,59899
28,UZ,G,2006,90368
28,UZ,J,2006,214115
28,UZ,K,2006,1137393
28,VE,D,2006,415033
28,VE,E,2006,40525
28,VE,K,2006,139978
28,VN,B,2006,475308
28,VN,D,2006,6041640
28,VN,J,2006,155737
28,VN,K,2006,731
28,VN,N,2006,2504
28,WS,D,2006,728619
28,WS,F,2006,2743
28,WS,J,2006,109258
28,WS,K,2006,207516
28,WS,N,2006,80258
28,YE,A,2006,163397
28,YE,B,2006,77525
28,YE,C,2006,21749
28,YE,D,2006,2050014
28,YE,E,2006,89799
28,YE,J,2006,1585986
28,YE,K,2006,228340
28,YE,N,2006,812114
28,ZA,B,2006,109441
28,ZA,D,2006,919614
28,ZA,K,2006,1231557
28,ZA,N,2006,8360
28,ZM,B,2006,3805936
28,ZM,D,2006,1590245
28,ZM,G,2006,503118
28,ZM,J,2006,1270180
28,ZM,K,2006,2317467
28,ZW,B,2006,421672
28,ZW,D,2006,998416
28,ZW,F,2006,45454
28,ZW,H,2006,89221
28,ZW,J,2006,250739
28,ZW,K,2006,1965862
28,ZW,N,2006,377414
31,51,B,2006,6846135
31,52,B,2006,1581960
31,53,B,2006,3071719
31,55,B,2006,2218307
31,59,B,2006,1641903
31,AF,B,2006,4302670
31,AL,B,2006,345844
31,AM,B,2006,496788
31,AO,B,2006,2193587
31,AR,B,2006,631991
31,AZ,B,2006,883116
31,BA,B,2006,493455
31,BD,B,2006,7237036
31,BF,B,2006,1429128
31,BI,B,2006,1295526
31,BJ,B,2006,2033636
31,BO,B,2006,988690
31,BR,B,2006,930761
31,BT,B,2006,1570026
31,BW,B,2006,846109
31,BY,B,2006,323907
31,CD,B,2006,6065199
31,CF,B,2006,3114435
31,CG,B,2006,1369534
31,CI,B,2006,2611701
31,CL,B,2006,164203
31,CM,B,2006,3402402
31,CN,B,2006,4222577
31,CO,B,2006,910592
31,CR,B,2006,530271
31,CU,B,2006,750896
31,CV,B,2006,1147091
31,DJ,B,2006,763308
31,DO,B,2006,896126
31,DZ,B,2006,613618
31,EC,B,2006,992810
31,EG,B,2006,3311160
31,ER,B,2006,1250095
31,ET,B,2006,4940086
31,FJ,B,2006,2486944
31,GA,B,2006,369443
31,GE,B,2006,771840
31,GH,B,2006,1426663
31,GM,B,2006,971942
31,GN,B,2006,2060815
31,GQ,B,2006,1473191
31,GT,B,2006,689268
31,GW,B,2006,945001
31,HN,B,2006,1535298
31,HT,B,2006,2650121
31,ID,B,2006,5008173
31,IN,B,2006,15592864
31,IQ,B,2006,1167877
31,IR,B,2006,1951804
31,JO,B,2006,1280683
31,KE,B,2006,3840962
31,KG,B,2006,715570
31,KH,B,2006,2988509
31,KM,B,2006,476394
31,KP,B,2006,1172482
31,KZ,B,2006,654141
31,LA,B,2006,1806847
31,LB,B,2006,885402
31,LK,B,2006,2316042
31,LR,B,2006,2610363
31,LS,B,2006,627400
31,MA,B,2006,2606716
31,MD,B,2006,364597
31,ME,B,2006,8240
31,MG,B,2006,1720557
31,MK,B,2006,3926
31,ML,B,2006,2148910
31,MM,B,2006,3907426
31,MN,B,2006,1621173
