id,year,value-0-14,value-15-64,value-65-and-above
LY,1997,1790486,3088930,182238
LY,1998,1783202,3181934,188628
LY,1999,1772950,3277335,195129
LY,2000,1758628,3377421,201215
LY,2001,1748456,3472485,207904
LY,2002,1733311,3571470,214112
LY,2003,1717527,3671760,220440
LY,2004,1707545,3769261,226418
LY,2005,1707974,3861507,232062
LY,2006,1721343,3945976,239830
LY,2007,1744558,4025904,247933
LY,2008,1771390,4096914,254718
LY,2009,1794929,4153607,260144
LY,2010,1807654,4193631,264412
LY,2011,1830627,4188871,269154
LY,2012,1842922,4167781,272700
LY,2013,1849093,4141817,275077
LY,2014,1857041,4122793,279151
LY,2015,1872858,4120539,285041
MA,1960,5512088,6449056,367390
MA,1961,5772993,6553574,386477
MA,1962,6053900,6643437,403506
MA,1963,6336905,6732119,419493
MA,1964,6594743,6841664,435580
MA,1965,6813597,6981729,453100
MA,1966,7033737,7108285,473593
MA,1967,7219832,7264769,494304
MA,1968,7376218,7443693,515262
MA,1969,7519256,7635348,534961
MA,1970,7654097,7833741,551762
MA,1971,7785226,8035992,568731
MA,1972,7904876,8253079,582570
MA,1973,8011656,8488662,596685
MA,1974,8111492,8747276,606091
MA,1975,8207766,9030864,615984
MA,1976,8303898,9332069,624573
MA,1977,8398739,9656494,631681
MA,1978,8495257,9999147,639058
MA,1979,8594407,10352087,648598
MA,1980,8701170,10712374,658358
MA,1981,8840618,11051287,672455
MA,1982,8984524,11395006,689010
MA,1983,9132083,11743716,707947
MA,1984,9273068,12090119,731328
MA,1985,9397732,12436912,759230
MA,1986,9538611,12752005,794115
MA,1987,9648158,13078614,834053
MA,1988,9735874,13414458,876998
MA,1989,9817782,13748323,923249
MA,1990,9895221,14079357,975550
MA,1991,9945544,14430440,1034194
MA,1992,10010314,14761980,1094151
MA,1993,10067866,15091273,1152568
MA,1994,10097242,15438749,1211669
MA,1995,10085209,15808219,1271176
MA,1996,10069288,16162117,1322731
MA,1997,10011551,16548110,1374353
MA,1998,9919280,16949916,1423103
MA,1999,9817561,17341780,1471632
MA,2000,9718701,17714843,1517009
MA,2001,9603098,18082958,1564928
MA,2002,9504553,18421348,1612643
MA,2003,9411865,18743235,1657585
MA,2004,9325854,19063985,1703270
MA,2005,9240224,19392013,1750204
MA,2006,9158324,19740730,1792380
MA,2007,9092520,20086033,1832769
MA,2008,9041497,20437420,1871627
MA,2009,9013391,20792326,1906069
MA,2010,9015853,21152578,1939307
MA,2011,9053646,21510135,1968184
MA,2012,9110233,21881712,1992245
MA,2013,9182762,22246036,2020542
MA,2014,9270665,22588129,2062409
MA,2015,9357558,22898860,2121092
MC,1960,,,
MC,1961,,,
MC,1962,,,
MC,1963,,,
MC,1964,,,
MC,1965,,,
MC,1966,,,
MC,1967,,,
MC,1968,,,
MC,1969,,,
MC,1970,,,
MC,1971,,,
MC,1972,,,
MC,1973,,,
MC,1974,,,
MC,1975,,,
MC,1976,,,
MC,1977,,,
MC,1978,,,
MC,1979,,,
MC,1980,,,
MC,1981,,,
MC,1982,,,
MC,1983,,,
MC,1984,,,
MC,1985,,,
MC,1986,,,
MC,1987,,,
MC,1988,,,
MC,1989,,,
MC,1990,,,
MC,1991,,,
MC,1992,,,
MC,1993,,,
MC,1994,,,
MC,1995,,,
MC,1996,,,
MC,1997,,,
MC,1998,,,
MC,1999,,,
MC,2000,,,
MC,2001,,,
MC,2002,,,
MC,2003,,,
MC,2004,,,
MC,2005,,,
MC,2006,,,
MC,2007,,,
MC,2008,,,
MC,2009,,,
MC,2010,,,
MC,2011,,,
MC,2012,,,
MC,2013,,,
MC,2014,,,
MC,2015,,,
MD,1960,808738,1578043,157219
MD,1961,844020,1602336,158645
MD,1962,881251,1623175,159574
MD,1963,917249,1642940,160811
MD,1964,946766,1664677,162556
MD,1965,968410,1691328,164980
MD,1966,981991,1720640,170369
MD,1967,987451,1754010,176247
MD,1968,986272,1791096,182336
MD,1969,982254,1831820,188225
MD,1970,977428,1873582,192685
MD,1971,965618,1923206,199176
MD,1972,958086,1969086,203828
MD,1973,953470,2012316,208214
MD,1974,947782,2053099,214119
MD,1975,938564,2091368,221068
MD,1976,935612,2118180,230208
MD,1977,926035,2145514,240451
MD,1978,914218,2174023,250759
MD,1979,906800,2200691,258172
MD,1980,907751,2225059,262850
MD,1981,912800,2249424,266433
MD,1982,925234,2271691,267074
MD,1983,941850,2291800,266350
MD,1984,957902,2311483,266614
MD,1985,971397,2329425,269178
MD,1986,988749,2338058,275193
MD,1987,1005251,2345102,282647
MD,1988,1018578,2350452,290970
MD,1989,1027735,2354368,298897
MD,1990,1031554,2357678,306398
MD,1991,1033416,2356855,314099
MD,1992,1027303,2357757,320940
MD,1993,1014814,2359758,326428
MD,1994,997677,2362978,329975
MD,1995,977576,2366396,331126
MD,1996,954348,2376701,336699
MD,1997,930727,2384371,339111
MD,1998,909530,2402402,340800
MD,1999,884033,2420879,342089
MD,2000,853848,2442894,342850
MD,2001,817805,2466126,347531
MD,2002,778234,2492667,352162
MD,2003,737026,2519980,355868
MD,2004,698805,2547629,357511
MD,2005,665829,2572716,357002
MD,2006,642469,2582785,360314
MD,2007,623455,2591471,361983
MD,2008,608703,2599039,362723
MD,2009,597239,2606100,362265
MD,2010,588450,2612404,361548
MD,2011,578498,2620150,361339
MD,2012,570947,2630129,358800
MD,2013,565100,2639033,354433
MD,2014,561555,2643114,351728
MD,2015,559068,2641089,353993
ME,1960,167386,283542,29652
ME,1961,171310,289674,30205
ME,1962,176046,295806,30706
ME,1963,180720,301576,31113
ME,1964,183866,306478,31410
ME,1965,184478,310270,31527
ME,1966,183983,310061,32375
