country-from,country-to,year,oda-gross-bl
FR,IQ,2008,293588155
FR,IR,2008,14523099
FR,JM,2008,366967
FR,JO,2008,11561112
FR,KE,2008,73651887
FR,KG,2008,918602
FR,KH,2008,32298272
FR,KM,2008,19713450
FR,KN,2008,357447
FR,KP,2008,1155689
FR,KZ,2008,2637787
FR,LA,2008,23563329
FR,LB,2008,288958285
FR,LC,2008,1383879
FR,LK,2008,24636053
FR,LR,2008,25359797
FR,LS,2008,519359
FR,LY,2008,27030464
FR,MA,2008,283493416
FR,MD,2008,6821433
FR,ME,2008,594084
FR,MG,2008,93579543
FR,MK,2008,3297208
FR,ML,2008,100408868
FR,MM,2008,8790072
FR,MN,2008,826009
FR,MR,2008,33921756
FR,MU,2008,49972166
FR,MV,2008,463638
FR,MW,2008,5322323
FR,MX,2008,24908429
FR,MY,2008,2019955
FR,MZ,2008,21560060
FR,NA,2008,2773816
FR,NE,2008,71779774
FR,NG,2008,10932340
FR,NI,2008,1254450
FR,NP,2008,1916901
FR,OM,2008,648769
FR,PA,2008,490853
FR,PE,2008,17185547
FR,PG,2008,220298
FR,PH,2008,7943540
FR,PK,2008,10954201
FR,PS,2008,69115689
FR,PY,2008,1525398
FR,RS,2008,16186525
FR,RW,2008,4800949
FR,SB,2008,14893
FR,SC,2008,2726724
FR,SD,2008,11818318
FR,SL,2008,1171196
FR,SN,2008,202370192
FR,SO,2008,8478942
FR,SR,2008,710718
FR,ST,2008,12850367
FR,SV,2008,3167865
FR,SY,2008,27143772
FR,SZ,2008,275487
FR,TD,2008,43389681
FR,TG,2008,122870234
FR,TH,2008,22885223
FR,TJ,2008,5485207
FR,TL,2008,480507
FR,TM,2008,267967
FR,TN,2008,232133628
FR,TR,2008,293370541
FR,TT,2008,1543390
FR,TZ,2008,6211319
FR,UA,2008,23057141
FR,UG,2008,19613485
FR,UY,2008,2287768
FR,UZ,2008,2745555
FR,VC,2008,439114
FR,VE,2008,6187821
FR,VN,2008,184218880
FR,VU,2008,10787161
FR,WF,2008,121523498
FR,WS,2008,72530
FR,YE,2008,6636060
FR,YT,2008,447227496
FR,ZA,2008,53421553
FR,ZM,2008,1482325
FR,ZW,2008,6778355
GB,51,2008,229671071
GB,52,2008,13022874
GB,53,2008,50035896
GB,55,2008,1613341465
GB,56,2008,11214484
GB,58,2008,26954450
GB,59,2008,10869350
GB,60,2008,12618557
GB,61,2008,3202309
GB,64,2008,20182160
GB,65,2008,45352395
GB,67,2008,17648658
GB,AF,2008,309203916
GB,AG,2008,18913
GB,AI,2008,48054
GB,AL,2008,3217814
GB,AM,2008,6336679
GB,AO,2008,9171099
GB,AR,2008,939583
GB,AZ,2008,1795044
GB,BA,2008,9041534
GB,BB,2008,168304
GB,BD,2008,243065004
GB,BF,2008,153716
GB,BI,2008,13765912
GB,BO,2008,1010161
GB,BR,2008,12963230
GB,BW,2008,1008310
GB,BY,2008,1044385
GB,BZ,2008,89948
GB,CD,2008,187195946
GB,CF,2008,5430535
GB,CG,2008,15014
GB,CI,2008,322233
GB,CL,2008,459181
GB,CM,2008,2795686
GB,CN,2008,204941286
GB,CO,2008,3190219
GB,CR,2008,618968
GB,CU,2008,228958
GB,CV,2008,771086
GB,DM,2008,233569
GB,DO,2008,1420386
GB,DZ,2008,2030407
GB,EC,2008,354551
GB,EG,2008,11343001
GB,ER,2008,5346791
GB,ET,2008,184274361
GB,FJ,2008,718453
GB,GD,2008,21842
GB,GE,2008,12318265
GB,GH,2008,144882541
GB,GM,2008,3616030
GB,GN,2008,1114818
GB,GT,2008,630149
GB,GW,2008,121860
GB,GY,2008,4474976
GB,HN,2008,31272
GB,HR,2008,1354167
GB,ID,2008,94741167
GB,IN,2008,730284299
GB,IQ,2008,611181004
GB,IR,2008,1596864
GB,JM,2008,5256700
GB,JO,2008,4393926
GB,KE,2008,90755178
GB,KG,2008,13032400
GB,KH,2008,29180953
GB,KI,2008,32339
GB,KN,2008,1034
GB,KP,2008,259598
GB,KZ,2008,5206299
GB,LA,2008,298476
GB,LB,2008,2897302
GB,LC,2008,66422
GB,LK,2008,1725661
GB,LR,2008,31111924
GB,LS,2008,7608425
GB,LY,2008,1094730
GB,MA,2008,6415945
GB,MD,2008,5855295
GB,ME,2008,706846
GB,MG,2008,2323926
GB,MK,2008,2055189
GB,MM,2008,78601079
GB,MN,2008,1134694
GB,MS,2008,31029560
GB,MU,2008,578547
GB,MV,2008,100507
GB,MW,2008,140990646
GB,MX,2008,6485344
GB,MY,2008,20718971
GB,MZ,2008,190168444
GB,NA,2008,971655
GB,NE,2008,5343432
GB,NG,2008,190800170
GB,NI,2008,6759874
GB,NP,2008,97958915
GB,OM,2008,535112
GB,PA,2008,34747
GB,PE,2008,4545862
GB,PG,2008,1026694
GB,PH,2008,1560477
GB,PK,2008,243081286
GB,PS,2008,98479868
GB,PW,2008,95943
GB,PY,2008,62544
GB,RS,2008,11570311
GB,RW,2008,95904628
GB,SB,2008,238786
GB,SC,2008,67418
GB,SD,2008,191314100
GB,SH,2008,53889582
GB,SL,2008,111527813
GB,SN,2008,933217
GB,SO,2008,71626254
GB,SV,2008,31272
GB,SY,2008,2194978
GB,SZ,2008,2386658
GB,TD,2008,11050487
GB,TG,2008,8668682
GB,TH,2008,2096383
GB,TJ,2008,7404757
GB,TL,2008,220330
GB,TM,2008,379313
GB,TN,2008,1402822
GB,TO,2008,480913
GB,TR,2008,5121342
GB,TT,2008,811722
GB,TZ,2008,244278788
GB,UA,2008,3081432
GB,UG,2008,63136299
GB,UY,2008,138591
GB,UZ,2008,956558
GB,VC,2008,16658
GB,VE,2008,494893
GB,VN,2008,123403632
GB,VU,2008,89379
GB,WS,2008,192853
GB,YE,2008,28063929
GB,ZA,2008,109481744
GB,ZM,2008,80525654
GB,ZW,2008,85594879
GR,51,2008,3720510
GR,52,2008,2131083
GR,53,2008,4303816
GR,54,2008,688902
GR,55,2008,58004134
GR,56,2008,3191101
GR,57,2008,2400575
GR,58,2008,1002176
GR,59,2008,219912
GR,60,2008,960027
GR,61,2008,2070313
GR,62,2008,113248
GR,63,2008,2169879
GR,64,2008,2070227
GR,65,2008,3717185
GR,AF,2008,9358600
GR,AG,2008,89361
GR,AL,2008,65111458
GR,AM,2008,2786753
GR,AO,2008,18106
GR,AR,2008,509605
GR,AZ,2008,276258
GR,BA,2008,5468809
GR,BD,2008,323095
GR,BF,2008,239933
GR,BI,2008,186217
GR,BJ,2008,92979
GR,BR,2008,452150
GR,BW,2008,53318
GR,BY,2008,162431
GR,CD,2008,1819696
GR,CF,2008,176297
GR,CG,2008,741608
GR,CI,2008,80404
GR,CL,2008,149461
GR,CM,2008,332458
GR,CN,2008,7133946
GR,CO,2008,49026
GR,CR,2008,29981
GR,CU,2008,43200
GR,CV,2008,16342
GR,DJ,2008,86789
GR,DM,2008,8171
GR,DO,2008,8171
GR,DZ,2008,128155
GR,EG,2008,11787693
GR,ER,2008,123312
GR,ET,2008,2870913
GR,GE,2008,4128306
GR,GH,2008,127724
GR,GM,2008,82457
GR,GQ,2008,6088
GR,GW,2008,17648
GR,HN,2008,48160
GR,HR,2008,188134
GR,HT,2008,341412
GR,ID,2008,43987
GR,IN,2008,153909
GR,IQ,2008,1529006
GR,IR,2008,1134778
GR,JO,2008,2862029
GR,KE,2008,1108822
GR,KG,2008,119220
GR,KH,2008,24513
GR,KM,2008,8171
GR,KP,2008,127506
GR,KZ,2008,489118
GR,LA,2008,24513
GR,LB,2008,3558958
GR,LK,2008,1698343
GR,LR,2008,78974
GR,LS,2008,53318
GR,LY,2008,914537
GR,MA,2008,247922
GR,MD,2008,1953860
GR,ME,2008,234459
GR,MG,2008,182149
GR,MK,2008,1394567
GR,ML,2008,12325
GR,MM,2008,2082577
GR,MN,2008,8171
GR,MR,2008,33830
GR,MV,2008,15289
GR,MW,2008,447076
GR,MX,2008,65409
GR,MZ,2008,40855
GR,NA,2008,3596
GR,NE,2008,147665
GR,NG,2008,2060735
GR,NP,2008,30518
GR,PA,2008,16342
GR,PE,2008,121353
GR,PH,2008,111035
GR,PK,2008,315010
GR,PS,2008,6591471
GR,RS,2008,33651340
GR,RW,2008,77831
GR,SC,2008,8171
GR,SD,2008,2757274
GR,SL,2008,294905
GR,SN,2008,267905
GR,SO,2008,450368
GR,ST,2008,14062
GR,SV,2008,248104
GR,SY,2008,4581240
GR,SZ,2008,93307
GR,TD,2008,273404
GR,TG,2008,16151
GR,TH,2008,120308
GR,TJ,2008,266592
GR,TN,2008,194299
GR,TR,2008,5078145
GR,TZ,2008,135122
GR,UA,2008,3498885
GR,UG,2008,249424
GR,UY,2008,61796
GR,UZ,2008,408501
GR,VE,2008,178124
GR,VN,2008,113461
GR,YE,2008,120113
GR,ZA,2008,1406282
GR,ZM,2008,397156
GR,ZW,2008,1553516
IE,51,2008,17552222
IE,53,2008,4502783
IE,55,2008,168665087
IE,56,2008,750891
IE,58,2008,863547
IE,62,2008,10559953
IE,65,2008,25338342
IE,66,2008,1665413
IE,67,2008,66616
IE,AF,2008,5395753
IE,AL,2008,790517
IE,AM,2008,29106
IE,AO,2008,2953606
IE,AR,2008,283358
IE,AZ,2008,57591
IE,BA,2008,1138332
IE,BD,2008,2730618
IE,BF,2008,606346
IE,BI,2008,6350798
IE,BJ,2008,51918
IE,BO,2008,1030901
IE,BR,2008,1728794
IE,BW,2008,196619
IE,BY,2008,547675
IE,BZ,2008,246727
IE,CD,2008,15254786
IE,CF,2008,4317738
IE,CG,2008,6150
IE,CI,2008,425447
IE,CL,2008,203736
IE,CM,2008,605951
IE,CN,2008,1597974
IE,CO,2008,1845149
IE,CU,2008,61681
IE,DO,2008,172297
IE,EC,2008,238837
IE,EG,2008,290012
IE,ER,2008,940956
IE,ET,2008,59868295
IE,FJ,2008,37009
IE,GD,2008,33925
IE,GE,2008,1423746
IE,GH,2008,669137
IE,GM,2008,62898
IE,GN,2008,470515
IE,GT,2008,2125067
IE,HN,2008,4340535
IE,HT,2008,2714080
IE,ID,2008,72204
IE,IN,2008,5377795
IE,IQ,2008,4738224
IE,JM,2008,188529
IE,JO,2008,145141
IE,KE,2008,17130602
IE,KG,2008,1184
IE,KH,2008,3464117
IE,KP,2008,992657
IE,LA,2008,2083617
IE,LB,2008,415176
IE,LC,2008,6150
IE,LK,2008,430435
IE,LR,2008,11067664
IE,LS,2008,16388050
IE,MA,2008,145447
IE,MD,2008,110567
IE,MG,2008,33510
IE,MK,2008,117705
IE,ML,2008,380815
IE,MM,2008,4214858
IE,MN,2008,246727
IE,MR,2008,167721
IE,MV,2008,171433
IE,MW,2008,18204818
IE,MX,2008,70544
IE,MZ,2008,60429762
IE,NE,2008,2579760
IE,NG,2008,2824583
IE,NI,2008,2764548
IE,NP,2008,2019152
IE,PE,2008,1040488
IE,PG,2008,18504
IE,PH,2008,758740
IE,PK,2008,2307077
IE,PS,2008,5717877
IE,PY,2008,109237
IE,RS,2008,1187172
IE,RW,2008,2850120
IE,SD,2008,20655308
IE,SL,2008,13812691
IE,SN,2008,229386
IE,SO,2008,8865230
IE,SV,2008,2647240
IE,SY,2008,74018
IE,SZ,2008,285099
IE,TD,2008,5522950
IE,TG,2008,452350
IE,TH,2008,296882
IE,TJ,2008,409691
IE,TL,2008,8752277
IE,TZ,2008,53463695
IE,UA,2008,392610
IE,UG,2008,65846807
IE,VN,2008,25173821
IE,YE,2008,209887
IE,ZA,2008,23746676
IE,ZM,2008,29398820
IE,ZW,2008,12909340
IT,51,2008,13752262
IT,52,2008,4830
IT,53,2008,1411326
IT,55,2008,103088129
IT,56,2008,4636928
IT,57,2008,2081494
IT,58,2008,4859037
IT,59,2008,580551
IT,60,2008,966366
IT,61,2008,33276
IT,62,2008,94303
IT,63,2008,17270266
IT,65,2008,13234804
IT,66,2008,2916105
IT,AF,2008,109909832
IT,AL,2008,38247630
IT,AM,2008,1320106
IT,AO,2008,35090578
IT,AR,2008,14659786
IT,AZ,2008,146269
IT,BA,2008,10615406
IT,BB,2008,33955
IT,BD,2008,6416882
IT,BF,2008,2131477
IT,BI,2008,4683247
IT,BJ,2008,1075788
IT,BO,2008,9319075
IT,BR,2008,19218838
IT,BY,2008,331443
IT,CD,2008,7683507
IT,CF,2008,1917394
IT,CG,2008,373766
IT,CI,2008,1639331
IT,CK,2008,54329
IT,CL,2008,1302749
IT,CM,2008,4437131
IT,CN,2008,27085841
IT,CO,2008,12080275
IT,CR,2008,15796
IT,CU,2008,622420
IT,CV,2008,4901548
IT,DJ,2008,238964
IT,DM,2008,16093
IT,DO,2008,1891644
IT,DZ,2008,9609363
IT,EC,2008,3560451
IT,EG,2008,8514236
IT,ER,2008,1911493
IT,ET,2008,62017827
IT,FJ,2008,54329
IT,GA,2008,191107
IT,GE,2008,4220463
IT,GH,2008,3253181
IT,GM,2008,1358234
IT,GN,2008,26171367
IT,GQ,2008,171884
IT,GT,2008,9834977
IT,GW,2008,2110730
IT,HN,2008,5744703
IT,HR,2008,138307
IT,HT,2008,3143499
IT,ID,2008,2984067
IT,IN,2008,19055463
IT,IQ,2008,795745688
IT,IR,2008,1613240
IT,JO,2008,16475823
IT,KE,2008,9803831
IT,KH,2008,2037454
IT,KI,2008,54329
IT,KN,2008,31573742
IT,KP,2008,1515193
IT,KZ,2008,308199
IT,LA,2008,1347368
IT,LB,2008,61612283
IT,LK,2008,3276101
IT,LR,2008,760715
IT,LS,2008,20373
IT,LY,2008,2218405
IT,MA,2008,12006152
IT,MD,2008,461270
IT,ME,2008,5542094
IT,MG,2008,5118554
IT,MH,2008,54329
IT,MK,2008,1459449
IT,ML,2008,1344809
IT,MM,2008,7097520
IT,MN,2008,165541
IT,MR,2008,10066784
IT,MW,2008,717231
IT,MX,2008,5267680
IT,MY,2008,64651
IT,MZ,2008,32531609
IT,NA,2008,547824
IT,NE,2008,4757602
IT,NG,2008,3583381
IT,NI,2008,1208926
IT,NP,2008,110308
IT,PA,2008,11409
IT,PE,2008,10245059
IT,PG,2008,869269
IT,PH,2008,3958807
IT,PK,2008,3648536
IT,PS,2008,66204876
IT,PY,2008,1078303
IT,RS,2008,17652431
IT,RW,2008,2576815
IT,SB,2008,509108
IT,SC,2008,44821
IT,SD,2008,33056820
IT,SL,2008,620536
IT,SN,2008,8118126
IT,SO,2008,24015812
IT,ST,2008,210974
IT,SV,2008,3890031
IT,SY,2008,18158791
IT,SZ,2008,871399
IT,TD,2008,1502906
IT,TG,2008,1236891
IT,TH,2008,516797
IT,TJ,2008,4991
IT,TL,2008,1553776
IT,TN,2008,7164062
IT,TO,2008,54329
IT,TR,2008,305408
IT,TZ,2008,5679836
IT,UA,2008,1295279
IT,UG,2008,11673640
IT,UY,2008,1537542
IT,UZ,2008,111556
IT,VE,2008,1027312
IT,VN,2008,11539876
IT,WS,2008,54329
IT,YE,2008,14713680
IT,ZA,2008,10916552
IT,ZM,2008,5519156
IT,ZW,2008,2659400
JP,51,2008,515634003
JP,52,2008,11200300
JP,53,2008,54271159
JP,54,2008,1295805
JP,55,2008,1971124080
JP,56,2008,664660
JP,57,2008,7528520
JP,58,2008,8983292
JP,59,2008,245402
JP,60,2008,13418
JP,61,2008,100512832
JP,63,2008,846276
JP,64,2008,1317089
JP,65,2008,18218611
JP,66,2008,83689
JP,AF,2008,255451750
JP,AG,2008,775886
JP,AL,2008,984955
JP,AM,2008,70851104
JP,AO,2008,21795281
JP,AR,2008,10329258
JP,AZ,2008,4605879
JP,BA,2008,13810863
JP,BB,2008,109647
JP,BD,2008,1089113080
JP,BF,2008,25757190
JP,BI,2008,29597941
JP,BJ,2008,33417150
JP,BO,2008,45995507
JP,BR,2008,222555024
JP,BT,2008,24977375
JP,BW,2008,27587977
JP,BY,2008,521553
JP,BZ,2008,1800749
JP,CD,2008,62891497
JP,CF,2008,15646699
JP,CG,2008,13044392
JP,CI,2008,23954662
JP,CK,2008,22067
JP,CL,2008,11398815
JP,CM,2008,19133257
JP,CN,2008,1474107220
JP,CO,2008,12006240
JP,CR,2008,31876197
JP,CU,2008,4928038
JP,CV,2008,6497240
JP,DJ,2008,4587634
JP,DM,2008,1475852
JP,DO,2008,16719348
JP,DZ,2008,4947424
JP,EC,2008,22344776
JP,EG,2008,200947454
JP,ER,2008,21742655
JP,ET,2008,57863318
JP,FJ,2008,9193785
JP,GA,2008,5507214
JP,GD,2008,527974
JP,GE,2008,6058649
JP,GH,2008,66348331
JP,GM,2008,1327565
JP,GN,2008,20989478
JP,GQ,2008,109908
JP,GT,2008,20562063
JP,GW,2008,7160563
JP,GY,2008,9519717
JP,HN,2008,50170824
JP,HR,2008,1187976
JP,HT,2008,14385275
JP,ID,2008,1625493435
JP,IN,2008,1541094282
JP,IQ,2008,247388678
JP,IR,2008,8985943
JP,JM,2008,24545464
JP,JO,2008,44850639
JP,KE,2008,91844917
JP,KG,2008,15338871
JP,KH,2008,140925537
JP,KI,2008,9428438
JP,KM,2008,38759
JP,KN,2008,21236
JP,KZ,2008,69530240
JP,LA,2008,83661097
JP,LB,2008,25290129
JP,LC,2008,1809288
JP,LK,2008,405581183
JP,LR,2008,17160645
JP,LS,2008,16165699
JP,LY,2008,227896
JP,MA,2008,175563936
JP,MD,2008,11758077
JP,ME,2008,3850925
JP,MG,2008,25600934
JP,MH,2008,2982894
JP,MK,2008,26268595
JP,ML,2008,42393626
JP,MM,2008,52165245
JP,MN,2008,91931855
JP,MR,2008,17789266
JP,MU,2008,4142811
JP,MV,2008,11441385
JP,MW,2008,37805614
JP,MX,2008,39311246
JP,MY,2008,265873356
JP,MZ,2008,29129207
JP,NA,2008,11859581
JP,NE,2008,20794672
JP,NG,2008,35557220
JP,NI,2008,53751496
JP,NP,2008,190297128
JP,NR,2008,8257750
JP,NU,2008,65857
JP,OM,2008,547028
JP,PA,2008,13354089
JP,PE,2008,149608347
JP,PG,2008,12391839
JP,PH,2008,582509452
JP,PK,2008,94382297
JP,PS,2008,37203040
JP,PW,2008,15627748
JP,PY,2008,90665839
JP,RS,2008,7221952
JP,RW,2008,21793263
JP,SB,2008,11644184
JP,SC,2008,1989676
JP,SD,2008,134634776
JP,SL,2008,17346967
JP,SN,2008,30856701
JP,SO,2008,28574320
JP,SR,2008,4821551
JP,ST,2008,8860201
JP,SV,2008,57416510
JP,SY,2008,15673227
JP,SZ,2008,3900408
JP,TD,2008,17670123
JP,TG,2008,1133215
JP,TH,2008,146091367
JP,TJ,2008,9894567
JP,TL,2008,32474504
JP,TM,2008,705200
JP,TN,2008,127068127
JP,TO,2008,4608985
JP,TR,2008,561262126
JP,TT,2008,24273
JP,TV,2008,7077840
JP,TZ,2008,87176202
JP,UA,2008,10339996
JP,UG,2008,70002431
JP,UY,2008,3520485
JP,UZ,2008,79241081
JP,VC,2008,11624358
JP,VE,2008,3377182
JP,VN,2008,975846926
JP,VU,2008,17277260
JP,WS,2008,5892493
JP,YE,2008,40932872
JP,ZA,2008,5628766
JP,ZM,2008,45610878
JP,ZW,2008,12237434
KR,51,2008,1629812
KR,52,2008,453908
KR,53,2008,12883974
KR,54,2008,466872
KR,55,2008,75794884
KR,56,2008,59525
KR,57,2008,1017409
KR,58,2008,48782
KR,59,2008,114885
KR,62,2008,1148465
KR,63,2008,196489
KR,64,2008,481806
KR,65,2008,3654590
KR,67,2008,67424
KR,AF,2008,4349397
KR,AL,2008,317490
KR,AM,2008,169402
KR,AO,2008,28069812
KR,AR,2008,195952
KR,AZ,2008,4189297
KR,BA,2008,28142
KR,BD,2008,10649977
KR,BF,2008,181845
KR,BJ,2008,2646300
KR,BO,2008,5667404
KR,BR,2008,567074
KR,BT,2008,432547
KR,BY,2008,473305
KR,BZ,2008,120112
KR,CD,2008,2715302
KR,CF,2008,23114
KR,CG,2008,367059
KR,CI,2008,1874321
KR,CL,2008,368259
KR,CM,2008,796617
KR,CN,2008,20954747
KR,CO,2008,1539815
KR,CR,2008,895057
KR,CU,2008,154351
KR,DJ,2008,275600
KR,DO,2008,15431352
KR,DZ,2008,3748356
KR,EC,2008,4647326
KR,EG,2008,8093479
KR,ER,2008,9365
KR,ET,2008,4749559
KR,FJ,2008,1952041
KR,GA,2008,58389
KR,GD,2008,23156
KR,GH,2008,2717294
KR,GM,2008,30390
KR,GN,2008,1094010
KR,GT,2008,4361299
KR,GW,2008,266893
KR,HN,2008,10663868
KR,HT,2008,777040
KR,ID,2008,24872437
KR,IN,2008,2710643
KR,IQ,2008,10567058
KR,IR,2008,712926
KR,JM,2008,1449411
KR,JO,2008,13410241
KR,KE,2008,2662524
KR,KG,2008,771179
KR,KH,2008,37536309
KR,KI,2008,118878
KR,KZ,2008,4611018
KR,LA,2008,12532262
KR,LB,2008,5491954
KR,LK,2008,27927941
KR,LR,2008,11189784
KR,LY,2008,565449
KR,MA,2008,2797943
KR,MD,2008,59944
KR,MG,2008,334451
KR,MH,2008,608
KR,ML,2008,296478
KR,MM,2008,7233009
KR,MN,2008,18097127
KR,MR,2008,23355
KR,MV,2008,614054
KR,MW,2008,205294
KR,MX,2008,976788
KR,MY,2008,1318216
KR,MZ,2008,1061192
KR,NE,2008,46603
KR,NG,2008,2091271
KR,NI,2008,9824036
KR,NP,2008,5687552
KR,NR,2008,12021
KR,OM,2008,201301
KR,PA,2008,1086095
KR,PE,2008,9457499
KR,PG,2008,227880
KR,PH,2008,28364218
KR,PK,2008,1876478
KR,PS,2008,2609539
KR,PW,2008,34696
KR,PY,2008,5177481
KR,RS,2008,1101954
KR,RW,2008,1466294
KR,SB,2008,69367
KR,SC,2008,8116
KR,SD,2008,2849408
KR,SN,2008,11105060
KR,SO,2008,106301
KR,ST,2008,126278
KR,SV,2008,2120976
KR,SY,2008,112807
KR,SZ,2008,189802
KR,TG,2008,70285
KR,TH,2008,2004648
KR,TJ,2008,190034
KR,TL,2008,2357426
KR,TM,2008,119322
KR,TN,2008,3765932
KR,TO,2008,107198
KR,TR,2008,12366501
KR,TV,2008,218677
KR,TZ,2008,7748819
KR,UA,2008,1508216
KR,UG,2008,736471
KR,UZ,2008,7216526
KR,VN,2008,63481193
KR,VU,2008,608
KR,WS,2008,220032
KR,YE,2008,306899
KR,ZA,2008,518609
KR,ZM,2008,740285
KR,ZW,2008,2308738
LU,51,2008,8183568
LU,53,2008,31457
LU,55,2008,27933775
LU,56,2008,1207558
LU,57,2008,24558
LU,58,2008,15917
LU,59,2008,973956
LU,62,2008,109566
LU,64,2008,74508
LU,65,2008,1863920
LU,AF,2008,3713108
LU,AL,2008,705622
LU,AR,2008,239717
LU,BA,2008,62700
LU,BD,2008,586696
LU,BF,2008,13836302
LU,BI,2008,548382
LU,BJ,2008,890889
LU,BO,2008,1140963
LU,BR,2008,2241585
LU,BY,2008,17341
LU,CD,2008,3565965
LU,CF,2008,372543
LU,CG,2008,135453
LU,CI,2008,20558
LU,CL,2008,275281
LU,CM,2008,538030
LU,CN,2008,1903374
LU,CO,2008,2352544
LU,CU,2008,237956
LU,CV,2008,20079782
LU,DZ,2008,20558
LU,EC,2008,2279624
LU,EG,2008,125413
LU,ET,2008,1478038
LU,GE,2008,186271
LU,GH,2008,59606
LU,GN,2008,769632
LU,GT,2008,203757
LU,GW,2008,203911
LU,GY,2008,37801
LU,HN,2008,222231
LU,HR,2008,110272
LU,HT,2008,1149196
LU,ID,2008,323204
LU,IN,2008,3447495
LU,IQ,2008,275682
LU,KE,2008,686670
LU,KH,2008,353363
LU,KP,2008,298034
LU,LA,2008,14684713
LU,LB,2008,509230
LU,LK,2008,476832
LU,LR,2008,78109
LU,MA,2008,1387843
LU,MD,2008,243911
LU,ME,2008,5053864
LU,MG,2008,663671
LU,MK,2008,100873
LU,ML,2008,20880430
LU,MM,2008,867317
LU,MN,2008,2836324
LU,MU,2008,2569
LU,MW,2008,538735
LU,MZ,2008,193722
LU,NA,2008,6063409
LU,NE,2008,12557458
LU,NI,2008,16934375
LU,NP,2008,2025493
LU,PE,2008,2172946
LU,PH,2008,289189
LU,PK,2008,631976
LU,PS,2008,6259288
LU,PY,2008,155421
LU,RS,2008,9011340
LU,RW,2008,8163656
LU,SD,2008,3569266
LU,SL,2008,439601
LU,SN,2008,22563413
LU,SO,2008,2153624
LU,SV,2008,11788722
LU,TD,2008,1892522
LU,TG,2008,608323
LU,TH,2008,391895
LU,TJ,2008,300972
LU,TN,2008,1387584
LU,TZ,2008,513185
LU,UA,2008,163919
LU,UG,2008,1670428
LU,UY,2008,165221
LU,VE,2008,261694
LU,VN,2008,18543657
LU,ZA,2008,409807
LU,ZW,2008,2168225
NL,51,2008,54245156
NL,52,2008,4253166
NL,53,2008,7406869
NL,54,2008,1984196
NL,55,2008,2571179880
NL,56,2008,53256283
NL,57,2008,10480392
NL,58,2008,59903
NL,59,2008,3200703
NL,60,2008,492132
NL,63,2008,7200431
NL,64,2008,30890985
NL,65,2008,118413140
NL,AF,2008,103189291
NL,AL,2008,16840328
NL,AM,2008,152984
NL,AO,2008,1144622
NL,AR,2008,226712
NL,BA,2008,28815550
NL,BD,2008,78094225
NL,BF,2008,81929908
NL,BI,2008,29780462
NL,BJ,2008,32558153
NL,BO,2008,38179890
NL,BR,2008,439601
NL,BT,2008,2846810
NL,BY,2008,33177
NL,CD,2008,44046772
NL,CF,2008,2657883
NL,CI,2008,94924
NL,CL,2008,179711
NL,CM,2008,532682
NL,CN,2008,17789572
NL,CO,2008,30585937
NL,CR,2008,4331502
NL,CU,2008,112434
NL,CV,2008,10753185
NL,EC,2008,2998874
NL,EG,2008,18911155
NL,ER,2008,3573950
NL,ET,2008,104714533
NL,GE,2008,8189304
NL,GH,2008,110797990
NL,GM,2008,3582244
NL,GT,2008,25267405
NL,HN,2008,1056149
NL,HR,2008,105983
NL,HT,2008,4277128
NL,ID,2008,150527084
NL,IN,2008,4547156
NL,IQ,2008,75400399
NL,IR,2008,4154556
NL,JO,2008,225791
NL,KE,2008,18441141
NL,KG,2008,51609
NL,KH,2008,1721541
NL,KM,2008,358500
NL,KP,2008,930812
NL,KZ,2008,26726
NL,LB,2008,2268048
NL,LK,2008,24014034
NL,LR,2008,18419023
NL,MA,2008,748336
NL,MD,2008,6390348
NL,ME,2008,80178
NL,MG,2008,3864253
NL,MK,2008,18589518
NL,ML,2008,73343396
NL,MM,2008,14578731
NL,MN,2008,6034612
NL,MR,2008,197221
NL,MV,2008,5441104
NL,MW,2008,119807
NL,MX,2008,99532
NL,MZ,2008,97407196
NL,NA,2008,275557
NL,NE,2008,126258
NL,NG,2008,1517869
NL,NI,2008,34064041
NL,NP,2008,2248694
NL,OM,2008,116121
NL,PE,2008,1697580
NL,PH,2008,1133563
NL,PK,2008,28949182
NL,PS,2008,69251508
NL,RS,2008,5579343
NL,RW,2008,35732130
NL,SD,2008,145230670
NL,SL,2008,20275
NL,SN,2008,34932185
NL,SO,2008,17265184
NL,SR,2008,62284241
NL,SV,2008,289381
NL,SY,2008,2707649
NL,TD,2008,6920266
NL,TG,2008,12166914
NL,TH,2008,1042325
NL,TJ,2008,718845
NL,TR,2008,199986
NL,TZ,2008,105856391
NL,UG,2008,76351486
NL,UY,2008,39628
NL,UZ,2008,33177
NL,VE,2008,145612
NL,VN,2008,38133810
NL,YE,2008,34851084
NL,ZA,2008,33417080
NL,ZM,2008,78379920
NL,ZW,2008,27421175
NO,51,2008,91043284
NO,52,2008,21109375
NO,53,2008,29466317
NO,54,2008,6213420
NO,55,2008,1206529522
NO,56,2008,15797526
NO,57,2008,1779254
NO,58,2008,10941986
NO,59,2008,13564643
NO,60,2008,361141
NO,62,2008,1101678
NO,63,2008,6128992
NO,64,2008,1018351
NO,65,2008,45135163
NO,66,2008,509004
NO,AF,2008,139462174
NO,AL,2008,4412982
NO,AM,2008,3580938
NO,AO,2008,19229155
NO,AR,2008,118341
NO,AZ,2008,4209413
NO,BA,2008,20546922
