id,parent,purpose-code,purpose-name,sector,sector-web-id,year,value
afdf,African Development Bank and Fund,14010,Water resources policy/administrative management,Water & sanitation,water-and-sanitation,2006,43832594.17
afdf,African Development Bank and Fund,14010,Water resources policy/administrative management,Water & sanitation,water-and-sanitation,2005,30472859.25
afdf,African Development Bank and Fund,14010,Water resources policy/administrative management,Water & sanitation,water-and-sanitation,2004,11250662.56
afdf,African Development Bank and Fund,14010,Water resources policy/administrative management,Water & sanitation,water-and-sanitation,2003,5587662.76
afdf,African Development Bank and Fund,14010,Water resources policy/administrative management,Water & sanitation,water-and-sanitation,2002,3408670.64
afdf,African Development Bank and Fund,14015,Water resources protection,Water & sanitation,water-and-sanitation,2013,13638976.86
afdf,African Development Bank and Fund,14015,Water resources protection,Water & sanitation,water-and-sanitation,2007,407315.21
afdf,African Development Bank and Fund,14015,Water resources protection,Water & sanitation,water-and-sanitation,2006,1230514.02
afdf,African Development Bank and Fund,14015,Water resources protection,Water & sanitation,water-and-sanitation,2005,2906420.86
afdf,African Development Bank and Fund,14015,Water resources protection,Water & sanitation,water-and-sanitation,2004,2699679.96
afdf,African Development Bank and Fund,14015,Water resources protection,Water & sanitation,water-and-sanitation,2003,4569597.76
afdf,African Development Bank and Fund,14015,Water resources protection,Water & sanitation,water-and-sanitation,2002,1759378.77
afdf,African Development Bank and Fund,14020,Water supply and sanitation - large systems,Water & sanitation,water-and-sanitation,2013,217110295.90
afdf,African Development Bank and Fund,14020,Water supply and sanitation - large systems,Water & sanitation,water-and-sanitation,2012,115273971.00
afdf,African Development Bank and Fund,14020,Water supply and sanitation - large systems,Water & sanitation,water-and-sanitation,2011,84746088.47
afdf,African Development Bank and Fund,14020,Water supply and sanitation - large systems,Water & sanitation,water-and-sanitation,2010,90734498.08
afdf,African Development Bank and Fund,14020,Water supply and sanitation - large systems,Water & sanitation,water-and-sanitation,2009,161334358.97
afdf,African Development Bank and Fund,14020,Water supply and sanitation - large systems,Water & sanitation,water-and-sanitation,2008,60526349.51
afdf,African Development Bank and Fund,14020,Water supply and sanitation - large systems,Water & sanitation,water-and-sanitation,2007,91690500.74
afdf,African Development Bank and Fund,14020,Water supply and sanitation - large systems,Water & sanitation,water-and-sanitation,2006,21309437.34
afdf,African Development Bank and Fund,14020,Water supply and sanitation - large systems,Water & sanitation,water-and-sanitation,2005,6404083.90
afdf,African Development Bank and Fund,14020,Water supply and sanitation - large systems,Water & sanitation,water-and-sanitation,2004,8558131.89
afdf,African Development Bank and Fund,14020,Water supply and sanitation - large systems,Water & sanitation,water-and-sanitation,2003,16768732.04
afdf,African Development Bank and Fund,14020,Water supply and sanitation - large systems,Water & sanitation,water-and-sanitation,2002,23635886.93
afdf,African Development Bank and Fund,14021,Water supply - large systems,Water & sanitation,water-and-sanitation,2014,0.00
afdf,African Development Bank and Fund,14021,Water supply - large systems,Water & sanitation,water-and-sanitation,2013,5084977.21
afdf,African Development Bank and Fund,14021,Water supply - large systems,Water & sanitation,water-and-sanitation,2012,2673720.00
afdf,African Development Bank and Fund,14021,Water supply - large systems,Water & sanitation,water-and-sanitation,2011,80864611.64
afdf,African Development Bank and Fund,14021,Water supply - large systems,Water & sanitation,water-and-sanitation,2010,83636190.42
afdf,African Development Bank and Fund,14022,Sanitation - large systems,Water & sanitation,water-and-sanitation,2014,16382739.50
afdf,African Development Bank and Fund,14022,Sanitation - large systems,Water & sanitation,water-and-sanitation,2013,6136172.03
afdf,African Development Bank and Fund,14022,Sanitation - large systems,Water & sanitation,water-and-sanitation,2012,4034280.00
afdf,African Development Bank and Fund,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2013,945985.86
afdf,African Development Bank and Fund,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2012,222035.00
afdf,African Development Bank and Fund,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2009,9863215.47
afdf,African Development Bank and Fund,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2008,94318964.77
afdf,African Development Bank and Fund,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2007,25685456.41
afdf,African Development Bank and Fund,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2006,27292650.28
afdf,African Development Bank and Fund,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2005,13478769.25
afdf,African Development Bank and Fund,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2004,5354396.72
afdf,African Development Bank and Fund,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2003,4753622.59
afdf,African Development Bank and Fund,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2002,5395920.43
afdf,African Development Bank and Fund,14031,Basic drinking water supply,Water & sanitation,water-and-sanitation,2013,6285942.19
afdf,African Development Bank and Fund,14032,Basic sanitation,Water & sanitation,water-and-sanitation,2011,9358514.83
afdf,African Development Bank and Fund,14032,Basic sanitation,Water & sanitation,water-and-sanitation,2010,8275856.84
afdf,African Development Bank and Fund,14040,River basins development,Water & sanitation,water-and-sanitation,2014,2214746.88
afdf,African Development Bank and Fund,14040,River basins development,Water & sanitation,water-and-sanitation,2009,17159308.11
afdf,African Development Bank and Fund,14040,River basins development,Water & sanitation,water-and-sanitation,2008,5316122.51
afdf,African Development Bank and Fund,14040,River basins development,Water & sanitation,water-and-sanitation,2007,1965775.81
afdf,African Development Bank and Fund,14040,River basins development,Water & sanitation,water-and-sanitation,2006,1876176.47
afdf,African Development Bank and Fund,14040,River basins development,Water & sanitation,water-and-sanitation,2005,1948781.58
afdf,African Development Bank and Fund,14040,River basins development,Water & sanitation,water-and-sanitation,2004,2372107.74
afdf,African Development Bank and Fund,14040,River basins development,Water & sanitation,water-and-sanitation,2003,2386086.55
afdf,African Development Bank and Fund,14040,River basins development,Water & sanitation,water-and-sanitation,2002,1495753.65
afdf,African Development Bank and Fund,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2014,63667836.35
afdf,African Development Bank and Fund,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2013,33846584.11
afdf,African Development Bank and Fund,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2012,43963297.15
afdf,African Development Bank and Fund,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2011,72089492.45
afdf,African Development Bank and Fund,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2010,11332482.58
afdf,African Development Bank and Fund,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2009,4772585.47
afdf,African Development Bank and Fund,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2008,115278727.50
afdf,African Development Bank and Fund,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2007,97930857.97
afdf,African Development Bank and Fund,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2006,38978830.21
afdf,African Development Bank and Fund,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2005,128400384.73
